@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 1026 numeric
@attribute 10393 numeric
@attribute 1111 numeric
@attribute 144715 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 3364 numeric
@attribute 4085 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4193 numeric
@attribute 472 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51529 numeric
@attribute 545 numeric
@attribute 55388 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5810 numeric
@attribute 5883 numeric
@attribute 5884 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 63967 numeric
@attribute 64326 numeric
@attribute 701 numeric
@attribute 7157 numeric
@attribute 7321 numeric
@attribute 7324 numeric
@attribute 7465 numeric
@attribute 8317 numeric
@attribute 8318 numeric
@attribute 8379 numeric
@attribute 84126 numeric
@attribute 84515 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 891 numeric
@attribute 898 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9184 numeric
@attribute 9491 numeric
@attribute 983 numeric
@attribute 9861 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute 995 numeric
@attribute 996 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.7593188546,3.0705487729,2.1393974684,0.4409035541,0.6528888869,0.0046276688,1.4587505585,0.8791963657,0.2199296023,1.9304640218,0.7595676927,2.0403915793,1.3337336816,1.0510258443,1.2537769670,0.8055090325,1.5176213086,0.6870918091,-0.0070708373,0.0107741015,0.5549384468,1.5400457291,1.3579724659,0.3267498687,0.9917680114,0.9448870902,0.8361155502,1.1410238634,1.0096721580,2.2073402414,1.8006257919,0.7097291802,2.9412509601,0.3913682441,2.9388146252,1.9019856943,1.2583440552,2.2415560880,3.7269645849,2.6642370224,2.0618758600,1.5838720549,1.0434957966,0.1622273526,0.8584559786,0.9876390278,0.8556338059,1.7747724253,2.3314954341,2.4640681253,2.0613655445,0.6910933228,1.1590418604,1.4673050791,0.3878368930,2.2083607513,1.4262807779,0.8661886280,1.6020574199,1.9667338198,1.9308002658,1.0762301279,0.2370797713,1.1021007169,0.6852570661,0.6780754711,1.8300574754,1.4864364202,1.5486820142,1.5458070138,-0.0131642177,0.9454150788,1.6032623980,0.8841919228,1.2271330356,0.8301977615,1.2637668444,2.0714016227,1.0824161023,0.1908635456,0.4151861139,0.4285908454,1.3282124261,1.1286486791,1.6099218839,1.8834737148,0.4087540737,0.5398516901,2.4185692513,1.5399761489,1.5315232102,1.2636217729,0.8104688178,0.6374414872,0.0840558490,0.7639295043,BRCA
GSM480985,0.4411996799,1.0737894159,2.3746759741,2.2990302591,0.2836712234,0.0609673743,-0.0426721450,0.4213877240,0.6842736007,0.3074832453,1.8535176105,0.5634321364,1.2221845852,0.4032707661,0.4489500689,0.5542963552,0.1633400979,0.5804464952,0.2274582597,-0.0835794543,0.0400061393,-0.0440001544,1.1292166882,0.9880057346,0.2193341339,0.9222089273,0.7172891102,0.7083795841,1.1142024285,-0.0018053157,1.9675475846,1.3080146634,0.6447591107,2.6366691590,0.2405135073,2.1245409846,1.7676415873,1.0201265613,1.5213540000,3.8218628408,2.2097178697,1.5911949210,1.2645772577,1.1899532302,0.6939739012,0.8885713741,0.7663843195,0.3498222147,1.3107205862,1.9363897890,2.0477833116,1.5865950387,0.3985210825,0.9361137499,1.3377952331,0.3240292655,1.7433454197,1.1472269632,0.8193743725,0.9107755365,1.4204570089,2.0249512593,0.9940671889,0.2625648554,1.1766964866,0.3529059928,0.1245795767,1.0733455949,0.9112912673,1.2987882098,1.3055036168,-0.0952552603,0.8961783055,0.4545835654,0.5955694337,1.1064503991,0.8842334832,1.4701663553,1.0218007068,0.1949673229,0.0861043777,0.0499951694,0.1589688681,1.0570350599,1.3236240174,0.5083322379,0.6753045402,0.1234224694,0.0240563192,2.2669339158,1.1520689110,0.5325953874,1.1188458664,0.0094452356,0.0492526630,-0.0960567832,0.6719289484,BRCA
GSM480986,0.4792193069,1.8491583764,2.8595618605,2.2193307467,0.2770791709,0.2816253898,-0.0026981185,1.0435359898,0.4364681643,0.2555351971,1.2999433465,0.7825708166,1.7196805031,1.0531638674,0.6626453732,0.9671875484,0.7758766384,1.0020962506,0.4565839842,0.0441754822,-0.0384828596,0.3006181142,1.4037100283,0.9499224950,0.3449784663,0.8772804238,0.9094667012,0.8184140831,0.9671990033,0.5949930898,2.0185471616,1.5925446658,0.4961553135,2.7614941466,0.2536827037,2.8320338726,1.7564823548,1.1450107998,1.9008631310,3.8489695709,2.6748867483,1.8237879276,1.4507928061,0.8309021704,0.2029656323,0.9676624611,0.8575561165,0.5596497871,1.8286897210,2.2213526815,2.6071301067,2.2693831920,0.6759793310,1.0260378638,1.3178322236,0.3632296386,2.0609956980,1.5441710017,0.7495514079,1.2397070136,1.7497033941,1.9915900364,1.0125655569,0.1577771475,0.8292154119,0.5507222097,0.4613985304,1.2346874078,1.4109145713,1.6070985992,1.4262792665,-0.0911062904,0.8102682358,1.0827583340,0.8508987498,1.2738880120,0.8453545825,1.1940670724,1.2837278710,0.6005877551,0.0866837222,0.3019103511,0.2655783963,1.1701710971,1.1886514017,1.5251714177,1.0686674790,0.3442725355,0.2420500529,2.3426437024,1.5674212921,1.0733144594,1.1291056564,0.4188582972,0.4390877198,0.1225732032,0.6501435057,BRCA
GSM480987,0.4050084262,1.7688858435,2.8639203607,2.7037154810,0.1030770908,0.3051683142,-0.0623084092,0.8970002753,0.3747971260,0.1278045057,1.0467505306,0.6555939260,1.4934895566,1.2449252714,0.8615824582,1.0684957298,0.7682668753,1.2835077829,0.4381454373,0.0336754173,0.0408815341,0.3179577874,1.0423067970,0.7834857352,0.2964313886,0.7967465467,0.6658706113,0.6754066329,0.5559675838,0.5186335666,2.1830363299,1.1467354411,0.4725399185,2.8822536202,0.2460166967,3.0399624704,1.7245372396,1.1122580485,1.8721716803,4.1376752855,2.8045297413,1.5132337742,1.5806218573,0.7913747263,0.6498941136,0.9045703037,0.7773260902,0.4109195821,1.8626209431,2.1181592641,2.4234962184,2.2019174297,0.5670724790,1.0121421953,1.3204048381,0.2886954858,2.3301489353,1.7020493485,0.8017072354,1.0597597286,1.5147223439,1.8858662712,1.0096891054,0.0484374445,0.7928165513,0.4069897318,0.3976253966,1.3835763203,1.2687289647,1.4495159685,0.9492826163,-0.1340474299,0.7699832473,0.7859109610,0.8372933389,1.2198705722,0.8293035800,0.9564621970,1.4630746114,0.5295281492,0.0323696993,0.2140331003,0.1658736350,1.0625366549,1.1344062175,0.9127785694,1.3236865311,0.1234770612,0.0952624018,2.7999713024,1.3824992103,0.5592251090,1.0777177316,0.4455796608,0.3928541201,-0.0151769519,0.5981840252,BRCA
GSM480988,0.4529012942,1.8225000948,2.9258421065,2.3901760505,0.3265746919,0.3160982717,-0.0534441409,0.7446842368,0.6582257350,0.2286313987,1.2620835994,0.5892625857,1.3826761571,1.1690687350,0.6748901606,0.9255933917,0.8383731378,1.2128899024,0.1956678532,-0.0762924356,0.0108373413,0.4079725579,1.0918431122,0.8406549964,0.2886495519,0.7773246126,0.8999751241,0.5026008045,0.9577910166,0.7074821416,2.1585000711,1.2574726573,0.5656251633,2.5555683244,0.2439208655,2.0399914459,1.5017216142,1.0128488662,0.8926516573,3.6417503199,2.4234132768,1.2435510490,1.2748121728,0.5176818755,0.2469822872,0.5112905699,0.9155785242,0.2854670190,1.7320428490,1.9390811474,2.9703062001,2.2876025440,0.3214548384,0.7253218794,1.2627856149,0.2664544750,1.8447708287,1.1882866008,0.6402117280,1.1759281231,1.0644178142,1.9116452998,0.9829665881,0.0502445990,0.6993448631,0.2685042607,0.4297329925,1.5154813594,1.3376087498,0.8359299593,1.3290010218,-0.0637834010,0.7110780438,1.3812586270,0.6972457048,1.0683849145,0.6334023171,1.1079193819,1.2969123457,0.5140958829,0.1000129836,0.2060495891,0.1878929090,1.0799297678,1.3538805558,1.3155103103,1.0074813106,0.3815990660,0.1240088557,2.2633351154,1.1562894400,1.2855403286,1.0202307156,0.4772084771,0.3899331939,0.2038557315,0.4672004229,BRCA
GSM480989,0.6269943672,1.9073935897,2.0497237445,2.7720669135,0.1542069719,0.0727118015,-0.0702671404,0.8035477820,0.0431882983,0.2868395569,0.6100390129,0.5132093434,1.2374490658,1.2384311929,0.7821060816,1.0466080130,1.0504301878,0.6907358888,0.4415526911,-0.0633361472,-0.0284552162,0.2733726352,0.9103897145,0.4962596271,0.1616830429,0.7178259777,0.5049602511,0.9969219018,0.3942097547,0.3569329167,1.8589254519,0.9485145487,0.3611434739,2.2959700957,0.1926976523,2.9647475331,1.5194761063,1.2173278549,2.5915988287,4.5057553927,2.6381588131,2.0860008928,1.6970876416,1.3166937233,0.4767502910,1.5596292094,0.6635153531,0.8440375627,1.8526001043,2.1095351127,2.0516980396,2.3302920460,0.7212230265,0.9553307191,1.2426151514,0.2508438974,2.3379210630,1.7375720107,0.5485009588,1.1067867132,1.9378589523,2.4617627858,0.9272316270,0.1387862580,0.4285157861,0.7805323229,0.1740388745,0.8512497611,1.5435676491,1.4798822800,1.4402853847,-0.0649257679,0.7885182987,0.9570411113,1.2405139033,0.8720524803,0.5489501137,1.3198841063,0.6926555469,0.8069073874,0.0387437890,0.2888111323,0.1145023524,1.0437201172,0.8178940727,1.5206583849,1.4748466095,0.2909707397,-0.0059800904,2.0363918565,1.6353111883,0.8374702217,0.8638154286,0.2576770852,0.3898263973,0.1241921768,0.2994629071,BRCA
GSM480990,0.5995322283,1.9044463635,2.5034759937,2.7343542910,0.0896775553,0.1810615500,-0.0572713871,0.4389587243,0.1304717187,0.2114747107,0.7194065476,0.4384160698,1.5971515954,1.1476575286,0.6876053480,1.0239739268,1.0129323429,0.5154319747,0.2801729159,-0.0377953903,-0.0003517558,0.2982221197,1.0234662261,0.5144111839,0.2123258120,0.6037310200,0.4951959255,0.7316155964,0.6061883210,0.3772986457,2.0271611329,0.8501380980,0.3823457347,2.3948051927,0.1904167056,2.8774783389,1.4347388300,1.0848612408,1.7423893210,4.5048998354,2.6800882520,1.7278615104,1.5994681015,0.6955706701,0.2217045019,0.9081680514,0.6389651656,0.5100831413,1.8075009120,1.9555052741,2.1912706249,2.6141268810,0.7104415091,0.9665051731,1.2673510688,0.2353488549,2.4668089150,1.6946846508,0.5301729460,1.1464720816,1.7035875950,1.7466791339,0.5827372618,0.0726182797,0.5999288732,0.4190524527,0.2921790909,0.8826532761,1.2470977168,1.0583621662,1.0483638518,-0.0224742980,0.7618310136,0.8050684466,1.1059742302,1.0599642131,0.5578367829,1.1087027771,0.7826078898,0.5389041920,0.0532515050,0.3423787653,0.2067458208,0.7841279359,0.7411978359,0.9279535208,1.1184334419,0.1946728425,-0.0066530572,2.3892405033,1.4963267980,0.8005220020,0.8947838340,0.2656607394,0.4009001907,0.0490310384,0.4244345206,Control
GSM480991,0.2669265534,1.7922020852,2.5254729390,2.7373882608,0.1927069870,0.0262369086,-0.0293994406,0.4027385712,0.5699715713,0.3797990847,0.8341484769,0.7290200776,1.0395429118,0.6427016890,0.3830136940,0.8048010042,0.5309293339,0.3755929059,0.0986593564,-0.0037197388,-0.0229581060,0.0889896469,0.9371337671,0.6741360988,0.2044146519,0.7988008477,0.6980592062,0.8588123652,0.7214736505,0.0968773991,1.8563768306,1.1478258233,0.4257154862,2.4562734896,0.2123464005,2.7812048569,1.6106534052,1.1927282117,1.8416862883,4.0195023060,2.7262809576,1.7762824299,1.3942010023,0.9840603023,0.4666677879,1.2104553805,0.5619151303,0.5117781859,1.8001384040,2.1972816589,2.1859802290,2.3295708100,0.7090388426,0.9844841587,1.2376323867,0.2870655284,2.3132479590,1.4966919869,0.7394488404,1.2476795501,1.6545095873,2.1818544863,0.6956589641,0.1284951939,0.5664797704,0.3535321280,0.1336203346,0.6985741986,1.1375396092,1.1662135920,1.1110200535,-0.0561463026,0.8747471648,0.2661497138,0.9629745603,1.2248839183,0.6704295634,1.0479595629,0.5352015378,0.3778437636,0.0388448722,0.1218198057,0.0095469098,0.9970192195,0.9492498922,0.5849728780,1.0403012996,0.0515380543,-0.0570300089,2.0873692035,1.6275674124,0.3363024906,0.9661887334,0.1121864724,0.1965093458,-0.0679689009,0.3992910188,Control
GSM480992,0.4398213812,1.9878609218,2.2633216233,2.7673748358,0.0852505762,0.1720501393,-0.0958293309,0.3415904343,0.1949512140,0.3162242127,0.5504623074,0.4577836355,1.3981403853,1.2842768802,0.5584979822,0.8970973682,1.1872844753,0.4406894916,0.4813109728,-0.0464381419,-0.0458585198,0.2454735442,1.0247392775,0.4455925808,0.1157809587,0.5765747834,0.5188744855,0.9538249318,0.6217993744,0.3849221080,1.9470665303,0.7617480983,0.3720775344,2.0802210038,0.1049487142,2.5421525538,1.4351751020,1.2153816159,1.9397900107,4.3413267137,2.7089334876,1.9553286831,1.3022716794,0.9964155780,0.2011608248,0.9354733041,0.3648373661,0.6415492041,1.8337168824,1.9498871939,1.9373889181,2.4435079693,0.8453843741,0.9653077245,1.0807630825,0.3092850267,2.3749431373,1.3819751292,0.5512549343,1.1383788195,1.5750498077,2.2309278118,0.5529921336,0.1332544051,0.6653130918,0.4933435796,0.2758890922,0.6898392174,1.1910011703,0.9753238883,1.3521483293,-0.1031195977,0.7019276484,0.5479273599,1.0991194739,1.0488702043,0.6707829465,1.4193997886,0.7430942522,0.4098723066,0.0805035780,0.2286607470,0.0990161895,0.7880503898,0.8010663307,0.9908523523,1.1468315460,0.2822151612,0.0095680614,1.9453416147,1.6904229138,0.5412993354,0.9245691404,0.2286991815,0.3960243086,-0.0625000057,0.4381850472,Control
GSM480993,0.6524033558,1.8616356552,2.3908473255,2.7103066743,0.2232425609,0.3676773707,0.0197424566,1.0328789352,0.2439083853,0.3382211334,0.9454233330,0.6476504001,1.7694959269,1.5053302049,0.9177788761,1.1220162888,1.2946975223,1.1605138183,0.6991254000,0.0065748730,-0.0240370255,0.4953490368,1.1828509866,0.6681712095,0.1734232856,0.8754696113,0.7753788841,0.8852437508,0.6116522995,0.7319143656,1.8764149353,1.1152045637,0.4715218885,2.3538808954,0.2072038372,2.6720158680,1.6913663838,1.2243270863,1.9234234890,3.9878728708,2.6524897961,1.8181509573,1.4848391836,1.2876011059,0.6328711621,1.0396554694,0.6283735601,0.5177623539,1.7456921671,2.1369374991,2.2438349653,2.3053646883,0.6424581836,0.9897042004,1.2571674703,0.3338063993,2.1276670697,1.4768432305,0.7040909280,1.2577366306,1.6345224711,2.3526830144,1.1701178885,0.1491515578,0.6105467714,0.8074109628,0.4802607979,1.3106297120,1.5079846197,1.4295231500,1.5680439868,-0.0744421860,0.8975892422,1.2214706010,1.0900611624,1.0870003260,0.7763172075,1.5918771643,1.1340682969,0.7323081553,0.1030868223,0.4408655041,0.1611754498,1.1154803497,1.0936671454,1.7259579934,1.2135973303,0.4679560592,0.1897053587,2.3870361470,1.5453341795,0.8794380091,1.0085132794,0.6276240052,0.6375025820,0.2543221465,0.5287257336,Control
