@relation data

@attribute id string
@attribute 1644 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 259307 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 314 numeric
@attribute 3242 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4282 numeric
@attribute 5053 numeric
@attribute 6898 numeric
@attribute 8639 numeric
@attribute 9588 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1097311941,-0.2668245116,2.2757667639,0.4412502707,0.1855376018,-0.2109347401,0.7768369568,2.5969748497,-0.0199289772,-0.1661748589,0.7272153733,-0.1421455219,2.2705790467,-0.1046449626,-0.0959256387,-0.1747842721,1.4267398998,BRCA
GSM480985,-0.0892573740,-0.1929265186,2.5364193469,0.2577863175,0.2066240002,-0.1350555477,0.5491488435,2.4047347307,0.0628547518,-0.2325517400,0.7717842565,-0.0966774886,2.1615488396,-0.0195715140,-0.0912240379,-0.0514927316,1.3371677342,BRCA
GSM480986,-0.0614484214,-0.1758285071,2.3085654899,0.4701460945,0.3686680294,-0.1420713092,0.7696635052,3.0418111483,0.1087222074,-0.1693687250,0.7010565088,-0.0379421446,2.3892460530,-0.0241400091,-0.0775176493,-0.1201925750,1.4454924485,BRCA
GSM480987,-0.0325372560,-0.1885776429,1.4595536796,0.1898994365,-0.0787535312,-0.1223850797,0.9765144884,2.7002402940,-0.0163358858,0.0682456527,1.6794877839,-0.1123056535,2.1390309069,-0.1458421366,-0.0577166219,-0.0836627423,1.5611805548,BRCA
GSM480988,-0.0856328194,-0.1110466703,2.3123026044,0.3201709255,0.4591097654,-0.1704416947,0.9264586287,3.0337750910,0.0398170710,-0.1019367695,0.5096429859,-0.0887284530,0.9971469096,-0.0363006175,-0.0697616324,-0.1105526041,1.3257586800,BRCA
GSM480989,-0.1210331493,-0.2624165564,2.6141122133,0.5365062745,0.2884676186,-0.2754866534,0.8011272412,3.1330703897,-0.0867953777,-0.2125296551,0.2432551988,-0.1266093460,3.0965322521,-0.0984296726,-0.0131793535,-0.0835739164,1.5155728955,BRCA
GSM480990,-0.0624192063,-0.1800428545,2.2427144833,0.3836223646,0.2482381464,-0.1629155403,0.6278177781,3.4345294637,-0.1473856190,-0.1352378274,0.9098102882,-0.0986434286,2.8041369783,-0.0851731477,-0.0583580705,-0.1439623417,1.4746954604,Control
GSM480991,-0.0785714785,-0.1843040270,2.4894548394,0.5066695825,0.4429829029,-0.0116938321,0.7227592406,3.1577889920,0.0175369373,-0.1801869899,0.8781279406,-0.0624410332,2.5178949700,-0.0614917460,-0.0510956025,-0.0515179198,1.3819006572,Control
GSM480992,-0.0980133674,-0.2244949695,2.1431246516,0.6686303736,0.5244848654,-0.1264083494,0.6307045531,3.4128646853,-0.0218110748,-0.2258459096,0.7166258736,-0.0450423969,3.0128939417,-0.0486547439,-0.0672809145,-0.1059842434,1.4492539123,Control
GSM480993,-0.0779785232,-0.1646544485,2.5496581717,0.5171403062,0.3816242536,-0.1381580829,0.8724870043,3.1817195413,0.0035609112,-0.2645353991,0.7602154946,-0.0766519552,2.5790826877,-0.0105652373,-0.0503043692,-0.1404995936,1.4601161514,Control
GSM480994,-0.0981598713,-0.1538668321,2.4416068289,0.7091822637,0.4744006998,-0.0335503179,0.7796855284,3.2226191363,-0.0536525692,-0.1891872140,0.4469794384,-0.1067939873,2.8541053134,-0.0366243306,-0.0683848297,-0.0501095244,1.4905727842,Control
GSM480995,-0.0994063012,-0.2242030165,2.6070830486,0.3495136861,0.1315192731,-0.1084399993,0.7564536557,3.0766239167,0.0923544357,-0.2248631260,1.1116000951,-0.1043081199,2.2930952179,-0.1151057856,-0.0873897151,-0.1533324213,1.3695727664,Control
GSM480996,-0.0968905695,-0.2059172130,1.9431155631,0.1375070691,0.2858087561,-0.2098684686,0.7305507098,3.1133262313,0.0364441222,-0.1890889435,1.3298618066,-0.1036888044,2.6987520324,-0.0537207992,-0.0180847987,-0.0729742294,1.3728431609,BRCA
GSM480997,-0.1061316687,-0.1900914106,2.3330194522,0.4782518004,-0.0642033764,0.2547724216,0.7446726410,2.7612533570,-0.1403562327,0.0141167501,0.0091352872,-0.0450726518,2.9235290949,-0.0506799789,-0.0093979661,-0.1668653393,1.5938576453,BRCA
GSM480998,-0.0571652955,-0.1766398084,2.5959610455,0.5648973162,0.0944275740,-0.2078058942,0.7095847824,2.9268547697,-0.1598484400,-0.1802798256,0.3206500974,-0.0211109042,2.5236346060,0.0037626063,-0.0518743016,-0.1573563609,1.4490799955,BRCA
GSM480999,-0.0833635962,-0.2298105730,2.3634946346,0.5039946507,0.3041750810,-0.2344810337,0.6207948442,2.8948005837,-0.0439737583,-0.2232354666,0.8552897548,-0.1044294003,2.2402785090,0.0016356113,-0.0748382436,-0.0589673587,1.2771904698,BRCA
GSM481000,-0.0696043428,-0.1796541383,2.6026834287,0.4450324844,0.4102050251,-0.1742135627,0.6487010038,2.6942606767,0.0837207804,-0.2359639464,0.5445454854,-0.0872263073,1.8583882121,-0.0241193891,-0.1055358571,-0.0591757264,1.2777897107,BRCA
GSM481001,-0.1060579175,-0.1849115751,2.1246478902,0.4165712093,0.1823206110,-0.1295511756,0.5723676726,2.5675758520,0.0146234354,-0.2206506720,1.2394625824,-0.0847099208,1.8755524887,-0.1060303497,0.0147717012,-0.1196804150,1.3978573308,BRCA
