@relation data

@attribute id string
@attribute 10161 numeric
@attribute 10681 numeric
@attribute 10800 numeric
@attribute 1081 numeric
@attribute 1082 numeric
@attribute 10886 numeric
@attribute 10887 numeric
@attribute 10911 numeric
@attribute 1128 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 11343 numeric
@attribute 114814 numeric
@attribute 115557 numeric
@attribute 1241 numeric
@attribute 128674 numeric
@attribute 139189 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 156 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 1902 numeric
@attribute 1906 numeric
@attribute 1907 numeric
@attribute 1908 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 2149 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 221955 numeric
@attribute 222545 numeric
@attribute 23236 numeric
@attribute 23566 numeric
@attribute 2358 numeric
@attribute 23620 numeric
@attribute 257313 numeric
@attribute 2641 numeric
@attribute 2642 numeric
@attribute 27334 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2788 numeric
@attribute 2790 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2798 numeric
@attribute 2828 numeric
@attribute 2829 numeric
@attribute 2837 numeric
@attribute 2840 numeric
@attribute 2846 numeric
@attribute 2862 numeric
@attribute 2864 numeric
@attribute 2865 numeric
@attribute 2867 numeric
@attribute 2869 numeric
@attribute 2922 numeric
@attribute 2925 numeric
@attribute 29933 numeric
@attribute 301 numeric
@attribute 3060 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 3269 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 347148 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3814 numeric
@attribute 3827 numeric
@attribute 387129 numeric
@attribute 4295 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 4922 numeric
@attribute 4923 numeric
@attribute 5020 numeric
@attribute 5021 numeric
@attribute 5028 numeric
@attribute 5029 numeric
@attribute 5031 numeric
@attribute 5032 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54331 numeric
@attribute 551 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 55970 numeric
@attribute 56413 numeric
@attribute 57105 numeric
@attribute 5724 numeric
@attribute 5731 numeric
@attribute 5737 numeric
@attribute 59345 numeric
@attribute 60675 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6368 numeric
@attribute 6375 numeric
@attribute 64106 numeric
@attribute 6846 numeric
@attribute 6863 numeric
@attribute 6865 numeric
@attribute 6866 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 6915 numeric
@attribute 7200 numeric
@attribute 7201 numeric
@attribute 7204 numeric
@attribute 747 numeric
@attribute 8111 numeric
@attribute 84109 numeric
@attribute 84432 numeric
@attribute 846 numeric
@attribute 84634 numeric
@attribute 8477 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8620 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8997 numeric
@attribute 9002 numeric
@attribute 9162 numeric
@attribute 9170 numeric
@attribute 94233 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.07588374,6.888464479,7.519559841,6.069052954,6.32067026,5.44454873933,4.850263431,5.6589177895,6.201247285,6.499212576,5.37209128,10.3735664127,5.63902319,6.34044228533,7.720554015,4.997982479,4.850263431,6.314610999,8.65664038,5.8613367554,4.673577309,6.0352272464,5.411191863,5.564691589,5.6252008215,8.641980482,6.811827823,9.5608717535,8.8062482985,11.64198185,5.398154738,8.1762700465,9.788408852,7.2130622655,11.7906038575,7.656660937,5.7820869215,9.400164915,5.811991941,6.8772890085,6.287348197,5.475077151,4.98999436733,5.315596207,5.006535067,5.023267828,5.8574464235,12.11539657,8.935666829,9.668318219,13.02719506,8.698011038,5.893611729,5.692518737,5.516024013,8.440434347,8.735353884,9.885094283,12.98372673,5.028139516,6.38362276,4.292340303,8.829802894,5.49382042267,5.6227922,5.085564076,6.41625338,5.06588596,6.158968739,6.510016917,6.897425365,8.5496868475,8.390969499,5.756576203,5.68566776,13.93264756,5.342529189,5.155031965,5.745513828,6.468262051,9.720655169,6.832577159,5.044843524,4.972246049,10.99802289,9.844635599,11.35799469,5.358089615,5.6227922,6.317438054,5.4871584025,10.83762027,5.826174259,7.502423792,5.162704759,7.531773518,12.08048622,5.40889121,5.810229242,6.29669669967,7.650533241,5.232287804,6.685313404,7.0703331436,7.476788978,5.876585242,6.9141724395,9.177283189,7.2333494695,4.736079505,5.84925574,10.1038422,6.033979735,5.571078532,7.055502416,5.763286242,6.3744538305,7.4230773135,5.390436614,6.499212576,6.38362276,7.3879150175,4.580969174,5.019047182,4.721115721,6.03912587133,6.173532859,5.61077132433,5.576016972,6.274453285,5.45627725533,6.173532859,5.57257291,8.413925243,7.079141069,6.967863512,4.726575091,5.48205062,5.2209212,5.431465218,6.242050014,5.38074834667,5.291135005,5.54763819667,5.174537499,5.342529189,5.739045575,5.398154738,5.232084664,6.5856284605,5.458292792,8.147587971,4.7430825485,5.641987591,6.639670365,Control
GSM427159,10.23384167,7.24025073833,7.67246269,5.157863534,5.553829893,5.64201970933,5.272407006,4.97483203875,6.50008947,7.270111035,4.937593039,9.24915549367,5.718917257,6.320936389,7.991821018,4.970176368,5.438135838,6.491216266,7.520129761,5.8814497486,4.771900633,5.730737281,5.25789780133,6.609256782,5.265845043,8.681362402,5.751685476,7.7910460485,8.6789887,10.55781096,5.893369036,6.985975817,10.34356359,6.2093410795,11.750443977,7.6259565305,5.9553677195,9.562147541,6.107327595,6.8906417385,5.505264734,5.150113394,5.19578985067,5.3844682275,5.663779561,6.593544722,6.451257679,12.64178371,9.171240063,8.930930318,13.00956452,8.720142595,6.113748025,5.195063332,5.853378958,8.487841164,9.217703977,8.481901451,12.07225833,5.682862067,6.120295558,4.670607054,8.318227715,5.45164023667,5.331285345,5.980831476,7.101637274,4.61298674,5.667687262,6.001414528,6.120295558,8.3727491275,7.8416768255,6.2969789425,6.343279559,13.58466312,4.948847562,4.600264016,5.974191571,5.949949969,10.01043059,6.639091494,4.398221634,5.137924845,10.75503384,9.525335383,12.08864757,5.821079567,5.313618859,6.22859450167,5.406674974,9.113990271,5.250024776,5.309221012,5.219566658,5.415666779,11.25184942,5.492262803,5.95766021575,6.12884202367,8.569372533,5.31868854,7.098719371,7.6111323212,7.453231788,6.036839159,7.100683958,7.381134364,6.041487261,5.605858198,5.398154738,9.681370693,6.015254046,5.201056716,7.078900987,5.949949969,6.367342964,8.3643319965,5.748737112,6.134842767,6.706189056,7.0950908795,5.109867615,4.95444207,4.833916319,5.66884103867,5.380600673,5.55569459167,5.66002483167,5.714802736,5.34176664833,5.176333993,5.5734797425,7.815256994,7.350146089,7.825469439,4.970176368,5.605858198,5.201056716,5.563242994,6.1382135695,5.62081497,5.786342332,5.65289454733,5.896157544,5.195063332,5.115003321,5.254944744,5.28598330633,5.996252561,5.831124321,8.409052632,5.160097198,5.277995204,5.605858198,BRCA
GSM427160,10.43095979,6.84021840933,6.436091549,5.186670157,6.382672115,5.57022338767,5.316879984,5.00210362725,8.049278334,7.135045173,5.523727581,7.769167306,5.190428437,6.17498618233,8.178840509,5.30807618,4.700735,6.466305418,5.807877321,5.5415652904,4.95444207,6.0777578554,5.184621497,5.572595075,5.6248083605,8.912867729,5.019269629,7.459546681,8.0937599985,11.980959,6.196140414,9.420936973,9.604794643,6.11099970075,11.386995669,8.475698669,5.460683325,9.95563942,5.766735111,6.771545835,7.27775495,5.215486648,5.388481278,5.299604239,5.862458365,4.774274953,6.01064131,12.18094263,9.060122471,9.213384421,12.9979954,8.686203838,6.074361597,5.30807618,5.92077637,8.83146649,10.16381668,8.913937397,10.57663577,4.963487128,6.323194968,4.905220009,6.174432011,5.50448470633,5.539167536,5.34039425,7.179663127,4.590579306,6.209848712,6.394124489,5.455336468,7.411252094,9.4282356465,5.44035339,6.687134631,13.32090986,4.919591852,4.869638567,5.98687237,6.198794315,9.824513745,5.816734888,4.602937164,4.678655626,11.137683,10.74066222,12.01135666,5.224205518,4.98710623,6.19868926067,5.004637948,8.213713165,5.387682411,4.9101633675,4.725757479,5.641120592,12.01436934,5.832137623,6.120116709,6.342027685,8.520069709,5.206732344,6.212526175,7.448654099,7.462177348,5.98687237,6.8982166245,6.36768175,6.2852092005,5.465820435,4.648779865,9.362086899,6.165314669,5.788040457,6.482691508,5.156650685,5.9023262565,7.196995946,5.383800396,5.748602952,5.942638389,6.6038139265,5.4483203335,5.066316611,4.525994391,5.737662381,5.583918611,5.28880497333,5.71506711633,6.360369215,5.05988235767,5.507645012,5.580980412,7.564418422,7.859086107,6.747357606,5.363969359,4.869638567,4.933585915,6.203891817,6.2333825015,5.519236166,5.773740066,5.62946028433,6.18913825,5.249645622,5.403788568,5.117498954,5.38249687267,5.7067820295,5.451055498,8.964529406,5.066630617,5.72110688,5.95414468,BRCA
GSM427162,9.886123752,6.610917172,7.112338175,5.377480603,7.047917653,5.53037353,4.621211573,5.19173912975,8.150205667,7.91055448,5.139460541,8.468160904,5.268575917,6.432533882,8.829493729,5.273526379,4.385966223,6.212477538,7.468178286,5.4566664038,5.182703468,5.652132278,5.03743930567,5.182703468,6.192002068,9.395331225,6.201639374,6.598545502,9.275658927,12.15837941,5.475661496,9.502493212,10.47331538,6.189703719,10.928805556,8.2515712815,5.22672559,10.63654785,6.078210195,7.226006717,5.568952692,4.750761579,5.41438685367,5.490938005,5.646026713,5.28559757,5.871597562,12.07926902,9.612320761,7.435526765,13.11510467,9.066695429,5.455665247,5.693773551,5.504788206,8.646667718,10.21758854,6.563810693,9.832676886,5.29683478,6.198794315,5.383195587,7.403653582,5.57685230333,5.749541809,5.470383322,7.632470217,5.291135005,5.89251929,6.277153122,5.357737827,7.8548046625,9.508861906,5.2681522845,7.089903611,12.85738045,5.418368122,5.412113573,6.299945779,5.842043069,10.06652016,5.66903474,4.95653443,5.899786645,10.00164081,9.439182162,11.97218475,5.291135005,5.494744603,5.95374898467,5.369978258,8.996276543,5.805041697,4.6652108065,5.660003917,5.499695432,12.26010515,4.71357532,5.3708445885,6.74941458133,9.046647338,4.790526167,5.584068992,7.6522265588,7.601141445,6.1476177,7.2768077175,4.851263383,5.926418031,5.29683478,5.919585149,7.986995525,5.144669712,5.660003917,6.056697995,6.015142517,5.3551809995,6.7231615275,4.97385375,5.818781073,6.221350881,6.49172262,4.7723261705,6.093766806,5.264171629,5.17472552167,5.797150007,5.54682537667,5.47949220033,6.436632951,5.27411230067,5.357737827,5.355773015,7.054634501,7.133735933,7.296712346,4.863456876,5.082373945,5.238988625,6.132222731,6.547389477,5.21928892267,5.30196368,5.86809408267,6.574181472,5.129088497,5.36300567,5.504788206,5.33101714433,6.1589432285,5.259471408,9.599160216,5.0830409175,5.842043069,5.391983545,Control
GSM427163,10.44311479,6.84786461333,7.517238533,5.971837379,6.131965608,7.72004574767,5.315340927,5.25068448525,7.726765028,6.580602003,4.815846004,9.28986616933,5.210049084,6.313520006,7.85648953,5.104767778,5.084076226,6.606631454,7.17213025,5.4062698658,4.778486368,5.8944335644,5.518605122,5.497142287,5.7650190345,8.443721766,6.17712611,8.3965491395,8.244390415,11.79269688,6.63894674,6.5517755205,9.897747581,6.64626420825,11.7514471335,9.176961807,5.762619543,9.407703867,5.885825234,6.848015995,5.761957556,5.058239688,5.11529470433,4.9604878725,5.421401099,5.213747029,5.7346351645,12.56435203,9.312021348,9.924501194,12.87743566,8.97289446,5.954086504,5.349976695,5.228252321,9.506942805,9.669660678,9.337042659,11.68740205,5.536217098,6.63172683,5.31832701,7.122365029,5.52939351167,5.050187406,5.210049084,7.028544634,5.038053386,5.726293954,6.285129953,6.408334517,7.5743669325,8.018904975,5.301768609,5.897247233,13.29267684,5.701972633,4.682592971,5.701972633,5.631258011,9.999936995,5.905694616,5.301780818,5.100779273,10.864964,9.689574849,11.58766984,5.694748763,4.968564562,6.20201240733,5.3425869645,8.953251505,5.178327476,4.9060656285,5.596794479,5.673988298,11.34927862,5.572595075,6.13274227525,6.34606727367,7.671029929,4.850263431,7.405441727,7.950268865,6.773076963,5.887775801,6.6548276045,7.573687183,5.874985373,5.280873981,5.218210843,9.546605663,6.375652555,4.948613986,6.971431827,5.464840793,5.8572747,9.010303599,5.450560721,6.158211409,5.305251227,6.3428417625,5.245583803,5.349976695,5.203505846,5.678316007,5.794033208,5.60483872067,5.93907181067,6.064156003,5.33256408333,5.766867595,5.380943182,7.52505313,7.624468551,6.528497576,5.006422862,5.790779367,5.349976695,5.092134744,6.4595309305,5.21101725667,5.256266489,5.83837805333,5.747529224,4.993460669,5.140381174,5.377654117,5.34723426533,6.014131866,5.961687712,8.529822044,5.0372366665,5.615159695,6.316965376,BRCA
GSM427164,10.2392289,6.695170111,7.039744668,6.058214335,6.129494897,5.57545732167,4.512547026,5.1667247395,6.277711078,6.603185402,5.338256146,9.61854324133,5.114378737,6.517427974,7.521327823,5.148742216,5.230079295,6.208922614,7.07087531,5.5970322896,4.950248224,6.2829369016,5.290232188,6.030011153,5.6614879675,8.878435012,6.18041208,7.6616966005,8.739316478,9.452983057,5.778347403,5.915847757,10.43012873,6.481902885,12.191046306,8.0914711865,6.0651547395,9.885521411,6.275198572,6.727722821,5.424175738,5.309775381,5.13034442033,5.1606049985,5.614718124,6.161087152,6.1768008135,12.03287579,9.80023708,10.54993411,12.98372673,8.838889641,6.143337929,6.086619917,5.268482349,8.217135121,9.433805075,9.258413586,11.15310882,5.717272857,6.186714102,5.057462456,8.779588969,5.45319045167,5.377480603,5.214330049,6.562094044,5.080669653,5.982258496,6.178819817,5.804912672,8.1227609375,6.504950702,6.400125813,6.235923871,14.3269231,5.928140071,5.417777635,5.913853554,6.528966337,10.52692981,6.505895394,5.159277237,5.118745153,11.45443311,9.814991395,12.06588572,5.062436111,4.846131289,6.07998819267,5.2951014285,8.700908799,5.722063796,5.4037614645,5.222467693,5.206341637,10.77554879,5.759695977,6.11482535075,5.95734503167,8.652236516,5.178725843,7.460253403,7.4183463498,7.658927519,5.94872421,6.9752829565,8.547261958,6.2315029835,5.328415757,5.73607124,11.06412655,6.33396538,5.825856367,6.860593901,5.934994833,6.477886041,7.9243325035,6.064587171,6.540868574,6.359842333,6.476366185,4.913329704,5.252865266,4.519748404,5.90065883733,5.972756545,5.42428034467,5.93823736033,6.513968847,5.480868779,5.719464975,5.1458107375,8.372735718,7.408162266,6.372608812,5.450725666,5.226326687,5.505423541,5.190230876,6.8093258525,5.14049316067,5.859479655,5.76107451967,6.024591871,5.535906174,5.424175738,5.433553102,5.67713604133,5.793522485,5.880692411,8.347622614,5.151094498,5.093825554,6.506966537,BRCA
GSM427165,9.680716032,7.252915346,8.772299004,6.35799673,5.895672973,5.69756938767,4.521942107,5.26468659625,5.455665247,8.018076529,5.650629048,7.43439161667,5.614644516,6.56349457933,7.933839821,5.135259094,4.846005888,6.314112464,6.986215012,5.3866778896,4.95444207,5.7755126904,5.81435631733,5.598879718,5.905607431,10.11448127,4.987447357,6.130768332,11.615720095,12.5093322,5.447092526,10.200241859,10.95576997,6.618324161,12.426379765,7.138591387,7.3808563405,10.56521899,6.579810423,7.4861886795,5.771893004,5.287947517,5.14918527067,5.1779427635,5.319230665,5.129706745,5.896606673,12.83993603,9.550891589,7.39744174,12.64120964,7.985772397,5.821334729,5.86196234,5.66903474,8.678425073,9.675551824,6.875906358,10.10831572,5.442621133,7.026996771,5.689866096,7.165186202,5.77508916033,5.105815554,4.987447357,9.341525008,4.862217354,6.488889022,6.314112464,5.949599858,7.6079658135,10.6170765755,6.958026148,6.390001778,12.55220564,5.626739362,4.920902135,6.401567006,6.500567552,10.30533535,5.219373048,4.987447357,5.333433796,9.557684409,7.511675823,12.23463043,5.129706745,4.846005888,6.24888641933,5.5973271425,6.268944869,5.507803557,5.4468493965,5.306345413,6.320264091,12.36339568,5.032113243,6.005636875,6.44532111567,9.080731686,4.959319531,6.662423158,8.3350079456,6.111350232,5.48205062,6.945356743,6.049582442,5.3184553195,5.268482349,5.046808884,9.132211242,5.486079796,5.306345413,6.575997225,6.998198677,6.3840198935,8.7523926965,5.263890047,6.572704489,6.869350546,6.5842866475,5.0389338455,5.009001383,5.610811697,6.76092565267,5.025927152,6.06803839633,5.58890963933,6.488889022,6.24835161833,5.520352508,5.4922330435,8.480952861,7.942897304,6.24317934,4.987447357,5.077041333,5.238033268,5.71384099,6.700474804,5.22354249033,5.72962839,5.76618988233,5.55659131,5.709711946,4.805564985,5.955365844,6.03593257567,6.911174781,6.552903924,9.195003719,5.1035326705,5.486079796,5.583918611,BRCA
GSM427166,11.15002032,6.439102376,7.042811547,5.887897624,6.281888889,5.716561276,4.77796061,4.96862688925,5.30196368,6.988971848,5.540872931,9.20245037167,5.5893225,6.79036751233,6.694466281,5.309895799,5.243375136,6.929261738,8.211646355,5.3795134584,4.584732512,5.9750980308,5.576171569,5.42266296,5.6207895165,8.757715954,6.154317508,9.289329186,9.14786961,11.17261832,5.943283297,8.9668273695,9.948696154,6.94778246125,12.080271783,8.196728483,6.4700891925,9.71642557,6.107798352,6.719520862,6.218786615,5.30051881,5.117962912,5.4156108115,5.632130956,5.431465218,6.0787637185,11.35299256,9.068624547,9.665460782,12.98945487,8.510330132,6.338875075,5.380600673,5.967463325,9.414337005,8.751335778,10.49178825,12.76004735,5.865554662,6.403016818,5.401401144,7.851001152,5.22401996633,4.749817907,5.130324729,6.92386561,4.923875634,5.835804886,6.104971499,6.652705625,8.6213862575,10.1651718305,6.651357489,5.881671501,13.47298527,5.418368122,5.305616048,5.84800395,6.652705625,10.01097599,7.384699851,5.634891802,5.193979903,10.66388964,9.583290187,11.37383049,5.388371455,5.110625549,6.26422827967,5.2124235575,9.357079711,5.931807875,7.0493618,4.993234206,5.540872931,12.05538931,5.655646098,5.9783110625,6.32969962667,7.996531569,5.229406468,6.020263967,7.757716558,6.898937271,6.202570157,6.5861642735,8.11035427,6.08635789,5.305616048,5.097833303,10.18190731,5.544895869,4.988243006,6.529434946,6.176228636,6.254820035,7.0132000305,5.923036985,6.686679539,6.483538193,9.0073557595,4.9774437105,4.908346081,4.85101346,6.17108237333,5.833339995,5.657653269,5.855216663,6.202570157,5.52508715367,6.062214149,5.985742781,8.831846471,7.547571528,6.154317508,4.882901306,5.808263565,5.110625549,5.392842236,6.3730184455,5.161530509,5.317422789,5.49137738567,5.455829609,4.867045482,4.590728995,4.840729162,5.58096659333,7.038632647,5.297935366,8.083161667,5.0247562935,5.42266296,6.749873197,Control
GSM427167,11.07799751,6.907508702,6.601477856,5.841225451,6.018595926,5.25624833767,4.33689681,5.48480472325,8.520236718,8.215303806,5.438135838,8.473845132,5.838328613,6.580665624,8.202859833,4.759171133,4.941119518,6.431585876,6.462956685,5.5267731374,4.931459981,6.3322296596,5.243950046,5.659076304,5.8556534775,8.334319242,5.844493149,7.2542447435,8.4141415725,12.02968073,5.991301456,8.589864987,9.36270062,6.37554938625,11.6814712815,8.8823081985,6.184315282,9.791114496,5.563776856,6.995146243,6.526542763,4.999212871,5.29747305233,5.751779499,5.894703343,5.484791683,6.044703366,12.07015459,9.270663911,9.303998235,12.96993872,9.04011237,6.092128797,5.789736585,5.496742949,8.843419494,9.919504381,9.495266002,11.3442156,5.659076304,5.886008211,4.715361226,6.66398898,5.33358910233,5.241850906,5.126612849,6.712186921,4.584732512,6.214810257,6.229881685,5.761957556,7.8104569295,8.51533694,5.501472131,5.501288856,13.2433667,5.422242462,5.221694654,6.193383055,6.363088376,10.18933693,6.009387065,4.353022021,5.579701547,10.78521972,10.67301333,11.74966846,5.357737827,5.057570761,5.95511676267,5.678489993,8.547551166,5.305251227,5.793041262,5.284117324,5.474445169,12.37045183,5.375570566,5.879376389,5.892082331,8.642828918,5.411944154,7.205282841,7.6719006758,7.321975714,5.352274105,7.024481502,6.738839176,6.166324394,5.637647374,5.123512303,9.085353696,6.263509238,5.40668228,6.904788516,6.059891283,5.964109779,7.2793614545,5.606746643,6.006528756,6.247648082,6.1472389755,5.3360958735,5.46083367,5.719464975,5.84970750533,5.404129306,5.61748839767,5.244475013,5.998653184,5.74249156433,6.287994543,5.8413417415,7.998577914,7.661530725,7.122882661,4.801431976,5.425183376,5.201056716,6.459846026,6.282962353,5.320665346,5.375570566,5.70817384433,5.656790406,5.755562772,5.38371401,4.948613986,5.160524924,6.035268306,5.329851264,9.169775417,5.3503244845,5.104977394,6.020263967,BRCA
GSM427169,10.06406609,6.995387545,7.764508591,5.593362174,6.075431682,5.32711123933,5.139972076,5.1634257145,7.237786266,7.830675431,5.408721412,9.21564442233,5.542111953,6.04198056333,8.57471757,5.190230876,4.676965151,6.431669443,7.035764447,6.0203434114,4.067773563,5.9583987108,5.31231785267,5.797150007,5.6670023095,8.464924625,6.779329085,7.444947249,8.2748452015,10.71430158,5.224977213,8.4963904895,10.47035412,6.38882046,11.2871386965,7.877938346,5.342023225,10.06898685,6.29866347,6.432879816,5.880692411,5.0372040865,5.655579753,5.4150627685,5.308713308,5.238033268,5.967074676,12.53965448,8.89464433,8.352640608,13.02126635,8.934008606,6.563963185,6.135253322,5.619861398,8.872952717,9.681765982,8.717951507,11.6604752,4.958159726,6.083910741,4.308599443,7.541757054,5.36843634967,5.608965365,5.574866903,7.012990752,4.900880389,6.304287999,6.216993762,6.397465539,7.8223012555,9.015125454,7.279899397,6.154418781,13.41920247,4.710134856,5.044406414,5.903768142,5.862706313,10.02058454,6.097511381,5.582714993,5.003390009,11.44285036,9.67905828,11.77144213,5.527954892,4.753833848,6.063845962,5.559384668,10.04625132,5.488652576,5.361911793,4.848011004,5.700724934,12.10466109,5.880692411,6.16580222825,6.40568057233,8.333715684,4.607083101,7.606018576,7.3060563712,7.469827229,5.586623085,7.1430110225,7.211063618,6.0424117855,5.570775033,5.672857555,8.350852048,5.78136709,5.303973626,6.962234136,5.586623085,6.0776709075,7.9356885615,5.272033689,6.147312423,7.109833592,6.571428803,4.944410731,5.662213512,4.910985938,5.41762771867,5.745379368,5.901638741,5.50249572767,6.172733142,5.11583337933,5.961861317,5.1365048165,7.344298405,6.915016266,6.587144147,5.586623085,6.069643769,5.328236218,6.044837379,6.36533637,5.18845344,5.320314304,6.33921661733,5.880692411,4.795210185,5.644152813,4.574191652,5.659631352,5.208642,6.10240159,9.085698921,5.203253314,5.034976365,5.69321599,BRCA
