@relation data

@attribute id string
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 129401 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 2645 numeric
@attribute 2646 numeric
@attribute 348995 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5903 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0018930597,0.2453626714,-0.0775591922,0.3104056784,0.0519376107,0.1384670770,0.2211727768,-0.1305637080,-0.0922659954,0.5767943208,0.6820671678,0.3125712879,-0.0339252690,0.3737349715,0.8547325549,0.3124705661,0.1577045299,0.3980620734,1.0081349392,0.1652350042,0.3771912565,1.1535524035,1.1446958793,0.4755505342,1.5738680576,0.4582380055,0.1802095642,BRCA
GSM481003,-0.0260361721,0.2314846152,0.0298673271,0.1241115945,0.1312585606,0.1675909839,0.2753513101,-0.1002975603,0.0052974261,0.6923416143,0.4465576321,0.2907777714,0.0247871252,0.2892054475,0.4716712923,0.1892910675,0.1194375491,0.1154354929,1.2079776414,0.2478639937,0.3921301849,1.1410946884,1.4155990299,0.3016724010,2.0305808570,0.3507120458,0.0933844653,BRCA
GSM481004,0.1345857253,0.2098067165,-0.0359781916,0.3664005813,-0.0078864293,0.1549531093,0.2811552281,-0.0138041459,-0.0423273151,0.8473779138,0.6545934550,0.5298544326,0.1022958550,0.3552356291,0.6956193051,0.2122257086,-0.0029262668,0.4025368357,1.3182600141,0.3112648595,0.3416733871,1.2219297906,1.5605042421,0.5573211684,1.7963505046,0.2996374663,0.0968368784,BRCA
GSM481005,0.1491940584,0.3333268101,-0.0127271021,0.3880956417,0.0250426239,0.1346355884,0.2040076268,-0.0600327925,-0.0855166509,0.6577628967,0.5833258600,0.3254996739,0.0409902284,0.3125101426,1.0735443930,0.5899638482,0.1922588330,0.3802470319,0.9819903859,0.1630092792,0.2863199179,1.2780295779,1.1863462975,0.3772281707,1.5034608244,0.7749469727,0.1342989447,BRCA
GSM481006,0.1276576724,0.2488741382,0.0153172015,0.1563682464,0.0744404889,0.2327656277,0.2210308273,-0.0464602248,-0.0647662566,0.3652142564,0.5434137196,0.3144062233,0.0944936380,0.2015747012,1.0967799224,0.3547129525,0.2781430036,0.3161796672,0.9702868724,0.1676189649,0.2859799657,1.1185523376,1.1852607083,0.2835461546,1.8670075834,0.5258814402,0.1531241002,BRCA
GSM481007,0.0082440271,0.2773561644,-0.0061215265,0.0396358199,0.1528117229,0.1645224478,0.1706432577,0.2568381839,-0.0132642629,0.3857170172,0.2229360227,0.1782463646,0.0581478927,0.1839666751,0.8677675923,0.3320468095,0.2248136396,0.1992705908,0.7964667910,0.1834987267,0.2874975976,1.3021401146,1.2252458061,0.0099705514,1.5252969334,0.2204561001,0.2688767351,BRCA
GSM481008,0.2097220591,0.1868211495,0.2057568799,0.6728425020,-0.0228834745,0.4014800186,0.4291612767,-0.0078361267,-0.0872132942,0.8038552519,1.1071911783,0.4331088550,0.2588191346,0.3709342704,1.4243605868,0.4999649943,0.5044573573,0.4246837776,1.6154887751,0.3510342627,0.6010788774,1.3258373943,1.6897705296,0.8269818539,1.9119616150,0.5747495766,0.3739857349,Control
GSM481009,-0.1463721341,0.1119150442,0.1141745486,0.0157022542,-0.0285091244,0.1628841432,0.1076403532,-0.0616330306,-0.2142753543,0.5057058191,0.3087127327,0.0572444400,0.0858690533,0.2618593107,0.7845914347,0.3245984261,0.1132563498,0.3102166301,0.5533976414,0.1373806377,-0.0454013486,1.0698948772,1.1046310538,0.2582390422,1.1551117599,0.3159651547,0.0165883431,Control
GSM481010,0.2294390604,0.1855504602,0.1735209360,0.5641429838,0.0437281734,0.3200672193,0.2145545918,-0.1070819714,0.1216509260,0.7201126181,1.0024311781,0.4416386575,0.2161256645,0.4174801490,1.3123569986,0.4754389038,0.2844833170,0.4600413088,0.9823486151,0.1518353733,0.2541308115,1.4160150973,1.4912791293,0.6877990997,1.6980610449,0.9463912479,0.2106427483,Control
GSM481011,-0.0238003629,0.1779214005,0.0733985208,0.0321641918,0.0003258741,0.0594786794,0.2347091185,-0.0409571094,-0.1236703272,0.5883815534,0.2753522399,0.1215346543,0.0104496072,0.1841442517,0.4984967014,0.2394045292,0.0731099842,0.3440961864,0.9271272570,0.1360594081,0.4359849849,1.1711954852,0.9173884434,0.0725862017,1.6439583983,0.3571961741,0.0655481136,Control
GSM481012,0.1833367741,0.2436517214,0.3541177734,0.4521581428,0.0176459696,0.2773731533,0.2165326073,-0.0580594386,-0.0573031556,0.7485499531,0.9654449881,0.5056111103,0.1353867822,0.3443402050,1.1884795061,0.3838468368,0.3791145835,0.5148004482,1.2852568776,0.2602117308,0.3621570437,1.2317935089,1.6468607489,0.6819843648,1.5938765814,0.3155726069,0.1146727687,Control
GSM481013,0.1649219926,0.0380528993,0.2460325081,0.5437562234,0.0528524281,0.4651761307,0.4033953420,-0.0114594017,-0.0637265663,0.7378967239,0.7976744116,0.2237787134,0.2408306438,0.2400820568,1.6671126618,0.4208833722,0.2788615997,0.4265835887,2.0140614359,0.2439549287,0.8053098583,1.1668937303,1.9161834253,0.3514793170,2.2823625973,0.6286003225,0.3639196359,Control
GSM481014,0.2754090441,0.4118204291,0.0334398794,0.4037083087,0.1321162399,0.3566788853,0.2722009020,-0.0929315712,0.0100638066,0.7034843351,0.5883256226,0.3659221751,0.3807461859,0.3720167630,1.6744615303,0.8132369854,0.3460536241,0.3618164458,1.0817727669,0.3663133410,0.4113966277,1.2924645095,1.5383426961,0.6947465127,1.4504462736,0.7390190569,0.1388904000,BRCA
GSM481015,0.0917817931,0.2229259844,-0.0597900992,0.2881879723,0.0389651674,0.1923482098,0.2258947804,0.1593130505,-0.1774390200,0.5068896380,0.4440047092,0.2775776662,0.1329556780,0.2230071351,1.0113145660,0.3868238395,0.3005493226,0.2658711220,1.5859532579,0.1782238353,0.6265190992,1.0589531789,1.6245544221,0.3135240675,1.4498136949,0.2551742084,0.1438700037,BRCA
GSM481016,0.2349678800,0.2318049383,0.1720806259,0.6091711995,0.0221406301,0.3261604265,0.2600185652,-0.0251884726,-0.1290707409,0.8880406516,1.0961151957,0.5648555309,0.1967256801,0.3840585201,1.4550527668,0.2567256378,0.2412096603,0.6418915847,1.3538741841,0.2435213687,0.3134393580,1.5957678010,1.5702556281,0.8852316140,1.8099330131,0.6016732049,0.0735765604,BRCA
GSM481017,0.3301217612,0.4626075246,0.7118922959,0.6568949172,-0.0032616757,0.5180583422,0.1656318233,-0.0945945147,-0.1339854923,0.7366037816,1.2483472584,0.4560032591,0.3771043892,0.3847846133,1.9921684132,1.1120059829,0.7442990047,0.7931727688,1.2434156090,0.1249689196,0.0555853089,1.4864846661,1.2710933156,0.8937358185,1.3627116550,1.1014770401,0.3016208596,BRCA
GSM481018,-0.0478612760,0.0744904179,0.0300135867,0.2505987599,0.0821955679,0.2272487741,0.3074302298,0.0580811969,-0.1392135767,0.5325731854,0.5306850587,0.2580439360,0.0499835495,0.3941481032,0.7247016264,0.0276626169,-0.0461117963,0.3279567265,1.4940590411,0.2407098935,0.3908917775,1.0437329434,1.7274384651,0.2632422005,1.7225227611,0.1549051814,0.0025462258,BRCA
GSM481019,0.2690301035,0.3906769815,0.3285502848,0.4408097868,0.2292671040,0.3223747250,0.2796943294,-0.0115070911,-0.0312975898,0.5945150835,0.9610393108,0.4291078114,0.2185459584,0.3328669536,1.6144953107,0.6398129263,0.3905475239,0.3404669936,1.4238611162,0.2348135636,0.2814409220,1.1366451373,1.3962803972,0.6096462607,1.6738797640,0.6199677145,0.1814480339,BRCA
