@relation data

@attribute id string
@attribute 4855 numeric
@attribute 4854 numeric
@attribute 83464 numeric
@attribute 4851 numeric
@attribute 55851 numeric
@attribute 5664 numeric
@attribute 5663 numeric
@attribute 23385 numeric
@attribute 51107 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0951,-0.0084,1.0923,0.7736,1.2265,0.1951,1.146,1.0779,1.5127,Control
A02,0.1432,-0.0302,0.7875,0.664,0.9696,0.225,0.9651,1.1016,1.3364,Control
A03,0.1524,-0.0296,0.996,0.8797,1.3039,0.3419,1.2426,1.1809,1.4853,Control
A04,0.1121,0.0963,0.7543,0.7013,1.0917,0.1369,0.9418,1.0841,1.5008,Control
A05,0.1162,0.0871,1.1235,0.9069,1.3683,0.3599,1.1607,1.3485,1.7187,Control
A06,0.1504,-0.0437,0.9081,0.709,1.1857,0.1846,1.0958,1.1112,1.4081,Control
A07,0.2002,-0.0292,1.1963,0.7326,1.1081,0.2226,1.2707,1.1791,1.4192,Control
A08,0.107,-0.0837,0.966,0.731,0.7971,0.1447,1.2327,1.0703,1.2567,Control
A09,0.1806,0.0115,1.0193,0.6632,1.0649,0.1771,1.1392,0.9719,1.3887,Control
A10,0.08,0.0411,1.0683,0.8042,1.023,0.2048,1.2312,1.1738,1.4046,Control
A11,0.0665,-0.0451,0.8855,0.6659,1.0755,0.0981,0.9938,0.8062,1.0294,Control
A12,0.2617,-0.1039,0.4838,0.3498,0.8539,0.2094,0.5465,0.7099,1.1261,Control
B01,0.1507,-0.278,0.9777,0.3992,0.704,0.2139,0.9784,0.9844,1.3528,Control
B02,0.1903,0.024,0.9408,0.7496,1.0838,0.2357,1.1548,1.201,1.7628,Control
B03,0.1629,-0.0509,0.9256,0.5939,1.0029,0.1653,1.0382,1.0962,1.564,BRCACancer
B04,0.1665,-0.0822,0.847,0.6905,0.5692,0.0539,1.2182,0.9886,1.1088,BRCACancer
B05,0.3185,-0.0645,0.9666,0.6279,1.0823,0.1982,0.985,0.9988,1.1652,BRCACancer
B06,0.1396,-0.3619,0.6619,0.2384,0.4022,0.0426,0.6141,0.8378,0.9348,BRCACancer
B07,0.1482,-0.0091,1.0033,0.7373,0.9732,0.1888,1.1524,1.1315,1.5723,BRCACancer
B08,0.1262,0.0721,0.9755,0.6959,1.1935,0.116,1.0968,0.9267,1.3906,Control
B09,0.0922,-0.0272,0.8733,0.638,0.4361,0.0629,1.1211,0.743,0.9219,Control
B10,0.1498,-0.0393,0.6969,0.5668,0.6772,0.0672,0.9895,0.9143,1.0827,Control
B11,0.101,-0.0092,0.8384,0.6815,1.2899,0.1948,0.962,0.956,1.2894,Control
B12,0.1232,-0.0502,0.6035,0.5507,0.1664,0.0032,0.933,0.6573,0.5819,Control
C01,0.2424,-0.035,0.9835,0.9307,1.065,0.1829,1.3062,1.1963,1.4237,BRCACancer
C02,0.1871,0.0657,0.6717,0.866,1.1573,0.1976,0.928,1.1789,1.549,BRCACancer
C03,0.1643,0.0291,0.9035,1.0892,1.0814,0.3124,1.0819,1.2436,1.6592,BRCACancer
C04,0.1785,0.1093,0.6131,0.6368,0.8784,-0.01,0.7026,0.8399,0.8444,Control
C05,0.1291,0.0977,0.5332,0.6576,0.9439,0.0966,0.7613,0.9549,1.046,BRCACancer
C06,0.2038,-3e-04,0.1588,0.2854,0.2436,-0.0655,0.2707,0.1422,0.2205,Control
C07,0.218,0.0716,0.6019,0.6953,0.8902,0.1364,0.8187,0.958,1.2171,Control
C08,0.1613,0.0185,0.864,0.7515,1.0956,0.1782,0.9323,0.9854,1.347,Control
C09,0.1443,0.0726,0.5459,0.7311,0.9701,0.045,0.731,0.9778,1.3769,Control
C10,0.1902,0.1132,0.4819,0.6913,0.9611,0.1174,0.7937,1.1449,1.4544,BRCACancer
C11,0.1083,0.0841,0.8198,0.8812,1.0742,0.0743,0.961,1.0667,1.3974,Control
C12,0.1804,0.0965,0.3002,0.5329,0.6818,-0.0177,0.6389,0.7044,0.8582,BRCACancer
D01,0.1534,-0.0252,0.8808,0.7315,0.4695,0.1004,1.1273,0.8602,0.9147,BRCACancer
D02,0.112,0.1167,0.6739,0.7381,0.8269,0.072,0.8742,0.8622,1.2868,BRCACancer
D03,0.1808,0.0489,0.4523,0.7011,0.7086,0.1063,0.7957,0.9598,1.127,BRCACancer
D04,0.1331,0.0552,0.8029,0.7945,1.0142,0.0863,0.9358,1.1014,1.2394,BRCACancer
D05,0.2131,0.0461,0.6352,0.7714,1.0347,0.1482,0.8189,1.1645,1.4584,BRCACancer
D06,0.1153,0.0473,0.8133,0.8673,0.9278,0.2215,1.0279,1.1167,1.4948,BRCACancer
D07,0.1959,0.0998,0.7704,0.8417,1.0795,0.1169,0.8845,1.1036,1.4585,Control
D08,0.1842,0.0403,0.5502,0.569,0.513,0.0865,0.6651,0.8662,1.0454,Control
D09,0.1764,0.0329,0.7072,0.6367,0.972,0.1667,0.821,1.0673,1.3622,Control
D10,0.1591,0.0232,0.728,0.621,1.3341,0.1152,0.8936,0.8948,1.1629,Control
D11,0.1917,-0.0968,0.161,0.3149,0.2819,0.0115,0.3657,0.413,0.4888,Control
D12,0.1511,0.0364,0.5331,0.5627,0.6891,-0.0063,0.7228,0.7635,1.0228,Control
E01,0.1181,0.014,0.4771,0.5821,0.6254,0.0484,0.7225,0.9211,1.1604,BRCACancer
E02,0.0729,0.0125,0.7548,0.7733,1.0446,0.1158,0.8469,1.055,1.5505,Control
E03,0.0968,0.128,0.8405,0.8906,1.1971,0.0787,0.9375,1.0212,1.5023,Control
E04,0.1056,0.0735,0.7715,0.8624,0.9571,0.1229,0.8741,1.2219,1.6809,Control
E05,0.169,-0.0316,0.5388,0.6118,0.688,0.0323,0.6415,0.953,1.2832,Control
E06,0.2249,-0.1253,0.6763,0.5253,0.5496,0.0828,0.707,0.9088,0.9697,BRCACancer
E07,0.139,0.0953,0.6512,0.842,0.9381,0.152,0.8592,1.1135,1.3791,BRCACancer
E08,0.0691,0.0692,0.7804,0.838,1.0533,0.0956,0.9708,1.1369,1.5717,Control
E09,0.1108,0.059,0.7809,0.7622,1.1454,0.0322,0.8292,0.9311,1.4136,BRCACancer
E10,0.1089,-0.03,0.8644,0.8833,0.8782,0.1503,1.0806,1.1473,1.541,BRCACancer
E11,0.1472,0.0625,0.5828,0.6174,0.7899,0.0151,0.669,0.9024,1.2733,Control
E12,0.0844,-0.0328,0.5184,0.5793,0.6436,0.0268,0.6376,0.7728,1.1446,BRCACancer
F01,0.1428,-0.0418,0.8163,0.8741,0.8955,0.107,1.0675,1.1367,1.3415,Control
F02,0.1423,0.068,0.8095,0.9122,1.0251,0.2633,0.9597,1.2285,1.5299,Control
F03,0.1429,0.0082,0.7248,0.6973,1.1749,0.1963,0.8977,1.124,1.35,Control
F04,0.1252,-0.1111,0.782,0.7329,0.8808,0.1531,1.1006,1.0157,1.098,Control
F05,0.173,0.0265,0.6383,0.7506,1.0427,0.1374,0.9228,1.0937,1.4983,Control
F06,0.1307,-0.013,0.5906,0.5754,0.9833,0.1935,0.7851,1.0841,1.0861,Control
F07,0.1135,0.0669,0.7281,0.7885,0.7412,0.0853,0.9449,1.0483,1.3029,Control
F09,0.1379,0.0993,0.9004,0.9541,1.2703,0.1988,1.1527,1.3026,1.7419,Control
F10,0.1152,0.0745,0.9786,0.9859,1.2845,0.2867,1.0694,1.2684,1.6356,Control
F11,0.1374,0.0899,0.7778,0.891,1.3096,0.1478,1.0069,1.096,1.3991,Control
F12,0.0748,-0.0905,0.7616,0.6984,0.915,0.1513,1.1777,1.042,1.1297,Control
G01,0.1559,0.031,0.8466,0.7374,0.7529,0.1894,0.9331,1.1557,1.2322,Control
G02,0.1683,0.0993,0.7061,0.6721,0.831,0.1026,0.7759,1.1234,1.0779,Control
G03,0.1032,-0.028,1.0052,0.7748,1.1358,0.104,0.9793,1.3414,1.3929,Control
G04,0.172,0.1403,0.6421,0.8418,1.0221,0.0994,0.931,1.309,1.7421,BRCACancer
G05,0.1209,-0.1455,0.4414,0.5597,0.5335,0.0606,0.6259,0.7745,0.6379,BRCACancer
G06,0.168,-0.019,0.6072,0.6709,0.9146,0.0902,0.7702,1.2089,1.3272,BRCACancer
G07,0.1002,-0.0191,0.7268,0.665,0.7254,-0.0147,0.7423,0.9363,1.0943,Control
G08,0.1047,-0.0379,0.9566,0.7824,1.0422,0.1193,1.0118,1.2132,1.4296,Control
G09,0.1528,0.0456,0.7179,0.5461,0.7502,-0.0411,0.7622,1.0456,0.8547,Control
G10,0.2785,-0.0892,0.5227,0.5177,0.6103,0.1232,0.6604,0.8792,0.8486,BRCACancer
G11,0.0838,-0.0773,0.2977,0.2681,0.3931,-0.0625,0.6365,0.4926,0.5473,BRCACancer
G12,0.1718,-0.0328,0.7658,0.5861,0.6733,0.0151,0.766,1.0828,1.0947,BRCACancer
