@relation data

@attribute id string
@attribute 2194 numeric
@attribute 27349 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 54995 numeric
@attribute 55301 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0463881260,0.6538196076,0.6033823811,0.1486394322,1.2269246059,0.2765631302,BRCA
GSM480985,-0.0055299930,0.3343829070,0.5125465995,0.5876072253,0.8160665968,0.2582074355,BRCA
GSM480986,0.0667630159,0.7304739989,0.6008922316,0.2495956887,0.9358336331,0.7157523822,BRCA
GSM480987,-0.1078268113,0.6215879941,0.3403941065,0.6295722475,0.8274316974,0.6589733182,BRCA
GSM480988,0.0125870132,0.6391401403,0.5317130196,0.2871181504,0.7581226641,0.5588652704,BRCA
GSM480989,0.0139751016,0.7897556812,0.4634414304,0.3111886349,0.6733506918,0.4014823856,BRCA
GSM480990,-0.0316980068,0.6776949316,0.3936909323,0.1111741917,0.2711964901,0.4797214667,Control
GSM480991,-0.0706011798,0.6404352059,0.4705012386,0.3668206506,0.6691742690,0.9416487475,Control
GSM480992,0.0629602390,0.8936652709,0.4933570848,0.2667931284,0.5198432244,0.3009152220,Control
GSM480993,0.0306629837,0.7103046786,0.6359579581,0.3015862635,0.7140727155,0.9759525850,Control
GSM480994,0.1087795923,0.5443904440,0.5298013688,0.2003444638,0.6298676469,0.3639719840,Control
GSM480995,-0.1256379655,0.4913196060,0.3646517599,0.3348943371,0.6608823501,0.6789834601,Control
GSM480996,0.0234867730,0.6324977634,0.5369427056,0.2099968971,0.9420921801,1.2362703329,BRCA
GSM480997,-0.1264296698,0.5945599180,0.1974573025,0.5539155080,0.5564307457,-0.0427653150,BRCA
GSM480998,-0.0022074844,0.8102246709,0.6010973228,0.2171506970,0.9855985192,0.4048681567,BRCA
GSM480999,0.0373131477,0.5191417726,0.5492225189,0.6598476964,0.8694982975,0.5116279329,BRCA
GSM481000,-0.0521611576,0.4951113109,0.5152044043,0.5060852509,0.7909782752,0.3876211337,BRCA
GSM481001,-0.1160688573,0.2847127919,0.3886460268,0.2112989229,0.7470368929,0.9308264456,BRCA
