@relation data

@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4209 numeric
@attribute 3265 numeric
@attribute 4207 numeric
@attribute 5599 numeric
@attribute 805 numeric
@attribute 4205 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 2002 numeric
@attribute 1956 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 801 numeric
@attribute 6416 numeric
@attribute 1386 numeric
@attribute 6714 numeric
@attribute 5747 numeric
@attribute 5605 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 2776 numeric
@attribute 5058 numeric
@attribute 183 numeric
@attribute 2885 numeric
@attribute 185 numeric
@attribute 5595 numeric
@attribute 808 numeric
@attribute 2185 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCA}

@data
8.155224442,14.17314893,9.972685879,8.198599078,6.248597096,5.9065229025,13.38150649,6.186218877,6.39932068633,10.23292486,9.68790976,6.71360662325,8.62624266567,8.202296649,12.72208073,7.974032126,7.29034405,6.89592443067,8.7160245685,11.94944384,11.22161448,9.736317839,6.808774778,9.29724939,6.336020558,9.153599552,8.037104493,11.573459625,12.59449147,6.64403477267,8.92818876867,6.507481989,8.06297051567,BRCA
9.539333865,13.87385551,10.20167708,7.4409667175,6.1476177,5.767601547,13.60583775,7.641421617,6.68769140167,10.11618835,9.524248408,6.904091352,8.601359139,8.474558864,12.77087865,8.704684954,8.450346395,6.98144085767,9.5799510855,11.38105635,11.05015324,9.990983614,9.546605663,9.270109064,6.067171478,9.5256586835,9.144707758,11.32136754,12.7232493,6.47380877667,8.97755484267,8.512524314,8.197304519,Control
9.778192608,14.67256817,10.38477057,7.6537280945,6.380249461,6.1670985755,13.47298527,7.717524135,6.24070564267,10.13087976,9.844219734,6.94855824675,8.523978557,8.584390499,12.97797754,8.3498677015,8.394260237,6.75905554167,9.807955308,11.33166731,10.77967445,10.29596436,9.998851701,9.21638279,7.801516189,9.597360232,9.337113062,11.488573795,12.52742331,6.29282598867,8.882604615,8.640083234,8.151507585,Control
8.108238405,13.48222565,10.21758854,8.1909422715,6.847374124,5.967633391,12.16391545,7.653026194,6.35314852433,10.76657469,10.24378721,6.51319229175,9.16094315833,7.646632733,12.99135537,8.5569316505,8.687726581,6.82951290367,9.6749751715,11.29445435,9.313711317,10.01433476,9.061277435,10.06933601,5.709849771,9.06038523,7.6451809965,11.695521545,13.2860567,6.61150973733,8.867882958,7.7584583,8.08129530567,BRCA
9.473467881,13.17144427,10.55758842,7.2806843915,6.368031123,5.329465727,12.44601199,8.24541143,6.73899581333,10.37973064,9.913970625,6.77269984975,8.789516499,7.883225397,13.22427159,8.5497894345,8.685117683,6.91208436433,9.2641454985,11.28106518,9.683047729,9.712540381,9.803614982,9.423032438,7.119877807,9.5800955565,8.1643346865,11.206231375,13.16228672,6.25544650767,8.552349278,7.8511886,7.95451796533,BRCA
9.134080446,14.09890062,10.06840584,8.539009948,6.411812312,5.656097949,12.2076581,7.364180901,6.39469361333,10.55366796,10.00415062,6.93725355825,8.419142242,8.420129842,12.53522562,8.480919728,8.420129842,7.22720437133,9.278094081,11.36168902,9.206422917,9.812386363,8.90929393,9.880142578,5.658862155,9.0393998015,6.9745006025,11.49634678,13.15138292,6.46065986433,8.787767491,7.192690117,8.00665617633,BRCA
8.150027916,14.01211384,10.26648823,8.146852134,6.976538706,6.071716146,12.15610687,7.200950391,6.135427533,10.73881029,10.22872886,6.51560473275,8.58330978467,7.621284726,12.56790862,8.4390426745,8.480952861,7.35444662233,9.5786882385,11.42163372,9.06544382,9.916141133,8.5896522,10.12536217,6.121435737,8.9731778835,6.7422321415,11.796022585,13.15138292,6.65640928767,8.934366304,7.688986551,7.86577453733,BRCA
8.700336649,13.34674991,10.00702766,8.041917075,6.410159284,6.259376137,12.43207997,6.776041872,6.82794277033,10.51457134,10.30881145,6.4814821935,8.49027171233,7.779918143,12.61931219,8.551370553,8.212765231,7.03736704367,9.21652246,11.31587145,9.805889394,10.0322459,8.886520521,10.00810682,6.836117042,8.9213733295,7.4241269665,11.46459896,13.08540943,6.47103919267,9.01840760867,7.192172276,8.01917131267,BRCA
7.013297895,12.76004735,9.827843283,7.888636145,7.000397602,6.1648761405,12.39881323,7.392920835,6.69079792733,10.54450111,10.45750942,6.70888373325,8.95843216133,7.098719371,12.52524557,8.655247477,8.550709395,7.07743364033,9.337026401,11.57272404,9.17185302,9.833428205,8.45292188,10.13367562,8.288302177,9.111304808,7.142113704,11.5411915,13.04201932,6.605324117,9.258466301,7.574595656,7.890844983,BRCA
8.817064493,12.03663478,11.37824759,8.85628218,6.648469487,5.593235253,8.929717871,7.508688368,6.127634878,5.97155002,10.01669727,7.023639895,8.67313689733,7.791197286,12.50816376,8.821488149,9.242996091,6.94510312533,9.6546657745,11.3119244,6.536717836,9.724718956,9.284894137,9.841965701,5.962960332,10.2970447,5.8564691355,12.52079595,10.82365605,6.21975276833,8.91017192567,8.480033951,8.742530249,BRCA
