@relation data

@attribute id string
@attribute 1385 numeric
@attribute 1742 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 4747 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 88 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3960468965,0.1665452991,-0.1505823830,-0.0754578801,-0.0192656675,0.0364585096,-0.2124075075,-0.0914058923,1.5891594400,0.9537983259,2.1997757852,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,-0.1027024567,BRCA
GSM480985,0.2730189453,0.1851502992,-0.1157428850,-0.0203434413,-0.0500140645,0.0295304598,-0.2090418982,-0.1093180862,1.2845784730,0.9828057632,1.9199515841,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,-0.1399921106,BRCA
GSM480986,0.3807973232,0.0373472180,-0.1420936314,0.0294416636,-0.0183347330,0.0145375388,-0.1795135874,-0.0991810384,1.6418533209,0.7694473286,2.1900971755,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,-0.1202194508,BRCA
GSM480987,0.2020458693,0.1237357168,-0.1389292797,0.0160529329,-0.0567495614,0.0301300406,-0.0009821425,1.3982471575,1.3375803794,0.6854064385,1.7749855086,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,-0.1064028313,BRCA
GSM480988,0.2373043370,0.0792691462,-0.1350362458,-0.0800450467,-0.0110762134,-0.0086869514,-0.1859210652,-0.1006051413,1.4518957679,0.8568994044,2.2009519134,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,-0.1170340794,BRCA
GSM480989,0.1316228062,0.2458340079,-0.1920192803,0.0461123774,0.0548789222,0.1042212602,-0.2459162741,-0.0581991040,1.5590544180,0.7983118814,2.9188919440,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,-0.0949734952,BRCA
GSM480990,0.1244135859,0.2119237644,-0.1500345451,-0.0147949093,-0.0182855369,-0.0218555795,-0.1758436667,0.7036230114,1.4453520321,0.6829452796,2.5856389926,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,-0.1425240105,Control
GSM480991,0.1756075131,0.1213872813,-0.1862277094,-0.0516968131,-0.0447101730,0.0439284059,-0.2541372158,0.1365444100,1.5451146222,0.7246558555,2.3986895680,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,-0.1247259681,Control
GSM480992,0.1568766059,0.2280438674,-0.1645202101,-0.0048636670,-0.0401170705,0.0399397690,-0.2211485713,0.0652978047,1.4246134289,0.7415068230,2.6897532866,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,-0.0727681645,Control
GSM480993,0.2239596708,0.1730288758,-0.1053195155,-0.0645106739,-0.0630610927,-0.0232858544,-0.1751255267,-0.0342872620,1.5856227239,0.8005855027,2.4490207491,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,-0.1020554529,Control
GSM480994,0.0844783567,0.1449259340,-0.1860467067,0.0565232584,-0.0376348802,0.0559445051,-0.1511416474,-0.0758649646,1.5541917865,0.8043518845,2.7740268455,-0.0611050115,-0.0367938739,0.6584365796,0.0357378546,-0.1124613990,Control
GSM480995,0.2509406057,0.2024889490,-0.1477259255,0.0179258308,-0.0805071258,0.0351212481,0.0355319758,0.4813973227,1.5843793040,0.9457654122,2.1464026361,-0.0468415509,-0.1080818607,0.6459787596,0.0404827893,-0.0941425886,Control
GSM480996,0.2632771013,0.0867406594,-0.1460968318,0.0117475278,-0.0088274476,0.0172859784,-0.2482908283,0.2648178934,1.6124594438,0.6485259212,2.3817085028,-0.0608134375,-0.0592950330,0.7075808469,0.0241134928,-0.0672042230,BRCA
GSM480997,0.1275147414,0.3939571524,-0.1638886956,-0.0106088543,-0.0163237337,-0.0219579910,0.3110626156,-0.0669114729,1.2744263483,0.8059017853,2.8542935214,-0.0536945836,-0.0796740413,0.7908484311,-0.0073402746,-0.1129924617,BRCA
GSM480998,0.2444687053,0.1547025965,-0.0978290741,0.0265316717,-0.0098838351,-0.0292810383,-0.1852966520,-0.0796071023,1.5269277998,0.8750626656,2.5579728074,-0.0220169510,-0.1107295344,0.4885897034,0.0974695335,-0.0595894522,BRCA
GSM480999,0.4136410755,0.0916521696,-0.1561140562,-0.0611487784,-0.0182370330,0.0583355738,-0.2487042478,0.0242905515,1.5838601271,1.0177537981,2.0875280909,-0.0542111546,-0.1084865482,0.6815303476,0.2214991348,-0.1469394108,BRCA
GSM481000,0.2888082167,0.1301261216,-0.1313593229,-0.0772514639,-0.0572848887,0.1191851132,-0.1566921901,-0.0796251103,1.6113596664,0.8381175668,2.0064177178,-0.0937581678,-0.0784636595,0.5175461768,0.2358452617,-0.1054406293,BRCA
GSM481001,0.3590236851,-0.0159743170,-0.1734534263,0.0123079459,-0.0041992569,0.0459370702,-0.2316126253,0.0050272488,1.6483445484,1.0630492036,2.2235211097,-0.0022356982,-0.0728627337,0.6839215293,0.0375085662,-0.1380295691,BRCA
