@relation data

@attribute id string
@attribute 10390 numeric
@attribute 133121 numeric
@attribute 151056 numeric
@attribute 254531 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 5048 numeric
@attribute 50487 numeric
@attribute 5049 numeric
@attribute 5050 numeric
@attribute 5051 numeric
@attribute 5168 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 54947 numeric
@attribute 56994 numeric
@attribute 64600 numeric
@attribute 7941 numeric
@attribute 79888 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 84647 numeric
@attribute 8540 numeric
@attribute 85465 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2426599649,-0.0198132725,0.0171322331,-0.0103248147,-0.1405790460,-0.1904537968,1.2402591039,0.2648592970,0.0428355330,0.5765449834,0.0294711501,-0.0441224088,0.0724902563,0.3919864135,-0.0567561424,0.1942306542,-0.0965538729,0.0740791118,0.4285993025,0.6571895725,-0.2286017106,-0.0768644716,2.4929345995,0.8918800157,0.0096668727,-0.0773267898,0.8410849635,0.1682297934,0.8934608933,-0.0710048071,-0.0280965920,-0.0101853435,BRCA
GSM481003,0.1083322163,0.0202957000,-0.0120397132,0.0381116841,-0.1302135657,-0.1219833474,1.0541342789,0.2367261773,-0.0229973277,1.5416488647,0.0299108869,0.3183766891,-0.0359319534,0.0715840599,-0.0835485794,0.2958115291,-0.0396609936,0.0786821512,0.3074060413,0.5751631605,-0.1516569339,-0.0084287084,2.6244807096,1.1356858278,0.0912243185,-0.1046172373,0.7162118339,0.1808259730,0.6378826993,-0.0246214473,-0.0490325613,-0.0306176476,BRCA
GSM481004,0.0942026183,-0.0888583575,-0.0763002415,0.0633494217,-0.1334671667,-0.1383980732,1.0160618583,0.4841016842,-0.1151679778,0.8912032750,-0.0534505557,0.1345167840,0.0367292284,0.3503516176,-0.0147714728,0.9263242449,-0.0652699816,0.1528997510,0.2508338910,0.6555363146,-0.0981588746,-0.0697325816,2.3512003570,0.9571160324,0.0167640063,-0.0605252561,0.5137673904,0.1744558042,0.9591712813,-0.0545466083,0.1269695751,0.0138251425,BRCA
GSM481005,0.3559514750,-0.0870030655,0.0022062956,-0.0002019765,-0.0750139249,-0.1711450809,1.4374006932,0.2413362460,-0.0593325285,0.7332256548,-0.1063442874,0.1417427488,-0.0366886569,0.2416097289,0.0360093063,1.5309084753,-0.0490866930,0.0646837491,0.7990427018,0.7578379803,-0.1681138359,-0.0847012145,2.0583247394,1.0282304035,0.1013291268,-0.0551051659,0.8870923046,0.3526815782,0.9566572017,-0.0801453172,0.0907612231,0.0939124124,BRCA
GSM481006,0.1704217199,-0.1113703914,0.0036467817,-0.0357048808,-0.0912184608,-0.1978774663,1.1528819398,0.1678630912,0.0598052330,0.9249580354,0.1195113949,0.0327613492,-0.0627304080,0.3202906285,0.0852915491,0.5399629881,-0.0859348176,0.1188522209,0.2737164710,0.6892708683,-0.0775579248,-0.1245942830,2.6794640272,0.9375375463,-0.0030618567,-0.0416173076,0.8813848631,0.2381995562,0.8967576112,0.0359664823,0.0879508424,0.0167937154,BRCA
GSM481007,0.3716993129,-0.0274414682,-0.0506421915,0.1401142754,-0.1956158172,-0.1225340637,0.7209783674,0.3013776672,-0.0043491933,1.9587895869,0.0057266113,0.2002009419,0.2451748582,0.1465554425,0.2361062177,-0.1124364039,-0.0534508653,0.1867953683,0.2367519288,0.8141279821,-0.0877751080,-0.0232652146,2.5016213654,1.2202413425,0.0449932087,-0.0696049801,0.6583840427,0.0884295998,0.5489223466,-0.0012836899,0.1163057310,0.0332880970,BRCA
GSM481008,0.0632827084,-0.1675359101,0.0295820435,0.0996328931,-0.1066421580,-0.1632898217,1.0866222066,0.3109411343,0.0166427890,2.2879105956,-0.0614968417,0.0971324145,0.0617635319,-0.0294756517,0.3041578594,-0.1651714859,0.0303360646,0.1235528539,0.4571691085,0.3423979830,-0.1806219434,-0.0110175216,2.2443948386,0.9744661360,0.0442506512,-0.0548871543,0.9442198384,0.5162122142,0.4242254271,0.0167825346,0.0099040869,0.1876541325,Control
GSM481009,0.1423209140,-0.1288979529,0.0276593864,-0.0810284480,-0.0463956869,-0.2374210076,0.9954556336,0.0616922838,-0.3230040707,0.6336558145,0.0067848058,0.1115613453,-0.0636470687,0.4092911698,0.1206036070,0.4025874838,-0.1136806226,-0.0908015867,0.3371397912,0.5598087096,-0.1908542063,-0.1295023505,1.6201236919,0.8410133314,-0.0454398805,-0.0924899587,0.9729083489,0.1680317292,0.7326637835,-0.0460636843,0.0532213423,-0.0391394026,Control
GSM481010,0.3559967177,-0.0996579552,-0.1300545272,-0.0199703685,-0.1037507219,-0.1049189998,1.4931565264,0.0982108879,0.0508546815,1.0718134120,-0.0374203614,0.2980426155,0.1075761976,0.0486381737,-0.0151800391,0.0399373054,-0.0288335194,0.0525125199,0.1444221237,0.7306906404,-0.0974640826,-0.1192731250,2.7245966791,1.1378867638,0.0982792469,-0.0359266409,0.9581731375,0.3738712215,0.6795406415,-0.0085985039,0.0017597583,0.1038080066,Control
GSM481011,0.1723884936,-0.0623758686,0.0250080315,0.0917600788,-0.1059520594,-0.2251044646,0.8340543095,0.2946575154,0.0415976995,1.3613971695,-0.0339046651,-0.0209183606,-0.0610166781,0.0602992324,-0.0271469704,0.1297885573,-0.1065715858,0.1506279079,0.4403122437,0.8240453102,-0.1592199401,-0.0455649169,2.3966308086,1.3700665053,0.0436406151,-0.0414344758,0.3542841602,0.1512487909,0.8419189540,-0.1267951429,0.0583001079,-0.0462587857,Control
