@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1027 numeric
@attribute 1030 numeric
@attribute 10319 numeric
@attribute 10401 numeric
@attribute 1147 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2272 numeric
@attribute 22798 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 284217 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 3551 numeric
@attribute 3655 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3912 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3915 numeric
@attribute 3918 numeric
@attribute 4149 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54205 numeric
@attribute 5728 numeric
@attribute 5743 numeric
@attribute 5747 numeric
@attribute 5915 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6258 numeric
@attribute 6502 numeric
@attribute 7157 numeric
@attribute 7185 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7188 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 8554 numeric
@attribute 898 numeric
@attribute 9063 numeric
@attribute 9134 numeric
@attribute 9618 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,0.2967640855,1.6509813072,0.1233450275,1.0775432256,1.1163914161,-0.1394813937,1.9181347222,0.2841429040,1.3562680283,1.0692472836,0.6954617752,0.0901343941,-0.1366589189,0.1608625433,-0.1044139307,0.7531173030,2.3584245311,0.3070585448,-0.0673692781,-0.1018378220,1.4465033908,-0.0131690648,-0.1391245514,0.1030333459,0.5681630423,-0.1151553402,0.4236805755,0.2679063242,0.3311502892,0.2081827146,-0.0711339900,1.2207996887,0.3657026856,0.1496797397,0.0194208432,-0.0295589651,0.0036320932,0.6301124477,1.0342899432,2.2377312580,0.0040578440,1.5254462504,0.0960825731,0.7343371457,0.1863047483,0.0372776528,0.8098630121,-0.2897886786,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,-0.0182527169,0.1344134227,0.4811786679,0.3568962877,0.1794720214,0.4170598776,1.4593906332,-0.0618729870,1.2157194917,0.0871318146,0.9204617303,0.1394931379,-0.0908828420,0.5621080400,0.9853307140,-0.0423979607,-0.0815773857,0.8324798921,0.5111128819,0.3441887239,-0.0795126762,0.3440446701,1.2872339672,0.2606251256,-0.1655763679,0.2468074093,BRCA
GSM481003,0.3007907103,0.3862321187,2.0218701660,0.2763891428,1.1811751007,0.9384319101,-0.0356606328,2.1482870711,0.2877502063,1.6561109704,1.4205356702,0.8810701189,0.5269208746,0.1575464376,0.3838606802,0.0454944650,0.6776998944,2.5114432043,0.3973698837,0.0696828845,-0.0995551156,1.7436893397,-0.0067144994,0.0087334861,0.1110656509,0.4862309729,0.0782197570,0.4317625276,0.4162924297,0.3293958788,0.3543389166,-0.0885409495,2.3638862711,0.3869180783,0.1592926320,-0.0328395913,-0.0444865897,0.1765915828,2.0538306646,0.8503854788,2.2847959068,0.5571988040,1.2720754503,0.6615031065,0.7554758169,0.2694517161,0.0608519517,1.4016762564,-0.1564477879,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.1319214864,0.0819050467,0.2336032408,0.1244303655,0.1931424167,0.4086979734,1.6346685103,-0.0646676839,1.5458108518,0.2027870905,0.8595386953,0.1447411300,-0.1735356701,0.2910843163,0.9925875762,0.0703528249,0.0369979428,0.9165989648,0.2753806685,0.7539005348,0.1190332978,0.1768349806,1.2527999394,0.3327510357,-0.1131820252,0.4181923708,BRCA
GSM481004,0.4733082638,0.2243766762,2.4203961939,0.1680494515,1.0930646748,0.5231671071,-0.0579384067,2.0352854662,0.3929689074,1.0971618332,0.9931254410,0.2368830724,0.1771072398,-0.0938690958,0.4496613113,-0.0162955371,0.6400350525,2.2194539971,0.4676012300,-0.0453231393,-0.1237937431,1.6591458448,-0.0146582856,0.3029319560,0.0268829770,0.1898745984,-0.0223855249,0.4053465152,0.4565757285,0.1119323884,0.4201459893,-0.0504162911,1.5380832553,0.3344272605,0.1403264253,0.0108777339,-0.0045115026,0.1656023277,0.8610585549,0.9655339218,2.3024242322,0.1133841245,1.5119729768,-0.0244960285,0.6878916041,0.3419797647,0.1890115326,1.3433312625,-0.2634064203,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.0181169579,0.1194911064,0.8012255923,0.2292358492,0.1178290655,0.2011434678,1.6619296756,-0.0883470983,1.4715695732,0.0731631404,1.2359945222,0.1645341302,-0.1753190602,0.4320587222,0.8802483742,0.0533728662,0.0960737533,0.9852751046,0.4486554276,0.5294298967,0.1043470586,0.1077177401,1.4226152879,0.2421268446,-0.1450435588,0.2872621352,BRCA
GSM481005,0.7983672971,0.2160567825,1.6965493859,0.4926643759,1.2595446937,1.2872513034,-0.0014468521,1.9037032260,0.7559128657,1.8150000396,1.4181458082,1.1270609973,0.1795111609,-0.1050687485,0.3527724375,-0.1165471179,0.9084757619,2.3890128664,0.4302809539,0.0646161923,-0.1119580797,2.2389136498,0.0304015636,-0.0073896220,0.1940816199,0.9316530046,-0.0770504565,0.5334855918,0.3903404364,0.5618593327,0.8104297589,-0.0677923652,1.1360747644,0.4803772003,0.2270940179,0.0476533229,-0.0103743019,0.2992679748,0.3299998800,0.6181160491,1.6673124234,0.0235497485,1.6468504383,0.1330914763,0.8129105663,0.1626732602,0.0661443981,0.7793831442,-0.1676799072,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.1081913242,0.1420803729,0.9504078202,0.2669062797,0.1629151567,0.7030548256,2.1236051734,-0.0833753531,1.2129281088,0.1140465466,1.0320280119,0.1038166952,-0.1130130112,0.5302689240,0.9015575944,-0.0195065498,-0.0153414088,0.7733274586,0.6422720798,0.4136187493,0.0457376592,0.3412626055,1.3357575516,0.3658633599,-0.1234659266,0.2533810793,BRCA
GSM481006,0.6102282105,0.2957256202,2.0035383105,0.3021721042,1.2238033216,0.9392413839,-0.0007490609,2.2623300288,0.5505344721,1.6152172529,1.2114373708,0.9583237404,0.3363696632,-0.0050217971,0.3129080268,-0.0882029533,0.9511518584,2.7993582883,0.4174783649,-0.0024323044,-0.1186605004,1.5292125387,0.0247047886,-0.1195090415,0.0576291601,0.7725394369,0.0507335691,0.4399774132,0.2354427614,0.4575556130,0.3456578131,-0.0607893218,1.3974689841,0.4419262721,0.1351042711,-0.0580684363,-0.0376293164,0.1834406240,1.1249350198,0.9320403730,1.7301007246,0.1485381091,1.3316771426,0.1669163561,0.8915465902,0.2744588943,0.1223146532,1.0869957842,-0.1373186523,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.0367047245,0.1587185629,0.4449323208,0.2529420034,0.1540397706,0.6889269474,1.6552993021,-0.0787858003,1.3122026393,0.1918322109,0.9341763254,0.1221815940,-0.1720994541,0.3955031129,1.3752852871,-0.0482648284,-0.0463810288,0.8630956933,0.6643904158,0.5213412684,0.1659671659,0.3666838662,1.1979828272,0.3907783727,-0.0528207624,0.2505549369,BRCA
GSM481007,0.3836162349,0.2692059731,2.3997609466,0.3125831992,1.6133605374,0.8421657089,-0.0085779223,2.1140631172,0.2756707471,0.9191657707,0.7993544181,1.7868117746,0.7346229159,0.0486251524,0.4946888254,-0.0467773227,0.8479955071,2.4604020782,0.2757121727,0.0978008333,-0.1158432258,1.5117607714,0.0693962222,-0.0579408988,0.0884708629,0.5044142506,0.0713757331,0.4550139852,0.2572633833,0.5650354502,0.1127845207,-0.0777350301,2.6161405700,0.3823322751,0.2527581179,-0.0491684911,-0.0041883740,0.1476735994,1.8755513616,0.6828390168,1.7906686067,0.0134124934,0.7626510071,0.1753206743,0.9056111734,0.2869294803,0.0016019143,1.3999506757,-0.0361591515,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.0379549713,0.0631843703,0.6039500778,0.1849544916,0.0903971914,0.6629691342,1.2351145123,-0.0395099294,1.4910032429,0.1788453258,0.8169288688,0.1739355451,-0.1234912112,0.2816427392,1.2977375326,-0.0367682213,0.1268612003,0.5864982621,0.2362312921,0.7313789074,0.0523188741,0.1317295540,1.3696007534,0.2954815999,-0.1275766564,0.5213786067,BRCA
GSM481008,0.5217626055,0.7145212810,2.6693531871,0.1836714248,1.3575888276,0.3773326476,-0.0579983427,2.0730937984,0.9329660580,0.8718084935,0.9113662258,-0.0916348136,0.1426806316,-0.0707130831,1.5586611688,0.2831019114,0.8295916561,2.1300801171,0.4476290999,-0.1013938554,-0.1200483161,1.4054096226,-0.0033952392,0.3611919189,0.3583017097,0.4789551298,-0.0053516436,0.5070646895,0.3088421996,0.2387165987,0.9229596694,-0.0674781555,1.0337207864,0.4044812041,0.1197325149,-0.0300334332,-0.0687890704,0.3014629679,0.9092945886,1.0184057851,2.0192799172,0.6177201922,1.6720022468,0.2470208729,0.7363453096,0.2562567367,0.2086261566,1.2762110606,-0.1727771357,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.0158213981,0.1297484952,1.5930280676,0.2445528730,0.1345428101,0.6538910852,1.6781765093,-0.0483734958,1.3571830794,0.0997079746,1.1870108308,0.1148476552,-0.1657277777,0.5130311509,0.9878225434,0.1171580781,0.3151042461,0.8310980052,0.3441294417,0.4864576326,0.0282589524,0.3217190273,1.2536895500,0.2688224702,0.1622534281,0.3960775226,Control
GSM481009,0.5489170128,0.1897917593,1.6445278376,0.0485912423,1.3927305539,1.1405216788,-0.1320605221,1.4140142368,0.4141671401,1.6929948631,1.1821684615,0.5150820301,-0.0540151667,-0.1416864715,0.0817014255,-0.0379079583,0.7245613783,1.7882246540,0.1436777954,-0.0640212284,-0.0997517394,1.5305498669,-0.0460119554,-0.2040374607,0.0577980618,0.7043801173,-0.1305474826,0.4049951039,0.1725846681,0.2941268267,0.2340035045,-0.1688489413,0.2928126499,0.4654109701,0.0098238778,-0.0339920838,0.0095518730,0.0646284357,0.4441059476,0.3826549407,1.5110935570,-0.0383320734,1.3447017482,0.2454960039,0.7859420415,0.0096561856,0.0623427681,0.6739098801,-0.5553033836,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,-0.0419632214,0.0174211498,0.1736270667,0.1822121439,0.1211590604,0.6089003728,0.9449293574,-0.1458780054,0.9630623995,0.0380890368,0.6041149985,0.0113450711,-0.0891072829,0.4942341277,0.9829903326,-0.0150601908,-0.4913612215,0.3619636111,0.4788548978,0.3737636758,0.0289410084,0.1734985496,0.7984491094,0.2534667262,-0.1511437901,0.1190618992,Control
GSM481010,0.6249280034,0.4230568399,1.7503523453,0.5237364813,1.3314499458,0.8151557238,-0.0243664884,1.7412976489,0.8322192047,1.3531419018,1.0112439031,1.6079430990,0.2415605402,-0.0641988151,0.3816741023,-0.0103132259,0.8406108043,2.1086231072,0.3798376370,-0.0069676971,-0.1171173018,1.2307521165,0.0036142197,0.0406455773,0.1383740484,1.0772349456,0.0433095896,0.4139087255,0.3174347172,0.4107004470,0.3112823277,-0.0877833051,1.5243606313,0.5484455742,0.0508783250,0.1641530268,0.0310206853,0.2999567567,0.9963532146,1.0267343833,1.6126908062,-0.0984571710,1.5185710891,0.0799919871,0.6824186554,0.2640629692,0.1809599443,1.1876550054,-0.2097236941,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.2049654462,0.1197620314,0.4616328687,0.2743944092,0.3249415243,0.6300583106,1.1449683505,-0.0879259115,1.2152642781,0.0602844359,0.9438281523,0.0656245318,-0.1894112473,0.5944828731,0.7534921082,0.0136482174,-0.1288154235,0.9323665536,0.6636809693,0.3622522485,0.2118905579,0.3771930934,1.4125341330,0.8060166749,-0.0933580918,0.2309956315,Control
GSM481011,0.3773361022,0.3164373107,2.3434683681,0.1649496774,1.4352504081,0.3485255961,-0.1128528878,2.0141289964,0.2562781054,1.4279926800,1.1410529101,0.3086895734,0.0840626457,-0.0575136389,0.7909900944,-0.0416797744,0.5251184477,2.7272794777,0.4895673924,-0.0164536039,-0.0929579279,1.3498147170,0.0986143788,-0.1989473014,0.0393868066,0.4869244780,-0.0420718441,0.3688377453,0.2600992171,0.0860105640,0.3692471853,-0.0441689824,1.0867041347,0.3337490326,0.1527878153,0.0366855888,0.0179161032,0.2123180387,0.7542871685,0.5490723029,1.4345255824,-0.0326933586,0.9402506900,-0.0444619791,0.8857976652,0.2834044827,0.0443784665,1.0963865406,-0.2219083795,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.0471237373,0.1251327870,0.3457223476,0.1690626889,0.0311421399,0.2998918322,2.1114134911,-0.0457399186,1.4994342731,0.0944211634,1.0993553696,0.2414784023,-0.1206308194,0.3589823847,0.9952894231,-0.0107360323,-0.0234986019,0.5158596456,0.2443193829,0.5318953696,-0.0562693753,0.1259183850,1.5210852401,0.2266884942,-0.1891083614,0.3831230847,Control
