@relation data

@attribute 7518 numeric
@attribute 920 numeric
@attribute 3159 numeric
@attribute 5478 numeric
@attribute 3981 numeric
@attribute 8815 numeric
@attribute 1234 numeric
@attribute 2237 numeric
@attribute 11168 numeric
@attribute 3978 numeric
@attribute 7520 numeric
@attribute 7852 numeric
@attribute 2547 numeric
@attribute Class {Control,BRCA}

@data
5.081735071,7.587142037,6.22128216925,7.340653781,5.79541874633,10.1769854865,5.0969811815,8.6356430945,7.1936943155,8.306085763,9.908633222,8.430868108,11.102244477,Control
4.759304314,7.564704211,6.55093580175,6.648325671,5.73390055067,9.7768108235,5.199818081,8.8318933355,6.870012812,9.214775128,9.347167964,7.282603072,10.979063953,BRCA
4.707652488,7.27775495,6.56381717275,7.649240232,6.067924063,10.584815644,5.2580703925,9.620597091,6.9074574945,9.862320087,10.39899511,8.62440485833,11.344617395,BRCA
4.59311789,7.757275197,6.3860322555,6.934991518,5.688306841,9.7730367005,4.8089754805,9.0906394765,6.7982293745,9.825110289,9.101877951,7.01915103033,11.217717136,Control
4.583830504,7.922110302,6.674462318,7.31944887,5.96365757867,10.6883639485,5.122460336,9.329909791,6.8013036125,8.767556421,10.37139037,8.171365118,11.22178646,BRCA
4.83277771,7.239410274,6.30019221625,7.950324238,5.914014792,9.6624061835,5.7395753315,9.476334725,7.0610143795,9.430484502,10.79813582,8.540582058,11.53243099,BRCA
4.202973577,7.114005486,6.2255400635,6.757593772,6.09141939833,8.8883560625,5.269756538,8.2961196055,6.699965616,8.95908991,8.744658219,7.443708709,10.8579926505,BRCA
4.846005888,7.840024324,6.1147661175,7.417897071,5.72950169833,10.4853944925,5.094001894,8.609435701,7.1287178665,9.111501597,10.28617686,9.188979403,11.191873825,Control
4.854508448,7.470071357,6.59270803075,7.944069439,5.85664665967,10.6850101165,5.5815958645,9.642109982,6.960321426,9.394248914,10.4297627,8.49157371467,11.506838215,BRCA
5.203799462,6.98547517,6.39620049775,7.103736613,5.67038463533,10.09158393,5.494948245,8.75940589,6.6625938955,9.143141549,9.741079768,7.70676359567,11.385444715,BRCA
5.290950766,7.572626574,6.38211057075,6.961915926,5.679212249,10.3215282325,5.476713145,9.107300824,7.605371464,9.309431518,9.992241287,7.52433658333,12.058495875,BRCA
4.866674661,8.062317545,6.3892589255,7.502913581,5.90992453867,10.2336133355,5.274553208,9.006318241,7.1270590685,8.824657385,10.48441034,8.662151022,11.04783347,Control
4.868404346,7.324655646,6.37843963825,7.155352377,5.75494022833,10.063203401,5.44376233,9.113554115,6.9687704325,8.392855247,10.03781156,8.46853633133,11.03423966,Control
5.448414727,7.340030607,6.35932295825,7.155352377,5.688635696,10.6845027725,5.815593995,9.082795036,5.505770615,8.873598775,9.377341303,8.46643887033,10.7576769535,BRCA
4.917683858,7.504284952,6.381131619,7.355331548,5.757504139,9.0684387455,5.3501798975,9.211922876,6.0927948205,9.241179451,9.938977155,8.67410823533,10.9417072195,BRCA
4.873457956,7.060753003,6.719372043,6.980656926,5.660118204,10.5871247625,5.456655096,9.372225132,5.979998412,9.807411729,9.504898977,7.89103560467,10.8450444915,BRCA
5.321938238,7.078260574,6.701246896,7.170228349,5.63764144433,10.8127182905,5.454992331,9.252004483,5.578392418,9.907754874,9.175325691,8.37938063133,10.52622475,BRCA
4.19276397,7.628739198,6.5114709255,7.479903767,5.78329389533,10.7534207375,5.4770915855,9.437168452,6.0505218535,9.489968911,9.49357585,7.96291278133,11.0428197845,BRCA
5.151586144,7.524289246,6.84454953275,7.362866814,5.75098412167,11.184336351,5.2824126215,9.352729044,5.8075645545,9.770879053,9.515749664,8.705908136,10.9536532955,BRCA
5.222467693,7.818200484,6.6080392425,6.454756297,5.76829025133,9.8206417045,5.4101039815,9.732093048,5.7507205385,7.877009719,8.270121404,7.97141172567,10.7588273155,BRCA
