@relation data

@attribute id string
@attribute 10062 numeric
@attribute 10580 numeric
@attribute 10998 numeric
@attribute 10999 numeric
@attribute 11001 numeric
@attribute 116519 numeric
@attribute 126129 numeric
@attribute 1374 numeric
@attribute 1376 numeric
@attribute 1579 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1593 numeric
@attribute 1622 numeric
@attribute 1962 numeric
@attribute 2167 numeric
@attribute 2168 numeric
@attribute 2169 numeric
@attribute 2170 numeric
@attribute 2172 numeric
@attribute 2173 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2710 numeric
@attribute 2712 numeric
@attribute 28965 numeric
@attribute 30 numeric
@attribute 3158 numeric
@attribute 33 numeric
@attribute 335 numeric
@attribute 336 numeric
@attribute 34 numeric
@attribute 345 numeric
@attribute 3611 numeric
@attribute 376497 numeric
@attribute 4023 numeric
@attribute 4199 numeric
@attribute 4312 numeric
@attribute 4973 numeric
@attribute 51 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 51129 numeric
@attribute 5170 numeric
@attribute 51703 numeric
@attribute 5346 numeric
@attribute 5360 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6258 numeric
@attribute 6319 numeric
@attribute 6342 numeric
@attribute 7350 numeric
@attribute 79966 numeric
@attribute 81616 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 9370 numeric
@attribute 9415 numeric
@attribute 948 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0679556582,0.0474687343,0.2784195431,0.1728284298,-0.1348567970,-0.0758548406,1.7024611564,0.9882885427,0.4807521223,0.0063906746,-0.1030535959,-0.1336217061,0.0715319318,2.4675613159,0.2505638963,-0.1236206743,-0.1610863031,-0.0568882051,0.3446197860,-0.0244460450,-0.0888761234,0.5504470655,0.5936146989,0.1191111123,-0.0316335567,-0.0945652751,0.2426131369,-0.0267653435,-0.0468317641,0.8422150538,-0.1114418766,-0.1064408993,0.0666437114,-0.1113032559,0.4754629302,-0.0626096677,1.6674114862,0.9820606311,-0.1117923361,0.2891621975,0.2335662852,0.4392703235,0.7942225787,-0.1062842547,1.4044639887,0.6529434972,0.6485961018,0.0543992436,-0.1401663480,1.1751419604,0.0811142552,0.9156794252,-0.0268281737,0.9204617303,0.1394931379,-0.0908828420,2.9862534720,0.7953496452,-0.1315885359,0.2525286875,0.1273761305,0.7677231033,0.6470047011,-0.1708749723,0.2991206026,-0.0639162206,BRCA
GSM481003,0.0939167341,0.0646796774,0.2128238855,0.4392957259,0.0136813014,-0.0975412421,1.1735326019,0.7344680382,0.3616421534,-0.0347747363,-0.1392633299,-0.0756656810,0.2198433252,2.2411837180,0.1019095926,-0.0812888356,-0.1510219614,-0.0007047997,0.4133780205,-0.1203316912,-0.1006068537,0.6048027216,0.3335270703,0.0498172743,-0.0846928133,-0.1370528542,-0.0131827067,-0.0759207541,-0.1405291172,1.0676478260,-0.1357373357,-0.1394768791,1.0870792727,-0.0864052675,0.4304200546,-0.0825872493,2.0944729381,0.9431015054,-0.1283536547,0.4446667564,0.8987187561,0.2231021435,0.5687061689,-0.0784614242,0.5941615181,0.8132932355,0.6032710826,0.0634777273,-0.1103184608,1.5409008935,-0.0336124844,1.0483523456,0.0039922826,0.8595386953,0.1447411300,-0.1735356701,2.5842301968,0.6196606711,-0.0986317885,0.4008491379,-0.0643106771,0.5512112702,0.4720609623,-0.1808016730,0.0893027258,-0.0715040995,BRCA
GSM481004,0.2374550350,0.0112676682,0.2838316995,0.2790024556,-0.0597815148,-0.1111421983,1.7101029921,0.8399013131,0.4839841908,-0.0089214040,-0.1183594408,-0.1941626136,0.1251096083,2.0238624045,0.0615678967,-0.0623125148,-0.0850557629,-0.0632292571,0.4057471155,-0.0519850161,-0.0881485879,0.7153210319,0.3356435019,0.0476585859,-0.0282640127,-0.0825714556,0.2426834457,-0.1043079004,-0.1235321679,1.0331264622,-0.0352958752,-0.1359110512,0.5311889070,-0.0798912379,0.3596199945,-0.1473355491,2.0663433903,1.0010576977,-0.0806917530,0.5494453705,1.9385529559,0.1506486700,0.5448857079,-0.1252397492,0.9224431330,0.6758000027,0.6172203298,0.1738246041,-0.0915370011,2.0135303325,0.1161531197,1.1945232449,0.0969326167,1.2359945222,0.1645341302,-0.1753190602,3.0887552315,0.6138951894,-0.1399220474,0.4415502704,-0.0355292334,1.0803497899,0.5506170583,-0.0684956920,0.3042791786,-0.0965311680,BRCA
GSM481005,0.1229930610,0.3260484807,0.1634044311,0.0955050276,-0.1239570909,-0.1188146544,1.7671270072,0.8432476462,0.3635529188,-0.0909896149,-0.1279284892,-0.1468417553,0.1895176297,2.1097754239,0.1532871830,-0.0977153768,-0.1568910560,0.0087758415,0.4174831850,0.0608513966,-0.1132020563,0.7069192415,0.5260680467,0.1805143750,0.0889441161,-0.1455393464,0.1620045533,-0.0223830439,-0.1272157626,0.9917850009,-0.1212768205,-0.0664654398,-0.1191916900,-0.0492537196,0.7020193695,-0.0738096518,1.8666966261,0.9294287893,-0.1087241627,0.3029874787,0.9664781862,0.9381560764,0.8575256561,-0.1188060280,0.8300000693,1.1537514592,0.8054027840,0.1924211812,-0.1316651307,0.8815395041,0.0135936726,0.9474653263,-0.1103467516,1.0320280119,0.1038166952,-0.1130130112,2.3896827800,1.2087476185,-0.1024195010,0.3175826447,0.0921524983,0.8072086539,0.6159209198,-0.1234784733,0.0638231831,0.0500329547,BRCA
GSM481006,0.2433422953,0.3559414038,0.1842716365,0.2527029223,-0.0924731976,-0.1232563754,1.4166651864,0.8560396330,0.2395267150,-0.0798972317,-0.1062638571,-0.0881916923,0.4588759800,2.0114358947,-0.0091416504,-0.0519849439,-0.2348858200,0.0272424539,0.2640461389,-0.0338458509,-0.0990531163,0.6686341315,0.5208844421,0.0287414397,-0.0434418296,-0.0637875219,0.2168689329,-0.0940142050,-0.1292718993,0.8530734881,-0.1142641825,-0.1201758287,0.1986684730,-0.0355677407,0.6950991573,-0.0984557492,1.9057561290,0.8659147886,-0.0739018210,0.3427406615,0.1150664893,0.2946328922,0.8793326621,-0.1682468870,1.1643913006,0.5928666095,1.0976617766,0.0977333165,-0.1031707862,1.2568418514,0.0575395885,0.8009999103,-0.0297037756,0.9341763254,0.1221815940,-0.1720994541,3.0932919420,1.1400382028,-0.1375326610,0.3297923363,0.0494626646,0.3569010342,0.4112225827,-0.1626625667,0.2474691574,-0.1116888564,BRCA
GSM481007,0.3503816303,0.0989215050,0.7269138694,0.5089840601,-0.0209176663,-0.1057188789,1.5193087442,0.3507803643,0.2018490715,-0.0249337369,-0.0845425805,-0.2192281806,0.6997567200,2.3661058800,-0.0824301871,-0.0574636290,-0.1964929930,0.0219827214,0.3000814793,0.0419141387,-0.0590603894,0.3770829265,0.2320350942,0.0730791169,-0.0311739247,-0.0159405729,0.1973503177,-0.1089154913,-0.0912776488,1.0503883698,-0.0553081686,-0.1098697534,0.6184876531,-0.0493517761,0.8405222045,-0.0843892042,1.9287019769,0.7502260771,-0.0732098790,0.5883744342,-0.0943317537,0.1670121612,0.6388246096,-0.1391931763,1.0542884162,0.0455421128,0.8467260383,-0.0137094861,-0.1658393608,1.5723337384,0.0524622256,1.0537320631,-0.0465172961,0.8169288688,0.1739355451,-0.1234912112,3.1998956650,0.9016285416,-0.0892690666,0.3764676110,-0.0677706056,0.4759125950,0.3397794086,-0.0533387670,0.5275154506,-0.0562751821,BRCA
GSM481008,0.5146495854,-0.0460717152,0.1103930799,0.2573515799,-0.1378777627,-0.1157443619,1.5028107348,0.5090410097,0.2849969615,-0.1333054129,-0.1341327794,-0.1343381350,0.5413572629,2.3988672396,0.0738928081,-0.1120254682,-0.2035990534,-0.0653631884,0.3576381588,0.0634492203,-0.0715699508,0.5056613719,0.7583981825,0.1415267677,-0.1231569702,-0.0786995405,1.0484351749,-0.1099063111,-0.1810435601,0.8621950447,-0.0820614447,-0.1762826115,-0.0504092346,-0.0630495302,0.7779287658,-0.1865038483,1.6997278268,0.6919619276,-0.0517943256,0.5449007348,3.3999134551,0.0260577202,0.3480577841,-0.0894475556,0.6277366698,0.7257725511,0.6941363809,0.1131356277,-0.0478172387,1.9708515591,0.0173403844,1.3008506936,0.0050298271,1.1870108308,0.1148476552,-0.1657277777,2.9196131359,0.5435174616,0.0275655856,0.2874532992,0.2408537469,0.2511612756,0.6101141315,-0.0666534793,0.1723544168,-0.0258508692,Control
GSM481009,-0.1071274894,-0.0775628511,0.1198115419,-0.0015982996,-0.1297706649,-0.2545611124,1.5746737719,0.7162814163,0.0780807681,-0.0138560049,-0.0770162962,-0.1045188599,0.3175964427,2.0296328891,-0.0799766013,-0.1187795873,-0.3187729394,-0.1298567772,0.2151380571,-0.0031880905,-0.1180818716,0.3376999679,0.4060267656,0.0266341176,-0.0413609402,-0.1211722583,0.1118057316,-0.0627947705,-0.0382130846,0.5957186842,-0.1299631436,-0.1183868722,-0.2319907978,-0.0125159532,0.9706303440,-0.0868589617,1.5454977487,0.2404089886,-0.0520099834,0.4102416003,0.1789635189,0.4712920986,0.6665760218,-0.0716812198,1.1316377618,-0.0910033109,0.5816204784,0.6401836346,-0.2099126680,1.1974636586,-0.0757152603,0.7895660317,-0.0006016035,0.6041149985,0.0113450711,-0.0891072829,2.7987190280,1.0387541826,-0.2331624038,0.1648130085,-0.0601764262,0.5817066034,0.2343892719,-0.1598749897,-0.0191364873,-0.0695099781,Control
GSM481010,0.1561175644,0.0476579839,0.3730173874,0.0744639725,-0.0728003109,-0.0746534282,1.2626552749,0.7453469637,0.4205025202,-0.0935490101,-0.1121586697,-0.0900373996,0.1583763835,2.2863497905,0.2136401419,-0.1057960295,-0.0697879149,0.0526276580,0.5536451183,-0.0730821182,-0.1004853028,0.5770887419,0.6748628190,0.0761903770,0.0208236923,-0.1267413310,0.2771291454,-0.1084571584,-0.1042378010,0.9105367846,-0.1637174188,-0.0579929807,0.7874044630,-0.0951081980,0.7105358574,-0.1622481187,1.6348837514,0.8316907917,-0.1318852761,0.6946487114,1.4462602156,0.3203949135,0.7501806079,-0.1316741681,0.9436906082,1.1653646205,0.6870637622,0.2743613376,-0.0777873934,1.2114929221,0.0166037419,0.9473898024,0.0958241794,0.9438281523,0.0656245318,-0.1894112473,2.9047927204,1.2021017741,-0.1314075096,0.4140400904,0.1153709025,0.6099121198,0.5041706245,-0.0726593194,0.1616734099,-0.0988731951,Control
GSM481011,0.1678060964,-0.0712845387,0.1196272695,0.3647594110,-0.0984585712,-0.1276972845,2.3730552097,0.8115627029,0.3113163992,0.0162686964,-0.0867794139,-0.0576767049,0.2460802468,2.3774355310,-0.0053312622,-0.1229056448,-0.0648439235,0.0035200389,0.1049269200,-0.1061748343,-0.0486281560,0.3353112991,0.2403278022,0.0167644128,-0.0239501449,-0.0824385834,0.2240986120,-0.0317303156,-0.0754398596,1.1866047942,-0.0856120512,-0.1283817468,-0.0657874784,-0.0249242675,0.4515731000,-0.1217182861,2.2645160224,1.0127481553,-0.0697190603,0.2559191646,0.6921014746,0.7369502348,0.3662979665,-0.0205394047,1.2343622239,0.4756281859,0.9310768999,-0.0120545719,-0.0933334716,1.3931668224,-0.0444032069,1.1376254112,-0.0447484494,1.0993553696,0.2414784023,-0.1206308194,2.4583369390,0.5541670048,-0.0898335479,0.3654527319,-0.1004653827,0.8523821951,0.7756655923,-0.1215590100,0.3925721400,-0.0505232476,Control
