@relation data

@attribute 3265 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 10209 numeric
@attribute 6464 numeric
@attribute 7422 numeric
@attribute 8890 numeric
@attribute 1994 numeric
@attribute 8892 numeric
@attribute 8894 numeric
@attribute 8893 numeric
@attribute 5829 numeric
@attribute 5747 numeric
@attribute 4846 numeric
@attribute 1967 numeric
@attribute 1968 numeric
@attribute 2321 numeric
@attribute 3091 numeric
@attribute 7428 numeric
@attribute 3791 numeric
@attribute 1965 numeric
@attribute 1964 numeric
@attribute 2324 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 405 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCA}

@data
8.198599078,6.39932068633,8.202296649,13.71343219,8.62624266567,6.35833293533,9.6215956,8.097520105,10.49490585,8.469917638,10.67427198,8.041222615,8.7160245685,8.130108627,10.95382925,12.02694363,5.555057842,6.50383993467,8.351187465,6.83763148,8.700908799,7.15454072767,7.0869934705,6.657000843,8.709822916,7.027867064,6.847562044,6.9076540764,BRCA
7.4409667175,6.68769140167,8.474558864,13.55093015,8.601359139,6.85849471967,9.469288839,8.298945933,10.21491439,7.889977115,10.36808656,6.876459007,9.5799510855,8.107872385,10.86805107,12.34260121,5.532793245,7.76212393767,9.87833747733,6.870460665,8.798262085,7.402280551,6.141067433,6.822223857,7.877739246,6.561041041,6.739109305,7.509195938,Control
7.6537280945,6.24070564267,8.584390499,13.8452715,8.523978557,7.233892223,9.54517899033,8.065202205,10.16250498,7.772530879,10.44585319,7.126500894,9.807955308,8.882277076,10.99053322,12.51631937,5.607190661,7.189161001,9.34068221633,7.277522502,8.735937695,7.37679594167,6.45148024475,6.672535396,7.919144247,6.9182819665,6.521369295,7.3656981534,Control
8.1909422715,6.35314852433,7.646632733,13.78304532,9.16094315833,6.81664442867,9.92931727,7.959539971,10.90549628,8.091145926,10.95523962,7.476667486,9.6749751715,9.452334495,11.59799678,12.65253473,5.507962085,6.13770606633,9.27361178533,6.570049694,7.356850554,5.949464551,6.3574749495,4.904979261,7.988942668,6.8343707065,5.09930704,7.1534205814,BRCA
7.2806843915,6.73899581333,7.883225397,13.37610779,8.789516499,7.44082350167,9.62846827367,8.449087887,10.21155408,8.334453331,11.15442592,7.061023135,9.2641454985,9.123811749,11.34927862,12.26795863,5.524354632,6.29091191233,8.54638045,7.583047264,8.580617665,6.23907221867,6.07301578625,5.472171943,7.9147536295,6.833182467,6.107798352,7.0222287176,BRCA
8.539009948,6.39469361333,8.420129842,13.59555882,8.419142242,7.368807487,9.84971994,8.101399429,10.6161723,8.11816389,10.72626524,7.18631515,9.278094081,7.846651776,11.74013292,12.94317143,4.643307374,5.978005477,8.51365015367,6.70134502,7.698359359,6.38720504767,6.07212267025,4.944168843,7.7272309565,6.9094566635,6.07692847,6.9209080238,BRCA
8.146852134,6.135427533,7.621284726,13.86388477,8.58330978467,6.79477560367,9.81801840933,7.937346047,10.48418878,8.043931078,10.76332881,7.089003169,9.5786882385,8.26545228,11.62416272,12.89271362,5.328685023,5.79530986033,8.732207941,6.440292493,7.382107644,6.192455052,6.09170822775,5.538546893,7.5975884795,6.622572621,5.439300032,6.8965544166,BRCA
8.041917075,6.82794277033,7.779918143,13.73047547,8.49027171233,6.968456404,9.72344819033,8.12639619,10.62124171,8.28785217,10.68336774,6.949625755,9.21652246,7.995118605,11.37751302,13.02126635,5.435804628,6.166198936,8.96535312733,6.60674248,7.86996565,6.20491623067,5.76843152875,5.070616072,7.531468856,7.2819365525,6.101508918,6.895239566,BRCA
7.888636145,6.69079792733,7.098719371,13.46969908,8.95843216133,5.96185351633,9.947900308,7.670481212,10.3854637,8.063477494,10.4984955,6.913790365,9.337026401,7.619066537,11.58210918,12.90226493,5.440131024,6.12383909133,8.91142935633,6.192002396,7.437629589,6.22312114833,6.6760775865,5.353156751,7.8558007155,6.8962140275,5.379907907,7.0040046146,BRCA
8.85628218,6.127634878,7.791197286,13.85986526,8.67313689733,7.76283651767,9.049555476,8.997123808,10.61443405,8.704639545,11.2089234,7.767226277,9.6546657745,9.882139059,11.92126273,12.90606669,4.830371028,5.489018913,9.58909033667,8.081351779,8.730980488,6.564269378,6.38667548,5.027033758,7.6793168875,6.91384472,5.039808741,7.4112322548,BRCA
