@relation data

@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4619 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4629 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,10.36475876,7.12895681,14.03142469,10.72822025,12.6473067,5.1897411875,10.09283678,6.636411191,9.293610236,10.19481259,9.777124244,7.90764269433,10.66411416,12.38307791,7.695960982,12.970346955,5.603041174,6.94578590514,6.482328491,5.714184545,10.0739040023,6.15145869933,6.7527010015,8.5682503515,9.746089281,7.466690585,9.205593937,10.44344636,5.616777635,11.00318779,6.85002063633,7.73304554033,5.490231551,5.797474287,8.473625724,7.1915641815,11.95442182,8.056110832,5.116659172,5.174537499,10.58354379,7.4423513115,6.8286116825,12.37603319,5.52785665583,10.38018536,5.828587949,4.9177302805,5.458292792,7.889870675,7.074920481,5.838895843,5.243565552,5.114586962,13.84907197,12.31353576,11.859787502,5.711516483,9.3223317185,8.74899041,5.06812332625,6.209556324,10.11790315,6.435307999,6.8014918265,5.8233407445,9.063106541,5.394558084,11.688477345,8.82094285433,12.47196608,8.486261975,10.96893514,6.91975461317,5.80753201125,8.688181342,6.21136540967,8.7068629295,8.455307825,5.313256056,10.73900867,6.732544377,8.20250757867,6.940786709,9.112401142,6.5921560336,5.994133479,10.48283344,9.826771359,6.361861002,11.31322333,7.33624126,6.201247285,7.954852246,14.7883179233,7.563819026,12.60891324,9.343419551,11.51681803,6.75911734333,10.712634375,14.665256985,12.5439804,8.956696408,6.6041713605,11.86027624,8.368507689,11.0724812,6.92390950133,6.109836529,13.50314811,9.330043562,13.43392773,4.651938437,10.50005538,6.68951277,5.69544494,5.619624748,10.4653608185,5.451055498,5.899182429,8.407417683,5.876585242,6.58239146333,6.46872498067,6.74314012767,5.023267828,11.48278541,8.87840715033,5.162704759,7.16387589625,Control
5.94776533325,10.22717101,8.16470045175,13.80179072,9.548582816,13.27502674,5.2705778915,10.53048708,7.001242451,10.15068061,11.15002032,10.42274839,7.803043395,11.05254447,12.58150432,8.139527211,12.9002596,5.545359333,6.96887473943,6.408334517,5.667687262,10.1522071207,5.882473203,7.027269316,7.9353157745,9.68028616833,6.43012268,8.354814541,9.044941259,4.584732512,9.068832764,6.86544696733,7.76905320567,5.2310161045,5.821079567,9.388104019,6.0573658185,11.95691889,8.621833133,5.037056875,5.061464353,10.51270618,7.8897640555,6.4300637355,12.57624761,5.824206569,10.66999253,6.22776574,5.193635001,4.778486368,7.230263367,5.061464353,6.343279559,5.652207716,5.372787809,13.891569195,12.32990291,11.7927582935,5.8271941275,9.26842447,8.474680533,5.0207250725,6.23007389,10.04213853,6.68672331833,6.737760397,5.9676331465,8.63380391,5.013251478,11.725137905,8.45745837133,12.56790862,7.037171767,11.09730811,6.70458019967,4.9293949665,9.433471275,6.479820979,8.2777883015,8.589483673,5.115003321,10.38018536,6.648325671,7.971786959,6.366545705,8.486142286,6.8176697542,5.919108385,10.32512022,10.82131183,5.838076438,11.11214317,5.296651267,6.33704705,7.927542616,13.8159086333,7.6893446465,11.94269603,9.953964008,11.61680165,6.586005659,10.4216436375,14.318888115,12.50103733,9.025562565,6.866593426,12.21133327,8.503011881,11.33884516,7.08136144267,6.205652149,13.54473631,9.532960311,13.88775422,5.055511566,10.55664043,6.68426165,5.483179924,6.49853177267,11.045214235,5.166927545,5.309804873,11.4035182,6.196533893,6.95049876533,6.46250398533,7.295763151,4.516936417,11.47254884,8.263880723,5.239561536,7.17118701125,BRCA
5.52044016575,11.04936549,8.265187617,13.81715158,9.435315409,12.88210333,5.5122677185,10.35359929,6.947055725,10.98412667,11.91235432,10.50080233,7.94848537033,11.16113206,12.83066776,8.651483291,13.044669795,5.942638389,7.126093946,7.497275292,5.917677146,10.012650556,6.156612667,6.7711281365,7.674648269,9.69256516467,6.416760061,8.5846643445,9.482556459,5.102250005,8.285472878,6.50144598933,7.30595834867,5.574662599,5.579701547,10.14944265,5.457103785,11.84327345,8.38961104,4.8317607205,4.971786376,9.804115337,7.856102429,6.720661627,12.07257321,5.92215079083,10.70365297,6.04843851,5.0865803435,5.122477305,7.434234403,5.857490426,5.960124324,5.730783436,4.230100549,13.75032302,12.21133327,11.4736056545,5.407860596,9.8041346525,8.690112479,5.17524123025,5.730783436,10.50484657,6.36773601167,7.290014311,5.90455910375,8.24960448767,5.503993644,11.639330205,8.297715334,12.66850837,6.469405549,11.11355354,6.9928600185,5.32123541,8.48506563,5.889051372,7.9762072145,7.907388127,5.434470814,10.50605987,6.94883771,8.11223086067,6.112184699,8.525326145,7.3797898974,6.234487549,10.4297627,11.65676462,5.568952692,9.458448204,5.297018269,7.119618474,7.367460893,14.49928798,7.589246694,10.99298809,9.998054828,11.15088665,7.22912163867,9.7908854805,14.52431873,11.31092814,8.927023183,7.252554095,12.03758051,8.821105186,10.83188538,7.14589495167,6.466305418,13.46017433,10.02639934,13.69550076,5.270913157,10.00278026,6.570846646,5.014814152,5.84141443467,11.61689802,5.112503363,5.399009764,10.24378721,5.894703343,6.56751460433,6.468940675,7.700004099,4.725757479,11.2947932,8.48114554367,5.496822826,7.03238297825,BRCA
5.58777326775,10.81911353,7.61032296375,13.78998546,9.043272158,13.17144427,5.3936997815,10.76513712,7.564094459,11.25779165,11.5141002,10.58816676,7.444988463,11.18856429,12.80254267,8.848952379,12.98230153,5.941641146,6.25068708814,7.669383151,6.191163494,9.609811212,5.61705323133,6.8397525615,7.5984696265,9.98949733167,5.863140121,8.059035515,8.568204225,4.904979261,7.720109347,6.73312979833,7.566227501,5.6865179335,5.745177655,10.46549017,5.725019338,11.56304622,8.480952861,5.186514179,5.233822166,10.29729206,8.398114105,6.243898751,12.17972416,5.75340383483,10.63133194,6.252954533,5.3865679175,4.938534277,7.821010387,5.754627826,6.086407617,5.558352786,5.082373945,13.398875435,12.44819383,11.1017827755,5.8881516615,11.19307386,8.847629866,5.28455863825,6.458780312,10.26509376,6.54769707467,7.9321150915,5.758296575,7.46867241733,5.446761787,11.80875598,7.178084026,12.57347448,7.27396389367,11.3273142,6.74593217583,5.47995598225,9.211511834,6.312672729,7.9530049585,7.458860011,5.36790503,9.994474054,6.524350224,7.45259084433,5.377480603,8.832068081,7.393284111,6.708398067,10.18190731,11.42322901,5.754627826,10.3854637,6.065341406,6.040679456,8.325497867,11.1284900313,7.779847321,11.64851725,9.967522091,11.40622376,6.91032494133,8.76925178,12.912810505,12.02547364,8.724992221,7.4843837605,12.42457843,9.466331996,10.71326216,6.46216207167,5.59291388,13.37355718,8.357113329,14.12961268,5.10287986,9.701471572,7.162091995,5.346612346,7.605638427,10.705123263,5.68566776,4.994139844,9.151968584,6.784638526,5.94386120667,5.99667679067,7.42008949233,4.978894894,11.20355006,7.81726175033,5.464840793,6.55593589375,Control
5.87271996825,10.92385505,7.744837769,13.67776426,10.0568683025,13.58466312,5.2510683345,10.36365325,6.625420731,9.847089115,11.74803988,10.04312339,8.520100527,11.26326937,12.57220763,8.84381204,12.901448725,5.841099622,7.18244667671,6.710362624,5.447836413,9.97809598733,6.02629900967,6.950853904,8.135810113,9.506100771,6.860966288,9.024538965,9.246438447,5.148335483,9.206233641,6.81340590633,7.14608217833,5.586423042,5.353509659,10.36908504,6.8901006515,12.12850358,7.944479462,5.282046476,5.022158329,10.50876069,7.697637374,6.8833304115,12.74633592,5.5700566815,9.833428205,5.850631456,5.220125181,4.927672792,6.757593772,5.812377086,5.663921845,5.415666779,5.388026974,13.566495775,11.66819594,11.680388844,5.573662743,9.39620982,8.770532686,5.2071634425,4.948613986,9.800726477,6.78912007267,6.559059008,5.8479986655,8.60843887267,5.31832701,11.458095575,8.52183209933,12.75620088,7.069555338,10.91092396,6.89127322283,6.149508134,8.977409535,7.50900425433,8.133774626,8.634049691,5.333791561,10.31313278,7.46131803,8.03585257367,7.001439511,9.001704532,7.2484914302,6.114372881,10.27256013,10.58774028,5.349976695,10.03355416,6.240319696,6.344522837,7.136019913,14.66759481,7.7243838845,11.70655442,9.853855775,11.3294966,6.72839437467,10.1686366885,14.515533555,11.37897501,9.180823621,7.138752583,12.28676141,8.814022522,10.87313284,6.99922139167,6.716651865,13.86848405,9.491963861,13.52549699,5.283839608,10.43977405,6.308617188,5.468103682,6.32537749467,11.838837845,4.550123556,4.906423146,11.39527989,5.943224681,6.82890132533,6.58497475533,7.739961832,5.435804628,10.93133239,8.834616236,6.150362292,6.99171327025,BRCA
6.0241266485,10.4760984,7.76381979175,13.64479198,9.557260625,13.21182067,5.384486519,10.39348729,6.866664227,9.821300096,11.45582051,10.21465945,8.51193804167,10.60490092,11.95277228,6.920445533,13.345227255,5.989145395,7.271366378,6.343235137,6.133353526,10.518768703,5.929819303,6.950404384,8.466917425,9.688092646,7.477052175,9.2967496485,10.20839628,5.353244986,9.878802392,6.50456557867,6.78649468667,6.001383849,5.878732237,9.761942238,6.5536864175,11.63993091,8.556449653,5.136521652,4.785303823,10.88347212,7.3388634815,7.019536675,13.08540943,5.67598679233,9.973884282,6.264635533,5.250906953,4.758105247,7.133299256,5.533260613,5.831124321,5.70895367,4.963718308,13.77629719,12.24985722,12.2208822595,5.8595748445,8.489509271,9.445243095,5.271321113,5.424175738,9.479103779,6.73902004267,6.9946221675,5.935647283,9.02138476733,4.985513237,12.40345346,9.370871616,12.86342169,7.561705909,10.87735721,6.6579623655,5.5935796175,8.467749328,6.98490046733,8.614206568,8.090352132,4.940884687,10.73945599,7.252336945,8.66534548967,6.640176686,8.982823296,7.0771786148,6.246603446,10.16250498,10.78293703,5.535906174,10.14723709,5.163308771,6.508195388,6.773934118,15.0760746733,8.0899393035,10.98249473,9.593984478,11.64258438,6.38912935567,10.65238272,14.9749406,11.61103415,9.552621611,6.2151359165,11.86752597,8.367874598,11.52775569,7.30159087867,6.074843234,14.00655359,10.07372021,13.39262134,5.040904755,10.11070551,6.448203566,5.694818396,5.74379654567,11.604137535,5.560264997,5.238606558,13.07564465,6.232090496,7.828822764,6.65471502567,6.81310842267,5.214330049,11.71544309,9.071143099,5.101619875,7.00999639125,BRCA
5.88751933675,10.77554879,7.90267372775,13.62992806,9.327601013,13.27753228,5.0781205915,10.35208789,7.01033543,10.5787857,10.73900867,9.760949066,7.90176327133,10.46083242,12.14433968,8.87920118,12.567749395,5.899484569,6.587592285,7.09798239,5.801553978,9.43065557467,5.99115463633,6.020522976,7.83698072,10.0480993307,6.742953157,8.486989378,8.136659388,6.067010094,8.343364653,6.780834989,7.43641033367,5.7181519835,5.418536788,10.21419195,5.366277458,11.48011881,8.162543804,5.162107613,5.434554214,10.4944859,7.9742866725,6.6232326,12.27941189,5.80266008817,10.76460648,6.518854253,5.1288661265,4.828595108,8.892854791,5.278924469,6.190768548,5.768721099,5.28356184,13.078923755,13.26439572,10.8769208985,6.2923220485,9.858791922,9.358008891,5.259758242,6.893972281,10.73861188,6.790668032,6.700055644,6.14608826725,7.745457282,5.046808884,12.072677105,7.46461112133,12.04072818,6.68902141267,11.72645885,6.79922658583,6.4067498185,9.024558716,6.81582852467,8.747651318,8.626385404,5.832707292,9.264056144,6.541565657,7.98588058567,5.920240442,8.596218763,7.2233369438,5.682019293,10.31455241,11.05078245,5.178725843,11.2250027,6.186961651,7.043358518,8.971644945,10.2940315303,6.982828309,11.28199972,8.875304823,12.25692522,7.54701473933,8.692626511,13.05627132,11.07640162,8.18992476,7.036584491,13.01183005,9.250826081,11.71299347,6.48633039033,6.830487081,13.57553219,9.4537342,14.57543497,6.035630095,10.14504089,6.401567006,6.038980014,5.10181611067,10.2247242155,5.414821571,5.096779711,8.22256686,6.452575359,6.18464836,6.15081677233,7.10022614933,5.28356184,10.97179879,6.31494243133,4.694341356,7.10702874775,BRCA
5.55851851825,10.6537276,7.363725271,14.24390588,10.733250805,13.17144427,5.432418864,9.917241949,6.190817922,10.10988324,11.39699552,10.02857645,8.330459995,10.87420354,12.64414927,7.036808602,12.832913565,6.084708086,7.12159637657,6.996646135,5.372961888,10.1609357657,5.712891249,6.3568370285,7.7860717865,9.436876068,6.689303092,9.5138037095,8.5296659,4.937828406,10.29468712,6.71134204967,7.51796725,5.6327764355,5.243375136,9.099664146,6.2928801065,11.95442182,8.2669635,5.3039740435,4.867045482,10.65722043,7.7095138065,7.0670465565,11.89259415,5.64270034367,10.52258671,6.355928609,5.4508729885,4.818404856,6.508710401,6.32224872,6.091811548,5.252108349,5.273526379,13.50930683,12.50318977,11.915951494,5.3157706865,9.1015386485,8.993477034,5.6739400935,6.169830446,10.82235197,6.50818729167,7.0758149195,6.38571988,8.88402296867,4.756238089,11.932399345,9.17209626933,12.30526243,7.08180120033,11.11469255,6.56206245333,5.55387164,8.419813926,6.87117032933,7.602215851,8.12621548,5.495064524,10.36808656,6.401140314,8.039567259,6.728638646,8.793913049,7.1010578476,6.007201809,10.71573921,10.08672709,4.783733416,11.17704903,6.028906829,6.138635948,7.378622433,14.9143649833,7.45989317,11.76088636,9.772286167,11.0691579,7.00963552967,10.38864548,14.795549445,12.63995684,8.84840474,6.29045958,11.29220962,7.76437589,11.31896656,7.67687424867,6.554209422,13.49077697,9.30874921,12.86342169,5.088959125,9.809479209,6.884418198,5.853628472,6.48498078533,11.230446555,5.154424477,5.510179653,9.706263374,5.914092825,6.34599739467,5.93086458967,7.51201575333,5.405321256,11.48104019,8.23166125933,4.29432028,7.09973287325,Control
5.650041658,11.33166731,7.68324236775,13.90556143,9.845799635,13.13392329,5.249326338,10.34852377,7.003043143,11.36117359,11.79378019,9.64277427,8.343961905,10.86754538,12.53119874,7.886307978,12.876117185,5.789736585,7.27824373014,7.709568292,5.479627701,10.183452797,5.486315812,7.0177106395,8.3297333375,9.58057105933,6.500527718,8.911462436,9.558607795,5.472171943,8.416851482,6.82324972833,6.83011701567,5.3964707815,5.778873021,9.788824808,6.2675959045,11.46383867,8.546914832,5.084708589,5.210049084,10.31313278,7.94496816,6.5497902615,12.60350703,5.68955771867,10.10617723,5.833276737,5.503636981,4.941119518,7.264445239,5.833276737,5.826809832,5.130118764,4.835180387,13.72048011,11.88931963,11.5757785155,5.5998750555,9.61188423,8.769533015,5.4688584855,5.823183308,10.26978741,6.84945253667,7.145255335,5.828512715,8.46780249033,5.108536217,11.55756824,8.63116965933,12.62816419,6.71771492967,10.73111134,6.85812555933,5.683181017,8.419971893,6.13414385767,7.906098313,8.222772115,5.606746643,10.75607697,7.250680065,8.01504381833,6.409480571,8.98794691,7.1609520152,6.440873838,10.36365325,10.74298328,5.656790406,10.15718937,7.191752936,7.170879281,7.995415442,15.0102008533,7.6791558775,11.27294773,9.689124896,11.08036472,6.85674479767,9.931861128,14.61562869,11.14770754,9.527448232,6.7521916105,11.8267889,8.957588996,10.96573399,7.03128532533,6.124695819,13.73376056,9.433471275,13.11510467,5.319049979,9.727627431,6.341457111,5.529517425,5.15994938333,11.7320396,5.221694654,5.910739406,9.125000832,6.257393146,7.04828913567,6.38347559733,7.66507411167,5.499217061,11.33884516,8.55536386133,5.645666537,7.18183415025,BRCA
5.56331123875,10.5411695,8.266235045,13.62353635,10.378351527,13.09870741,5.3798116395,10.578656,6.271748387,10.30930613,11.24778827,9.778192608,7.705001504,10.79666855,12.41833894,9.183908962,12.710907205,5.69321599,6.66799436186,6.642705632,5.738505243,9.94513281367,5.83555072633,6.9550959325,8.1867040745,9.75364579767,6.827314517,8.6572010975,9.763129822,5.154627002,8.89575788,6.79550833233,7.20637665767,5.397155538,5.527954892,9.77472988,6.489380715,11.67867508,8.628081972,5.596049021,5.364757352,10.09113158,8.148239231,6.1985753455,12.28213433,5.83495325183,10.29711147,5.997750375,5.383706463,4.649642211,7.657248993,5.729220505,5.9893725,5.468103682,4.837957442,13.491597765,12.33696264,11.822357845,5.354306944,10.87499834,8.271931157,5.190712451,5.647898183,10.29824049,6.82081096367,6.9288984445,6.023262785,8.481048456,4.842490216,11.593713005,8.44322777467,12.69546762,8.46005630567,11.29330224,6.8964920205,5.78837040575,8.01888328,6.39658479233,8.1813016325,8.3824199,5.139972076,9.941260812,7.28012379,7.76274754,5.630093262,8.796235248,7.227408083,6.536368163,9.653830832,11.43055462,5.527954892,10.08323369,8.670409399,6.663490948,8.509301078,14.4683583733,7.6780506125,11.87114877,9.669851091,11.3345919,6.973025285,9.574496847,14.06674172,11.40394419,8.558077339,7.1195038055,12.45248586,9.330749483,10.72598418,6.72553873467,6.762651532,13.17957018,8.822173358,13.75810714,5.087262599,10.41142654,6.908516092,5.524354632,6.23884315,10.8220317815,4.704059729,5.144669712,8.587403553,6.333473491,6.671714286,6.27237586867,7.70410549233,5.416004724,11.2413041,8.30001431733,5.072117861,7.09000222,BRCA
