@relation data

@attribute 10449 numeric
@attribute 11112 numeric
@attribute 1629 numeric
@attribute 1738 numeric
@attribute 18 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 259307 numeric
@attribute 26275 numeric
@attribute 27034 numeric
@attribute 30 numeric
@attribute 3028 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 316 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 3712 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4329 numeric
@attribute 4594 numeric
@attribute 501 numeric
@attribute 5019 numeric
@attribute 5095 numeric
@attribute 5096 numeric
@attribute 549 numeric
@attribute 56922 numeric
@attribute 586 numeric
@attribute 587 numeric
@attribute 593 numeric
@attribute 594 numeric
@attribute 64064 numeric
@attribute 64087 numeric
@attribute 84693 numeric
@attribute Class {Control,BRCA}

@data
10.22045122,11.74635698,10.53897001,8.409445169,5.46368062267,12.27732381,6.893365624,12.8865864,6.611018322,13.65917147,10.128269179,6.1814092435,10.51584792,7.127156729,11.23443143,10.274438329,11.0078229,9.2389308,12.35961925,9.384881469,10.9364578,9.112401142,9.866042932,9.920088216,10.02026505,6.147057976,9.061938927,12.21001994,7.1883466315,8.717629406,7.293675787,11.25552666,9.212168732,9.765178804,11.09506419,8.886032702,10.83188538,7.797857857,10.50042393,11.71105832,7.243594642,7.084917648,5.603041174,10.10831572,BRCA
9.625197931,12.1476375,10.70852807,9.388491534,5.72402898633,11.84033352,7.504284952,11.97837451,6.7433195595,13.95556321,9.58347497767,5.430295187,10.57405919,7.643778132,10.79163118,9.3406419225,10.36324806,9.298361117,12.91155214,9.029729718,11.81615379,14.01689273,9.350851427,11.50645667,8.435671433,7.12091467,9.70031882,12.14617574,8.216740629,9.6598807355,7.847994404,11.91318746,9.089226098,10.05863143,11.58622772,9.576569907,11.53060643,6.719187291,9.93067493,11.65981099,8.2829509075,6.926862656,8.40571707,11.06699751,Control
10.00415062,12.34480084,10.75938913,9.668318219,5.42759286467,12.59449147,8.589277669,12.97619003,6.7407980685,14.15265365,10.3245622923,5.4945647125,10.86302493,7.5274394325,10.72360146,9.7623746535,10.6865533,9.721902842,12.95175557,8.988642886,10.56172258,10.09739389,9.413057256,11.099654135,9.75578103,7.495477569,9.377341303,12.66642048,7.463376154,9.1535343605,7.2800397595,11.16129661,9.496140303,10.04737654,11.26849246,9.747446618,11.04264453,6.846528182,9.886123752,11.71011775,7.797199807,7.143692193,7.529862175,10.58594865,Control
8.280493715,11.61468237,10.3439244,7.457342143,5.71063645867,11.63008747,7.410368932,10.97440404,5.9521494595,13.29757193,9.80908143033,5.927412341,10.50506251,7.9393707895,11.3345919,9.8855276845,10.31343892,9.204131621,12.67768778,8.427963455,10.49565048,12.5506675,8.393649073,10.209684925,9.288163079,8.744658219,9.362930698,11.55629063,7.179789303,8.0736085305,7.788330465,11.56956062,8.218395073,10.06979248,10.66574031,9.221769032,10.10864243,6.468180577,10.63394452,11.30184213,7.51418938625,7.070392347,8.931846371,10.31472516,BRCA
9.166031944,12.24985722,11.08036472,7.951271782,6.01382701333,11.47762688,7.124305192,11.44340995,5.5304508875,14.08516788,9.764585554,5.94260971,10.53344682,8.0781908365,10.92649636,9.4406550675,11.39453251,9.810427489,12.53830178,8.62826428,11.52882293,10.40733977,9.169875611,10.538941,9.110588441,7.586541697,9.622921717,11.6604752,7.4573617275,7.9481843315,7.734979036,12.000347935,8.680193463,9.928970257,11.66997027,9.649157865,10.77336613,8.471269907,10.81555564,12.1820747,7.6097998245,7.678056275,8.19761126,10.18277954,BRCA
8.717266109,11.78983735,10.93464386,7.419983608,6.066832539,11.75795051,7.131705547,11.22221848,5.5671182975,13.68697704,9.70899110833,5.638618965,10.66108355,7.4974154015,11.38446015,10.1498039565,10.20626383,9.300890825,12.59315889,8.54156239,10.83188538,12.72067933,7.948281259,9.8848056945,8.889953452,8.246005557,9.863040638,11.70232867,7.8301635795,7.9336873915,7.994611353,12.03718381,8.278683064,10.17182765,11.05985498,9.592513625,10.60490092,6.510254338,10.79075191,11.93520936,7.868483103,7.309092323,8.132128405,10.57043948,BRCA
8.408500779,11.57911804,10.60983,6.982255287,6.13280872533,11.86842336,7.615631706,11.05105615,5.6450569395,13.591191,9.685554668,5.2232653195,10.66888523,7.693788291,11.49170796,10.1680835265,10.09354338,9.202810181,12.54827894,8.871474925,10.63612184,13.03513077,7.682241667,10.13504643,9.133181475,8.799282532,9.58528234,11.43055462,7.884182657,8.322537038,7.900058452,11.810188385,7.81672949,10.06234339,11.04119731,9.545558734,10.48239483,6.11956952,11.09339134,11.60957135,7.4739752165,7.062966591,8.307384266,11.00670145,BRCA
8.937153923,12.27822446,10.75119697,7.377494973,6.16764235433,12.25692522,7.627171113,11.73537632,5.6243045,14.11502538,9.57290826833,6.339948893,10.75920601,7.727026586,11.17208697,10.489536225,10.58354379,9.332652626,12.80095353,8.682653285,10.91513826,12.62053951,8.749652525,10.28664241,8.870851027,7.725538595,9.25070175,11.90810746,7.5834057285,8.1510779665,7.6967809515,12.54199003,8.691945103,10.26387982,11.64681981,9.672072194,10.63068602,7.171930168,11.11942121,11.84964955,7.78204980675,8.082789228,8.489327297,10.22738163,BRCA
8.497334055,12.02214941,10.26859496,7.371343498,6.117447479,12.09022832,7.545198345,10.84509426,5.4255808035,13.27502674,9.49687799433,5.379516066,10.70099474,8.1397914435,11.11317258,10.220751495,10.38957787,9.161560926,12.5708958,8.718910517,10.44466839,13.75148289,8.069558687,10.231455245,8.833650017,8.631760133,9.2670448,11.70381504,7.686434417,8.3477047585,7.771062639,12.12512938,8.242246557,10.09194478,11.49848788,9.668796862,10.45055173,6.738163632,11.31587145,11.57831621,7.74783311075,6.912743039,9.119720025,10.35482269,BRCA
5.823692844,11.65400058,8.650083401,6.114372881,6.10426310467,12.66850837,6.610216975,9.486151779,5.8563706055,11.35147224,9.71543501233,5.186425375,10.51147622,7.78483545,10.63147746,10.988871905,11.268855,10.03057097,9.417146352,8.842940443,11.47029296,6.966133735,9.045064165,10.0725236105,8.008262107,8.484058683,10.34544991,11.43506351,7.519361883,8.041487954,8.265379753,10.3607049955,7.638474153,9.750271987,11.10798549,8.313088371,9.063867672,6.182896477,11.11336307,10.43052602,7.441875479,7.862639101,6.750007239,10.30671996,BRCA
