@relation data

@attribute id string
@attribute 1020 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 2932 numeric
@attribute 351 numeric
@attribute 4137 numeric
@attribute 5515 numeric
@attribute 823 numeric
@attribute 826 numeric
@attribute 84290 numeric
@attribute 8851 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.99887404,8.30671666533,9.5726450965,10.00381342,11.9658466467,6.8173136115,11.688477345,11.2551704,11.697272845,5.309623002,6.04568802,Control
GSM427159,7.779327238,7.80192216633,9.7658327395,10.79867858,11.649140144,7.21451483,11.725137905,11.68974045,11.931845525,5.355449107,5.680653031,BRCA
GSM427160,8.635084252,8.00283101967,9.921162789,10.42204403,12.4078111433,7.15698446525,11.639330205,11.88601099,12.01265521,5.724112195,7.4153883445,BRCA
GSM427162,8.620477476,7.198746738,9.766847145,11.11828268,10.201329695,7.49441041925,11.80875598,11.65213254,11.69996459,5.442289366,6.299205049,Control
GSM427163,8.40571707,8.15957440267,9.519034593,10.40311354,12.0988692,7.351626188,11.458095575,11.8267889,11.99649338,5.494584616,6.3360334255,BRCA
GSM427164,7.79902435,9.10636748233,10.62802831,9.953578497,12.9202460033,6.67599706925,12.40345346,12.36339568,11.72437653,5.14017664,5.9774255455,BRCA
GSM427165,7.838134167,8.10197230767,9.8079983875,12.02630394,10.4435345687,7.564407717,12.072677105,11.27204377,11.524918645,5.28356184,7.29976454,BRCA
GSM427166,8.301794677,8.555092425,10.017162089,9.584981814,12.6471257533,6.99225089775,11.932399345,11.60505131,11.71505535,4.494877856,6.3994026335,Control
GSM427167,8.878166757,8.41138566833,10.1947464435,9.460251675,12.45525794,7.636424019,11.55756824,11.85690996,12.07541004,6.086407617,6.62911232,BRCA
GSM427169,8.725767673,8.086490535,9.633999665,11.10846093,10.9260496967,7.318270244,11.593713005,11.49594259,11.963536945,5.096358059,5.805455255,BRCA
GSM427170,8.702935506,7.625895131,9.698028099,9.583290187,10.4213956747,6.62258035375,11.25085226,11.72339443,12.24721091,5.199683385,5.5856726465,BRCA
GSM427171,8.212400476,8.07302137867,9.833285308,9.857779317,12.4683049933,6.9537017165,11.817863435,11.72339443,11.713526895,5.401230463,6.3534427865,Control
GSM427172,8.520992932,8.27069704433,9.895151964,9.894916689,12.3618725033,6.631025254,11.68167441,11.83377967,11.805286635,4.966489589,5.6746545865,Control
GSM427178,8.562224414,7.81618583167,10.342622705,9.243632862,12.60878755,7.41401540175,11.736023615,11.82848969,12.18507916,4.607970639,6.1649079845,BRCA
GSM427181,8.209186643,8.36074882267,9.7321726875,10.71182636,12.5262716873,7.24601693375,11.7690989,11.81753744,11.487990085,4.780849891,6.510538523,BRCA
GSM427182,8.907447372,7.814208945,9.8506343605,9.940739781,11.8957314563,6.80509087425,11.54137497,11.77387079,12.14634393,5.335936286,6.073563631,BRCA
GSM427183,8.627316027,7.57056973233,10.44557702,9.388491534,12.336426369,7.51729349075,11.71439964,11.538548,12.15871019,5.45517205,5.7276772045,BRCA
GSM427187,9.068960366,7.40731726167,9.9351132785,9.946226836,12.2695038157,7.68659393725,11.698874855,11.6923846,12.027194215,5.221114603,6.717914903,BRCA
GSM427189,9.209484513,7.116586758,10.1797675,9.355059844,12.8390725533,8.07700608525,11.60967717,11.59733576,12.557263195,5.052688948,6.259161734,BRCA
GSM427193,8.3077144,7.24082247333,10.513332762,10.72853303,10.1242736177,6.2389637715,9.2723260095,12.0344036,11.64622879,5.002940155,6.0685859445,BRCA
