@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 10725 numeric
@attribute 10892 numeric
@attribute 11025 numeric
@attribute 11261 numeric
@attribute 1147 numeric
@attribute 118788 numeric
@attribute 1380 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 25780 numeric
@attribute 27071 numeric
@attribute 2885 numeric
@attribute 2932 numeric
@attribute 29760 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 3635 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 4067 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5777 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 63928 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 84433 numeric
@attribute 8503 numeric
@attribute 8519 numeric
@attribute 8915 numeric
@attribute 930 numeric
@attribute 933 numeric
@attribute 971 numeric
@attribute 973 numeric
@attribute 974 numeric
@attribute 975 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.0961183231,0.7903230373,0.4424673727,0.0881659725,0.7714346136,1.5553736859,0.1619597509,-0.1370079308,1.9397812022,0.1866127024,-0.1128402543,0.1948640191,-0.0448427393,-0.0638414111,0.1896722786,1.3452941188,1.2060972602,0.0960513854,1.0380567778,0.5241222142,-0.0209340285,0.7463167697,0.4153290968,0.5398415216,0.0055666104,-0.0056924950,0.2362634120,-0.1319732433,0.4754300158,0.8049394469,0.6222571999,0.3252477609,1.3243965731,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.5526649599,1.1392389064,1.3485143633,0.9049248654,0.5655952376,-0.1072664774,0.5276523813,0.4586358647,0.0778244350,0.9600990878,2.7923812542,0.8595501635,-0.0037733043,0.6409841057,0.8525465690,-0.1348413536,0.1797246685,0.5492388602,0.4766545553,-0.1016100206,0.1073409411,-0.0013073965,0.0273899827,0.8580704628,0.5409834104,0.7444675717,-0.0663593947,-0.0920268788,-0.0994866779,-0.0559812225,-0.0583237517,1.9410274476,BRCA
GSM480985,0.6712534413,0.5367252741,1.0138720672,0.4501946859,0.1933316690,0.8597149872,1.1625347307,0.3632307796,-0.1784843779,1.4054429928,0.2867683454,-0.0980658331,0.3309724640,-0.0263181581,0.0211834912,0.4392775931,1.1583383579,0.8787267861,0.1697665591,0.5481084954,0.8006201253,-0.0114801410,0.9612028782,0.4587173745,0.8633735524,0.1157292342,-0.0120978476,0.2200896420,0.0605528395,0.4509238059,0.9412159958,0.5609422953,0.5135553388,0.8611773475,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,1.2582838460,1.0624773818,1.2292638585,0.8493034308,0.4722626175,-0.0931613796,0.4521202200,0.5649788797,0.0538346215,0.9672667549,2.9129755730,0.7016111224,-0.0928695901,0.6127393824,0.8536376064,-0.1474278699,0.2011654340,0.6409502427,0.0235731251,-0.1003832841,0.1538996255,0.0045720668,-0.0211363886,1.1287610356,2.1752673218,0.6990579716,-0.0869951070,-0.0794300147,-0.0273120499,-0.0706095854,-0.0443711701,2.6223033666,BRCA
GSM480986,0.3637514705,0.4511935614,0.6898942973,0.4420231449,0.1271744452,0.8397588544,1.3508609449,0.2966221131,-0.1649856246,1.7577156492,0.2145363198,-0.0504659953,0.3619466726,-0.0236322101,-0.0425087394,0.1404190874,1.5127595663,1.3099040800,0.1979327176,0.9493732134,0.5310721682,-0.0195116988,0.9059672051,0.4106089262,0.6575351594,0.1041315888,-0.0235567874,0.2269383226,-0.0942651554,0.3572855135,0.9283377825,0.7128700620,0.3070080325,1.3830056341,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.5517398660,1.1325124873,1.4755984701,0.6729391185,0.5177595145,-0.1167993353,0.5276161861,0.5706250406,0.0844743560,1.1775063474,3.0052631994,1.0316260259,-0.0443309298,0.4839221177,0.9353946786,-0.1310103294,0.0952468054,0.4793911673,0.3622629331,-0.0526870978,0.0129711927,0.0373677311,-0.0632088269,0.9668687962,1.5535266272,0.7976996219,-0.1053522054,-0.1262051067,0.0383061700,-0.0584273826,-0.0522261315,2.2950280980,BRCA
GSM480987,0.4741756265,-0.0624555265,0.6330583289,0.3700776133,0.0864198867,0.6984377671,0.9561490119,-0.0803365376,-0.1362121649,1.6769249506,0.2593453904,-0.0054656485,-0.0610097518,-0.0190172376,-0.0883544966,-0.1165346460,1.4599798470,1.1273281686,-0.0995336424,0.6616964770,0.3550794774,-0.0762224417,1.2356612913,0.2296363310,0.2205355243,0.0008660925,-0.0675424514,0.0944943196,0.0560522313,0.2389650019,1.1037804131,0.7524098709,0.1756962026,1.3380605279,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.0047308279,0.7104099762,1.6084967972,0.9346764925,0.4873980932,-0.1432857454,0.4570317386,0.5260457562,0.0511663564,-0.0128968786,3.1002503070,0.6193592016,-0.0792779010,0.3882937707,0.8780260834,-0.1119046295,0.0700896732,0.1445394283,-0.1189019291,-0.0333157243,-0.1229293533,0.0506385963,-0.0149907378,0.1919102957,1.6406622657,0.5928302209,-0.1145178413,-0.0958600975,-0.0379317693,-0.0483330181,-0.0360407286,2.2694300339,BRCA
GSM480988,0.3666419161,0.3249056081,0.7414473377,0.3437374181,0.0223932308,0.8607449488,1.0976330084,0.1807456214,-0.1085724879,1.1675294143,0.1712146028,-0.0717158681,0.3942711436,-0.0933597851,0.0058921811,0.0934094152,1.6300611323,1.5309302174,0.1944332570,0.4589619954,0.6144637026,-0.0287684768,0.5378554523,0.2562269165,0.4268805936,0.0363874173,-0.0324344316,0.1802544055,-0.0826837866,0.2502003758,0.7093335530,0.5546799707,0.3219356285,1.0662603861,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.5682803235,1.0280710610,1.3750535183,0.7414630045,0.1617906544,-0.0806064152,0.4923907940,0.4829891018,-0.0383270433,1.1087291342,3.0203843170,1.0542960657,-0.0808153128,0.4704262694,0.6707278885,-0.1084911532,0.0896705153,0.3725107078,0.1783020112,0.0189469970,-0.0868716438,0.0609464488,-0.0284592743,1.0844853694,1.4016105043,0.4432948861,0.0090365910,-0.0446850933,-0.0085334479,-0.0449939878,-0.1101405692,2.0274857433,BRCA
GSM480989,0.2517094096,0.1505207717,0.5739627690,0.0605518336,0.0961905462,1.0229797038,0.6682628254,0.4370249408,-0.1042566435,2.3074461223,0.2270790681,0.0028768714,0.0513401362,-0.0318046184,-0.0255239392,0.0694930421,1.6843677122,1.3318944331,0.1875952569,1.1103506463,0.4192595793,0.0041832565,0.5993327181,0.2400973081,0.4953212294,0.0318079827,-0.0543661123,0.2260949284,-0.0870816269,0.1723780840,1.0994870811,0.6648718736,0.5292995301,1.2916537300,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.7895882334,0.8617932616,1.4386271053,0.5870933372,0.4391528262,-0.1211765001,0.4168803811,0.8519349658,0.0375365682,1.3148517542,3.3091132243,1.1131860649,0.0289643569,0.4437155496,1.1224099571,-0.0811708468,-0.0037837656,0.2630944657,0.3515520029,0.0206640526,0.0192166491,-0.0004577507,-0.0164253557,1.0210926999,1.7173576058,0.5138521928,-0.0339797231,-0.1164445243,0.0041638184,-0.0383135325,-0.1141961220,2.6022959201,BRCA
GSM480990,0.3166647480,0.1058793579,0.5295604209,0.2637375599,0.0880798517,0.8392681946,0.8183849113,0.0216851555,-0.1098903364,2.3939645291,0.2749733657,-0.0370647031,0.1955064154,-0.0240894286,-0.0790877065,-0.0000217772,1.6475978081,1.3889006043,0.0294958527,1.1067612915,0.4130142646,0.1226884197,0.9502829010,0.3191353141,0.3857769494,0.0610200124,-0.0219793242,0.1574504853,-0.0915421300,0.3219937040,1.2569765001,0.7222510494,0.3757311289,0.9421872181,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.2493265960,0.9861059069,1.2886391192,0.5830522417,0.4347083518,-0.1211324487,0.4040678319,0.5468216389,0.1245269666,0.9472869369,3.4219261243,2.0059911716,-0.0021857500,0.3387474729,1.1399565821,-0.1053477980,0.0120991491,0.3107558547,0.0213613135,-0.0075551886,-0.0486021041,0.0988269611,0.0803066328,0.6030732589,0.4170393737,0.6795169592,-0.0823874113,-0.0761535856,-0.0668583379,0.0077924779,-0.0014210816,2.5189896225,Control
GSM480991,0.2500861962,0.2550788322,0.5714558330,0.2592420291,0.1765805247,0.9410596814,1.0469395604,0.4214139533,-0.0907648720,1.8290236989,0.2449685031,-0.0302126615,0.5429381570,0.0096481766,-0.0108357043,0.2216876810,1.5652074934,1.2929992116,0.2496449626,0.9763167946,0.4572952855,0.0189339676,0.9142568514,0.3643042232,0.6900864716,0.1149609155,-0.0200283858,0.1718903794,-0.1619859740,0.3367405246,1.2472408378,0.8390529259,0.5165406483,1.1985398679,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,1.0544374994,1.0007687234,1.3283271537,0.6608008562,0.3957455124,-0.0960165404,0.5071865046,0.6482640730,0.0588836264,1.2950893441,3.2534763878,1.3671808253,-0.1098704728,0.3654298311,1.0769064036,-0.1263488267,0.0441448208,0.3851343730,0.2107880569,-0.0544032358,0.1669772696,0.0497137843,0.0581920394,1.0204976901,1.5508916314,0.7524973224,-0.1017688297,-0.1146239549,0.0440798897,-0.0506265169,0.0154765855,2.8027356268,Control
GSM480992,0.2476967987,0.1594127794,0.5169215143,0.1931913796,0.1791825715,0.9758864265,0.6665939561,0.0565432860,-0.1123167385,2.3328941266,0.3295684198,-0.0798499438,0.3445932802,0.0098416810,0.0406925484,-0.0097287793,1.5792976092,1.5241501815,0.3783890149,1.1827308424,0.3674736292,0.0103130608,0.5848525959,0.2580534183,0.5914832216,0.1078337467,-0.0096765104,0.1676517359,-0.0247942579,0.1333302662,0.8925691490,0.7926203149,0.3600742080,0.6252961718,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.9864738678,1.0355044920,1.4482076389,0.4972681324,0.4195187698,-0.1356904655,0.4130200728,0.9082788116,0.1346057261,1.1846827931,3.4460021522,1.7252863166,-0.0008847047,0.3105769333,1.2896809784,-0.0713407049,0.0183351703,0.4019502806,0.2635266241,-0.0302590407,-0.0769597430,0.0592768053,0.0365182141,0.7441449755,1.0788117092,0.6273837210,-0.0275508091,-0.1512162279,0.0336761444,-0.0131432286,0.0057623948,3.0308103859,Control
GSM480993,0.3786722400,0.1350385027,0.5665345361,0.3946407571,0.1550178952,0.8986200048,1.1139041867,0.3947659530,-0.0825981677,1.9907199673,0.3003267815,-0.0883154576,0.4851258332,0.0090587195,-0.0543382953,0.1053504656,1.5582134934,1.3381779529,0.1976193741,0.9945207685,0.5721119152,0.0294688444,1.0657076714,0.2800151646,0.6061963768,0.1110679841,-0.0249389388,0.2689028373,-0.0817931060,0.2735164897,0.9085881339,0.8274797584,0.3331510317,1.2895348594,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,1.1561504492,1.0264566022,1.5829170607,0.7091649962,0.5504608139,-0.1144585606,0.4741801064,0.7940912880,0.0415849929,0.9989973042,3.0886874926,1.2646617638,-0.0278967686,0.3602931440,0.9961075650,-0.0537399848,0.0562111053,0.4506590302,0.3405437194,-0.0557189019,0.0286861091,0.0656672766,0.0175658594,1.0595477061,1.9642353400,0.7562543724,-0.1360782200,-0.1232754507,0.0637097426,-0.0208710088,0.0087401787,2.7095573025,Control
