@relation data

@attribute id string
@attribute 10454 numeric
@attribute 11213 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3556 numeric
@attribute 3557 numeric
@attribute 3569 numeric
@attribute 3654 numeric
@attribute 3656 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51295 numeric
@attribute 54472 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7124 numeric
@attribute 9020 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0521394628,-0.0670797496,1.5553736859,0.6466643338,-0.0526817539,0.5241222142,0.2482422408,-0.0177594677,0.1592604196,0.4390684051,0.4958473534,0.1266020980,1.1724569916,0.1995121556,0.7463167697,0.8951084466,2.0220233733,0.4754300158,0.8049394469,0.4967950198,0.4149838673,0.7139937217,2.0539485763,-0.0495949284,0.8525465690,0.9587464938,-0.0716510054,1.2115081400,0.2120186358,-0.0286056817,0.0120870491,BRCA
GSM480985,-0.0289708189,-0.0608324426,1.1625347307,0.5214375071,-0.1283639223,0.8006201253,-0.0314154737,0.2870424135,0.3991615606,0.4288411063,-0.0222723403,-0.0603622181,0.9020442569,0.6068051958,0.9612028782,1.0636305118,1.8178075153,0.4509238059,0.9412159958,0.3775698428,0.4134928607,0.7487222366,1.6670765338,0.0406736651,0.8536376064,0.8959703881,0.0824852629,2.2415468245,0.3937102099,0.0503361004,0.1944893691,BRCA
GSM480986,-0.0100979297,-0.0370735928,1.3508609449,0.5058162958,-0.0855226764,0.5310721682,0.0009803817,-0.0239051148,0.1585425509,0.4797889716,0.5527969120,0.1871303074,1.2574874233,0.3151985997,0.9059672051,0.7935199528,2.2257816393,0.3572855135,0.9283377825,0.5802761599,0.4605955901,0.7966307569,2.3174076223,-0.0793845745,0.9353946786,0.6764137213,0.0753126589,1.7475938090,0.3265607800,-0.0117659394,0.0711415219,BRCA
GSM480987,-0.0314649140,0.1982265699,0.9561490119,0.6135009341,-0.0639082647,0.3550794774,-0.0380365687,0.1687085862,1.0325531543,0.0944570083,0.0074205357,0.4079698621,1.1661598228,0.6032622396,1.2356612913,0.5396577952,1.6798553201,0.2389650019,1.1037804131,0.5632921209,0.3912688259,0.7170214796,1.9121642141,-0.0082405777,0.8780260834,0.5847795974,0.1392795458,0.3280445553,0.7380631556,-0.0407701192,0.0186210414,BRCA
GSM480988,-0.0249393861,0.0119793867,1.0976330084,0.4483090917,-0.0499219117,0.6144637026,0.3082212135,-0.0187831094,0.0948672309,0.5455141703,0.1744114932,0.0463543034,1.1451398267,0.1473579292,0.5378554523,0.7586201133,2.2301817603,0.2502003758,0.7093335530,0.3307716022,0.2983860827,0.6912962379,1.3670162843,-0.0020592896,0.6707278885,0.5952524423,-0.0270612048,1.3875513934,0.3109506394,0.0001304974,0.0445076557,BRCA
GSM480989,0.0112633825,-0.0393252251,0.6682628254,0.4561344552,-0.0385720141,0.4192595793,0.0643515889,-0.0912345345,0.0895403457,0.1476112779,0.5125720124,0.0336776683,1.4132617302,0.3957101606,0.5993327181,0.6540494401,2.0839382543,0.1723780840,1.0994870811,0.6865057354,0.5998023920,0.5911021925,2.3223415930,0.1581356411,1.1224099571,0.3143859178,0.0133025040,1.2185817174,0.1787676166,-0.0217998318,-0.0409931634,BRCA
GSM480990,-0.0188042015,0.0949212949,0.8183849113,0.3805084057,-0.0773540400,0.4130142646,0.8070518219,1.2702010869,0.1091753253,0.2416370043,0.7232278016,0.1569095779,1.4319557610,0.6472554018,0.9502829010,0.6895217888,1.9516628450,0.3219937040,1.2569765001,0.7391202369,0.4585669116,0.5124700949,2.2060846408,-0.0766200014,1.1399565821,0.4204747106,0.2451527447,0.8158590440,0.1661497030,-0.0152148257,-0.0165585492,Control
GSM480991,0.0043778190,-0.0219454672,1.0469395604,0.4695376563,-0.1146401153,0.4572952855,0.0797228272,0.1146655146,0.1313952931,0.2588511626,0.7051778004,0.0010899390,1.3351861720,0.3926698512,0.9142568514,0.8135851005,2.3958708842,0.3367405246,1.2472408378,0.5422073619,0.6122469818,0.7236467786,2.3923240316,-0.0620754509,1.0769064036,0.5598204840,0.1592403697,1.9517531172,0.4247659047,0.1726690396,0.0821979287,Control
GSM480992,-0.0220352950,-0.0210971069,0.6665939561,0.3800862124,-0.1523727468,0.3674736292,0.2392629278,0.2461778623,0.1233649662,0.2031687821,0.7719015632,0.0448783156,1.6510699948,0.1861071183,0.5848525959,0.6908869928,2.3023018834,0.1333302662,0.8925691490,0.8514812704,0.5975341765,0.4097217267,2.7852531727,-0.0874094128,1.2896809784,0.4415234548,0.2146601245,1.2877959238,0.3493119074,-0.0538811761,0.0293533208,Control
GSM480993,0.0051788399,-0.0629249953,1.1139041867,0.5930127984,-0.1179253427,0.5721119152,0.1554126427,0.0334400552,0.1403786020,0.3197488841,0.4633877855,0.2203348601,1.3811694917,0.4858470122,1.0657076714,0.8665301368,2.1670868793,0.2735164897,0.9085881339,0.7264497496,0.4825409210,0.7140314231,2.5135206126,-0.0401579579,0.9961075650,0.4999517977,0.1564938422,1.7717089691,0.2084418686,-0.0270253466,0.0159192843,Control
