@relation data

@attribute 6714 numeric
@attribute 941 numeric
@attribute 5781 numeric
@attribute 942 numeric
@attribute 7525 numeric
@attribute 5170 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 5525 numeric
@attribute 10000 numeric
@attribute 5516 numeric
@attribute 5528 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5527 numeric
@attribute 5526 numeric
@attribute 5519 numeric
@attribute 2534 numeric
@attribute 4067 numeric
@attribute 3932 numeric
@attribute 1493 numeric
@attribute Class {Control,BRCA}

@data
6.75911734333,4.757305356,11.64123906,6.79245448633,8.956696408,7.1007852408,9.746089281,7.466690585,11.69692854,6.02664600925,8.82094285433,7.96756283667,11.688477345,12.47196608,8.33571800025,7.995415442,8.486261975,9.2289642325,10.63456176,5.69019779725,5.484014191,Control
6.586005659,5.244897759,11.64123906,6.92323968,9.025562565,7.4312568682,9.68028616833,6.43012268,11.44536424,5.94776533325,8.45745837133,7.44463675467,11.725137905,12.56790862,7.92681286825,8.444746903,7.037171767,8.8907159655,11.67867508,5.74326863275,5.88043173,BRCA
7.22912163867,4.516306872,11.37070935,6.76904778167,8.927023183,7.2445861642,9.69256516467,6.416760061,11.21453179,5.52044016575,8.297715334,7.775337819,11.639330205,12.66850837,8.2285625075,8.135646608,6.469405549,8.275073194,11.59799678,5.8326297955,5.912576056,BRCA
6.91032494133,5.660003917,11.77608148,6.47797389533,8.724992221,6.9971733014,9.98949733167,5.863140121,11.64198185,5.58777326775,7.178084026,7.15936184067,11.80875598,12.57347448,7.8305327145,8.611099628,7.27396389367,8.08464112175,11.00452968,6.064440107,5.785276045,Control
6.72839437467,5.661216049,11.54684638,6.589569865,9.180823621,7.3395574808,9.506100771,6.860966288,11.22892405,5.87271996825,8.52183209933,7.58979746267,11.458095575,12.75620088,8.2753948795,8.666713215,7.069555338,8.34620788925,12.12951334,5.91669616975,5.963328695,BRCA
6.38912935567,5.443615974,11.95147243,7.12296279167,9.552621611,7.3955993004,9.688092646,7.477052175,11.45847853,6.0241266485,9.370871616,7.917623909,12.40345346,12.86342169,8.55050301725,8.409264827,7.561705909,8.716652398,11.79461296,5.66966000725,5.52411756033,BRCA
7.54701473933,4.932168974,12.03524768,7.111896621,8.18992476,7.3536038904,10.0480993307,6.742953157,10.47035412,5.88751933675,7.46461112133,7.05650117433,12.072677105,12.04072818,7.92079597525,8.39528898,6.68902141267,8.39165280725,11.980959,5.862304229,5.33689169033,BRCA
7.00963552967,5.212093857,11.28411575,6.889955486,8.84840474,7.0445753338,9.436876068,6.689303092,11.3273142,5.55851851825,9.17209626933,7.630858662,11.932399345,12.30526243,8.341731368,8.228615647,7.08180120033,8.80415305075,10.68348837,5.88068915225,5.84346610967,Control
6.85674479767,5.028581582,11.64347756,6.54146572467,9.527448232,7.1591884674,9.58057105933,6.500527718,10.85521521,5.650041658,8.63116965933,7.539110223,11.55756824,12.62816419,8.193126299,7.522112898,6.71771492967,8.0162301535,11.06871466,5.81485113325,6.130189912,BRCA
6.973025285,5.287630431,11.52775569,6.567837574,8.558077339,7.3339069032,9.75364579767,6.827314517,11.62550351,5.56331123875,8.44322777467,7.42782175433,11.593713005,12.69546762,7.716319118,8.322132227,8.46005630567,8.42904151725,11.11942121,6.225327925,5.52352375933,BRCA
6.89592443067,4.893133131,11.67803681,6.75804793267,9.18487604,6.4696508394,9.592833039,5.479142629,11.4316675,5.4786784915,8.16934643067,7.76578908133,11.25085226,12.7003986,7.83985227125,8.875389304,8.21155236,8.9502413505,10.71430158,5.790786971,6.47807810067,BRCA
6.98144085767,5.360022921,11.69692854,6.84553593567,9.330659861,7.150559257,9.66262953467,6.97372929,11.31701417,5.7708818765,8.800541064,7.47167449833,11.817863435,12.31595909,8.33626392475,8.240220252,7.38821850733,8.477755757,11.07740677,5.852877388,6.57912390667,Control
6.75905554167,5.04046645,11.86292605,7.14763895667,8.442550769,7.2121520398,9.935713008,7.400262798,11.92672973,5.8854976,8.77440562733,7.97689047067,11.68167441,12.40526256,8.333818091,8.517188204,8.586240551,8.5293685075,10.59403555,5.8050524925,6.19443807133,Control
6.82951290367,5.669814283,11.0249286,6.662767793,6.361948707,6.5523992454,10.2127518167,6.998819226,11.51973221,5.6707063705,8.70510697067,7.67746532633,11.736023615,12.89109452,8.0622209365,9.237891778,6.82775403067,8.5706565075,9.744102689,5.77734798875,6.213386688,BRCA
6.91208436433,5.697531457,11.92126273,6.85914032533,6.196140414,6.8318493608,10.3303371883,6.457877938,11.81855633,5.6644220515,8.474468248,7.38802305667,11.7690989,12.63275562,8.282341137,8.6137905,7.51099557433,8.93480514275,11.47931054,5.62585714825,5.939977863,BRCA
7.22720437133,5.166124157,10.85319669,6.84955114467,6.201051201,6.9033787788,10.0295226957,6.272541727,11.34154956,5.4935537865,8.202123709,7.40432172967,11.54137497,12.76004735,7.8482021095,8.472671676,6.629468797,8.1157153055,10.74565776,5.6869878525,6.18789420367,BRCA
7.35444662233,5.515077886,10.89823124,6.57582786867,6.627246137,6.5092008916,10.1231177773,7.39763426,11.63638911,5.65532370625,8.527860513,7.63460766867,11.71439964,13.06629278,7.925123476,8.739789996,6.60952083033,7.9997957695,9.93170563,5.8591069415,6.070970974,BRCA
7.03736704367,4.886563865,11.4871292,6.60524252167,6.785161856,6.667640262,10.182290716,6.554209422,11.39179686,5.5028216445,8.05470427767,7.48674032467,11.698874855,13.11037161,8.08926499075,8.487589977,7.377204594,8.34669283075,10.28924692,5.8570988385,5.97484661367,BRCA
