@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10333 numeric
@attribute 10454 numeric
@attribute 114609 numeric
@attribute 1147 numeric
@attribute 1326 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1513 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 29110 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 353376 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3627 numeric
@attribute 3654 numeric
@attribute 3661 numeric
@attribute 3663 numeric
@attribute 3665 numeric
@attribute 3725 numeric
@attribute 3929 numeric
@attribute 4283 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51135 numeric
@attribute 51284 numeric
@attribute 51311 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54106 numeric
@attribute 54472 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 6352 numeric
@attribute 6373 numeric
@attribute 6416 numeric
@attribute 6696 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 7100 numeric
@attribute 7124 numeric
@attribute 7187 numeric
@attribute 841 numeric
@attribute 8503 numeric
@attribute 8737 numeric
@attribute 8772 numeric
@attribute 929 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 9641 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,-0.0109978593,-0.0521394628,-0.0262908796,1.5553736859,-0.0049275398,0.6466643338,0.5537302456,0.0333525931,1.9397812022,0.1866127024,0.3869956061,0.1948640191,-0.0448427393,0.5479991188,1.4199947384,-0.1199885893,-0.0355491750,-0.0352307766,-0.1936514984,0.5704009241,0.8266974284,-0.0526817539,0.3177234260,0.5241222142,-0.0177594677,0.1266020980,0.8618448906,-0.1427666815,-0.2414363771,-0.0945018281,1.1724569916,1.0548458216,0.1166105379,0.2621445727,0.7463167697,-0.0849194403,-0.0500612431,2.0220233733,0.4754300158,0.8049394469,0.3233914226,-0.2339746466,-0.0644820108,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,-0.0480750479,0.4149838673,0.5276523813,0.4586358647,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,0.0778244350,2.0539485763,-0.0495949284,0.2957080686,2.7923812542,0.8525465690,-0.0068966250,-0.1217520539,-0.1584012064,0.8519533800,0.2177094128,0.6816845689,0.9587464938,0.5967529680,0.1084792829,0.1874100881,0.2804396783,0.1770994936,-0.0286056817,0.5542944142,0.2062981343,0.8580704628,0.3025678801,1.0118299987,0.2275129454,-0.1011132785,-0.0745038521,-0.0538285408,-0.0148841539,BRCA
GSM480985,0.6712534413,0.0407879981,-0.0289708189,-0.0505063202,1.1625347307,0.3211756788,0.5214375071,0.4334531604,0.1888893066,1.4054429928,0.2867683454,0.4735284309,0.3309724640,-0.0263181581,1.5010899506,1.4103516273,-0.1568539746,-0.0688103966,-0.0579974532,-0.2161015719,0.6930642174,1.2275162233,-0.1283639223,0.2565436448,0.8006201253,0.2870424135,-0.0603622181,1.2310367167,-0.1356333635,-0.1827412749,-0.1261046751,0.9020442569,0.9619517792,0.1938828165,0.3229465311,0.9612028782,-0.1344188681,-0.0924427087,1.8178075153,0.4509238059,0.9412159958,0.5854109176,-0.1576585554,-0.1012832871,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,-0.0342530832,0.4134928607,0.4521202200,0.5649788797,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,0.0538346215,1.6670765338,0.0406736651,0.2382422053,2.9129755730,0.8536376064,-0.0052304801,-0.1277415388,-0.2334849912,0.9115112276,2.1389200290,0.8107330653,0.8959703881,1.2071428033,0.9595268907,0.5769564773,0.4057916362,0.7727030019,0.0503361004,0.4229003476,0.1230658667,1.1287610356,0.3405707169,0.9433996992,1.7338282930,-0.1492929473,-0.1244322729,0.0384253590,0.1249656190,BRCA
GSM480986,0.3637514705,-0.0613950617,-0.0100979297,-0.0540329919,1.3508609449,0.0433122417,0.5058162958,0.6701340191,0.0335158544,1.7577156492,0.2145363198,0.3484060676,0.3619466726,-0.0236322101,0.7871840811,1.0706012746,-0.1459904786,-0.1096312147,-0.0646809692,-0.1664142668,0.7245968678,0.7817915348,-0.0855226764,0.2548125319,0.5310721682,-0.0239051148,0.1871303074,1.1678017355,-0.1428892811,-0.1846981423,-0.1233414822,1.2574874233,1.0879376855,0.2306397121,0.2916625174,0.9059672051,-0.0973488538,-0.0525793380,2.2257816393,0.3572855135,0.9283377825,0.2910466744,-0.1283800956,-0.0827025407,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,-0.0651264098,0.4605955901,0.5276161861,0.5706250406,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,0.0844743560,2.3174076223,-0.0793845745,0.2837639618,3.0052631994,0.9353946786,0.0253748071,-0.1354726316,-0.1418150330,0.8755208067,1.3887420694,0.8439718666,0.6764137213,0.6767751641,0.3079955788,0.4814574752,0.4525440362,0.3579530970,-0.0117659394,0.6713280771,0.1717739808,0.9668687962,0.3061211907,1.1722454262,0.6535826392,-0.1117738267,-0.0023996997,-0.0640416026,0.1161199381,BRCA
GSM480987,0.4741756265,-0.1177404969,-0.0314649140,-0.0733433564,0.9561490119,-0.0058157288,0.6135009341,0.5947545545,0.9198403096,1.6769249506,0.2593453904,0.2882891527,-0.0610097518,-0.0190172376,2.5712111392,0.8813240594,-0.1097571099,-0.0948572686,-0.1676894665,-0.1128342754,0.4521056199,0.5771380468,-0.0639082647,0.4028693973,0.3550794774,0.1687085862,0.4079698621,1.1729830871,-0.1302193291,-0.1714984044,-0.0843120006,1.1661598228,0.6078441045,-0.0661090914,0.0574592080,1.2356612913,-0.0868330574,-0.0344733430,1.6798553201,0.2389650019,1.1037804131,0.1764641986,-0.1516244504,-0.0720566496,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.1253291883,0.3912688259,0.4570317386,0.5260457562,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,0.0511663564,1.9121642141,-0.0082405777,0.2364959457,3.1002503070,0.8780260834,0.1567118048,-0.1314307426,-0.1481478266,0.4823463641,-0.1098017574,1.6194223358,0.5847795974,-0.1032491552,-0.0101977218,0.2399629611,0.0066104551,-0.0070557828,-0.0407701192,0.6198128639,0.1670144839,0.1919102957,0.2509096731,1.2946500264,0.3220012047,-0.0754210073,-0.1124246916,0.0094975195,-0.0076473621,BRCA
GSM480988,0.3666419161,0.1270835193,-0.0249393861,-0.1251689817,1.0976330084,0.1610063757,0.4483090917,0.6305095806,0.1240684543,1.1675294143,0.1712146028,0.2490599537,0.3942711436,-0.0933597851,0.6935721967,0.9052912428,-0.2155395465,-0.1216714709,-0.1151237102,-0.1170662931,0.7729100537,0.7013928529,-0.0499219117,0.1203508000,0.6144637026,-0.0187831094,0.0463543034,0.4444268425,-0.1597166529,-0.1901072972,-0.0823538198,1.1451398267,0.8604278209,0.0340173839,0.1464195122,0.5378554523,-0.0927688793,-0.0490850706,2.2301817603,0.2502003758,0.7093335530,0.0364090984,-0.1286355059,-0.0652965111,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,-0.0204962117,0.2983860827,0.4923907940,0.4829891018,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,-0.0383270433,1.3670162843,-0.0020592896,0.0441387518,3.0203843170,0.6707278885,-0.0337513612,-0.0647972306,-0.1231870351,0.8547642460,1.3626062470,0.7314281068,0.5952524423,1.0308264361,0.4413706618,0.4046079807,0.2433668587,0.6749984970,0.0001304974,0.3084307401,0.2149495928,1.0844853694,0.2956867596,1.1240172577,1.4099554420,-0.0961179183,-0.0799456790,-0.0275243978,0.0166109555,BRCA
GSM480989,0.2517094096,-0.0270303439,0.0112633825,-0.0669980058,0.6682628254,0.0006923543,0.4561344552,0.6841553131,-0.1166333743,2.3074461223,0.2270790681,0.2112542397,0.0513401362,-0.0318046184,0.2856450367,0.4892180647,-0.2096376306,-0.1344856783,-0.0775834191,-0.2043228039,0.4609084725,1.0291361542,-0.0385720141,0.0200912099,0.4192595793,-0.0912345345,0.0336776683,0.7921105779,-0.1920061474,-0.2779082904,-0.0220986844,1.4132617302,1.1559712717,0.3003553311,0.4143021801,0.5993327181,-0.1576438053,-0.1400520047,2.0839382543,0.1723780840,1.0994870811,0.2640720831,-0.2562298905,-0.0726361116,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,-0.1052780208,0.5998023920,0.4168803811,0.8519349658,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,0.0375365682,2.3223415930,0.1581356411,0.3176934777,3.3091132243,1.1224099571,0.0401129422,-0.1048514448,-0.1382900409,0.4700387904,0.5202994129,0.5177749856,0.3143859178,0.3092131203,-0.0287181588,0.1164513727,0.0364966773,0.2649862817,-0.0217998318,0.4933905824,0.1998820402,1.0210926999,0.1041393924,1.3094834884,1.6581963303,-0.1004848999,-0.1106895457,0.0307232283,0.0987333377,BRCA
GSM480990,0.3166647480,-0.0555891884,-0.0188042015,-0.0878610729,0.8183849113,-0.0594994511,0.3805084057,0.9678177219,-0.1148439898,2.3939645291,0.2749733657,0.2772370632,0.1955064154,-0.0240894286,1.1568122738,0.6201157256,-0.1833390939,-0.0603193185,-0.0836057560,-0.2017702788,0.3853512744,0.6298420306,-0.0773540400,0.1267739086,0.4130142646,1.2702010869,0.1569095779,0.7562215037,-0.1445224128,-0.1840325179,-0.1785812163,1.4319557610,1.1517067235,0.1229295128,0.2441689003,0.9502829010,-0.1457245447,-0.0973306712,1.9516628450,0.3219937040,1.2569765001,-0.0541695836,-0.1730133201,-0.1184552883,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,-0.0677892822,0.4585669116,0.4040678319,0.5468216389,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,0.1245269666,2.2060846408,-0.0766200014,0.3639611033,3.4219261243,1.1399565821,0.1445519146,-0.1168329701,-0.1000703023,0.3495328669,0.0239703139,0.4939969672,0.4204747106,0.2024768846,0.2468266006,0.1155510811,-0.0570322130,0.1183544428,-0.0152148257,0.5814113617,0.0764739330,0.6030732589,0.0876675515,1.3122771946,0.3180846662,-0.1337979434,-0.0556228180,-0.0896845966,0.0047592533,Control
GSM480991,0.2500861962,-0.0295356824,0.0043778190,-0.0440033018,1.0469395604,0.0693341076,0.4695376563,1.0414880084,-0.0586773964,1.8290236989,0.2449685031,0.2545837700,0.5429381570,0.0096481766,1.4321441188,0.7864951706,-0.1778612315,-0.0778660037,-0.1045818321,-0.1634213613,0.6097369702,0.8652666948,-0.1146401153,0.1707109178,0.4572952855,0.1146655146,0.0010899390,1.1222321147,-0.1728493255,-0.1859649509,-0.0736854586,1.3351861720,1.0437163300,0.2959990836,0.4185109420,0.9142568514,-0.0862842814,-0.0594267993,2.3958708842,0.3367405246,1.2472408378,0.1957089166,-0.1516057261,-0.1084493166,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,-0.0556087527,0.6122469818,0.5071865046,0.6482640730,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,0.0588836264,2.3923240316,-0.0620754509,0.2691069538,3.2534763878,1.0769064036,0.1220167010,-0.0354265188,-0.1404603686,0.4903383693,0.4934772337,0.7248970133,0.5598204840,0.7335428132,0.4888265900,0.4096991478,0.4451607267,0.3740755329,0.1726690396,0.6795843002,0.2183779771,1.0204976901,0.2397026908,1.1380086821,1.0660070778,-0.1235739371,-0.0741128972,-0.0468050021,0.1555729893,Control
GSM480992,0.2476967987,-0.0199208882,-0.0220352950,-0.0652067411,0.6665939561,-0.0160076628,0.3800862124,1.1829189250,-0.0930546311,2.3328941266,0.3295684198,0.3281374639,0.3445932802,0.0098416810,0.4399935394,0.5256840844,-0.1318738071,-0.0616193620,-0.0327074025,-0.1333063953,0.4187143548,0.5189734097,-0.1523727468,0.0794083070,0.3674736292,0.2461778623,0.0448783156,0.0302081386,-0.1686027116,-0.1159208217,-0.0712510158,1.6510699948,1.2706938629,0.1234356670,0.6244995780,0.5848525959,-0.1052214939,-0.1245143790,2.3023018834,0.1333302662,0.8925691490,0.0556201556,-0.0546531421,-0.0931430934,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,-0.0616170052,0.5975341765,0.4130200728,0.9082788116,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,0.1346057261,2.7852531727,-0.0874094128,0.3634628315,3.4460021522,1.2896809784,0.0927470139,-0.1407995569,-0.1028933239,0.3735262640,0.0957228388,0.4897415630,0.4415234548,0.1755496548,0.0087293616,0.1679260019,0.0764855271,0.1607514701,-0.0538811761,0.5012856345,0.1025927702,0.7441449755,0.2120288617,1.1863660183,0.3765023723,-0.1403645249,-0.1292212323,-0.0313747032,0.1035292027,Control
GSM480993,0.3786722400,-0.0284443403,0.0051788399,-0.0909664240,1.1139041867,-0.0229689722,0.5930127984,1.0978839582,-0.0428806042,1.9907199673,0.3003267815,0.2949584148,0.4851258332,0.0090587195,0.5330377602,0.7399564301,-0.1627845147,-0.0709183736,-0.0435795975,-0.1360850570,0.3915107152,0.8843783471,-0.1179253427,0.0871241276,0.5721119152,0.0334400552,0.2203348601,0.6293743797,-0.1339600720,-0.1286299384,-0.1039843186,1.3811694917,1.0818377999,0.1873840498,0.3454880324,1.0657076714,-0.0746772757,-0.0525994284,2.1670868793,0.2735164897,0.9085881339,0.2499947586,-0.0883285870,-0.0892992286,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.0025515491,0.4825409210,0.4741801064,0.7940912880,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,0.0415849929,2.5135206126,-0.0401579579,0.2558302714,3.0886874926,0.9961075650,0.0791702164,-0.1270389886,-0.1620423082,0.6978857851,0.7724429700,0.7950845586,0.4999517977,0.5287777831,0.3206592424,0.0810459316,0.3591011205,0.2542896463,-0.0270253466,0.6170357651,0.1875540034,1.0595477061,0.3169923441,1.3608774774,1.0850217011,-0.1134077825,-0.0880129331,0.0125217407,0.1040214929,Control
