@relation data

@attribute id string
@attribute 10297 numeric
@attribute 11211 numeric
@attribute 1499 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 2535 numeric
@attribute 27148 numeric
@attribute 2735 numeric
@attribute 2736 numeric
@attribute 2737 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51684 numeric
@attribute 54361 numeric
@attribute 5727 numeric
@attribute 64399 numeric
@attribute 6469 numeric
@attribute 650 numeric
@attribute 652 numeric
@attribute 6608 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 80326 numeric
@attribute 81029 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 83439 numeric
@attribute 8643 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0471764977,-0.1062915300,0.6174689995,1.5403237708,1.2512556236,1.4957236634,0.2974508487,0.8871168350,0.0254272385,0.1622715567,0.6715363210,0.8950817100,0.0387382352,-0.0819218758,-0.0693783264,0.1191039173,0.1095612807,0.0895334738,-0.0987652966,-0.0395166410,0.6561434973,0.0586351257,0.0402833596,0.0388651469,0.4804667581,0.9853307140,-0.3945480586,0.0060842624,-0.2014402350,1.0991054247,0.0138609237,-0.0872401451,-0.0658604255,-0.1008841115,-0.0661483709,-0.0076127907,-0.1242441562,0.0170828879,-0.0414223101,-0.1308467712,-0.1384880379,0.0407348561,-0.2703875750,-0.0433322968,-0.0583147597,0.0213968743,0.5178176453,1.2294193541,0.4202692439,2.5381216722,0.4896193914,-0.0565602516,1.2487681582,-0.1843264068,BRCA
GSM481003,-0.0309631127,-0.1047461864,0.5368674805,1.6316522890,1.2125606228,1.9477753152,0.3096774467,1.0222986246,0.1779156846,0.2143287991,0.6640745356,0.9718543944,0.0567640029,-0.0555656530,-0.0711894622,0.1934642281,0.3030448142,0.0509039110,0.2600481616,-0.0380773171,1.2946578512,0.1832318612,0.1523554480,0.3832931219,0.3278736179,0.9925875762,-0.2837386110,0.2620541867,-0.1763356365,1.2871466040,0.0805596044,0.0086955691,-0.0085104138,-0.0511799914,0.0349293670,-0.0993796474,-0.0742290326,0.6722705480,-0.0506247050,-0.0272443373,0.0773259308,0.0183893998,-0.1387209467,0.0699068837,-0.0233808412,0.1043073465,0.5154947008,1.1748903621,0.3427900223,1.7296087743,0.3949784789,-0.1006964339,1.0709934719,-0.1199493396,BRCA
GSM481004,-0.0652847609,-0.0772074629,0.5084360550,1.7601004838,1.3879509694,2.0113316991,0.3574216091,1.0853823101,0.0154119717,0.1355975974,0.5204967111,1.3618418052,0.0156502626,-0.0759171264,-0.0733080359,0.1849260226,-0.0715792978,0.2772172881,-0.1125108961,-0.1191229813,1.8352680345,0.0644968578,0.1857214334,0.0808795862,0.2659067271,0.8802483742,-0.3105351274,0.0032477002,-0.1127112779,1.2167072096,-0.0188852585,-0.0638865936,-0.0485719460,-0.0359497991,0.0020104520,-0.0029002871,-0.0909554661,0.0893885440,-0.0690000361,-0.0738884651,-0.0646847112,0.0518062069,-0.1845646587,0.1364099701,-0.0195342790,0.0705623067,0.4954510418,0.8735682719,0.2407727359,3.0849989021,0.3031011952,-0.0236128259,1.4482506214,-0.1348989100,BRCA
GSM481005,-0.0632331323,-0.0930910153,0.6957511474,1.2660262982,1.1898594431,1.6813057445,0.4337945098,0.8402082492,-0.0588090425,0.2936466958,0.3608631672,0.9572651076,0.1923242811,0.0912356529,-0.0804068081,0.1083059486,-0.0903669529,0.1294130335,-0.1057740573,-0.0358448881,0.0339138785,-0.1823371806,0.0217156247,0.0376215268,0.4122424872,0.9015575944,-0.2622130004,0.3739300018,-0.0578352279,2.7604660591,0.0426390920,-0.0200725873,-0.0482768963,-0.0910808531,-0.0681008383,-0.0604671176,-0.0685347691,-0.0662294183,-0.0690765642,-0.1350355067,-0.1600683510,0.0253307247,-0.2487369648,0.2255749310,-0.0176479652,0.0289946738,0.5995431432,1.0973899575,0.4940518402,3.1216985056,0.3341969794,-0.0420957793,1.3552098126,-0.0746310067,BRCA
GSM481006,-0.0527972795,-0.0413360036,0.6774093451,1.6513754858,1.4516223233,1.8533821091,0.5730865085,1.0648272621,-0.0414493765,0.1434516486,0.7680422432,1.0202108809,0.0629272980,0.0818538499,-0.0425234946,0.0917664711,0.1349259974,0.0982928102,0.0582172409,-0.2269113808,0.7449416584,0.1926361680,0.1020520361,0.1508554700,0.5129803772,1.3752852871,-0.3156871875,0.9761466979,-0.1288715185,2.6283631843,-0.0367680197,-0.0259634039,0.0027629747,-0.1056243051,-0.0280148233,-0.0666198668,-0.1108920901,0.3665609332,-0.0490511070,-0.1344503291,0.0737847136,-0.0607598760,-0.2056177399,0.0909788225,-0.0344282651,0.0323950014,0.6352266884,1.0352304034,0.3469776163,2.2450029360,0.3349695516,-0.1115555562,1.4518673271,-0.0801025852,BRCA
GSM481007,-0.0379833236,-0.0462016771,0.6134111168,1.9319358701,1.7445892150,2.0637705515,0.3394778481,0.8086545444,-0.0467507181,0.2055457576,0.5058948908,0.5586554259,0.2163079727,-0.0362453415,0.0349866823,0.3360274339,0.4547389333,0.1311976389,-0.0801346336,-0.0618985219,0.8314818136,0.5640157098,0.1198207565,0.0523900811,0.3945177911,1.2977375326,-0.2656063915,0.1312263660,-0.0424479322,1.5694840899,0.0665562646,-0.0116927956,0.0067818588,-0.1159979064,-0.0368318690,-0.0168402319,-0.1010664200,0.7914069314,-0.1936255641,-0.0900796246,0.0897157400,0.0269764186,-0.0515251742,0.1317516231,0.0191384241,0.1145197172,0.5411662431,0.5598054998,0.0400525054,1.9039682361,0.1684061680,-0.1341643277,1.2766758504,-0.0831408225,BRCA
GSM481008,0.0124084120,-0.1282418184,0.5762742963,1.6606386056,1.5465012026,1.2825954989,0.3225789310,0.9879142498,0.0414899878,0.3177676709,0.6396564690,1.0892350491,0.1321390251,0.2017045878,-0.0439203969,0.1753170214,-0.0216365628,0.1566182477,0.0118849773,-0.1006635962,0.8306934164,-0.2266909414,0.1073250934,0.4492832672,0.2421337500,0.9878225434,-0.3722561604,-0.0818936168,-0.0649520755,2.6761983316,-0.0130235439,-0.0438404034,0.0238258963,0.0177650731,-0.0678590641,-0.0851789837,-0.0973834079,-0.1006630483,-0.0836435636,-0.0969623786,-0.0263637421,-0.0587898058,-0.2866146009,0.3285105641,0.0002120643,-0.0198442451,0.7522004461,0.3710079451,0.3907292088,1.2485071176,0.7163926493,-0.0994058526,0.7799835039,-0.1730496549,Control
GSM481009,-0.1700085553,-0.1002464938,0.6379877187,0.9712759356,1.1541839863,1.6026747918,0.1195252147,0.6761529500,-0.2627179222,0.0763199010,0.5273502670,0.4939206066,0.0385478688,-0.0457928035,-0.0109911502,-0.0736158162,-0.0947817922,0.0745630916,-0.0700094697,-0.1447345847,0.2958054108,-0.2647203853,-0.1308432226,0.0965627080,0.5029285724,0.9829903326,-0.6643026724,0.3702629479,-0.2396392688,1.5475423524,-0.0934621583,-0.2625131060,0.0109606397,-0.0948671154,-0.0894222621,-0.1320922268,-0.1927612391,-0.0008563446,-0.1355779901,-0.1123483706,-0.1901101222,0.0691758244,-0.3837322319,-0.2633427495,-0.2033955997,-0.0390716881,0.2263547377,0.9253043751,0.1085814988,2.8495090359,0.1045048643,-0.3289845157,0.8893958329,-0.2627761249,Control
GSM481010,-0.0823498533,-0.1075353725,0.7343420027,1.1539768628,1.1889527265,1.5703331138,0.1426105212,0.9374017930,0.0305406773,0.1017331022,0.6617066105,0.9262991083,0.0640800452,-0.0746804124,-0.0828891163,0.1372633770,0.2415542743,0.0988978949,0.4646670875,-0.0839599652,0.8053381232,0.2993266869,0.0873890924,0.0227985563,0.3422708611,0.7534921082,-0.2394890915,-0.0618860749,-0.0936019128,1.7162404021,-0.0528586305,0.0075313146,-0.0343432225,-0.1204891543,0.0370795174,0.0695958067,-0.0687700288,0.3475609784,-0.0442746121,-0.1332288597,-0.0047525896,0.0063128392,-0.1516297620,-0.0633099011,-0.0026645693,0.0465928004,0.5297393522,1.3494504129,0.3972433979,1.4520974686,0.2440859387,-0.0493291419,0.9106897973,-0.1240107594,Control
GSM481011,-0.0521672080,0.0333628888,0.4369135557,1.9777225687,1.4405376034,1.8922487011,0.4529687186,1.0870040905,0.0197189646,0.2963288479,0.2946687810,0.8232649406,0.0466596353,-0.0571184079,0.0175757171,0.3008971016,-0.0201940086,0.1732024047,-0.0355708207,-0.1095394212,0.3935549524,0.0706148102,0.0669697911,0.0344876326,0.2851886856,0.9952894231,-0.3263226391,0.1123705800,-0.1127214742,1.6167891246,0.0338085365,0.0335077664,-0.0299045145,-0.0683776503,0.0033948959,-0.0038562473,-0.0605126296,0.2160085205,-0.0952629641,-0.0306941271,-0.0211311191,0.1043020672,-0.2860836664,0.0897567195,-0.0613471039,0.0469753184,0.4226314719,0.9487753072,0.1416005218,2.5316526047,0.3143766776,-0.0565446460,1.5787073300,-0.0799476467,Control
