@relation data

@attribute id string
@attribute 4331 numeric
@attribute 5727 numeric
@attribute 6469 numeric
@attribute 7514 numeric
@attribute 891 numeric
@attribute 902 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0370083206,0.0895334738,-0.0395166410,0.8162983944,0.2301373981,0.5309962821,-0.0425476541,0.0080851044,1.0736579266,-0.2176256242,BRCA
GSM481003,-0.0238657131,0.0509039110,-0.0380773171,0.6180449209,0.4128279091,0.4128580279,0.0396829150,0.1122321595,1.7012932566,-0.1199287043,BRCA
GSM481004,-0.0298508255,0.2772172881,-0.1191229813,0.6254538715,0.6019157350,0.5674291466,0.0847969585,0.1384796301,1.9835826158,-0.1036322659,BRCA
GSM481005,0.0502684904,0.1294130335,-0.0358448881,0.8624683581,0.3001643807,0.7514979797,-0.0386178835,0.1056465136,1.1929960980,-0.1536551538,BRCA
GSM481006,0.0267637424,0.0982928102,-0.2269113808,0.7410703157,0.2705982463,0.8258214549,0.0396803746,0.0085488280,1.3423867920,-0.1093827218,BRCA
GSM481007,-0.0726720185,0.1311976389,-0.0618985219,0.5552672936,0.1642346706,0.7083978821,-0.0570031899,0.0905794720,1.8028394779,-0.1601817525,BRCA
GSM481008,-0.0353264075,0.1566182477,-0.1006635962,0.9823657416,1.5736002549,0.4965368061,0.9505239390,0.6091946059,2.6956056886,0.2834503252,Control
GSM481009,-0.0664649450,0.0745630916,-0.1447345847,0.7798042547,0.5343546997,0.3113005406,0.1236259342,-0.0490356854,1.6744657689,-0.2186074609,Control
GSM481010,0.0522999922,0.0988978949,-0.0839599652,0.8493634890,0.8407037537,1.1656297360,0.2772498125,0.1005204337,1.4865737623,-0.0506326197,Control
GSM481011,0.0150719955,0.1732024047,-0.1095394212,0.6323220051,0.1472806074,0.7662111923,0.1786498111,0.0878606129,1.8906037143,-0.1966596610,Control
GSM481012,0.0444644441,0.1877884056,-0.0854135247,0.8704877785,0.6861985036,0.7153215579,0.3306824619,0.1651316347,2.1704689529,-0.0452570854,Control
GSM481013,-0.0423559008,0.1587909260,-0.0237899288,0.8696465606,1.5442120619,0.6799423939,1.0239650297,0.7256789292,3.1160226530,0.1773199289,Control
GSM481014,0.1148348443,0.2327209084,-0.0459920109,1.0168575527,0.3949877214,1.0306804563,0.5877937729,0.3606247704,2.2261820369,-0.0666358589,BRCA
GSM481015,-0.0451472716,0.4750606609,-0.1769833663,0.7284532976,0.4179581907,0.4658639709,0.2450593735,0.1377870251,2.3653379414,0.0083375298,BRCA
GSM481016,0.0261504168,0.1279922882,-0.1150810204,0.7769503181,0.9440351706,0.9130081130,0.4232646390,0.3345993899,1.8186811208,0.0268437909,BRCA
GSM481017,0.1281807117,0.1057970644,-0.0278674637,0.9552726598,0.5402272443,1.4063829099,0.7531574298,0.1203295719,1.0743768348,-0.0328106757,BRCA
GSM481018,-0.0793617186,0.3007542270,-0.1320447986,0.4924339861,0.9644623799,0.2311355607,0.0481968442,0.0722740130,3.0988125538,-0.0706015539,BRCA
GSM481019,0.0706305059,0.0013236263,-0.1111724149,0.7995334708,0.7559348793,1.3301026140,0.6176992623,0.2005175191,1.8523388173,-0.0360136517,BRCA
