@relation data

@attribute 4350 numeric
@attribute 23583 numeric
@attribute 5423 numeric
@attribute 328 numeric
@attribute 5424 numeric
@attribute 7515 numeric
@attribute 5425 numeric
@attribute 6996 numeric
@attribute 3980 numeric
@attribute 57804 numeric
@attribute 8930 numeric
@attribute 10309 numeric
@attribute 4913 numeric
@attribute 2237 numeric
@attribute 4968 numeric
@attribute 3978 numeric
@attribute 4595 numeric
@attribute 10714 numeric
@attribute Class {Control,BRCA}

@data
5.28077853933,10.06155384,10.26691568,11.860247565,7.558728975,8.968509215,12.66507944,10.1388748805,7.02092254267,8.824450546,11.25294051,6.3376236415,9.153799716,8.6356430945,7.862280933,8.306085763,7.20369829767,7.2083497295,Control
5.292532206,10.1463972,10.8129396,12.13245253,7.88603356,9.150712694,12.99332148,10.266475092,6.82155315167,8.865378449,12.51339458,6.543411328,9.118734206,8.8318933355,7.234342757,9.214775128,7.45287893667,7.3078710955,BRCA
5.535786363,10.12017343,10.84615266,12.74342873,8.575114814,9.125207529,13.23568448,10.2173037845,7.231605893,8.72987657,11.86917365,6.5480430905,9.376006585,9.620597091,7.854565194,9.862320087,7.84354431833,7.33191487,BRCA
5.77680888833,10.55708099,11.23136237,11.92434597,9.123553123,9.634820634,13.52549699,10.2693194195,7.479015333,9.24062507,12.8554292,6.785574294,9.500125395,9.0906394765,6.606006159,9.825110289,7.782301121,6.472480484,Control
5.21905511167,9.071489932,10.35669986,12.50752481,7.821010387,9.431466851,12.73729283,9.9802698565,6.920440493,8.91062109,12.08543106,6.540057221,8.914662525,9.329909791,7.7672310675,8.767556421,7.309090149,7.2216641085,BRCA
5.62655114467,9.869532589,10.75166563,12.382249835,8.467973436,9.033520136,12.65702034,9.2555921005,7.260434776,7.992656742,11.30524968,6.0357928015,7.773569684,9.476334725,7.634784038,9.430484502,7.16284299333,7.523174648,BRCA
5.33813977367,10.69644187,11.32409911,11.40704581,8.346005182,9.582283668,13.63244094,10.877865575,7.437515926,9.121676695,12.91933548,6.913426407,9.611246684,8.2961196055,6.7376305225,8.95908991,7.39461638267,6.6588492955,BRCA
5.308348805,9.943892444,10.74723656,12.41858501,7.539955806,9.132371922,12.59766508,9.864436016,6.986172067,9.20124246,10.76195031,6.7512992535,8.901176988,8.609435701,8.041884692,9.111501597,7.25691438633,7.325273656,Control
5.16059168133,10.16197619,10.59348943,12.6923268,8.608200408,8.845553657,13.17297049,9.9149141085,6.95715352,8.811664588,11.15202194,6.319620794,9.599160216,9.642109982,7.743082408,9.394248914,7.28698373767,7.244781381,BRCA
5.061784792,10.51810261,11.08467572,11.846433465,8.45693048,9.059798105,12.92825655,10.23937461,7.273639805,9.25541878,12.44601199,6.5133733505,9.204950795,8.75940589,7.5220444345,9.143141549,7.334662445,7.099785483,BRCA
5.68311577033,10.34647526,10.72598418,12.105698375,8.833563055,9.319096918,13.07564465,9.3845803085,7.16943825067,9.427680085,12.12504541,6.531536112,10.06234339,9.107300824,7.403104296,9.309431518,7.605547483,7.463332523,BRCA
5.62123033767,10.34249728,10.50825312,12.395305145,7.324543144,9.038906047,12.68199828,9.83302046,7.15388093667,8.66980731,11.43412272,6.609816156,8.69648173,9.006318241,7.614489589,8.824657385,7.36151317733,7.1852972805,Control
5.315605172,10.11313043,10.29267281,12.213905875,7.935107761,9.042781885,12.85738045,9.7787912475,6.93093247033,8.962058135,11.09524225,6.526016051,9.060480541,9.113554115,7.7750454315,8.392855247,7.49312779167,7.4117681705,Control
5.53818511667,9.56874047,10.74445149,12.719666735,8.689964021,9.034524649,12.86342169,9.766175487,7.54083095833,9.223423229,10.80365511,6.914128447,9.450943738,9.082795036,7.851737876,8.873598775,8.32964548,7.4282706955,BRCA
5.160483953,9.979418452,10.34173038,12.55141808,8.354559186,9.259561518,13.11037161,9.9514957755,7.257432784,8.538519855,9.975440003,6.7696408655,8.912141698,9.211922876,7.729750358,9.241179451,7.876033878,7.1613884155,BRCA
5.59913342433,9.765493774,10.70365297,12.637835405,8.464169074,9.731989781,13.0474759,10.1357180245,7.32493065667,9.290952566,10.68152857,7.008818023,9.746657544,9.372225132,7.637654857,9.807411729,7.923047714,7.2083211925,BRCA
5.19942669867,9.462599978,11.12068843,12.63942952,8.292691032,9.139833421,12.87039849,9.81126832,7.22796350133,9.547357825,10.70365297,7.75155172,9.276724119,9.252004483,7.954595169,9.907754874,8.16694078267,7.2727011495,BRCA
5.58291718367,9.873659857,10.74125232,13.042304295,8.43825243,9.354464902,13.36098494,9.929897963,7.44857837333,9.443524356,10.22337462,6.841699639,9.805502513,9.437168452,7.5129922995,9.489968911,7.99455570967,7.070863253,BRCA
5.43966641,9.472884298,10.90796116,13.112886025,8.463423345,9.061938927,12.83366697,9.2959131235,7.138878317,9.524924191,10.26174268,7.782619134,9.646757202,9.352729044,8.063826895,9.770879053,8.04192908067,7.409290949,BRCA
5.44073739,6.684051207,10.98045221,12.23663773,8.591897347,10.29860136,13.50065522,10.1561858855,7.65755890567,9.717642636,10.90179859,7.759805073,9.632759479,9.732093048,7.1087968505,7.877009719,7.980701898,7.6441090585,BRCA
