@relation data

@attribute id string
@attribute 10228 numeric
@attribute 2054 numeric
@attribute 23673 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6809 numeric
@attribute 6810 numeric
@attribute 6811 numeric
@attribute 6843 numeric
@attribute 6844 numeric
@attribute 8417 numeric
@attribute 8675 numeric
@attribute 8676 numeric
@attribute 8677 numeric
@attribute 9482 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.5218611212,1.2230097846,2.6417258118,-0.0456900000,-0.0552885373,0.0370128810,0.5175196815,0.5329326871,0.2721409290,1.0786292496,1.3458069862,0.2719066884,-0.1106340024,0.7441762304,0.8114946440,BRCA
GSM481003,0.4785970645,1.0065766125,1.9904935924,-0.0066594572,0.0127547525,0.2792876701,0.9935861790,0.6240908122,0.4566725078,1.7364641416,0.8349198697,0.1460162175,-0.0787933382,1.0856240988,0.7334535298,BRCA
GSM481004,0.5509635638,1.1619601164,2.4267213080,-0.0633250830,0.1480868350,0.1727609612,0.8368108561,0.5927894281,0.3390326283,1.2011611824,0.9373918272,0.2813322444,-0.1298859717,0.8771448301,0.8043928010,BRCA
GSM481005,0.7285650766,1.3409779774,2.6866775419,-0.1054580987,-0.0763023099,0.0179326178,0.5390048665,0.5424312240,0.2752519259,1.5213370321,1.4418393794,0.2611755825,-0.0417877234,0.6120313937,0.6754277019,BRCA
GSM481006,0.7279438884,1.2582064377,2.3237232533,-0.0640055704,-0.1040697926,0.1314907062,0.4739101772,0.5607334559,0.2020777229,1.4031214709,1.3374185352,0.4699471864,-0.1054437811,0.9617422553,0.8593742437,BRCA
GSM481007,0.5493326231,0.8646887548,1.5659825836,-0.0197325049,-0.0094139225,0.3609966174,0.6716245453,0.6799056862,0.2514347657,1.4802961431,1.2341731774,0.3324579639,-0.0386185603,1.1663918232,0.4743554777,BRCA
GSM481008,0.4525260243,1.0695400174,1.2359873223,0.1833687913,0.2638991089,0.1462549532,0.9787942955,0.5254553877,0.4009643586,1.2782856046,0.8511234460,0.2218423736,-0.0872389968,1.5900101860,0.5051338602,Control
GSM481009,0.4679210828,0.8508903781,2.2839701042,-0.0140995929,-0.0597365369,-0.0388490817,0.1758892669,0.3464790499,0.1243298417,0.8199069514,1.3497294385,0.1676686628,-0.2710674933,0.4031311808,0.5180866437,Control
GSM481010,0.6021249710,1.5276251052,2.3306836088,-0.0657373245,-0.0987638808,0.0627250196,0.7985340040,0.4830335560,0.2692156378,1.3789806104,1.3794303700,0.2579000781,-0.0800791608,0.6587139798,0.9327261250,Control
GSM481011,0.4593980182,0.8568857481,2.1733719143,-0.0356874147,-0.0764425730,-0.0945896562,0.7640604641,0.5834285229,0.1963269481,1.8174417607,0.7175007513,0.1910615981,-0.0448211153,0.9422115053,0.5509983920,Control
GSM481012,0.5092856872,1.1226191458,1.8067080345,-0.0439259257,0.0673344469,0.1841656225,0.6705833194,0.4030648112,0.3851102622,0.9728026518,1.2382801650,0.3596314933,-0.1599170207,0.9563746550,0.7923758370,Control
GSM481013,0.5114370451,0.9186787860,1.1715669944,0.0132994475,0.1300180171,0.0741688288,1.0529406631,1.0660726164,0.4000563670,1.4028791246,0.6380797388,0.1421204880,-0.0707159826,1.7850138877,0.4801693000,Control
GSM481014,0.6112368959,0.9920319984,1.5645862967,0.0659015219,-0.0379041892,0.2591608291,0.8358040493,0.4231893081,0.4069674459,1.5664017581,1.2576128656,0.3798275103,-0.1382901693,0.9293607706,0.4563747629,BRCA
GSM481015,0.6533005065,0.9994621586,1.1973629081,0.3500051143,-0.0404550000,0.0495710735,0.7343610880,0.9600142043,0.4972442256,1.8923861754,0.6229629553,0.2621481350,-0.1257831116,1.3866263363,0.5742767129,BRCA
GSM481016,0.6436315994,1.4594848130,2.8501595722,-0.0213544100,-0.0022974940,0.1138142278,0.7331976290,0.5422762567,0.3089062396,1.2806784940,1.2941811532,0.2894905350,-0.0652967851,0.6765371022,0.9148026934,BRCA
GSM481017,0.6680247760,1.4928874161,2.4526113073,-0.0483373737,0.0252871584,0.0637551342,0.4267399716,0.1866842886,0.2187516562,0.6369896930,1.8768307405,0.4866642486,0.0211946212,0.2680648138,0.7099788141,BRCA
GSM481018,0.4518613111,1.0967652545,1.7849492001,-0.0121275377,-0.0823176021,0.0131672410,0.5361838384,0.6870093658,0.5076475354,1.2828844466,0.8490560539,0.1539630659,-0.1024462629,1.2268939580,0.9255977039,BRCA
GSM481019,0.4826215014,1.3466263626,2.0593902633,0.2301437245,0.0987505933,0.1312178936,0.9161997868,0.4997402190,0.4873481302,1.2779718274,0.9914128760,0.4470877497,-0.1392162352,0.8926189510,0.6368997954,BRCA
