@relation data

@attribute id string
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10298 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 207 numeric
@attribute 2316 numeric
@attribute 2318 numeric
@attribute 23452 numeric
@attribute 25794 numeric
@attribute 2664 numeric
@attribute 2665 numeric
@attribute 29999 numeric
@attribute 3984 numeric
@attribute 4620 numeric
@attribute 4638 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5217 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6624 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 7408 numeric
@attribute 85366 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9475 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.6704547483,1.0604422325,0.8276971420,2.9240636030,1.9202601744,2.3584245311,3.0445294857,3.0161525235,0.6561815798,-0.0512693322,1.5691557874,2.5027934015,0.0044128066,1.9845301462,-0.1021380909,1.3625687624,0.4033383753,1.3998379606,-0.2075630972,4.0000542999,-0.0465546501,-0.0592862589,0.0227785978,-0.0235738736,3.1331310803,4.4681407321,0.7559080634,0.0289360628,-0.1932507438,2.1577475015,0.1943822840,-0.1834590614,0.2411862325,BRCA
GSM481003,2.7087351958,0.8538836091,1.1253490030,3.2567019463,1.7621332830,2.5114432043,3.0286084558,3.1845998465,0.3430409111,-0.0701303032,1.6461487189,2.3481266499,-0.0311877725,2.1258344038,-0.1729040441,1.2856500560,0.5633794381,1.8544124930,0.1058954411,4.0010215042,0.3781885714,-0.0721497796,-0.0480037108,-0.0279678789,3.8098715278,4.5883542841,1.9641579423,0.4301923150,0.0046769435,1.9278989510,0.2239244682,-0.1093169571,0.1941480732,BRCA
GSM481004,2.6817583561,0.6083312878,1.1147533317,2.6661450467,1.8414296848,2.2194539971,3.0873472690,2.9826578722,0.8635271427,-0.0122334523,1.6421943874,2.2978463620,0.0151810344,1.9992494911,-0.2568634591,1.3817822669,0.4561246896,1.7169649695,-0.1194602421,4.0107247234,-0.0053526709,-0.1071991661,0.0010089994,-0.0400819974,3.1371461549,4.4698169882,0.1970376768,0.2901734749,-0.0679591146,1.9379648565,0.2125664917,-0.1202374537,0.2163254187,BRCA
GSM481005,3.0546207269,1.2547981746,0.9063413034,2.9343244237,2.1725314021,2.3890128664,3.0169214630,2.9999784232,0.5466638337,-0.0234086779,2.2849479170,2.3618305622,0.0678817709,1.7450739777,-0.0356880750,1.5834928939,0.5092585007,1.7067998852,0.1787671845,4.0078363122,-0.0377524438,-0.0588336760,-0.0721601101,-0.0235281201,2.7379184961,4.2691934759,0.7527910226,0.3535624693,-0.0698196353,1.9115622770,0.2282941112,-0.0457425530,0.1866518880,BRCA
GSM481006,2.7843696753,1.0519388872,0.6073877504,3.0438792707,2.1764198994,2.7993582883,3.1316760732,2.6519000155,0.5098899697,-0.1022665872,1.9435506762,2.3209303766,-0.0113030988,1.9840122383,-0.1752001699,1.7353061437,0.5787126888,1.7934826566,0.0293747667,3.9567463995,0.1408993934,-0.0511582738,0.0079141982,0.0318450583,3.3224443462,4.2648594596,1.3860036437,0.7631579092,-0.0826171698,2.2970675062,0.3531187352,-0.1468752514,0.1984657517,BRCA
GSM481007,2.2228720189,0.5496640543,0.8128373353,3.0593108733,1.8431463682,2.4604020782,2.8286755847,2.7004556656,0.3889769892,0.0048573590,1.8873771614,1.5268680864,0.0525463562,1.8459368755,-0.1667593364,1.3010591835,0.4080061787,1.4387447677,0.0480180450,3.6135815979,0.3359596031,-0.0591788655,-0.0076362946,0.0398056174,3.4923091992,4.5688298834,0.4936637541,0.4821233730,-0.0521336305,2.5968232583,0.3264364625,-0.1416027276,0.2322261396,BRCA
GSM481008,2.6326411169,0.7784299327,1.3750984623,2.8749696417,1.4496295703,2.1300801171,2.2280091381,2.8325048760,1.2751437728,-0.0941316713,2.3074568361,1.9950440972,0.0285289734,2.0911838240,-0.1483398191,0.6000032061,0.4095634027,1.3603685686,0.0553188919,3.8572614791,0.0569283839,-0.0117023872,0.0020144128,0.0280642769,3.0885103080,4.3696773703,0.4247441267,0.3188313121,-0.0784364260,1.8091861437,0.2677998399,-0.1292381197,0.1960819449,Control
GSM481009,3.0010254145,0.8722944565,0.3823645677,2.7444512847,1.9187721224,1.7882246540,2.5740505267,2.6272853231,0.5983225552,-0.2719915187,1.8612376377,2.3891541138,0.0114064819,1.3773835668,-0.3953375095,1.4763323557,0.0829424338,1.0164196166,-0.0773522686,4.5977925657,-0.0407355876,-0.0921382968,-0.0174724006,-0.0420569494,2.3486418823,4.9091982842,0.2696470111,0.1316067713,-0.1924796685,2.6065440719,0.1969910029,-0.0908145631,0.2414110834,Control
GSM481010,3.0272252799,1.1327665299,0.8913619245,2.7238900263,2.0285506893,2.1086231072,3.0410647964,2.9032901524,0.3994845438,0.0432342534,2.0183881894,2.6467682272,0.0212740784,1.7883099443,-0.1186100734,1.2637862307,0.5802971647,1.7903627032,0.0307533367,3.9657661617,0.0070077871,-0.0368277670,-0.0078240518,-0.0273664836,3.2071799439,4.1366360187,1.4317598952,0.1463151797,-0.0672883936,2.0458557937,0.2764016116,-0.1366913221,0.2052486207,Control
GSM481011,2.3907867273,0.6911595158,1.3098342415,3.1665536563,2.1551537740,2.7272794777,3.1985992527,3.5635678025,0.5192536692,0.0383472724,1.9158500320,1.7353292109,0.0409270346,2.0048142726,-0.1478074663,1.6839087480,0.2936353860,1.1011350507,-0.1137642160,4.1210590004,0.0127240843,-0.0550816169,-0.0517069724,-0.0538524333,3.5929031902,4.5302506792,0.1645018717,0.8838909699,-0.1516213226,2.1572783757,0.0981748895,-0.1477645581,0.2254770854,Control
GSM481012,2.8255054872,0.8485392446,0.9310548098,2.7659498850,1.7845967592,1.8813959094,2.9780195427,2.8051964269,1.0443958978,-0.0183140270,1.4485443869,2.4437165111,-0.0221013700,1.7349272452,-0.2155481493,1.1482099920,0.4303741797,1.4803216849,0.0023459015,3.9420460165,0.0992425268,-0.0810227386,0.0076015627,-0.0573730164,2.8401523100,4.2486806348,0.1938697301,0.2398203418,-0.0475093566,2.0655724442,0.2898974411,-0.1267313064,0.1757791036,Control
GSM481013,2.4202269952,0.6688844899,1.2347737687,3.5534575783,1.6026748866,2.6179897917,2.2338938761,2.6944772229,0.7071283138,-0.0181429257,2.2944646030,1.8953906111,-0.0464843241,2.0575289258,-0.2134207336,0.6147986751,0.4457453125,1.2593609769,0.1949581825,3.8347175718,0.0053906261,-0.0600302239,0.0077415016,0.0425733151,3.3817660676,4.5807330393,0.5252499388,0.7244302944,-0.0276052430,1.9795431820,0.2146533694,-0.1517765519,0.1506461335,Control
GSM481014,2.8499625604,0.8105375427,0.8638714587,2.3626079957,2.0712291480,2.0626784828,2.3922548961,2.5378295928,0.8812939716,-0.0348000098,2.1956239044,1.9564416335,0.0013117634,2.1933375804,-0.1743951806,0.8100962078,0.3162081086,1.2997121638,0.2249930945,3.5427141189,-0.0164134454,-0.0456463702,-0.0389188636,0.0863805114,2.5180925596,3.8873471781,0.3612893424,0.4232774331,-0.0020131917,1.8501807441,0.4142185599,-0.1750844090,0.3119524320,BRCA
GSM481015,2.4916835865,0.6341049555,0.9483978592,3.1703990300,1.6934914207,2.7202442222,3.0013463496,2.4197130314,1.4926305106,-0.1043465597,2.0010970980,1.9732332677,0.0013429789,1.9818450137,-0.1473224959,1.3821999480,0.4265197023,1.4001792952,-0.1030411960,3.6027331351,-0.0517726063,-0.0468403042,0.0085478001,-0.0075078970,3.5594317781,4.3128548535,0.0956041549,0.5718332826,-0.1132514413,1.7611174955,0.3391943582,-0.1729976230,0.1744622651,BRCA
GSM481016,3.2038407165,1.1392423113,1.0175183462,2.9770589667,2.1804116560,2.0178352594,2.5285706424,2.7135669515,0.6868930218,-0.0963559267,1.6915218382,2.9052624106,0.0259278574,1.9015049363,-0.1760062128,1.4428051432,0.4375824979,1.8110645821,-0.1107496745,4.0514584779,-0.0069362686,-0.0438576823,-0.0019953414,-0.0033276660,2.9552691843,4.2009953369,0.3155102029,0.3709119351,-0.0920826354,1.5422722660,0.2195541744,-0.1384444991,0.3012242184,BRCA
GSM481017,3.2604497273,1.4185021790,0.3497439284,2.2784773907,2.3252532386,1.3314801619,2.2020901871,2.2198279575,0.5781014094,-0.0727809666,1.4778960908,2.6320770531,-0.0064708190,1.4194183948,-0.1405336309,1.3479138127,0.3999168851,1.8927088725,0.2493212327,3.7218222915,-0.0104360914,-0.0322246771,-0.0722554541,0.0592036437,2.1964746647,3.8797307448,0.2060860282,0.0912015262,-0.0581702421,2.1184955966,0.3727801997,0.0129501743,0.2858339475,BRCA
GSM481018,1.9870508592,0.4444350218,0.9621742978,2.9003971417,1.6046751641,2.3386700948,2.7248294258,2.7502441667,1.3020972338,-0.1448797266,1.4909033552,2.7851574421,0.0398625515,1.7136278415,-0.1685314869,0.5459124184,0.4075536169,1.0753905679,-0.1540234756,4.2893296181,-0.0460662565,-0.0524293763,-0.0088330152,-0.0151580534,3.1484593284,4.4610908681,0.2306769154,-0.0161726432,-0.0690427973,1.3809972128,0.1049302506,-0.2137525671,0.2602643728,BRCA
GSM481019,2.8925000984,1.1118798665,1.2773776378,3.2700486183,2.0979922938,2.3733375204,2.6216824817,3.1228347271,0.1677920640,-0.0905114862,1.9236886314,2.3780110479,-0.0744456500,1.8454236849,-0.1953589800,1.0510122609,0.5377133716,1.6028527963,0.1734200093,3.5601566136,0.0728074149,-0.0701297490,0.0323648717,0.0027582129,3.0413593318,3.9310252668,0.2631479499,0.4790331673,-0.0353250960,1.5578980204,0.2290726198,-0.0320987443,0.3260193865,BRCA
