@relation data

@attribute id string
@attribute 143689 numeric
@attribute 1956 numeric
@attribute 2113 numeric
@attribute 2114 numeric
@attribute 2120 numeric
@attribute 2885 numeric
@attribute 3845 numeric
@attribute 440822 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51513 numeric
@attribute 55124 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56776 numeric
@attribute 56907 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 84501 numeric
@attribute 9271 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0577950420,0.1537555695,0.6599186520,0.3814288916,0.3035503909,1.6104626348,0.1314761901,0.0832341017,0.2849820421,2.5484034980,1.0526433777,-0.0553315683,-0.0610888990,-0.0736196595,0.3768321643,1.1201675758,0.4532770067,0.4179097398,-0.0234144181,0.2904654710,0.1020853491,-0.0292323476,BRCA
GSM481003,-0.0281541303,0.0484339897,0.6237332566,0.4191916969,0.1744540273,1.7524189089,0.0738842817,0.0738921889,0.3358662222,2.5900441093,0.8349737654,-0.1004153351,0.1590003649,-0.1040644826,0.4223379152,1.1333078442,0.4406591873,0.2079134499,-0.0553885548,0.0839562974,0.3379123438,-0.1220833064,BRCA
GSM481004,0.0274990504,0.2059234660,0.7373587678,0.3883402856,0.2142059506,1.7306030480,0.0657351969,0.0648822181,0.3009108987,2.8422051002,0.9942219763,-0.0685732181,0.0733646574,-0.0366547718,0.5495924441,1.3982536542,0.3442622637,0.4333179597,-0.0500999228,0.1372055122,0.0175823849,-0.0366708292,BRCA
GSM481005,-0.0184693981,0.2165325873,0.7758311061,0.2874780373,0.1968080158,1.6458761891,0.1621117626,-0.0154905646,0.2530161229,2.6150923301,1.1509351682,-0.0293136226,0.0387884268,-0.0616545886,0.4403047296,1.3712493853,0.8442876876,0.3868938873,0.0180744121,0.2881692323,0.0336666122,-0.0686067459,BRCA
GSM481006,0.0273522636,0.1430200110,0.7909106975,0.5916935448,0.1992165818,1.6704388113,0.1676137317,-0.0215988421,0.6738934841,2.7919912302,0.9865617230,-0.1471384900,0.0759831054,-0.0337364781,0.3909603753,0.9865753614,0.4391861847,0.3754041838,0.0128678733,0.2175775908,0.0399310035,0.0334168077,BRCA
GSM481007,-0.0454260269,0.1262126311,0.4737584961,0.6349983699,0.0936343793,1.7786090209,0.1433539864,0.0778830290,0.2721732832,2.5003430178,0.7982678628,-0.1305327061,0.2348362016,-0.0037144864,0.2606000659,1.0516917631,0.1956527819,0.1109336555,-0.0621160632,0.2030390211,0.2092400747,-0.0113980816,BRCA
GSM481008,0.0125972223,0.2092566926,0.9258098590,0.4702847108,0.1939100817,1.6622805248,0.1743810166,0.1454743700,0.3260349436,2.1586630853,0.5364942699,-0.0928984650,-0.0639061666,-0.0612585032,0.4047704326,1.0726860836,0.1591684776,0.1997999784,0.0012555714,0.1490175020,0.4679486615,0.0173911250,Control
GSM481009,0.0273423297,0.0047963763,0.5121091778,0.1692619418,0.0690043188,1.3427748691,0.1793832846,-0.0543562478,0.0987727793,2.6284664414,0.9341125090,-0.1618926498,-0.2712144830,-0.1006042244,0.2795271149,0.7096309500,0.4364467018,0.1973666079,-0.0048567386,0.0807280921,-0.0287474814,-0.1033427178,Control
GSM481010,-0.1002887843,0.2403421661,0.8731768961,0.3927229669,0.2070958679,1.7509254467,0.1744263203,-0.0082745059,0.2667312132,2.2639028920,0.7551574250,-0.0696312889,0.0889100896,-0.0231559734,0.5158594621,1.1154199801,0.5966218694,0.3597151605,0.0688335455,0.2435579410,0.0552992118,-0.0223547869,Control
GSM481011,0.0104823997,0.1001883706,0.6215403894,0.2394369738,0.1059619156,1.9492786230,0.1905613793,0.1054010042,0.3253308557,1.8390324729,1.2542279104,-0.0795562974,0.1809184621,-0.0936909066,0.3978262835,1.5733309313,0.6416469848,0.1971082086,-0.0475626586,0.0857347009,0.1008012502,0.0288417454,Control
