@relation data

@attribute 10000 numeric
@attribute 10288 numeric
@attribute 10326 numeric
@attribute 10379 numeric
@attribute 10454 numeric
@attribute 10859 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11026 numeric
@attribute 11027 numeric
@attribute 1147 numeric
@attribute 126014 numeric
@attribute 1385 numeric
@attribute 140885 numeric
@attribute 1432 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1513 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 1540 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2209 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 2215 numeric
@attribute 2274 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2354 numeric
@attribute 23547 numeric
@attribute 2355 numeric
@attribute 2534 numeric
@attribute 27035 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3690 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 3726 numeric
@attribute 3727 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4286 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4982 numeric
@attribute 50508 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 54 numeric
@attribute 54209 numeric
@attribute 5468 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 55423 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 5971 numeric
@attribute 6300 numeric
@attribute 6688 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6850 numeric
@attribute 6885 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 7305 numeric
@attribute 79168 numeric
@attribute 799 numeric
@attribute 8061 numeric
@attribute 814 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8600 numeric
@attribute 8651 numeric
@attribute 8792 numeric
@attribute 8878 numeric
@attribute 9020 numeric
@attribute 9021 numeric
@attribute 9103 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,6.079540698,5.516024013,11.22269547,6.76556701167,8.9828136075,8.0675517905,6.281733445,5.261729425,11.056545451,5.542955783,6.026142315,9.004698798,6.71454028,10.707890538,10.958471399,7.09994864525,6.605429502,11.73619062,12.3398473,11.74370273,8.6137905,7.3654834895,9.746089281,7.466690585,5.801622311,7.22509133975,6.512039405,5.498515035,6.129473518,8.7906868055,6.0750662075,14.72004222,6.033979735,14.62729222,5.558582385,6.567960352,9.2289642325,5.456130064,9.4954151895,4.418782743,10.63096808,7.809368095,5.011016147,5.676529235,12.80095353,12.74323457,7.1307406325,5.428620839,9.000106455,6.981713185,6.147515948,11.04382723,14.72492149,13.29472201,15.0419763,5.69019779725,5.934641074,6.77978384933,6.062322099,7.084004619,6.1646303325,5.358259724,12.34771002,6.613275006,15.00532806,6.548787718,5.30196368,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,10.98014335,9.048814559,5.745513828,8.93507003425,7.181967161,11.8054921,9.584314798,6.484828414,8.27215776867,11.634256725,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,10.49127719,5.85530403967,7.887344199,8.85850435833,8.69026092,7.241175503,6.752518218,6.737828577,10.31346778,12.53522562,9.65740828,9.487800372,7.342077169,6.104761882,5.682300273,6.78103548,6.451380618,11.1277065827,8.519696323,12.08918571,7.722570406,7.37822060033,11.21515091,11.29220962,4.7586010265,6.502239591,6.363789264,5.12403454,6.660285205,10.2072374,5.287180517,7.881528695,5.201056716,11.86434298,7.12458953,11.0274017595,5.182504847,7.279378527,Control
5.94776533325,6.1529327755,5.023156917,11.34727825,6.67949367567,9.426780971,8.2393361595,5.9984922675,5.214524337,11.4102469255,5.317703668,5.636777762,8.974945912,6.963744744,11.4528809893,10.5766137675,6.60639379225,6.17163056667,12.06323168,11.90213211,11.683929,8.233069724,8.114840209,9.68028616833,6.43012268,5.8698563925,7.2482562735,6.218007435,5.5359696935,6.441791117,8.855877293,6.2352424805,13.75148289,6.539395847,14.35837925,5.205755379,5.789606185,8.8907159655,5.45845126133,9.5539178325,4.856999696,9.979593509,8.22740948767,4.332418168,5.277995204,12.18834321,12.42907592,7.787354885,5.19062597,8.25032344,6.464101029,5.52873637,9.540845393,14.11502538,11.60772112,14.41536846,5.74326863275,5.991981649,6.23895994067,6.157756819,7.37690658433,6.4733698555,5.287134046,12.34109771,6.847355026,13.91249272,6.935404128,5.081308998,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,10.64134532,9.302502487,5.244897759,7.4485840305,7.328338472,11.54241539,9.028818534,6.65147713967,7.85669691467,11.27623323,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,9.559434991,6.054235957,7.798165773,9.23532012167,8.669346719,7.433003499,6.478329262,6.58422901,10.329653278,12.61090263,9.946928611,9.4310771815,7.365668755,5.355449107,5.101199635,6.166218956,6.425850025,10.8486273113,7.177920594,12.001308,8.156008632,7.05787236967,11.36612562,11.09923621,5.220397206,5.808134829,6.25432535,5.020239923,6.249592888,10.39985497,5.16192182033,7.815256994,5.023156917,11.85143099,7.618204007,8.2708191325,4.937593039,6.75604817167,BRCA
5.52044016575,6.0241564655,5.622938584,11.03013967,7.13302304567,9.7129532905,6.2495575975,6.2043051465,5.312711681,10.9914119495,5.1410633245,6.281193427,8.986710369,7.2336776735,10.8440250817,11.38025436,6.58493097,5.75855648167,11.61514235,10.19377825,11.98210419,8.100729512,7.260036814,9.69256516467,6.416760061,5.9364032425,7.21481773975,5.654806936,5.65446729,6.208711893,8.588845678,6.077757674,14.33042537,5.844744204,14.49643721,5.7913656,6.066687273,8.275073194,5.324955624,9.480270588,4.383188881,10.38077249,7.940102688,4.538726271,5.336114869,12.87602003,12.45547628,7.4532495275,5.173838258,8.349592102,5.697600956,5.194176951,10.145837,14.41297137,12.04226139,14.1577113,5.8326297955,5.992548231,5.66192300333,5.48205062,6.32466975733,6.05907682475,5.0508794315,12.51631937,6.882157689,14.51605303,6.58736921,4.713300367,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,10.4984955,8.795634758,6.338161975,6.11098909,7.238491368,11.24175993,8.789730168,6.86307926,8.11094053067,11.198356615,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,9.65317699,6.35618041933,8.166013814,9.280236709,9.073024297,7.897121091,6.215392848,6.465370539,10.0589241477,12.55918115,9.791985416,8.9013859115,7.320667722,5.942638389,5.014814152,5.995434345,6.18913825,10.3325384797,8.414834386,11.63162057,8.551997661,7.01943370733,11.54144891,11.52544754,5.4062163905,5.383800396,6.153101673,4.850435434,6.638439986,10.04121461,5.30365937867,8.073848511,4.823508981,11.48104019,7.363480204,7.3755804475,4.742291468,6.93694906167,BRCA
5.58777326775,5.7007649085,5.899786645,10.29060673,7.27747024367,9.8622596925,7.1560263045,5.867967022,5.01682082,10.9870745245,5.4058317415,5.530298057,8.742495656,7.101359239,11.337274206,11.093196936,6.0589973865,5.97830915367,11.64987825,9.876916366,11.27567948,7.635393681,7.2451150405,9.98949733167,5.863140121,5.703920468,6.670983197,5.74940585733,5.8400894345,6.5427937845,8.3903344645,6.211699109,12.01436934,5.341462114,13.61228456,5.000914074,5.945918559,8.08464112175,5.667332183,9.432546201,4.802724808,10.35310853,7.87064467467,5.123512303,5.464840793,11.98345514,12.02845184,7.4011955135,5.28559757,7.718260793,6.135766351,5.254944744,7.64196344,14.08054111,10.23813036,13.83149977,6.064440107,5.651059765,5.15529064333,5.402254249,6.37622909033,5.969107067,4.8161306655,12.26985874,7.43686989633,14.35403309,5.846751073,5.166927545,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,10.35580562,8.538519855,6.931745467,7.46197597825,6.422323287,11.56978693,8.74769044,7.00024685333,7.98209816267,11.274247985,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,9.580847928,6.36100294267,8.473463378,9.422761191,7.67194989,8.770202293,6.355796501,7.2741529695,10.100698262,12.6473067,9.638916035,8.417672848,7.813125618,6.217042247,4.808914358,5.797150007,5.673352364,9.576518828,8.370459788,11.41027128,9.141437341,6.46814411567,11.88081762,11.0196222,5.5325394365,5.123512303,5.989826604,4.9603811275,7.411068419,10.50969117,6.604528472,7.239410274,5.994246645,11.88601099,7.782574222,7.026021961,5.238988625,6.46109575667,Control
5.87271996825,5.3550006135,5.894824582,11.4461297,6.68095800667,9.5252391865,6.959943752,6.502956314,5.796890531,10.583423818,5.167994376,5.256266489,8.684828488,7.222656094,11.0490871027,10.636090239,6.730522711,6.018804739,11.53476504,11.37070935,12.01615373,8.895212575,7.722415422,9.506100771,6.860966288,6.255067907,6.89687530375,5.98301973567,5.6339076525,6.2006426915,8.8276403965,6.0872080685,12.40857396,6.042212717,12.19911107,5.155031965,6.053008806,8.34620788925,5.602233833,9.66718229,5.03343539,9.757607158,7.929238,4.173910121,5.115211455,12.38876812,12.34109771,7.5245616955,5.488491912,7.361595391,6.5434229,5.476714818,10.16184396,13.43392773,10.88615784,14.21113545,5.91669616975,6.058214335,6.26453381967,5.513025813,6.38665324667,6.17905477475,5.183721743,12.37603319,6.867992672,13.73047547,9.93285737,4.720021333,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,10.43232295,9.028003503,6.951433713,7.63750692775,7.7125980515,11.00452968,9.157246578,7.07500935333,7.82991936767,11.21839075,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,9.966174165,5.979395943,8.264326623,9.29741101033,9.268495874,7.689895136,6.095297454,7.1398516745,10.5729125313,11.94781234,10.27897821,9.2133861525,7.547899223,5.60541377,4.828848945,6.737352562,6.53056679,10.893048167,6.675961001,11.76197512,8.106250323,7.059741909,10.88698849,11.24231983,4.7917159145,5.435804628,5.94146509,4.957250341,6.561483187,9.78258103,5.68712048833,7.553593058,5.607338636,11.85273637,7.444230413,7.3291673985,5.283839608,6.887249348,BRCA
6.0241266485,6.0066072935,5.044843524,11.2250027,6.273083892,9.492921015,7.789093679,6.837400198,5.700170054,11.6682034305,6.281582726,7.424861481,9.33884841,7.25285655,10.8002004453,11.0045926235,6.87151716925,6.35738866467,12.2610269,12.30387856,11.23756269,8.8976497,7.751930378,9.688092646,7.477052175,5.8559405745,7.541032529,6.31612803667,5.190440571,6.5984499465,9.19254458925,6.15580083,13.96600025,5.759695977,14.93557532,5.815070224,7.375823846,8.716652398,5.441141662,9.9164802245,5.628052686,9.823908995,7.605095112,4.785303823,5.298302041,12.80568549,12.38431166,7.5689740425,5.388199225,8.525208673,6.777719287,6.672712173,11.74013292,13.80946823,12.46600514,14.99984525,5.66966000725,6.58079041,6.52594554267,6.327872022,6.65231352133,7.79825655525,6.0739409315,12.87483063,6.82836121733,13.77694807,9.020550208,5.053014917,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,10.6767992,10.9925633,6.974962666,7.81438962725,7.745704965,11.73619062,9.836169177,6.58785765767,8.18650002,11.07534033,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,10.23164154,5.98125183967,7.443878302,9.14697742367,9.673230059,7.935019336,5.996451597,7.2403934885,10.5815088053,12.27296951,9.943244144,9.9163703245,8.067624097,5.984481833,5.321216715,7.238598499,6.537921615,11.242027743,6.320264091,11.96720294,7.922110302,7.331943975,11.4712435,11.07544591,5.195296561,6.177524808,8.31464116,4.630667642,6.446881172,10.54285319,5.3367727,7.175178069,5.770572224,12.01436934,8.197856947,9.896606441,4.292184127,6.99431926867,BRCA
5.88751933675,5.940036413,6.246365924,11.04040637,6.779059113,9.9479149185,6.612498674,6.1410953865,5.438302209,11.680149,4.841080935,6.259748559,8.17437786,7.4083082775,11.1354255073,10.7572486395,6.362735412,5.61686352333,12.17054643,12.66642048,11.30262766,8.034470399,7.783134872,10.0480993307,6.742953157,5.8137488125,6.69929235425,5.49544892467,5.6035564115,6.7376724395,8.9625472835,6.572961414,10.44201071,5.942169184,11.78244144,5.705709271,5.978259278,8.39165280725,5.647702538,9.167523377,4.93712219,10.06898685,7.981856473,5.019714421,5.213941395,11.02951865,11.41436827,7.550193916,4.765549899,5.250782787,5.672857555,5.418536788,8.66980731,13.91249272,9.069739167,13.82374193,5.862304229,5.634383622,5.49151255567,5.865430938,6.24259464333,5.88961529475,5.0860843655,12.52075501,7.129972705,15.02279519,6.393867165,4.828595108,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,10.27409306,9.848568613,6.70162226,6.58294122425,6.5896621115,11.41213066,7.747456426,7.64867622433,8.451561107,11.151396135,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,8.977681421,6.79660585167,8.963388234,9.62804284167,7.262755244,7.900989228,6.107065996,7.835014566,11.3817422673,12.97428108,10.45584633,8.575344218,6.816347305,5.486079796,4.73770262,6.518854253,7.387675143,10.2865973123,6.423120638,11.42772678,8.283761058,6.42166024533,12.03158587,10.62899024,5.438953678,5.259377247,5.931571523,5.102706884,6.282259665,10.10111594,6.29531715333,8.110210699,5.602595877,12.18094263,6.740661566,5.7802057775,4.93712219,6.87652633267,BRCA
5.55851851825,5.9949255555,5.309895799,10.97105152,7.020737198,9.378084094,8.402390667,6.5950417355,5.72261032,10.880379219,5.020969316,6.190817922,8.824657385,7.192224382,10.258386433,10.909664813,7.0975611175,6.48155647233,12.13760287,12.80741335,12.67483341,9.039344827,7.2149878085,9.436876068,6.689303092,5.5469070515,7.71369658525,7.22104467367,5.677099914,6.3709421115,8.936135811,6.095394251,14.08516788,6.015923042,13.25344278,5.524589705,5.741879005,8.80415305075,5.30575194567,9.1611827995,5.139460541,10.23539234,7.96078966267,4.424648213,5.989996857,12.97619003,12.74323457,7.4520617975,5.193979903,7.134583224,6.218786615,5.838328613,10.70365297,13.96294256,11.77234975,14.40318784,5.88068915225,6.601032076,6.58788563667,5.688328124,7.06335765467,5.9603886785,5.2291868665,12.20475003,6.370347138,14.22362506,5.920180882,4.703782956,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,10.75653988,9.358629843,5.651777341,7.6793740555,7.480559564,11.39154181,9.508320259,6.567183293,8.171538624,11.40345044,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,10.00443156,5.93944441167,8.267911597,8.82865486733,9.194320487,7.43417184,6.332712967,6.7954426655,9.76574384767,12.63536109,9.498226492,8.9471097785,7.356058229,5.844744204,5.167931151,7.822174254,6.018039483,10.851322655,6.14308278,11.92850738,7.748127633,7.018808194,11.23283777,11.58443655,4.988282291,5.748602952,6.040898593,4.781675766,6.094030827,10.4077487,5.82923102367,8.096110446,4.928146734,11.976813,7.797176966,7.6450219565,4.801431976,6.62165844533,Control
5.650041658,5.579266946,5.749206573,11.12186714,6.649348596,9.4103163935,6.3430392485,6.270786646,5.132999605,10.111906483,5.057863959,6.332533963,8.659854224,7.0854608135,10.6759547673,11.1590909,6.41978303225,6.453235114,11.25779165,11.68974045,12.25622352,8.726934326,7.290782642,9.58057105933,6.500527718,6.1451870755,7.555325194,5.95571488033,5.8288154675,5.946229943,8.699592048,6.3311955985,14.82357723,5.978888461,14.56106625,5.244897759,5.843237218,8.0162301535,5.55736987167,9.3657406255,4.805564985,9.976772145,7.51860466567,4.440788181,5.178725843,12.64577331,12.50251243,7.530604743,5.872096916,9.153147365,6.279801496,5.40668228,10.41875948,14.44356588,12.78039731,14.90075929,5.81485113325,6.332533963,6.26089478967,5.612065855,6.363214653,6.02825469225,5.2554434645,12.42766909,7.15645079333,14.37348409,6.341457111,5.022380297,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,10.57213676,9.877403442,6.721034659,7.19239552375,7.5245411315,10.77439198,9.212004536,6.80364086367,7.91861634733,10.99057863,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,9.452231522,6.398579306,8.382668468,9.29235500067,9.012625324,8.260238737,6.387246745,6.829637695,9.956344037,12.13627672,9.427680085,9.204869818,7.635901506,6.225020007,5.46083367,6.303694572,6.385953509,10.487156052,8.252974189,11.36056745,8.550151431,7.05702786333,10.99013608,11.09196277,5.3777185465,6.1022441,5.6227922,4.710335668,6.225020007,9.861979055,6.35086134333,7.009607858,5.66505961,12.02771607,7.392491577,9.4489620645,5.071045314,6.82311795433,BRCA
5.56331123875,5.9452576155,5.411944154,11.20993781,7.04562845567,9.3865031595,7.578916123,6.071158792,5.714253246,11.0911888265,5.194142992,6.099721915,8.645245129,6.9459600845,11.1110274023,10.417250621,6.2012063225,5.614786977,11.92436912,10.67230625,11.95847307,8.50735971,7.423113177,9.75364579767,6.827314517,5.983491492,6.841040654,5.913804198,5.269484953,6.1008998075,8.360593775,6.2017657865,11.55023948,5.906897358,12.89900003,6.02879635,6.593283266,8.42904151725,5.629668714,9.70078824,4.910985938,10.39039231,8.14038377867,4.131934652,5.114586962,11.9984636,12.42457843,7.6541093245,5.376786337,6.678428044,6.854778406,5.411944154,9.172928193,13.15952927,9.449035705,14.28224325,6.225327925,6.414563156,5.918954243,5.964751666,6.438178893,6.0078154565,4.4572839285,12.09766027,6.83844174133,13.54172225,6.645878602,4.900880389,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,10.09533805,9.183449993,6.38884014,7.7853169845,7.3344224225,11.36752411,9.015945424,6.79934445133,7.74245236133,11.551814785,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,9.69476318,5.92169088967,8.896605722,9.23513699733,8.33670864,7.342499467,6.271748387,6.7450613075,10.3519697093,12.70613234,10.46083242,8.9430429875,7.135404364,5.977400858,5.062004299,6.274406692,6.276734513,10.2302503277,6.105390642,11.57911804,8.509301078,6.71155131933,11.51681803,10.67589996,5.5921826695,5.641120592,5.961861317,4.9414115465,5.941347708,10.22738163,5.66203974433,6.70134502,5.336114869,12.08048622,7.396307489,6.113514114,4.821979637,6.600914935,BRCA
