@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5435 numeric
@attribute 6829 numeric
@attribute 51497 numeric
@attribute 5438 numeric
@attribute 25920 numeric
@attribute 5439 numeric
@attribute 6827 numeric
@attribute 1025 numeric
@attribute 11198 numeric
@attribute 7469 numeric
@attribute 5440 numeric
@attribute 6749 numeric
@attribute 6921 numeric
@attribute 6924 numeric
@attribute 6923 numeric
@attribute 5441 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 9150 numeric
@attribute 7936 numeric
@attribute 6917 numeric
@attribute 5431 numeric
@attribute 904 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 8178 numeric
@attribute Class {Control,BRCA}

@data
11.4744083,11.13855038,12.18094263,11.63348356,11.162488095,11.42772678,9.11777579,6.402078871,10.82924727,10.73155687,11.87223249,7.76437589,6.755291951,8.845098843,9.846082676,8.498431517,11.111514089,9.66947024,10.90796116,10.79666855,7.37892838867,9.036799417,6.49976480333,9.486624446,8.27137096,11.4243108,9.720120732,9.636870305,9.162423509,BRCA
11.48188533,11.28537059,12.08367055,10.64202486,11.23150106,11.28199972,8.51521500375,6.104971499,10.92743375,10.13087976,11.62609927,7.03452697,6.326074949,7.763645816,10.610476212,8.119526238,10.5738760075,8.91062109,10.82131183,10.27729935,7.05079206433,8.360672771,7.895663993,9.811543731,8.203569621,11.55629063,9.578863787,9.355641581,8.767076337,Control
11.16768802,10.97608812,12.19128143,10.7304916,10.74113891,11.15088665,8.4743960065,6.382499203,10.93958309,10.32564307,11.5343468,7.487359976,6.547978484,8.062452471,10.636314754,8.81079744,10.616399227,9.180550154,10.75314175,10.38624004,7.08224194833,8.259214953,7.77843482767,9.493665908,8.296848686,11.66558698,9.601752743,9.6358129485,8.575275572,Control
11.36217961,11.73219511,12.38074251,11.65493594,11.25158137,11.33051934,8.676235756,6.185178351,11.21259383,10.82965558,12.20536419,8.246623189,6.114268757,8.140013152,9.795833979,8.115591386,10.516066184,9.410849402,10.26546887,10.41629907,7.432896607,8.455040631,7.36587860467,9.214775128,7.970941527,12.19128143,9.330368553,9.9907375325,8.966845087,BRCA
10.87659774,11.25995523,11.50362218,11.02462046,11.382138615,10.16197619,8.44966380175,6.723562401,10.76657469,10.50534045,12.15837941,7.784227701,6.092128797,8.337634305,9.285516308,8.81729638,10.302435602,8.426475613,10.46916384,10.04182378,7.17593437867,8.782311189,7.46873679533,9.426286314,7.520699455,11.14770754,9.259561518,9.683055312,9.257317784,BRCA
11.53262879,11.67585684,12.54548466,11.65981099,11.451104685,11.68597092,8.47928568075,6.764676316,11.69812525,10.61911518,12.16931758,8.11647539,6.016480301,8.315298042,9.9734791535,8.384234542,10.480290843,9.227195422,10.49127719,10.80422,7.13802204433,8.763263105,6.82128937267,9.136613813,7.877132455,11.96009799,9.374426115,10.0054039915,9.096966204,BRCA
11.56134298,11.58990637,12.57220763,11.81532136,11.184368605,11.74803988,8.7950772585,7.461215696,11.53538974,10.980761,12.11775357,8.441762661,6.083857569,8.191603516,9.902222107,8.149392911,10.222187605,9.319763063,10.32819838,10.86526952,7.21968344067,8.718842038,7.21432997467,9.151492997,7.754388358,12.44988381,9.560027603,10.266338858,9.213761077,BRCA
11.72083647,11.66436963,12.69228318,11.36612562,11.366034325,11.77806492,8.33016453525,6.773307786,11.49745034,10.42177586,12.10354363,8.231294544,6.67359573,8.216941185,10.219585132,8.419813926,10.5831067445,9.38991153,10.85319669,10.72254311,7.37319981933,8.958930467,7.189610274,9.14242692,7.504284952,11.89363345,9.353875227,10.1308165865,8.813172827,BRCA
11.67615115,11.62683849,12.51339458,11.71081731,11.360219095,11.8267889,8.99918270825,6.977855527,11.62333067,10.24730484,12.13627672,8.537219493,6.104132849,8.01368714,9.968129813,7.970452678,10.777725243,9.598481115,10.60533161,10.84822018,7.40786895833,8.344585666,7.41929702967,9.583727381,7.606111137,12.2142175,9.517335308,10.185310385,8.849890707,BRCA
11.40065415,11.67585684,12.94317143,11.1581191,9.3596569505,7.91898414,8.80146232775,6.337002435,11.51581946,10.7116199,11.65291678,9.532570767,7.371212794,9.001704532,8.596813159,9.57788249,11.464866038,9.391867114,6.387591412,11.03013967,7.68656767567,10.49423086,7.05964141433,9.797410704,8.633341407,12.06768485,9.443980125,10.509973745,9.920167156,BRCA
