@relation data

@attribute id string
@attribute 169355 numeric
@attribute 2150 numeric
@attribute 23236 numeric
@attribute 2776 numeric
@attribute 3039 numeric
@attribute 3043 numeric
@attribute 3045 numeric
@attribute 3250 numeric
@attribute 335 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 355 numeric
@attribute 3553 numeric
@attribute 356 numeric
@attribute 3569 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3606 numeric
@attribute 3620 numeric
@attribute 3910 numeric
@attribute 4615 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54106 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 6401 numeric
@attribute 7064 numeric
@attribute 7124 numeric
@attribute 7412 numeric
@attribute 8542 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.2479000126,0.0345062290,0.2858521625,0.4478188096,0.1780857023,-0.0331727813,0.3162521469,0.2320825777,0.0666437114,1.6084205522,-0.1280158754,0.2668822305,0.4983481401,-0.0072285445,2.1287122038,-0.2486633961,-0.1095083857,-0.2430928978,-0.0640780461,-0.1194634509,0.0036320932,1.6197582881,-0.0931709614,1.4761069679,-0.1197500205,-0.0664558089,0.2608651281,-0.0981862237,-0.0750473595,-0.1053011689,-0.1255414561,-0.1203307158,1.4351434186,1.4909130186,BRCA
GSM481003,-0.2643734399,0.3831602759,0.1101227322,0.2624370770,0.3175171267,0.0670525756,2.5762274414,0.2170395917,1.0870792727,1.3550704890,-0.1236682045,0.0943974674,1.0770822940,-0.1151960538,0.8208781174,-0.1257941105,-0.1299268159,-0.1419386838,0.4371873090,-0.0731324871,0.1765915828,1.9719548359,-0.1266500411,1.5995909609,0.2789530126,-0.0716271501,0.2829620648,-0.0518483993,-0.0337643415,-0.0890807733,0.0037165819,0.3678463830,2.5014159606,1.6582110598,BRCA
GSM481004,-0.1383271489,0.0789362682,0.4210706907,0.3193705141,0.0363317445,-0.0290413210,0.0000818773,0.1310158859,0.5311889070,1.7522706015,-0.1066800437,0.0639764964,2.5220021768,-0.0492128852,2.5183840991,-0.1977293875,-0.2246398431,-0.1927705000,-0.0709550090,-0.1451691340,0.1656023277,2.0826415886,-0.1195634382,1.5031896006,-0.0322893260,-0.0003620527,0.4684481415,-0.1085750333,-0.0723416345,-0.1346208369,0.0477727046,-0.0368083989,1.4617717490,2.1048794387,BRCA
GSM481005,-0.2284743050,0.0699631613,0.2068608563,0.5904648845,0.3333007563,-0.0125595147,-0.0680968785,0.1820969159,-0.1191916900,1.1470914875,-0.1683066803,0.5774546972,0.5863126215,-0.0388775236,2.3123772144,-0.2033722807,-0.1439297993,-0.1125736402,-0.1328362586,-0.1424242677,0.2992679748,1.8920790091,-0.0819878108,1.3645848670,0.4609039199,-0.0973110587,0.3166812967,-0.0871069950,-0.0307554886,-0.0668759366,0.0485732753,-0.1027448054,0.8368593614,1.2362368180,BRCA
GSM481006,-0.1070374709,0.3263076475,0.1912894818,0.6643883944,0.1490601437,-0.0398328456,0.4854583721,0.2291073389,0.1986684730,1.6024171489,-0.2032751216,0.3577389630,0.4520055540,-0.0263599712,1.9709999030,-0.1049547011,-0.1509048072,-0.1688726571,0.4168985869,-0.1356702192,0.1834406240,1.6438614859,-0.1256054163,1.5441306196,-0.0461319976,-0.0106408464,0.2588561041,-0.1044239603,-0.0489088737,-0.1474844559,0.0695984457,-0.0591356744,2.3843624517,1.3437477349,BRCA
GSM481007,-0.1268137634,0.1645355610,0.1294501655,0.3499374598,-0.0791390065,0.0795571557,2.6942405401,0.1738331325,0.6184876531,1.6901965559,-0.1352403009,0.0829495256,0.3051382034,0.0419518193,1.5888246496,-0.1695612810,-0.1511262000,-0.1798202869,1.1126770776,-0.1748537178,0.1476735994,1.7544682556,-0.0836514095,1.4868055220,0.1430614591,-0.0579688576,0.2214731303,-0.0580448157,-0.0014222495,-0.0531207794,0.0996803094,0.1398046748,3.1005409435,1.3680777399,BRCA
GSM481008,-0.1782201230,0.5912021026,0.1979250253,0.3171693577,-0.1015161098,-0.0836233649,-0.0832467277,0.1575588259,-0.0504092346,1.0914881301,-0.2036045082,0.1062172761,3.7100130320,-0.0779219265,2.6366142299,-0.1578689768,-0.0432277814,-0.1796682819,-0.0869256644,-0.1601104934,0.3014629679,1.6684907476,-0.1060613890,1.6687167920,0.0366716310,-0.0964413439,0.2738108856,-0.1056714096,-0.1196029719,-0.0469919451,0.4668532126,-0.0821399172,1.1412398851,0.9398482106,Control
GSM481009,-0.3362633374,0.0230308980,0.2812716372,0.4197121219,-0.1248086745,0.0284725913,-0.0627943924,0.2456796727,-0.2319907978,0.5789911190,-0.2011497214,0.3526260266,0.3269794668,-0.1702981595,0.9991316413,-0.2203453198,-0.1940156351,-0.1676231830,-0.1178382771,-0.2062300241,0.0646284357,1.4121935302,-0.1955891928,1.2002787294,-0.0985022541,-0.1029173690,0.3586061170,-0.1066654161,-0.1903911113,-0.2525768428,-0.6127991207,-0.1245508698,0.6947452825,1.6717333944,Control
GSM481010,-0.1438533090,0.1377950193,0.3067598991,0.6331500416,2.1571543415,0.0155622279,0.1702665049,0.1623349168,0.7874044630,1.4379808760,-0.1147065031,0.2218772557,1.3842930889,-0.0221168976,1.8094631367,-0.1438307749,-0.1489029545,-0.0178994006,0.1119127483,-0.0980795088,0.2999567567,1.7936493554,-0.0872663059,1.3031095667,0.0225883950,-0.0688042777,0.3844459151,-0.1128206664,-0.0485023446,-0.1713298771,0.1485427060,-0.0689478631,3.2252018750,1.6748703717,Control
GSM481011,-0.1913002579,0.0956382804,0.1974606326,0.2530173084,0.2663075685,-0.0506759338,0.5329469740,0.1614108874,-0.0657874784,1.2405612404,-0.0782974666,0.2600723965,0.0802930284,-0.0394266611,1.6893038817,-0.1425343341,-0.0954395305,-0.2198452753,-0.1168348633,-0.1458852894,0.2123180387,1.9562136729,-0.0478217234,1.4140396192,-0.0093488651,-0.0975409582,0.2189997299,-0.0728182171,-0.0513703098,-0.1168497694,0.1165053331,-0.0423061008,1.0833165870,1.4070686622,Control
GSM481012,-0.2118673794,0.1566811087,0.5559287811,0.4109057278,-0.1179503685,-0.0372321395,0.6796212752,0.1577039760,0.4110162896,1.2566000600,-0.1929259235,0.3411532286,0.6500237695,-0.0181944962,1.0049425843,-0.2140746042,-0.2230207250,-0.2426535558,0.1236637354,-0.0784951051,0.1729913253,1.7711304558,-0.0835507366,1.3385318611,0.0460232327,-0.0850336864,0.3012960630,-0.0738986904,-0.0437357384,-0.1131346347,0.0030879874,-0.0311700639,2.1251620947,2.0455139281,Control
GSM481013,-0.1081372471,0.5245138337,0.0322505095,0.2674850104,0.1115582633,-0.0549791356,-0.0863712850,0.1776130754,-0.0128713988,0.9053860016,-0.1717615265,0.1014050601,3.5488854755,-0.0221239794,2.6962871419,-0.1285571037,-0.1142303314,-0.2023819023,0.0098152470,-0.1415868540,0.3496231067,1.9887624318,-0.0942930552,1.8357889428,-0.0517146344,-0.0184540588,0.2869227106,-0.0820605647,-0.0511892855,-0.1885108235,0.9169981394,-0.0627147092,0.5243227789,0.5880572668,Control
GSM481014,-0.2394252091,0.5576574631,0.2752186785,0.4187796614,0.1170051275,-0.0147530395,-0.1538841472,0.2915656906,-0.0844815574,1.0893610362,-0.1365949749,0.5082594921,3.6240059680,0.0149865051,2.2378102143,-0.2052468386,-0.0876530751,-0.1822413699,-0.0090246537,-0.1862827761,0.1419267573,1.3053494361,-0.0902348628,1.3034833503,0.1559469481,0.0198839583,0.3662355639,-0.0366185473,-0.0136771814,-0.0939528219,0.0873373453,-0.0723417840,2.1348639539,0.9644849784,BRCA
GSM481015,-0.2285830849,0.1748585972,0.2011896745,0.4045521151,-0.1040867278,-0.0772785782,0.3409420250,-0.0025436069,-0.1071274907,0.9698787643,-0.1233211155,0.1737926123,0.0202521942,-0.0004419723,0.3407851992,-0.1792762107,-0.1091972801,-0.1287809747,-0.0706672812,-0.1200010987,0.0567635876,1.9862588246,-0.0966088017,1.5653287731,-0.0298527088,0.0447559640,0.5592342077,-0.1075610523,-0.0610647063,-0.1659967900,0.1969214359,-0.0646013246,0.9705783913,0.7080816607,BRCA
GSM481016,-0.2450705193,0.2725374131,0.5118259582,0.5248303094,0.0206771628,-0.0317753354,0.0054861859,0.1600043178,0.1696546634,0.8085830213,-0.0436189190,0.3450413251,3.8605890165,-0.0526304698,3.1754352251,-0.2144684588,-0.2152331061,-0.1901483999,-0.0707612079,-0.1226323889,0.3176659552,1.7915750478,-0.1247003314,1.3965323490,-0.0558365192,-0.0174877921,0.3925376143,-0.0964053414,-0.0324007339,-0.1384886497,-0.0239806820,-0.0621314616,0.1427572555,0.9595121665,BRCA
GSM481017,-0.1394689293,0.0006932159,0.4685856736,0.7364961723,-0.1165367003,-0.0163644236,-0.0215047676,0.0711778640,0.0086474237,0.9102517987,-0.0945593516,1.1010917196,1.3020111960,-0.0365287973,2.1917732159,-0.1196281850,-0.1261358471,-0.1564699786,-0.0532390676,-0.1505978192,0.2190681904,1.2562386063,-0.0798588540,1.0202480759,0.1523167658,-0.0989498900,0.3875305197,-0.1181952647,-0.0910582007,-0.1928980530,-0.0995681254,-0.1499083621,1.3771455409,0.9677722416,BRCA
