@relation data

@attribute id string
@attribute 197258 numeric
@attribute 2203 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2762 numeric
@attribute 29085 numeric
@attribute 29925 numeric
@attribute 29926 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3795 numeric
@attribute 4351 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5372 numeric
@attribute 57103 numeric
@attribute 7167 numeric
@attribute 7264 numeric
@attribute 80201 numeric
@attribute 8776 numeric
@attribute 8789 numeric
@attribute 8790 numeric
@attribute 8898 numeric
@attribute 9107 numeric
@attribute 9108 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3797144992,-0.1202032636,3.7439354659,-0.1213431976,1.1801962224,-0.0495715284,1.5336148237,0.8445256849,1.4399907654,1.9645582802,1.0413511753,-0.1899577612,0.0372004615,0.1911442044,-0.1723395384,0.0490951765,3.7742522559,0.7176965202,1.0823069131,1.4175004923,2.7037997379,1.1015708066,1.0150630028,1.1364257430,0.9401163310,-0.1226596365,0.8664256105,-0.1494122175,0.0141887582,1.0057711214,0.3758261225,-0.1061589143,BRCA
GSM481003,1.0239756556,-0.1256059785,3.8466326595,-0.0852894379,0.9142544966,0.0524766034,1.6875562792,0.9091408781,1.6902452044,1.9277485708,1.3056394558,-0.1790138574,0.0373302071,0.5395518962,-0.1194550618,0.0818683739,4.1190387937,1.0702101433,1.2532150570,1.4906090684,3.2847887412,1.0641689763,0.8790684193,1.3393473625,1.3926774264,0.0507494741,1.0146559617,-0.0905852635,0.0012774437,0.8316488110,0.4758844024,-0.0677246704,BRCA
GSM481004,0.8130976840,-0.1265612194,3.8100233377,-0.1084181321,1.4289560781,-0.0367189049,1.1488298544,1.1381566094,1.5819990831,2.5157814556,1.3761976038,-0.1363618634,0.1357463314,0.6516635399,-0.1240701825,0.1522282135,3.9233827854,0.9813701828,1.2382617054,1.9411259219,3.2274260256,1.0658069313,0.8662066013,1.4919782039,1.1158682306,-0.1299661349,1.0101280554,-0.1181006488,0.0172870202,0.8732736961,0.3318236137,-0.1152276587,BRCA
GSM481005,0.6753424509,-0.1380058558,3.6244196595,-0.0940998203,1.4989181689,-0.0230953088,1.5170048284,0.8561840103,1.4603880644,1.8257441853,1.1785597652,-0.1722247336,0.0831786573,0.2996747533,-0.1915832176,0.2434471582,3.8167877198,1.0564373018,1.2943529768,1.6618498339,2.9228360122,0.9936896878,1.5912045240,1.2301818160,1.0297530936,-0.1081461670,0.8143449587,-0.1629054007,0.5129783664,1.0893420306,0.7248282763,-0.0413794558,BRCA
GSM481006,0.4428970200,-0.1037799836,3.7386488616,-0.1227635125,0.8412560108,-0.0275489730,1.5563367435,0.6060691309,1.0016176768,1.5483050246,1.7186893868,-0.2298205516,-0.0135535133,0.3130166709,-0.1506344601,0.1360556125,3.6611145337,0.9287644151,0.9516619654,1.7662516459,2.3638884226,1.3533384636,1.1377850103,1.1101613431,1.0845006172,0.0340127700,1.0773680834,-0.0905994195,0.2176892633,1.0946647412,0.3646519281,-0.0798221843,BRCA
GSM481007,1.0171436229,-0.0918870244,3.8221343160,-0.0612940161,0.6855242019,-0.0007813790,1.9817409864,1.0557158623,0.9618523301,1.4633025249,1.0139000243,-0.1214379566,0.0665991433,0.1082370382,-0.1357761151,0.1077033355,3.3061023553,0.4104608606,1.0567843064,1.7821026965,1.8040965266,1.4660493234,0.9031878935,1.0304328779,1.4520694864,0.0881288131,0.9639865672,-0.0987260291,0.2162926158,0.5503108644,0.5200805111,-0.0866756174,BRCA
GSM481008,0.8621137358,-0.2227865336,3.9057635964,-0.0655342964,1.2662709884,-0.0575121237,1.9028372989,1.6337891089,1.8438589176,1.8001033367,1.3337689338,-0.1778268520,0.0618771879,0.4788724381,-0.1597456493,-0.0419566756,3.6975797547,0.9493794161,1.2752336439,1.7070318422,2.8109640281,1.5140679321,0.7474747225,1.4663652630,1.3515611228,-0.1494718872,0.9747937624,-0.1707266261,0.3054702006,1.0159669022,0.6031691616,-0.0046007294,Control
GSM481009,0.2157461551,-0.1588584763,3.7113603654,-0.1742547689,0.2463869147,-0.0997011492,1.2548416359,0.3842333687,0.7583238810,1.1317125373,0.8883726100,-0.3005439911,0.0123724080,0.0553331198,-0.1940949369,-0.0059709582,3.9414889548,0.3523311566,0.5635341403,1.4724833275,1.5926338021,0.7322194478,0.8971675485,0.9264877308,0.7229914642,-0.1321607015,0.7861912815,-0.2258250995,0.3164895572,0.8436377751,0.3868601717,-0.0822713538,Control
GSM481010,0.9193855292,0.1120486053,3.5709333419,-0.1164940295,1.4830513462,0.0282037587,1.5210541286,0.9060932597,1.5899133401,2.1312383611,1.6017813832,-0.1573497362,0.1099937492,0.5011020156,-0.1039919637,0.1197506439,3.5923122566,1.0979320507,1.3660714698,1.4021478108,2.9758407409,1.0569480511,1.6089630722,1.3682985414,1.1198119302,-0.0925867553,1.0134534105,-0.0938484358,0.3500274751,1.3398730710,0.6294685105,0.0032260120,Control
GSM481011,0.8623776089,-0.1470340608,4.3113166690,-0.0697058342,1.0850995514,0.0051545226,1.6100721365,1.3062913812,1.7939543352,1.6287149654,0.7390391357,-0.1430661620,0.0594070374,0.3808718563,-0.1934652257,-0.0367092613,3.9995541836,0.7410807876,1.3514226272,1.4261212981,3.3334842257,1.4627049720,0.7731118055,1.3250114165,1.7476290276,-0.0837247749,0.9416692299,-0.0903622779,0.3228439078,0.5779470124,0.2075504941,-0.0861839767,Control
GSM481012,0.7234457183,-0.1659484262,3.4929956495,-0.1013643248,0.9427403114,0.0106779960,1.3360804537,0.9022736053,1.5431460076,2.1612621844,1.0159128195,-0.0955458616,-0.0607614203,0.3919524058,-0.1170080169,0.0582806818,3.2269243664,0.3779936241,0.9690264365,1.7529846728,2.4467694892,1.1691193680,1.1616348177,1.0759076206,0.9819231128,-0.0081297421,0.9741260445,-0.0748479534,0.2016735650,1.1832866607,0.4931551266,-0.1099184504,Control
GSM481013,0.8357957454,-0.1505920730,4.1903992292,-0.1103054614,0.8141549229,-0.0065221789,2.2146986497,2.0646154946,1.6694658531,1.5881602136,1.2390737285,-0.1490193998,0.0193691146,0.4676024235,-0.0987022577,0.0143259411,3.7921069992,1.0240448529,1.0829856203,1.5698448269,2.9396538469,1.9213055769,0.5554352439,1.8608707339,1.6545176129,-0.0589338676,0.8095547230,-0.0814012698,0.4254189744,0.8750697804,0.4128891103,0.0114575469,Control
