@relation data

@attribute 4661 numeric
@attribute 1432 numeric
@attribute 1111 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 7465 numeric
@attribute 5925 numeric
@attribute 7157 numeric
@attribute 983 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute 472 numeric
@attribute 7533 numeric
@attribute Class {Control,BRCA}

@data
5.326799101,7.09994864525,6.612872643,9.26596478,10.36475876,10.19591385,8.976299993,8.333402628,5.5594032075,8.3734885345,6.05282587733,7.15912118675,13.24583793,Control
5.085988894,6.60639379225,6.363920643,8.958604237,10.22717101,10.02692145,7.958452847,8.508984299,5.1000844475,8.122874722,5.53860894767,7.09089637525,13.03973478,BRCA
4.997530935,6.58493097,7.245317684,9.1433668585,11.04936549,9.985543523,8.409052632,9.660905593,6.018363896,7.833169232,6.16595704,7.165383526,12.90606669,BRCA
5.04506203,6.0589973865,6.97286817,7.7178678995,10.81911353,9.827049342,6.610216975,8.338826757,6.0392399955,8.242668288,6.33171556533,6.962212015,12.89668817,Control
5.123305363,6.730522711,6.59529898,9.123941273,10.92385505,9.868004973,8.022008655,9.701150974,6.028693113,7.873025333,5.87454446767,7.2431584955,12.87894279,BRCA
5.313256056,6.87151716925,7.01111856,9.3759597995,10.4760984,11.87540007,9.286795183,8.868576523,6.0648074825,8.1285894485,6.046122072,7.08122523275,13.51771248,BRCA
5.551986008,6.362735412,6.009555025,7.9728052855,10.77554879,9.557684409,8.555107826,8.315445233,5.427401159,8.1527838655,6.046563588,6.392001616,12.11865571,BRCA
4.862217354,7.0975611175,6.619123639,9.321425499,10.6537276,9.923803275,9.023671978,8.92056956,5.6375433755,8.2289934185,6.03208651933,7.21389689,13.15586736,Control
5.307438771,6.41978303225,7.851094879,9.1526830635,11.33166731,9.902390614,8.717951507,9.680166591,6.505547144,8.048147446,6.367015667,7.14878397875,13.13820464,BRCA
5.364757352,6.2012063225,6.438214347,8.766958367,10.5411695,9.707877238,7.473200667,7.766597025,5.4053195205,8.3509543715,5.60768941067,6.89333590125,12.77284039,BRCA
5.361251859,5.5612686795,6.638874358,8.5614408535,11.20375193,8.911093174,6.142419181,8.06060289,5.220752803,8.7201886955,5.583748739,7.27735742025,13.27043919,BRCA
5.004064528,6.791169903,6.776897268,8.893995041,10.68360899,9.561431694,9.062316786,9.069960645,6.0055657725,8.106706942,5.671657771,7.3263622655,13.19781415,Control
4.650791135,6.935865955,6.72451769,9.195934583,10.23700709,10.47980075,8.997758931,8.376018051,6.0129300215,7.942992206,5.43353183633,7.01677338075,13.03258307,Control
5.459768685,6.23780006725,6.864034824,9.7479615385,10.96383915,10.95004389,9.187897079,8.641980482,5.5090344575,8.4020917,5.426185367,6.9924584855,13.58717103,BRCA
6.004058206,6.155251749,7.29489898,9.3160147545,10.80365511,9.669284207,9.308988054,7.522171761,5.6287591775,8.491969698,6.32321535,7.02110039825,13.1958974,BRCA
5.280781207,6.273689165,7.016031376,9.532128788,11.19882886,9.773922635,8.652093075,8.151525421,5.441586912,8.6300583405,5.691872746,7.00400791525,13.23568448,BRCA
5.229790979,6.46315116575,7.104889949,9.817272827,10.83893427,10.22215524,8.567082519,8.650083401,5.6210469815,8.4242110135,5.40567726667,6.79451584725,13.28849775,BRCA
5.467614719,6.3805448535,7.423160304,9.1966010805,11.23443143,9.596921694,8.774162024,8.873068105,5.8102462945,8.149254864,6.22955396533,6.9124972055,13.34981755,BRCA
5.614423668,6.522968526,6.880137937,9.742178486,11.16747477,9.584314798,8.989423683,9.477151683,5.34095673,8.6019966815,5.78953268333,6.99788344375,13.33171827,BRCA
5.441376616,6.65967948325,6.310890502,9.453635543,10.8875331,10.10111594,9.119292054,7.632470217,5.46625573,9.1796482685,5.91656898567,6.815099268,13.17478142,BRCA
