@relation data

@attribute id string
@attribute 10157 numeric
@attribute 10166 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 10841 numeric
@attribute 10991 numeric
@attribute 11112 numeric
@attribute 11136 numeric
@attribute 11254 numeric
@attribute 113451 numeric
@attribute 1152 numeric
@attribute 1158 numeric
@attribute 1159 numeric
@attribute 1160 numeric
@attribute 117247 numeric
@attribute 124935 numeric
@attribute 125061 numeric
@attribute 130013 numeric
@attribute 131669 numeric
@attribute 1373 numeric
@attribute 144193 numeric
@attribute 153201 numeric
@attribute 162417 numeric
@attribute 1629 numeric
@attribute 1728 numeric
@attribute 1738 numeric
@attribute 1743 numeric
@attribute 206358 numeric
@attribute 2184 numeric
@attribute 223 numeric
@attribute 23428 numeric
@attribute 23498 numeric
@attribute 23657 numeric
@attribute 2593 numeric
@attribute 262 numeric
@attribute 26275 numeric
@attribute 2628 numeric
@attribute 2639 numeric
@attribute 27034 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2875 numeric
@attribute 2954 numeric
@attribute 3028 numeric
@attribute 3034 numeric
@attribute 3081 numeric
@attribute 3242 numeric
@attribute 340024 numeric
@attribute 348932 numeric
@attribute 36 numeric
@attribute 3620 numeric
@attribute 3712 numeric
@attribute 38 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 4329 numeric
@attribute 435 numeric
@attribute 440 numeric
@attribute 445 numeric
@attribute 4942 numeric
@attribute 4946 numeric
@attribute 4953 numeric
@attribute 4967 numeric
@attribute 5009 numeric
@attribute 501 numeric
@attribute 5053 numeric
@attribute 5092 numeric
@attribute 51166 numeric
@attribute 51582 numeric
@attribute 51686 numeric
@attribute 54407 numeric
@attribute 54498 numeric
@attribute 54716 numeric
@attribute 548596 numeric
@attribute 549 numeric
@attribute 55089 numeric
@attribute 55117 numeric
@attribute 55217 numeric
@attribute 5625 numeric
@attribute 56301 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 56922 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5831 numeric
@attribute 5832 numeric
@attribute 586 numeric
@attribute 5860 numeric
@attribute 587 numeric
@attribute 593 numeric
@attribute 594 numeric
@attribute 6303 numeric
@attribute 64087 numeric
@attribute 6470 numeric
@attribute 6509 numeric
@attribute 6510 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6533 numeric
@attribute 6539 numeric
@attribute 6541 numeric
@attribute 6542 numeric
@attribute 6611 numeric
@attribute 6723 numeric
@attribute 6898 numeric
@attribute 6999 numeric
@attribute 79814 numeric
@attribute 8140 numeric
@attribute 81539 numeric
@attribute 83884 numeric
@attribute 8424 numeric
@attribute 84706 numeric
@attribute 84889 numeric
@attribute 8501 numeric
@attribute 8564 numeric
@attribute 8659 numeric
@attribute 8942 numeric
@attribute 89874 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 92745 numeric
@attribute 9491 numeric
@attribute 9861 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.284090025,7.483486791,9.5130720155,9.389707223,5.625152991,5.836309985,12.07584355,7.110929882,5.768456458,6.917524621,10.54869216,4.757305356,6.283741817,9.385064884,7.457424231,9.538005127,7.519447852,6.879341631,4.726575091,8.143716264,6.438380709,5.135464327,5.994133479,10.84461576,9.139270262,9.213761077,11.13050478,6.59171354,10.95307261,13.90556143,6.60059810433,5.865059701,5.468103682,8.129591102,10.18120926,10.69826214,9.026455058,8.311527198,7.2178077295,5.69462499,9.170414035,12.60350703,6.847425386,9.713172168,10.97008092,9.335234645,6.58276750967,9.5386068505,4.680723066,6.468822221,5.464840793,5.331285345,5.461406798,7.40378138,7.366412106,9.046449537,12.56790862,5.51286784,6.328365825,9.512105701,5.83683751267,8.373101223,9.37872430833,11.671164145,14.75233937,11.20109948,7.85701969767,5.261729425,11.42353215,4.7150442715,9.71611603333,6.0516986235,8.712882937,6.490735075,10.44103033,7.15574284533,5.62576092033,7.668248791,9.731277076,5.338612717,5.27337129767,8.07425088967,7.417221989,11.44759484,8.68690091133,8.849890707,9.0509661315,10.773474255,11.45443311,12.01088989,6.854560258,13.16916718,12.00076422,12.5173582,12.3793121,10.67907563,11.63501532,12.8865864,12.69883927,8.79769619475,7.8586641855,12.26010515,13.19976669,11.75625619,11.29749826,9.52802259133,10.76621026,8.2415367635,10.75119697,10.88129775,8.320869495,9.99408498,9.139564862,11.29559693,11.16207045,8.474680533,9.08037601133,7.502913581,7.6478096268,7.1263324395,9.3046709605,10.57043948,5.93602056733,10.41990782,7.472185401,11.95277228,9.91920268,11.58015033,7.82329784925,13.03973478,7.49205571,8.76112499033,7.821265561,10.20782,5.006535067,9.160287724,6.513534664,6.764278222,9.231413882,6.89168173167,10.947853095,10.0250638,9.590026107,5.061230973,5.093191733,8.325497867,8.4321714995,5.287261033,8.277125945,11.7416567,7.383212224,5.823629162,5.438135838,9.4251470335,7.632742249,5.660645761,9.470273049,7.9841253975,6.307888971,8.2518409835,10.66538909,Control
GSM427159,7.7324115895,7.8327948135,9.4460828095,8.918073954,5.455973507,6.13986403,11.95277228,6.754958049,6.120295558,7.789307238,9.586211697,4.856999696,6.157756819,7.289537388,5.902442197,8.844228023,7.870403386,7.033563754,5.013251478,7.287899629,6.026363672,6.060593939,5.893369036,11.25835125,8.724130134,8.711943205,11.01654387,6.86647878,9.617614907,13.59555882,6.36561548567,5.890331925,4.948847562,8.42813357133,9.9873553125,9.943115915,8.603905516,8.1469649845,7.3885465145,5.939855093,9.182904002,12.26503342,6.340358172,9.446732392,11.37383049,8.59117741,6.94444563533,9.2834099565,5.038091803,5.842121905,5.36458228,5.091500179,5.488009811,7.621998953,5.049534115,9.237718535,11.5155078,5.219566658,7.274427368,9.6696239105,6.53944862067,8.344108418,9.09953169133,11.454229155,14.6054234,10.66525621,7.62161351733,4.205440584,11.38356241,5.3262521715,9.54504143633,5.8341831485,8.66462874867,6.968670032,10.6865533,6.418258258,5.512693792,7.740271759,8.803470139,5.148437177,5.252763136,7.48703042633,7.678056275,10.19564323,8.564460088,8.687945234,8.663920189,10.448362625,11.70800194,12.096668015,6.785227259,13.26600764,11.8759414,12.82483353,12.13981521,10.62822705,11.39179686,12.81758135,12.80741335,8.9447929715,8.003615916,12.49390804,13.22888561,11.4706641,11.41436827,8.66293534567,11.05745385,7.999641059,10.11183374,10.53048708,8.224437221,9.75457026633,8.317719126,11.49325267,10.64810838,7.798165773,8.49440965167,7.829676956,7.6935621724,7.061510218,9.371998932,10.25218676,6.08955129133,10.05192981,6.720419132,11.2089234,9.955032716,11.93079102,7.4089882545,12.52245777,6.78234672,8.453784305,7.923834234,9.978221063,5.469081112,9.20400973767,5.722746919,6.57376504,9.751209759,7.00319414967,10.87656939,10.07411507,9.054591515,4.8738216405,6.178023026,8.538694442,8.9253394725,5.124960054,10.22929384,10.66176054,6.1813244865,5.968327676,5.9414064,7.7223137215,8.4882753085,5.428620839,9.175650046,8.024133975,6.001414528,8.6470158575,10.285160686,BRCA
GSM427160,7.162245298,8.1388097945,10.021838884,8.923536316,5.5692021635,6.693490878,11.9938814,7.364837496,6.009611007,8.173903359,8.322132227,4.812512701,8.071758815,7.438170414,7.405718266,9.322863923,7.5799383465,7.570123478,5.539167536,8.409816389,6.209848712,4.838713892,5.485435883,11.17261832,7.8633439695,8.729281802,10.76155147,6.58736921,8.751335778,13.83149977,6.60124077833,6.241654902,4.584732512,8.92464260833,10.2600634545,10.46989643,9.372463054,8.1827646205,7.549572572,6.6881603085,8.632641862,12.46516723,6.09350492933,9.940893908,11.74755745,8.119798553,6.668639606,9.487225827,5.209603883,5.7315470345,5.321216715,4.933585915,5.527329405,7.152236984,5.515393331,9.027022092,11.2456925,4.571466258,6.887163104,9.2669758005,5.98821381033,8.681968469,8.95238432333,12.21426066,14.67922443,10.95739975,7.43282185633,5.773740066,12.194507085,5.2800131335,10.0373377823,5.80072742625,8.707668394,6.958149937,10.20351353,7.21022588667,5.10930094267,9.470273049,9.352739287,4.933585915,6.04030035,7.83419978667,7.560889024,7.329933371,8.90620358967,9.15137249,8.7410247875,10.50004144,11.79340834,12.02999728,6.345720697,13.02126635,12.08449626,12.78740681,12.29328779,10.62629793,11.56454026,12.81545941,13.11183912,9.05267110725,7.9306158695,12.68497545,13.26600764,11.44340995,11.41436827,9.13019918967,10.82365605,8.1305872305,9.852580664,10.68183161,8.504323566,10.049331671,8.895644291,11.34727825,10.9447818,8.203655262,8.73865177933,7.058590127,7.6312576694,7.367369481,9.657715067,10.74375964,6.62404293167,10.727993,6.095402957,11.34894542,10.49748292,12.01615373,7.69133847775,12.23703672,7.639306563,8.899855734,7.42286607,9.798739548,5.90202005,9.84281731133,6.045110507,5.823119603,10.30654055,6.87575352033,11.34910124,10.22917365,9.576891081,4.9077237285,6.691607878,9.659657526,9.085443246,5.283469238,10.42478333,10.78342824,6.9450369845,5.641120592,5.829159022,7.61603788025,8.7887228705,5.355449107,9.388921983,6.725819356,6.296416681,8.6963432705,10.525857853,BRCA
GSM427162,6.544338862,8.4407464055,9.9727633615,9.204339515,5.11823176,5.863140121,12.54548466,7.009719816,5.868397398,7.748278612,8.970113892,5.156043878,7.44226163,8.334922547,7.882843431,9.315614414,7.2464528155,7.675747359,5.62000808,7.885118455,6.424087011,5.057029153,6.082580853,11.62774602,8.532385048,8.239194094,10.91150268,6.135766351,9.920167156,14.26291555,6.65095194133,6.476183696,4.482788153,8.967772191,9.7532320975,10.13564553,7.792629466,8.4153593755,7.073989508,6.1309256235,9.160338576,12.32574401,5.982867673,10.41429442,11.92672973,9.022313104,6.59147038,9.6834352055,5.008588866,7.2116712965,5.602001935,4.978894894,5.397812585,7.250987916,6.756826906,8.844761561,10.95576997,5.254944744,8.073607547,9.512125619,6.36214884633,8.885774078,8.914729651,10.86833018,14.51605303,10.63911482,7.68856506567,5.412113573,12.319046675,5.060652638,9.895787378,5.74855958025,8.31066642433,7.287761142,10.93087057,7.42228359,5.62948878067,9.13733773,8.303599401,4.628224624,5.50990679433,7.80220975333,9.073426044,9.826322502,8.06062747867,9.228182036,8.2768542615,10.45335816,12.05836733,11.55921065,5.846751073,13.30543127,11.77387079,12.79764436,12.28120423,10.80520803,11.41998139,13.13613647,12.80568549,8.8475481605,7.136446259,12.81400365,13.52332736,11.21903252,11.84795592,6.501491522,11.3345919,7.5951142215,10.1206141,10.97310559,8.773914859,9.861676143,8.699078855,11.25835125,10.95004389,7.961624956,7.931835366,7.779327238,7.8421414368,7.3093172695,9.7106639285,10.40029272,6.50288880167,10.9042999,5.68566776,11.28804432,10.20922218,12.28769659,7.3897381055,12.07828769,6.355796501,8.42552051167,8.270366729,10.40696526,5.028139516,8.76121365867,6.350944152,5.767662245,10.13087976,7.21005095867,10.161518931,10.94059644,8.895061065,5.0151922105,6.93758311,8.869671817,8.3654007935,5.412113573,9.905109092,11.05900997,6.292631352,6.171732872,5.337364334,8.46760880925,7.618827262,4.968103714,9.091145182,7.015392628,6.239937982,8.687436261,9.7075407315,Control
GSM427163,7.70946419,8.223269322,9.670002224,9.125523977,5.1466780905,7.349217359,12.32890637,6.868733444,6.449359668,7.371343498,9.483433455,5.159075364,7.669064202,6.534579623,6.890693297,8.99900014,8.1772383385,7.900747773,5.358792935,6.87375515,6.56544914,5.919108385,5.527485802,11.2641671,7.446348141,9.505246433,10.43516787,7.483415001,9.489356841,13.57945564,6.72271790267,5.591119307,4.911705061,8.718653029,10.4120461495,10.82171841,9.035239766,8.2556724535,7.3763398665,6.0827064,8.660014728,12.52393564,6.25608953533,9.570406539,11.56729791,8.747589748,6.73462793,9.9618498765,5.292242545,5.8412953055,5.432300734,5.014814152,5.846249617,6.240319696,6.472817234,9.202485753,11.70867451,5.588723066,8.871074429,10.2419768715,6.114856599,8.841565019,9.52809618633,12.163924735,14.9176553,10.41429442,7.770744989,4.543659391,11.80913255,5.4159650265,9.98849277,6.0280456735,8.79804774,6.657215268,10.47438056,6.99904950733,5.743107481,8.99094148,9.078305028,4.815846004,5.66717945833,7.67597700033,6.405103693,9.697098373,8.484101233,9.234303192,9.400933638,10.78654813,11.70232867,12.108842315,6.117700885,13.09561052,11.8407859,12.83066776,12.07828769,10.27854852,11.45657274,12.99332148,13.06098469,9.56101011525,8.101565847,12.58797677,13.05669872,11.83572685,11.30008097,8.92179205133,11.59208337,8.129256569,9.671351374,10.89071479,8.821105186,9.89827133933,8.485629214,11.22756798,10.76553912,7.495377629,8.806992301,8.209881145,7.9014979902,7.0417430505,9.527273459,10.51648826,6.67442472667,10.42139193,5.794033208,11.3989816,10.31437963,11.53336151,7.86416948225,11.80411298,7.798862394,9.12488666233,7.087465825,10.51902709,5.731598207,9.51717962767,6.097300677,5.887775801,10.16846564,7.01080141967,11.34480502,10.14380446,7.445824194,4.7968335875,6.153507065,9.002154772,9.164193504,5.567432314,10.86754538,10.35208789,6.613433919,5.617879735,5.716724307,7.51554119025,8.970123715,4.866674661,8.762549077,6.634522856,6.276874062,8.7242702675,10.5959512115,BRCA
GSM427164,7.7132549075,7.5366910605,9.9087425115,8.95814749,5.796046077,5.684966848,11.94944384,7.016922821,6.091917306,7.42827877,9.77458988,4.915295312,6.785358056,6.61728792,7.964053636,10.0034902,7.8436529655,6.844615152,5.577437325,7.456952162,6.374174967,5.527329405,5.706262025,10.15972666,8.3189541535,10.04101607,10.92385505,7.590102562,9.919057394,13.83559602,6.509119171,5.835678584,4.985513237,8.09752828433,11.507890405,10.42177586,9.719046985,8.4463055805,7.640777952,6.4528711575,9.003350039,13.08801473,6.86925192467,10.20351353,11.58210918,8.058060912,6.54132657767,9.082578669,5.2442664585,5.7920004395,5.260224473,5.476714818,5.226326687,7.998450984,6.026363672,9.119720025,11.82101269,5.190230876,8.325497867,9.241850488,5.974517017,8.7349808115,9.076458916,12.452659875,14.79865761,11.66868017,7.380654728,5.473633714,11.679923925,5.340113991,8.58171732333,5.770836244,9.27315585,5.793643135,10.864964,7.22409014567,5.778198725,8.66705043,9.149125411,5.30196368,5.559406031,7.78798644767,7.746012271,9.061101886,8.26577764633,9.000521984,8.8631824515,10.42774834,11.41892796,12.005052055,6.573651447,12.5801856,11.19443078,12.17902899,11.73846187,10.76332881,10.96486087,12.26689494,12.48456748,8.584152548,7.2109038415,11.77234975,13.24583793,11.8734596,11.24631027,9.583846924,10.94250372,8.3982787515,9.965402326,11.24345683,8.70989467,9.731642715,8.698601474,11.64123906,10.52858624,7.914237304,8.989253179,7.178518271,7.7061769544,6.9303711535,9.187016555,9.789085739,5.98035801367,10.43109042,8.723132848,11.12353964,10.07257517,11.35833542,7.823668912,12.7624963,8.314312607,8.99237067133,7.870643868,10.13811214,5.178725843,10.3886318853,6.448203566,6.545354989,10.20922218,6.82678924,11.88888371,9.275729428,10.6672848,4.7879993475,4.925775462,10.40145051,9.164636678,4.82223464,10.24211452,10.2853274,6.513472806,6.153405728,6.141397664,7.8936350345,9.4211630675,6.091917306,10.02441981,7.7016899055,6.095772153,8.4071374385,10.848082905,BRCA
GSM427165,7.185207695,8.3344681205,9.738500574,8.944917819,5.4008533845,6.003271234,12.1476375,6.899511381,5.630093262,7.599766195,9.180941693,5.129706745,5.717889727,7.560621583,6.561941354,9.228867456,7.655196706,8.121094588,5.895672973,8.442136029,6.565220631,5.28356184,5.14487361,11.94862832,8.2559587325,7.325532861,10.56225939,6.952074702,9.280017406,13.96600025,7.158489434,5.757564188,5.10140977,8.53822544467,9.555522209,9.360255142,8.706030693,8.1344702145,7.210298547,5.73579942,9.145690907,11.7646924,5.78809716133,10.3362558,11.50616141,8.143282598,6.712638655,8.781723747,5.412642313,7.1886219655,5.328236218,5.009001383,5.51191964,6.601923498,5.486079796,8.942068084,9.665780528,5.51191964,6.705498046,10.092217039,5.881244417,9.3170075525,8.28704044033,10.4070249365,14.41536846,9.972922768,7.46480964633,5.268482349,12.374971035,4.9609336325,9.29507650433,6.31927210725,8.534418259,6.807165314,11.79461296,7.35939696733,5.613409385,7.322741917,7.70179356,4.700735,5.46829707167,8.036408059,10.02000108,6.440500143,7.627110972,9.48265729,7.3785163565,10.644018325,11.62934992,11.7354617665,5.765011707,13.15586736,11.15733448,13.1007987,11.31322333,9.948801991,10.89071479,13.20290364,12.56435203,8.5786057585,6.83554656,12.88210333,13.63630348,11.13455645,11.96287081,6.90693820733,11.56978693,7.4298346275,9.622015717,10.65680049,7.511675823,8.73350074767,8.039907589,10.82348291,10.5206165,7.950470054,7.89073473833,8.323506447,7.875467798,6.686317724,9.300249878,9.808852038,6.62614818667,11.54310931,5.472984221,10.72311933,9.532322378,12.26795863,7.2059261175,11.70152102,6.484867694,7.471185463,7.793962719,10.51325413,5.564234295,8.66957255133,6.162699096,5.451550105,10.63456176,7.77330459767,9.448653823,11.56061002,10.9783031,4.678484859,5.751283781,9.182345388,8.9051426025,5.319230665,8.550247647,10.68519142,9.0743497145,5.38008113,5.188253784,7.90536199975,7.5806014975,4.771900633,8.688058921,7.1628441385,6.695858571,8.4601267675,8.8728375605,BRCA
GSM427166,7.335695647,7.69771024,9.2760823915,9.321866737,5.7752617745,5.334149236,11.84160377,7.570446091,5.77400374,7.882002749,9.362930698,5.78751817,6.018039483,8.860886097,7.2875303,9.086402392,7.5793310775,7.366412106,5.028139516,7.263459649,5.719191142,5.297935366,5.297935366,10.60658591,8.42489288,9.130455455,10.39579682,6.119880723,9.365787184,13.93264756,6.34760938233,6.104971499,4.440622372,8.60769696033,10.4256327885,10.84981969,9.457525103,8.249139925,7.1397701735,5.882841981,8.939837117,12.46187723,7.01721220833,9.869532589,11.31514972,7.836604479,6.384435983,9.874625987,5.0505685885,6.7313542615,5.77400374,5.517599514,5.431465218,7.737283051,6.901292687,8.479821812,12.03524768,4.525994391,6.037278568,9.221658065,5.579635892,8.6209947135,8.62891855233,12.02068186,14.87892073,10.88991099,7.32584489167,5.844744204,11.9777839,5.4448314705,10.1529160743,5.9912548135,8.58118911367,6.853313064,10.46257413,6.99658925567,5.125380425,7.761154146,9.957893248,5.487205952,5.56641064433,7.90129525933,7.160681049,8.93734522,8.898296117,9.291090747,9.1253842295,10.769831575,11.64258438,12.028265245,6.573196985,13.21631242,12.15122597,12.69358176,12.50318977,10.24650937,11.82808501,13.09426251,13.11366653,8.783384793,8.2246126895,12.21574693,13.00161496,11.70725139,11.45279735,9.79916599967,11.0497977,8.211239684,10.03091577,10.69844447,8.336351598,9.853346974,9.248106134,11.40859261,11.11113911,7.468178286,9.42022077033,7.77748732,7.6144880158,7.234214257,9.5777333365,10.40712464,5.86665168267,10.5511798,7.279381043,11.11828268,10.47836545,11.63216835,7.76490885825,13.32090986,7.952116757,8.853062337,6.995289824,9.940739781,5.5893225,9.34830377267,5.948315392,6.518460881,9.622747882,6.66575842133,11.276619855,10.17277787,10.33226629,5.1590234815,5.524589705,9.053437973,9.40253065,4.693784032,9.886123752,10.31037169,7.062583581,5.814365364,5.856370278,7.86128788125,8.6020640685,5.887897624,9.716982805,6.747602003,5.931807875,8.620017522,10.79613101,Control
GSM427167,7.19970111,8.408596182,9.7701113155,9.43457148,5.4754849895,5.065239741,12.14106624,7.191752936,6.74994022,7.480024986,9.417146352,5.250403832,7.656498381,7.333962866,7.689755391,9.398503824,7.564455063,7.237953528,5.534039223,7.997717391,6.838009842,5.349622922,5.753892801,10.75351786,8.108196093,9.439182162,10.79293283,7.025198058,9.452828664,14.24390588,6.691921469,6.363088376,5.706952669,8.928094109,10.6302451125,10.85352421,8.651824084,8.4551116215,7.6620393285,6.375538511,8.727649179,12.55220564,6.22851342967,10.29228169,11.70655442,7.825119583,6.76277535667,9.7309651275,5.112026571,6.1562863005,5.708746799,5.015037253,5.714802736,7.149216488,5.639529738,9.458448204,11.89363345,5.341462114,7.2512957,9.7024839405,6.26025557633,8.817805313,9.17265771767,12.434055425,14.887511,11.41529827,7.631815611,5.181511332,12.239160505,5.2773139425,9.98355829633,5.99477885725,8.917513196,6.469646395,11.04873907,7.152575091,5.568093651,9.859884596,9.253576363,4.980952113,5.44818430667,8.053825273,8.940387841,7.914237304,8.88636976267,9.326081763,9.5892770755,11.171571995,11.79600727,12.202062635,6.4876838,13.25798962,12.05268701,12.70613234,12.32769025,10.58047084,12.04345466,12.64414927,13.2409799,9.38378296975,8.2093419145,12.7295762,13.12983363,11.69149721,11.52775569,9.37684093033,11.46641824,8.18494516,9.475936612,10.77621939,8.72948575,10.185042339,8.543090924,11.32669367,10.87349431,7.617451165,8.972024704,7.904907218,7.5683183254,7.654837992,9.713952053,11.33112984,7.121051264,10.89094843,5.853628472,11.36485981,10.4353997,11.63189449,8.057730226,12.61421528,8.386661295,9.07889939367,8.586221609,9.969494854,5.463860485,9.88719094933,5.572973961,5.210049084,10.3910344,7.37354745233,11.575560795,10.42665293,10.7819664,5.205401806,6.174831454,8.764623762,9.496222122,5.601259162,9.998054828,10.01191249,7.516571771,5.998653184,5.778873021,8.279317676,8.543042073,5.440131024,9.158850196,6.537469927,6.204772251,9.0434887545,10.937703845,BRCA
GSM427169,7.2153248765,8.295595458,9.6858681675,9.153799716,5.314448826,5.992208309,12.10791023,7.51975639,6.268944869,7.760771709,9.820039763,5.044406414,6.29866347,8.47941765,6.983110824,9.276194866,7.8926589205,7.56274065,6.049636893,7.895849595,6.95239509,5.679206489,6.347936335,11.58210918,9.62585871,8.94941173,10.58265505,6.518578904,10.98733883,13.83559602,7.17848648167,5.498898059,5.320314304,8.84265081133,9.89151305,10.35655132,8.740388881,8.4115501235,7.717906533,6.4923185605,8.884385094,13.07861622,6.17874161233,9.589230319,12.01315176,8.816600606,6.90278119133,9.673309944,5.0511472,6.1237361695,5.853503721,5.181511332,5.828143626,7.800998758,7.243129047,9.796551166,12.05089371,4.759703782,7.576562054,10.388872274,6.00934849367,8.937979761,8.96241375,11.021492335,14.6085367,10.53666518,7.75793094167,5.013139794,11.5195314,5.0966711815,9.922661906,5.5298484825,8.38072730733,6.392622782,11.06141864,6.69351571733,5.24527302333,8.322132227,9.240064511,5.388199225,5.77867082433,7.83364323233,8.923001412,11.50955249,8.19283079433,9.010990369,8.8337158815,10.75364457,11.47931054,11.91235316,5.980660139,13.283571,12.03287579,12.93429355,12.25199131,10.74637599,11.70928645,12.97797754,13.04382794,8.625664425,7.317170943,12.50251243,13.33363132,11.50843622,11.5798723,8.551578614,11.10029786,8.0296321255,10.32115896,10.99939073,8.330638085,9.840100938,8.590662948,11.35860878,11.21306793,8.383500319,8.73795495033,8.023866778,7.5810767716,7.3863176745,9.4034636305,10.61404749,6.160293844,10.71074211,6.390302791,11.68740205,10.12499078,11.84452249,7.82501305475,12.55220564,6.784573096,8.472690889,8.93949189,10.65984455,5.891608291,9.31708568633,5.598879718,6.878728789,9.785085055,6.406872431,10.85343809,9.907998913,10.72311933,4.614790759,5.935466377,8.276684068,9.718061075,5.044406414,9.567718992,11.29724747,7.1078051205,6.049636893,5.246228736,9.359944147,7.835024908,5.224977213,8.932222966,7.327479922,5.992208309,8.7916525815,10.2426533225,BRCA
