@relation data

@attribute 10554 numeric
@attribute 10555 numeric
@attribute 1056 numeric
@attribute 10999 numeric
@attribute 1208 numeric
@attribute 123745 numeric
@attribute 19 numeric
@attribute 2168 numeric
@attribute 2169 numeric
@attribute 26279 numeric
@attribute 2806 numeric
@attribute 29881 numeric
@attribute 30814 numeric
@attribute 335 numeric
@attribute 337 numeric
@attribute 338 numeric
@attribute 346606 numeric
@attribute 39 numeric
@attribute 391013 numeric
@attribute 4547 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5408 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 64600 numeric
@attribute 80168 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 84649 numeric
@attribute 8513 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute 8694 numeric
@attribute 948 numeric
@attribute 949 numeric
@attribute Class {Control,BRCA}

@data
6.45731304233,11.2729149567,6.227573227,5.901658111,4.977292804,5.2037195755,12.45954952,5.358089615,5.873451033,7.445801364,10.97008092,5.805622164,5.346435058,5.287261033,5.434637608,7.52571875,5.044843524,7.4409698455,5.110416751,4.858492381,5.790192895,5.368428976,9.972804328,5.689167221,6.31084507,5.692518737,5.190230876,4.602195245,6.85901018,5.564691589,5.516024013,5.464840793,6.001133,5.9973155525,5.934641074,5.901658111,9.949994866,6.677723605,10.9431224093,6.97276375733,10.585142871,9.970178212,10.13541467,12.2115918747,11.30621853,Control
6.73770635933,10.3317137867,5.737356364,5.605858198,4.975688932,5.420625092,12.05538931,5.331285345,6.170531632,8.180387697,11.37383049,6.42341482,4.937593039,4.752897783,4.435394156,6.348379055,4.759304314,7.4912144285,5.398154738,5.185877691,5.821079567,5.473633714,6.6596432,5.663779561,5.804719114,5.7109519,5.254944744,4.992554604,6.436841129,5.571533663,5.714802736,5.501288856,5.644873832,6.074195938,6.353195907,5.899424146,8.774565636,6.023649715,9.55774462367,7.42474164867,9.570889838,10.89604874,9.260026318,9.47518757767,10.61404749,BRCA
6.54635750867,8.31672683033,6.380249461,5.527329405,4.694341356,5.4820486345,11.04074197,5.001702332,5.932280461,7.6220252555,11.74755745,5.891669042,4.838713892,5.161092822,4.707652488,5.194176951,5.403788568,7.952710478,5.515393331,5.507645012,6.193580184,6.004058206,5.760494586,5.682862067,5.173838258,5.496822826,5.283469238,4.303759001,6.296416681,5.112503363,5.329313116,6.335440044,6.257770271,6.225222865,6.403868968,6.376000002,5.951174686,5.707228834,9.388513914,8.05789780667,9.13727223567,10.58594865,9.01143772,8.73530426033,10.89094843,BRCA
6.47962669833,9.748251815,8.154072682,5.871850577,4.285723506,5.275502987,12.08226725,4.379281551,6.056697995,8.477277703,11.92672973,5.99820185,4.904979261,5.62000808,5.530298057,6.832450574,4.832651143,7.155509218,5.499695432,4.640273621,5.759562832,5.432467779,6.594776658,5.460424154,5.108536217,4.151027186,5.372439586,5.233822166,6.506054132,5.279481742,5.193979903,5.254944744,5.574564199,6.512188232,6.816507311,5.863140121,9.419939709,6.118843116,8.49375710433,8.29916801667,8.15530132967,11.09339134,9.822599161,9.66659547467,10.69485433,Control
6.82763317533,10.118156827,14.85435466,5.905694616,4.923875634,5.416694716,11.60731657,5.278366982,5.876646629,7.8127938485,11.56729791,5.583993803,5.541492575,5.368603583,5.297935366,5.764215595,5.272407006,7.6718899015,5.228252321,5.538857248,9.731989781,5.83744581,8.905673654,5.599028548,5.902080364,4.980952113,5.377654117,4.182400944,6.552558153,5.620154746,5.182107523,5.903768142,5.989826604,6.518443469,5.925412759,5.504788206,7.687832523,6.249545485,9.639040942,8.12905631867,10.3473351567,9.802112873,9.764714513,10.9707605477,10.71141341,BRCA
6.083200479,10.7924037133,6.895366625,5.044843524,5.256643908,5.506526572,11.53683014,5.202134845,6.02259599,6.8315434305,11.58210918,5.786211624,5.156043878,5.202134845,4.846131289,5.663352625,4.963718308,7.6679207005,4.985513237,5.118745153,5.353244986,5.14017664,7.21972788,6.376000002,6.024591871,5.057462456,5.098043929,4.44414752,6.796951756,5.374005926,5.334685584,6.018929689,6.394896188,6.07383167,6.064587171,5.093825554,7.898693773,6.312978791,9.99608662833,7.73485708867,10.417489828,10.25398074,9.555356578,11.069213795,10.14979827,BRCA
6.26856295833,8.04382771267,6.616038296,5.968327676,5.349799819,5.7231049945,11.80411298,5.754494213,6.989340921,8.4336189565,11.50616141,6.035630095,5.438302209,5.472984221,4.981180512,5.761026747,5.155031965,6.883110591,5.014814152,4.817637677,7.230263367,5.014814152,6.139659422,5.333433796,4.77796061,5.477281673,5.201056716,4.754902895,6.307980018,4.85650179,5.201056716,5.410418489,6.165867356,6.0879165975,7.988231821,5.626739362,6.200609914,6.186961651,8.75084065167,7.858497818,9.10501436133,10.63491565,8.93668293,7.52927220333,10.08948727,BRCA
6.34847302533,9.71715326567,6.056264462,5.632130956,4.85650179,5.852605391,12.38431166,5.82324701,5.81109287,7.178770695,11.31514972,5.357737827,5.023045997,4.29432028,4.756238089,5.862458365,5.682019293,7.485282547,4.867045482,5.106025018,6.068354407,5.517599514,7.542337622,5.891304496,5.887897624,5.277995204,5.619127766,4.632010888,6.807551749,5.321757891,5.354038858,5.817118769,5.392842236,5.8864404035,6.918538669,6.001358226,7.418782637,6.579056134,10.6777321773,7.553446162,10.3374324443,10.04775483,8.874398256,10.9210727577,10.51584792,Control
6.48716153067,8.70486118133,6.364927481,5.589022814,4.385797535,5.0692057385,10.88698849,4.5799221,6.055397005,7.320817348,11.70655442,5.635327242,4.742156708,6.078850631,4.839217974,5.589022814,4.570105398,7.811400851,5.05203679,5.26866948,5.563776856,5.801553978,5.818908863,5.847816088,5.781235931,5.835425946,4.961636349,4.790265497,6.826170683,5.445106951,5.39361462,5.679206489,6.058214335,5.700402949,6.077249008,5.956585975,7.062966591,6.195845235,9.35728519533,8.58908597933,9.77375025267,10.06457475,8.662188695,9.16133675633,10.43324145,BRCA
6.308677869,11.4948163,6.878728789,5.619861398,5.401230463,5.5754035815,12.00937212,4.883390185,6.169980729,8.1503973525,12.01315176,6.257911667,5.665486041,5.630093262,5.340750292,6.161087152,5.048771569,7.4221075335,5.570775033,4.900880389,5.741744206,5.308713308,5.822354928,5.838328613,5.215689515,5.476390801,5.644152813,5.328236218,6.852938696,5.935466377,5.091923254,5.970169897,6.023594275,5.8513197535,6.746114963,5.748737112,9.204596284,6.425178655,9.71539546567,7.86117751733,9.085078483,10.95951862,9.606322445,10.719990343,10.93507131,BRCA
