@relation data

@attribute 1457 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 6774 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 6772 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 5604 numeric
@attribute 4352 numeric
@attribute 5921 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 7066 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCA}

@data
7.49544647233,14.17314893,8.198599078,11.0871946533,10.23292486,6.39932068633,9.93530678933,8.62624266567,8.202296649,9.736317839,7.721818861,7.015802299,7.660782339,6.657000843,8.709822916,9.153599552,11.573459625,9.998485053,11.89929188,5.551217027,14.20597115,6.847562044,6.9076540764,6.507481989,BRCA
8.17481472767,13.87385551,7.4409667175,11.5050606867,10.11618835,6.68769140167,10.334999682,8.601359139,8.474558864,9.990983614,8.178068636,7.32636290633,7.948076801,6.822223857,7.877739246,9.5256586835,11.32136754,9.562147541,11.36056745,5.559806297,14.15265365,6.739109305,7.509195938,8.512524314,Control
8.22907692933,14.67256817,7.6537280945,11.3647894967,10.13087976,6.24070564267,10.3450320487,8.523978557,8.584390499,10.29596436,8.467036026,7.56845758133,7.573687183,6.672535396,7.919144247,9.597360232,11.488573795,10.15541314,11.68668229,5.88179384,14.61254488,6.521369295,7.3656981534,8.640083234,Control
8.002619778,13.48222565,8.1909422715,11.2640425267,10.76657469,6.35314852433,10.6552894147,9.16094315833,7.646632733,10.01433476,7.620295212,7.163410176,8.115591386,4.904979261,7.988942668,9.06038523,11.695521545,10.12611757,11.50045491,5.85773923,13.61588998,5.09930704,7.1534205814,7.7584583,BRCA
8.40329123233,13.17144427,7.2806843915,11.33747121,10.37973064,6.73899581333,10.5797653207,8.789516499,7.883225397,9.712540381,7.463240557,7.512671056,8.41854957,5.472171943,7.9147536295,9.5800955565,11.206231375,10.35359929,11.31253714,5.670168482,12.35733627,6.107798352,7.0222287176,7.8511886,BRCA
8.04410134333,14.09890062,8.539009948,11.2932842667,10.55366796,6.39469361333,9.828262008,8.419142242,8.420129842,9.812386363,7.849860319,7.44853876433,7.821265561,4.944168843,7.7272309565,9.0393998015,11.49634678,9.873298423,11.50810934,4.838209635,13.96294256,6.07692847,6.9209080238,7.192690117,BRCA
7.69877329,14.01211384,8.146852134,11.21401799,10.73881029,6.135427533,9.85565975467,8.58330978467,7.621284726,9.916141133,7.899660725,7.34638663767,8.145615208,5.538546893,7.5975884795,8.9731778835,11.796022585,10.15087731,11.37712933,5.07383228,13.92451704,5.439300032,6.8965544166,7.688986551,BRCA
8.05336789633,13.34674991,8.041917075,11.2249138333,10.51457134,6.82794277033,10.041403703,8.49027171233,7.779918143,10.0322459,7.603702603,7.14949232,7.912322211,5.070616072,7.531468856,8.9213733295,11.46459896,10.23716846,12.16093036,5.325990094,12.40276968,6.101508918,6.895239566,7.192172276,BRCA
8.29788210633,12.76004735,7.888636145,11.46263687,10.54450111,6.69079792733,9.72583582933,8.95843216133,7.098719371,9.833428205,7.402865242,7.19533388633,8.111841355,5.353156751,7.8558007155,9.111304808,11.5411915,10.29197677,11.77876926,5.326799101,13.08977243,5.379907907,7.0040046146,7.574595656,BRCA
8.10439908967,12.03663478,8.85628218,11.7207938433,5.97155002,6.127634878,8.84918642867,8.67313689733,7.791197286,9.724718956,9.361681261,6.53442220433,6.034420016,5.027033758,7.6793168875,10.2970447,12.52079595,10.5038757,11.62476132,5.334149236,8.405238411,5.039808741,7.4112322548,8.480033951,BRCA
