@relation data

@attribute id string
@attribute 10369 numeric
@attribute 27092 numeric
@attribute 55799 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 777 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 9254 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1343526023,-0.0750350634,0.0520227019,-0.0484405750,-0.1124662805,-0.0677172888,-0.0643316530,-0.0245026247,-0.0623435482,0.5613879450,-0.0271549473,-0.1184312069,BRCA
GSM480985,-0.1062390212,0.0840710815,-0.0357360921,0.0733538507,-0.0679996171,-0.0793521388,-0.0734470778,0.1402272073,-0.0032097376,0.5824237781,-0.0808365336,-0.0968186499,BRCA
GSM480986,-0.1000677477,-0.0204037532,0.1274459120,-0.0124151879,0.0407272446,-0.0604867618,-0.0875475979,0.0404406771,-0.0457329366,0.6317891250,-0.0384452237,-0.1261470708,BRCA
GSM480987,-0.1063510068,-0.0699285825,0.0243150980,0.0382031941,0.0024278860,-0.0738195309,0.0770227257,0.0251751878,0.2038346149,0.4010122127,-0.1018771847,-0.1333895824,BRCA
GSM480988,-0.0393296510,-0.0744747072,0.0644696750,-0.0419790439,-0.0682974830,-0.0478313951,-0.0562333224,0.0325240980,-0.0489285502,0.5769897205,-0.0758940419,-0.1206784184,BRCA
GSM480989,-0.0767798814,0.0544453836,-0.0000382345,-0.0790176572,-0.1027390032,-0.0873273261,-0.0860655855,-0.0488633459,-0.0772692739,0.8129652783,-0.1655431821,-0.1282889134,BRCA
GSM480990,-0.1600094848,-0.0964546505,-0.1103112226,-0.0690977746,-0.0387157144,-0.0656018598,-0.0727700968,-0.0090365871,-0.0745338046,0.7522451695,-0.0505590463,-0.1572380998,Control
GSM480991,-0.0583783093,0.0554954631,0.0017666566,-0.0352333166,-0.0588473026,-0.0715104966,-0.1380577189,-0.0152191007,-0.1135411437,0.8025629474,-0.1052119711,-0.1246867361,Control
GSM480992,-0.0578705474,-0.0606748974,-0.0458623245,-0.0023046669,0.0078665931,-0.0370010809,-0.0323406713,0.0835718792,-0.0621772347,0.9192613613,-0.1110916970,-0.1166840113,Control
GSM480993,-0.0373075461,-0.0383842061,0.0878828508,0.0136240125,-0.0125696733,-0.0395628441,-0.0527089079,0.0231110048,-0.0288300617,0.7646135887,-0.1219448129,-0.1094240398,Control
GSM480994,-0.0267237800,-0.0801875164,0.0448827199,-0.0308950083,-0.0262842998,-0.0116916655,-0.0264810769,0.0244326900,-0.1202583536,0.5454818741,-0.0023244303,-0.0877889074,Control
GSM480995,-0.1339305422,0.2297610986,0.2718800195,-0.0976469607,-0.0503530097,-0.1089101738,-0.0491146946,0.0078080472,-0.0429476622,0.6630440378,-0.1431338974,-0.0515774824,Control
GSM480996,-0.1441302814,-0.0711300243,-0.0164882179,-0.0925155742,-0.1473000650,-0.0458818689,-0.0665900833,0.0179328423,-0.0910578099,0.6641472152,-0.1068104968,-0.1768116190,BRCA
GSM480997,-0.1692201293,-0.0991032768,-0.0447491434,-0.0617466191,-0.1445432788,-0.0360524234,0.0507364339,0.0385489361,-0.0503486921,0.8834864926,-0.0253087707,-0.1380855797,BRCA
GSM480998,-0.0729915087,-0.0894861003,0.0606279802,-0.0667573900,-0.0890715901,-0.0546404275,-0.0522027770,0.0732161278,-0.1008960077,0.4369533084,-0.0188878890,-0.1214084854,BRCA
GSM480999,-0.1615671207,-0.0133712039,0.0382835958,-0.0566238357,-0.0959224756,-0.1021515070,-0.0491218558,0.0002864539,-0.0391930950,0.6571196193,-0.0793539106,-0.1606340190,BRCA
GSM481000,-0.0398776752,0.0092523738,0.0094035407,0.0213819621,-0.0874587593,-0.0462658573,0.0045310718,0.0117399652,-0.0364336405,0.7948992630,-0.0269554770,-0.1057218382,BRCA
GSM481001,-0.1213967109,0.4495732031,-0.0242420724,-0.0708702576,-0.1179485260,-0.0183508992,-0.0747812621,0.0117577318,-0.0909102236,0.6782450306,-0.0642663048,-0.1080821748,BRCA
