@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 4331 numeric
@attribute 5435 numeric
@attribute 51497 numeric
@attribute 6829 numeric
@attribute 5438 numeric
@attribute 25920 numeric
@attribute 5439 numeric
@attribute 2071 numeric
@attribute 6827 numeric
@attribute 2068 numeric
@attribute 7469 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 4686 numeric
@attribute 2966 numeric
@attribute 2965 numeric
@attribute 2963 numeric
@attribute 1022 numeric
@attribute 2962 numeric
@attribute 9150 numeric
@attribute 7936 numeric
@attribute 22916 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCA}

@data
11.06244102,10.33896506,6.69676284,12.07353083,10.76402632,10.94111386,11.03306523,8.71481121475,7.484019523,10.0776573,10.68956587,8.220113618,7.416293235,6.365977347,9.950818724,8.059859689,5.474931823,6.107234293,10.64948099,9.361681261,10.15511583,7.07162794567,8.551430581,7.88145338567,9.502643438,11.4871292,9.588630847,9.734545643,10.43957668,8.45525079,8.439499644,Control
11.20928598,11.03103278,7.086882265,12.14356347,10.981471505,11.76903417,11.31379869,8.54949965075,6.750074255,10.50841903,10.52231943,8.497094498,7.799979524,6.504704302,8.536044277,8.25492364,5.210049084,6.586162299,10.72254311,9.155780297,10.98225228,7.14929121367,8.601288997,7.51004890567,9.076489033,11.94573106,9.975440003,9.498501844,9.94572954,7.832012647,8.965352223,BRCA
11.27344029,11.02625388,6.839081327,12.38193096,11.4799612,11.62135377,11.43055462,8.83819816225,6.90941648,10.71269919,10.91737229,8.892012333,7.395536545,6.401780305,8.618450775,8.146621018,5.664561948,6.582656103,11.17512864,9.394656215,11.02694718,7.175120268,8.859830691,7.94825784867,9.480992671,11.65775177,9.936402792,9.55547611,10.27514127,7.667131787,8.580466923,BRCA
11.08706186,11.73846187,7.265055029,12.34948589,11.162653415,11.83833739,11.62261253,8.54354174375,7.827852559,10.43052602,10.6002268,8.85164062,8.236482005,6.648325671,8.674016666,8.803470139,6.002540089,6.970019164,10.8849167,9.99050151,11.21644291,7.27769495633,9.18800839,7.58612819967,8.607368346,11.94385185,9.42569906,9.5760667495,10.44466839,7.517316273,7.704562712,Control
11.3442156,10.79386361,6.867961695,12.13760287,11.113912375,11.44205205,11.5269639,8.9363143475,6.693630261,9.889641277,11.07640162,8.312657375,7.400753782,6.908516092,7.919118257,8.173353743,5.206341637,7.045217151,11.02198648,9.627078354,11.01557728,7.32058660367,8.729783122,7.93509094333,9.566592153,11.82274022,9.787507202,9.5036457565,9.47543003,8.195898639,8.732388881,BRCA
10.31037169,9.875964751,6.499332184,10.92233559,11.29505313,10.73293927,9.599160216,9.0391301595,6.361510132,10.75975321,10.71201129,8.645353223,7.048816858,5.738505243,7.686957644,8.315298042,5.527329405,6.922969386,10.94132297,9.01498366,10.5362572,7.207519942,8.627160965,8.084937371,10.07813116,11.63953303,10.20626383,9.9366689445,9.72642302,8.0884774495,8.769772669,BRCA
10.67974863,11.62683849,5.895672973,12.15346979,10.41509076,11.538548,11.33246195,8.4061443345,6.933398915,10.0173308,10.00748325,8.838495753,8.210952703,6.973327498,8.661565351,9.040817876,6.082580853,6.719438847,10.21664921,9.547121611,10.47933595,6.984358523,9.768523916,7.31864934033,7.728874776,11.94707994,8.931979298,9.310331427,9.822443813,7.0980443305,8.357575234,BRCA
11.18055585,11.02111204,6.573196985,12.42339047,10.834701835,10.35421112,11.33541843,8.39148310675,5.975453214,10.17798975,11.09785784,7.900747773,7.431291005,7.098982487,8.961436038,8.714478327,5.520745364,6.479895483,11.07640162,9.825825817,10.18342483,7.330917413,8.793457915,8.28694858433,9.579754867,11.36417449,9.659501442,9.9425822725,9.751904322,8.2150115435,8.78938784,Control
11.62550351,11.34089896,7.327824597,12.19349773,11.46096842,11.14107911,11.31701417,8.71152100125,6.260971855,10.24019539,11.08076443,8.755431019,7.772382418,6.517673816,8.771812245,8.472326439,5.082799703,7.1126508515,11.32848436,10.15470456,10.89238744,7.209285101,8.608754849,8.102910264,9.777995431,11.48468963,9.969027107,9.5458512545,9.751444107,8.2231503775,8.620110863,BRCA
11.31223081,11.14633337,6.996504912,12.31595909,11.153986715,11.61281105,11.64258438,8.611721355,6.154418781,10.10676612,10.88991099,8.379801934,7.845993534,6.645878602,9.146391192,8.368136601,5.287630431,7.07342704,10.59878323,9.154553037,10.67333141,7.13411305333,8.919117419,7.503244585,8.832954179,12.0199261,9.532570767,9.4451757265,10.12301596,8.1149854775,8.305344864,BRCA
