@relation data

@attribute id string
@attribute 10488 numeric
@attribute 11221 numeric
@attribute 1385 numeric
@attribute 1432 numeric
@attribute 1647 numeric
@attribute 1843 numeric
@attribute 1977 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 2872 numeric
@attribute 29904 numeric
@attribute 3554 numeric
@attribute 4216 numeric
@attribute 4217 numeric
@attribute 4294 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 50804 numeric
@attribute 5594 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 6722 numeric
@attribute 6885 numeric
@attribute 7182 numeric
@attribute 8550 numeric
@attribute 8569 numeric
@attribute 9261 numeric
@attribute 9586 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3815667658,0.5279439170,0.3960468965,0.6466643338,1.7342155276,0.4277474650,0.8597522228,0.2797568681,1.9397812022,2.6010311632,1.6441098186,0.1592604196,0.4718900632,0.5599281276,0.0883500256,0.8934277602,0.4754300158,0.9763302986,0.5276523813,-0.0717742680,1.5197282433,2.0539485763,-0.0495949284,-0.0068966250,0.8519533800,0.6201772619,0.9587464938,0.6449646591,0.9512396056,1.0459823980,0.5260521080,0.0516735649,0.2693405723,BRCA
GSM480985,0.3347815426,0.8837315238,0.2730189453,0.5214375071,2.0508048685,0.3838845407,0.5953675452,0.3031341848,1.4054429928,2.6788603419,1.4036846343,0.3991615606,0.4727194903,0.7985456627,0.0586287371,0.7662042651,0.4509238059,1.2750605761,0.4521202200,-0.0165247075,0.8917866104,1.6670765338,0.0406736651,-0.0052304801,0.9115112276,0.5771414831,0.8959703881,0.6904704840,0.5775807301,0.9076532049,0.5768208967,0.0775757754,0.2437138550,BRCA
GSM480986,0.4146094497,0.5402901306,0.3807973232,0.5058162958,1.2829225361,0.5315875954,0.7773986020,0.3711583552,1.7577156492,2.8338027632,1.7274898837,0.1585425509,0.2991475913,0.5228419722,0.0992714276,0.7602790206,0.3572855135,0.8794695547,0.5276161861,0.0824834229,1.3150411108,2.3174076223,-0.0793845745,0.0253748071,0.8755208067,0.6410997946,0.6764137213,0.5398537159,0.5355760853,1.0086616582,0.5440503550,0.0308706047,0.2337614380,BRCA
GSM480987,0.3269995508,0.9408565302,0.2020458693,0.6135009341,2.1893143059,1.1743053519,0.6698617379,0.3778557302,1.6769249506,2.6617862232,1.7524254223,1.0325531543,0.2010282312,0.3928613255,0.0601638184,0.8366915836,0.2389650019,0.3491986339,0.4570317386,0.1031593607,0.5668156716,1.9121642141,-0.0082405777,0.1567118048,0.4823463641,0.7558240294,0.5847795974,0.5027399423,0.7091110317,0.3957936416,0.6721313768,0.1920744523,0.2226472523,BRCA
GSM480988,0.2138069177,0.3759544350,0.2373043370,0.4483090917,1.1994663142,0.3465793314,0.5148736254,0.1301916772,1.1675294143,2.6940636529,1.7065514632,0.0948672309,0.3150320912,0.5021468532,0.0366229486,0.6670131280,0.2502003758,0.3087169466,0.4923907940,-0.0181701116,1.2879227399,1.3670162843,-0.0020592896,-0.0337513612,0.8547642460,0.5435365841,0.5952524423,0.4535660542,0.7190744116,1.0219744084,0.3245102197,-0.0728814765,0.1930281139,BRCA
GSM480989,0.7048604438,0.6133340862,0.1316228062,0.4561344552,1.1784485579,0.2851961183,0.4703791842,0.4043724635,2.3074461223,3.1156258302,1.5978745951,0.0895403457,0.0776419029,0.2859210503,0.0758564228,0.4140197684,0.1723780840,0.6295522225,0.4168803811,0.0375987290,2.1237873399,2.3223415930,0.1581356411,0.0401129422,0.4700387904,0.7745955205,0.3143859178,0.3778633349,0.5015020932,0.7987983298,0.7406888563,-0.0303864510,0.2852107126,BRCA
GSM480990,0.4908841857,0.6600859803,0.1244135859,0.3805084057,1.7728323936,0.8064354324,0.5808486115,0.4692344638,2.3939645291,3.1874805900,1.6698938061,0.1091753253,0.1658170566,0.2198563085,0.0592130132,0.5210730648,0.3219937040,0.3098940203,0.4040678319,0.1545863018,1.1991209335,2.2060846408,-0.0766200014,0.1445519146,0.3495328669,0.8723921379,0.4204747106,0.2868301138,0.5065199021,0.7315091442,0.7886103518,0.0738705947,0.1617002876,Control
GSM480991,0.6921047724,0.8047891748,0.1756075131,0.4695376563,1.6012346595,0.6116145824,0.6048336293,0.3822606292,1.8290236989,3.1232069170,1.5292178656,0.1313952931,0.2642605963,0.4909439993,0.1091547249,0.5661078423,0.3367405246,0.7329746555,0.5071865046,0.1750445278,1.5476096728,2.3923240316,-0.0620754509,0.1220167010,0.4903383693,0.6263118941,0.5598204840,0.3808204745,0.5246103407,0.9600442277,0.7169337272,0.0730779654,0.2150321878,Control
GSM480992,0.5746289731,0.4814461043,0.1568766059,0.3800862124,1.2786797881,0.5429262386,0.5169219855,0.4556893493,2.3328941266,3.4802704560,1.6847831909,0.1233649662,0.3327612144,0.3903702807,0.1522124278,0.5830124984,0.1333302662,0.3833045261,0.4130200728,0.1619838233,1.8157576812,2.7852531727,-0.0874094128,0.0927470139,0.3735262640,0.7898053639,0.4415234548,0.3940109675,0.4424955289,0.9281852587,0.8554057643,0.0023715713,0.2135051408,Control
GSM480993,0.5301898761,0.5314575680,0.2239596708,0.5930127984,1.5869673565,0.5676008761,0.6632197241,0.3937792435,1.9907199673,3.0590454271,1.9036231869,0.1403786020,0.2775530238,0.3858281619,0.0306407107,0.7345213384,0.2735164897,0.8072516527,0.4741801064,0.0750380798,1.6241304980,2.5135206126,-0.0401579579,0.0791702164,0.6978857851,0.6733015714,0.4999517977,0.4735476100,0.5505915880,0.8848772769,0.6450165635,0.0852198344,0.2080415856,Control
GSM480994,0.4238283303,0.4133349774,0.0844783567,0.5557998623,1.0933020822,0.3938521688,0.5539001322,0.4041082384,2.2647942436,3.5049832639,1.6000574097,0.1507226881,0.1036694437,0.2925534053,0.1035833202,0.6235898277,0.1787086215,0.5016593050,0.4017414163,0.0291722329,1.9429681337,2.3423364713,-0.1035459564,0.0009401870,0.4248315496,0.6063042286,0.4916964170,0.4337155747,0.3483981153,0.7795617174,0.6965287166,-0.0624983112,0.2430260461,Control
GSM480995,0.8466687794,1.6211147259,0.2509406057,0.6276860349,2.5742988885,1.0735601958,0.6038034500,0.4553567454,2.2447793616,2.9083020126,1.2739031828,0.5607760194,0.2651551840,0.4561771737,-0.0074974089,0.5529679433,0.3540730737,0.7681285972,0.5249027839,0.1147012047,1.1047797396,2.5660353166,-0.1310860097,0.1921265303,0.6676811743,1.1702717529,0.5966209030,0.5448510543,0.4113156099,0.7874697344,0.8892415898,0.3696938604,0.2598533510,Control
