@relation data

@attribute 6657 numeric
@attribute 1869 numeric
@attribute 7027 numeric
@attribute 7298 numeric
@attribute 5557 numeric
@attribute 6241 numeric
@attribute 5558 numeric
@attribute 8318 numeric
@attribute 983 numeric
@attribute 8900 numeric
@attribute 5460 numeric
@attribute 5422 numeric
@attribute 5111 numeric
@attribute 7084 numeric
@attribute 84515 numeric
@attribute 23594 numeric
@attribute 81620 numeric
@attribute 23649 numeric
@attribute 5925 numeric
@attribute 26271 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 1719 numeric
@attribute 5000 numeric
@attribute 79923 numeric
@attribute 5001 numeric
@attribute 993 numeric
@attribute 990 numeric
@attribute 891 numeric
@attribute 898 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCA}

@data
4.924707281,6.357820835,9.794661619,7.858977362,8.1297927905,5.659219053,5.90699724167,6.619270395,5.220752803,6.413717301,6.406309388,7.008129683,7.19178534067,9.651011821,8.19852639733,10.1060462435,7.033563754,9.645109494,6.142419181,6.2555655945,9.342830898,7.227811157,6.012574958,8.519529251,4.866180084,6.487482832,5.255700175,6.52906469167,5.91779079,5.255700175,5.842357415,6.179762227,8.823479598,BRCA
5.1471348225,5.853877943,10.79646675,8.549265941,8.207026822,6.273894067,6.10699417833,7.051647054,6.0055657725,6.364446037,6.13560964433,6.914785761,7.66789353567,9.101214823,8.12052771933,10.4203475115,6.567884319,9.278554651,9.062316786,6.1104676455,10.01526211,7.045216672,5.59381033,9.069960645,5.883810945,6.786077228,5.118329873,6.825976426,5.432572281,5.455336468,5.585571947,6.16318161475,9.037218243,Control
4.96147676,5.687208569,10.63857576,8.189430636,8.176539011,5.781629373,5.90664606667,6.327333135,6.0129300215,6.086619917,5.59303773767,6.9100955155,7.32601425833,9.691255469,7.93139199867,10.273987442,6.362562487,9.185483232,8.997758931,6.405395187,9.817175993,7.30193311,5.569028668,9.036579657,5.162100493,6.477965145,5.330747731,6.67563750033,5.930654322,5.375918034,5.639963781,5.667146432,8.776993161,Control
4.84131852,6.099827094,11.152632775,7.261603975,8.30919878,6.107798352,5.90581402733,6.469727786,5.5090344575,7.790741294,6.33752536367,7.2390370655,6.97591235933,8.85611511,7.87122307133,10.227964657,6.360193609,9.086873394,9.187897079,6.6686499785,9.061938927,7.237642883,5.611033099,9.243103231,4.933113756,6.78934168,5.014814152,6.72834066067,6.061094089,5.297201735,5.135464327,6.11855449125,8.635528703,BRCA
4.925055241,5.927310565,11.52254988,9.103380351,8.1555588695,6.966133735,5.73925937133,7.759923335,5.6287591775,6.853469023,6.02078397033,7.31912801,6.763530312,9.365278684,7.80959303467,10.0955035995,7.313837914,9.517788029,9.308988054,6.7456239415,9.928363336,8.462748793,5.48527486,9.108740796,4.939004665,6.748599179,5.207903829,6.85516244833,5.864740453,5.234397132,5.666480557,6.4922561955,8.887343342,BRCA
5.1775380295,6.0664182,10.877554945,8.585001127,8.63293609,6.198401453,5.92688192933,7.578488036,5.441586912,6.723391747,6.292552452,7.454481784,7.03874911367,9.106458987,7.78460812933,9.8952105075,7.478852772,9.521659876,8.652093075,6.617564549,8.857670911,8.146264608,6.217720863,8.998534812,4.708204487,6.805457319,4.917445181,6.79523996967,6.176494816,5.727111263,5.51460459,6.27371824275,8.719338441,BRCA
5.5543497375,6.240701309,11.10197649,7.495377629,8.4837444445,5.998653184,5.82199268833,6.482005732,5.6210469815,6.401567006,5.994443371,7.3267110305,7.10016706667,9.101214823,7.798830339,9.8329397695,5.812890452,9.375713432,8.567082519,6.5216989325,8.667928594,7.325532861,5.726293954,9.406960242,5.132588408,6.87116946,4.676965151,6.76381618433,6.0364801365,5.112503363,5.524354632,6.19627768275,8.496515403,BRCA
4.8577276255,6.12918576,11.244230505,9.116669587,8.705581547,6.503830209,5.94728233467,8.038481623,5.8102462945,6.604779761,6.10246431067,7.345900669,7.13735669233,9.188119693,7.22130205967,9.9305064935,8.04360305,9.551372359,8.774162024,6.6082696735,9.626777286,8.1655868,6.419754289,9.126105027,4.634625117,6.716514688,5.250782787,6.84822423767,6.3640118835,5.449323037,5.588273328,6.47813675725,8.864341803,BRCA
5.0462764015,6.065072081,11.353999045,7.822891239,8.528158071,6.251819079,5.97034949167,6.812405567,5.34095673,6.284297232,5.88360189367,7.188619934,7.301571066,9.207185874,7.406009218,10.0772368515,6.691398504,9.101726968,8.989423683,6.785268335,8.975526388,7.252739043,5.94872421,9.084543421,4.605012752,6.790580238,5.161092822,6.566929743,5.8370662645,5.48205062,5.759562832,6.1333137935,8.673027334,BRCA
5.1762263365,5.901899413,10.4543565965,8.437670028,8.5665834615,5.80517071,5.90527172967,7.614086121,5.46625573,7.03100122,5.89026419433,6.212221867,6.78827803233,9.030143702,7.03454756133,9.8710179655,8.235058209,10.10847909,9.119292054,6.4826999675,7.570673773,9.009885376,5.852005861,6.164912581,5.753023652,5.716038325,4.632300425,6.91194087533,6.025769593,5.212385731,5.101619875,5.9634582625,8.625965515,BRCA
