@relation data

@attribute id string
@attribute 1158 numeric
@attribute 1432 numeric
@attribute 1977 numeric
@attribute 2091 numeric
@attribute 2875 numeric
@attribute 290 numeric
@attribute 3945 numeric
@attribute 3948 numeric
@attribute 4691 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1542964630,0.6466643338,0.8597522228,2.3853465386,0.3212398340,2.3332005591,2.8475438630,0.0758108609,0.0541617910,BRCA
GSM480985,-0.1767466260,0.5214375071,0.5953675452,1.9354131519,0.3507897238,2.6424524339,2.6075811633,0.0630558709,-0.0879698579,BRCA
GSM480986,-0.1167663454,0.5058162958,0.7773986020,2.6954437162,0.3971632057,2.3811360746,2.7397878072,0.5211776586,0.0667791770,BRCA
GSM480987,-0.1557433120,0.6135009341,0.6698617379,2.8926254909,0.4267915550,1.4517112300,2.9885296028,0.0414810100,-0.0278873117,BRCA
GSM480988,-0.1329827543,0.4483090917,0.5148736254,2.5944152763,0.0036020196,2.2720825822,2.6940538747,-0.0092998733,0.0830968634,BRCA
GSM480989,-0.0989504625,0.4561344552,0.4703791842,2.8582740161,0.2416838519,2.5960790814,2.1014878023,0.0731121283,0.0108723054,BRCA
GSM480990,-0.1853777836,0.3805084057,0.5808486115,3.0266179642,0.2997994443,2.6371755748,2.4394841388,0.2768891802,-0.0715988301,Control
GSM480991,-0.1410255922,0.4695376563,0.6048336293,2.4478899041,0.2894099451,2.5160266458,2.3223583040,0.0602282609,0.0121873620,Control
GSM480992,-0.1913445499,0.3800862124,0.5169219855,3.0183965962,0.2436175599,3.0559881925,2.2018320063,0.3520118228,0.0462171717,Control
GSM480993,-0.1290267316,0.5930127984,0.6632197241,2.8831561208,0.3506312356,2.6409882606,2.6810300500,0.1526932196,0.0620495250,Control
GSM480994,-0.2224053241,0.5557998623,0.5539001322,2.8910857173,0.3963087765,2.8548584581,2.5172836135,0.1377605332,-0.0759107643,Control
GSM480995,-0.1330623486,0.6276860349,0.6038034500,1.9874573084,0.3069578464,1.6630773096,2.0512948073,0.2098747199,-0.0536964610,Control
GSM480996,-0.2099180667,0.5862407519,0.6456787918,2.5049467018,0.2768444480,1.4882866368,2.5969406342,0.1160514046,0.0885444114,BRCA
GSM480997,-0.1428466587,0.4565524373,0.3234704654,2.4436177810,0.2383699574,0.8454845846,2.2212218432,0.0266931458,-0.1273795037,BRCA
GSM480998,-0.1368201790,0.4728550241,0.6373259878,2.5488720271,0.1139625017,3.0562462211,2.5166887667,0.1351375510,-0.0015559621,BRCA
GSM480999,-0.1676888233,0.5749363951,0.6438241653,1.9226159154,0.1637479523,2.2364965529,2.5283709790,0.3132727554,-0.0028102744,BRCA
GSM481000,-0.1190163159,0.4684270625,0.7633122476,1.7658235596,0.1511601386,2.1263993384,2.5616559390,0.0331702398,-0.1029869107,BRCA
GSM481001,-0.1319224616,0.5305348848,0.6716556324,1.4707979510,0.2264460139,2.0920249670,1.9117098958,0.1289681522,-0.0681545096,BRCA
