@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10105 numeric
@attribute 10319 numeric
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1234 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22798 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 240 numeric
@attribute 26279 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 284217 numeric
@attribute 30814 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 331 numeric
@attribute 3310 numeric
@attribute 3312 numeric
@attribute 345611 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 391013 numeric
@attribute 3911 numeric
@attribute 3912 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3915 numeric
@attribute 3918 numeric
@attribute 3949 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 50487 numeric
@attribute 51135 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 572 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 64600 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 81579 numeric
@attribute 836 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8651 numeric
@attribute 8681 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,6.461565904,8.971644945,6.76556701167,9.004698798,5.0969811815,5.2037195755,7.09994864525,9.746089281,7.466690585,5.66988513,6.0750662075,6.033979735,10.93816836,6.95411503633,7.445801364,7.1915641815,11.95442182,8.056110832,5.32399731333,6.920948282,5.346435058,12.53699151,11.71707458,8.653437275,6.986698549,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,13.17461947,5.209464331,8.455307825,10.872628553,4.927435762,10.1203149015,9.50184663267,11.35464901,12.99983714,7.934930906,8.4230014675,5.599623716,9.573941152,13.00739367,6.092128797,5.676529235,12.80095353,12.74323457,7.1307406325,8.621509826,7.802986618,10.756548855,6.597386379,4.636656248,9.677464692,6.43230933033,9.30169669467,11.04382723,8.378404463,9.4846820175,8.4543069015,9.9370151895,5.110416751,12.64414927,8.1486162495,10.87659774,7.56105896433,13.49883304,8.92971409567,12.20235811,5.88497103,9.4642502,12.34771002,15.00532806,6.709066159,5.496412483,5.790192895,7.450842404,7.374389909,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.368428976,9.972804328,5.689167221,6.31084507,8.464342681,8.27215776867,11.634256725,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,5.86129168933,5.85530403967,7.546352606,8.4944607845,8.69026092,9.8313225965,6.752518218,5.516024013,10.31346778,11.45883824,9.487800372,5.682300273,6.78103548,9.289875449,5.492342928,8.456252884,8.519696323,12.08918571,7.37822060033,11.21515091,6.001133,7.931813168,5.9973155525,5.934641074,5.6639776582,7.924560768,5.901658111,6.660285205,10.2072374,7.881528695,9.970178212,7.8256296225,5.703219255,Control
GSM427159,5.94776533325,6.50008947,10.18476414,6.67949367567,8.974945912,5.199818081,5.420625092,6.60639379225,9.68028616833,6.43012268,5.659433149,6.2352424805,6.539395847,10.51616813,7.516489036,8.180387697,6.0573658185,11.95691889,8.621833133,5.80333317067,5.90735017133,4.937593039,12.64414927,12.24572955,9.739840141,7.281144442,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,13.80159564,6.166218956,10.05747773,11.272491057,4.805564985,9.6275956935,9.90022641533,11.57740772,12.82863739,8.219968468,9.002942803,6.29655434,10.16800173,12.993883495,5.70044752,5.277995204,12.18834321,12.42907592,7.787354885,9.0225626735,7.871937763,10.70635156,6.147057976,5.272407006,10.14535302,6.371338954,8.828078384,9.540845393,7.325982508,9.205762802,7.9805213695,8.801453058,5.398154738,12.82636383,7.599828304,11.12925744,7.836317774,13.074006,9.156131895,10.86989475,6.340211188,9.905361101,12.34109771,13.91249272,6.373840507,5.36548732067,5.821079567,7.849500691,6.82117167,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.473633714,6.6596432,5.663779561,5.804719114,8.779925425,7.85669691467,11.27623323,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,5.85702554217,6.054235957,7.48196166867,7.97569312475,8.669346719,9.2628993675,6.478329262,5.714802736,10.329653278,11.6077021567,9.4310771815,5.101199635,6.166218956,9.578863787,6.063509009,6.966306806,7.177920594,12.001308,7.05787236967,11.36612562,5.644873832,8.1988449165,6.074195938,6.353195907,5.8528914586,7.7506065195,5.899424146,6.249592888,10.39985497,7.815256994,10.89604874,7.1910294905,5.355449107,BRCA
GSM427160,5.52044016575,6.853063496,9.3312535,7.13302304567,8.986710369,5.2580703925,5.4820486345,6.58493097,9.69256516467,6.416760061,5.336114869,6.077757674,5.844744204,9.696107356,7.52469168767,7.6220252555,5.457103785,11.84327345,8.38961104,5.697396068,6.510441019,4.838713892,12.41967063,12.12389031,10.36525103,7.608404767,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,13.830710045,6.220528877,9.645289663,11.203772912,5.616777635,9.7717912665,10.2655236773,12.42106423,13.57553219,7.942780038,8.9238215915,6.416760061,9.391867114,13.12928165,5.655216748,5.336114869,12.87602003,12.45547628,7.4532495275,8.5481499285,7.778259714,10.388563382,6.608332915,5.379561399,10.42139193,6.561221976,8.9042892375,10.145837,7.458490947,7.7278553315,8.22413577175,7.1871764155,5.515393331,12.67768778,7.590059595,10.01863178,8.01464519233,12.3793121,8.851202688,10.64577575,6.537183934,9.70697128,12.51631937,14.51605303,6.74855168667,5.691198038,6.193580184,7.734880845,6.742616386,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,6.004058206,5.760494586,5.682862067,5.173838258,8.42928237,8.11094053067,11.198356615,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,5.82716031317,6.35618041933,7.496409352,7.84053328475,9.073024297,9.6706944665,6.215392848,5.329313116,10.0589241477,11.5512263767,8.9013859115,5.014814152,5.995434345,9.330514214,6.577621898,6.90941648,8.414834386,11.63162057,7.01943370733,11.54144891,6.257770271,8.03923302,6.225222865,6.403868968,5.7897319854,8.1061247785,6.376000002,6.638439986,10.04121461,8.073848511,10.58594865,7.2054038215,6.511322251,BRCA
GSM427162,5.58777326775,7.060428778,9.370252094,7.27747024367,8.742495656,4.8089754805,5.275502987,6.0589973865,9.98949733167,5.863140121,5.442289366,6.211699109,5.341462114,10.56679164,7.21264682,8.477277703,5.725019338,11.56304622,8.480952861,5.12699757367,7.365590567,4.904979261,12.73729283,12.44264168,9.910005977,7.829676956,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,13.10958531,5.78869305,9.452334495,10.460565705,5.99820185,9.477837206,10.2724422663,11.27393851,12.30526243,8.593784309,7.414661847,5.989826604,8.937668895,12.94444888,5.771893004,5.464840793,11.98345514,12.02845184,7.4011955135,8.7223001635,7.332352418,9.7159200555,5.82808014,5.412113573,10.56828182,6.18410994633,8.75186424133,7.64196344,6.114997467,7.1284671085,7.687670124,8.1189968445,5.499695432,12.1857598,7.6644005535,11.32101501,7.67642662233,12.41466417,8.64607980733,11.0791816,5.818781073,9.766156644,12.26985874,14.35403309,6.91424652367,5.37344951167,5.759562832,7.184878131,7.875812501,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.432467779,6.594776658,5.460424154,5.108536217,8.584211958,7.98209816267,11.274247985,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,5.05698450317,6.36100294267,7.166098701,7.5957045875,7.67194989,8.999297312,6.355796501,5.193979903,10.100698262,10.720960379,8.417672848,4.808914358,5.797150007,10.06419075,6.559687298,6.225261069,8.370459788,11.41027128,6.46814411567,11.88081762,5.574564199,8.049352819,6.512188232,6.816507311,5.6257131728,7.389583129,5.863140121,7.411068419,10.50969117,7.239410274,11.09339134,6.308850296,6.235732444,Control
GSM427163,5.87271996825,6.893365624,9.848083443,6.68095800667,8.684828488,5.122460336,5.416694716,6.730522711,9.506100771,6.860966288,5.421401099,6.0872080685,6.042212717,10.36033166,7.17533249833,7.8127938485,6.8901006515,12.12850358,7.944479462,5.43099958733,6.32585905533,5.541492575,12.54078076,11.97837451,9.620316579,7.554207264,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,13.67035693,12.58150432,11.12211636,9.409379341,5.56971228,9.3861165135,9.404843943,11.18505522,12.21264541,7.459720794,8.26847119,6.56544914,9.104429135,13.346918195,5.391468086,5.115211455,12.38876812,12.34109771,7.5245616955,8.63491322,7.52089585,10.5920613335,6.568568473,4.805822905,10.67791364,7.03425695367,9.13491446,10.16184396,7.364180901,8.893920635,8.06193408825,8.65547585,5.228252321,12.00289948,8.5224865225,10.46360129,7.975915989,12.45547628,8.59044482267,11.61281105,6.301501339,9.855452948,12.37603319,13.73047547,6.52162721267,5.24425162867,9.731989781,7.546047737,7.242581369,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.83744581,8.905673654,5.599028548,5.902080364,8.435838088,7.82991936767,11.21839075,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,6.07725681717,5.979395943,7.33013335533,7.8450723755,9.268495874,9.819947042,6.095297454,5.182107523,10.5729125313,11.54329104,9.2133861525,4.828848945,6.737352562,9.272076349,6.542068896,7.753252064,6.675961001,11.76197512,7.059741909,10.88698849,5.989826604,8.040914571,6.518443469,5.925412759,5.7767472574,7.637528126,5.504788206,6.561483187,9.78258103,7.553593058,9.802112873,7.0635894335,6.303968491,BRCA
GSM427164,6.0241266485,6.668073461,8.991154128,6.273083892,9.33884841,5.7395753315,5.506526572,6.87151716925,9.688092646,7.477052175,5.488973851,6.15580083,5.759695977,8.97466634,7.26909411033,6.8315434305,6.5536864175,11.63993091,8.556449653,5.06825095367,5.968922106,5.156043878,12.60891324,11.80634431,9.126537434,7.231847873,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,13.80707185,12.50251243,10.51325413,9.4130184875,13.23175973,10.3317089185,9.51612918533,12.41355925,13.53768073,7.494777849,9.5837922405,6.091917306,8.691116347,14.0346627,5.21024395,5.298302041,12.80568549,12.38431166,7.5689740425,8.5984358945,7.793426314,10.602672104,6.123713395,4.790265497,9.548258938,7.21289602867,9.489530799,11.74013292,8.052107626,9.5352510465,8.36616522825,9.347397084,4.985513237,12.9236618,8.11643099,10.2822345,8.257598404,13.19114487,9.510653174,13.42739342,5.978888461,10.48083592,12.87483063,13.77694807,6.160625593,5.431006781,5.353244986,8.234483507,6.583726382,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.14017664,7.21972788,6.376000002,6.024591871,9.008765532,8.18650002,11.07534033,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,7.15443493,5.98125183967,6.96976629,7.89616385625,9.673230059,9.444171974,5.996451597,5.334685584,10.5815088053,11.6186680667,9.9163703245,5.321216715,7.238598499,9.540317507,6.055559693,8.209345068,6.320264091,11.96720294,7.331943975,11.4712435,6.394896188,8.276164252,6.07383167,6.064587171,6.1557894346,8.5459358775,5.093825554,6.446881172,10.54285319,7.175178069,10.25398074,7.223262653,5.453691444,BRCA
GSM427165,5.88751933675,5.993341073,12.48456748,6.779059113,8.17437786,5.269756538,5.7231049945,6.362735412,10.0480993307,6.742953157,5.942169184,6.572961414,5.942169184,12.44988381,7.13829554067,8.4336189565,5.366277458,11.48011881,8.162543804,5.72716198833,6.82785190267,5.438302209,13.03029388,12.38541089,9.037218243,8.219678124,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,12.56767587,10.54658128,9.4537342,8.787562717,11.67464041,10.214895946,10.4052109017,10.45145612,11.21413864,8.1487195,7.7559959895,6.731933742,7.954852246,12.701373425,5.516024013,5.213941395,11.02951865,11.41436827,7.550193916,9.1479749325,6.279290785,10.2733223835,5.850631456,5.328236218,9.834609753,7.19476401833,9.251714595,8.66980731,6.705498046,9.121049651,8.10012284475,7.8410433245,5.014814152,11.97982718,8.9026384035,11.29880451,7.50578837367,13.10298289,8.70774294967,11.77742394,6.583763983,9.530631222,12.52075501,15.02279519,6.344653246,5.26103280633,7.230263367,7.141854563,8.139859715,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.014814152,6.139659422,5.333433796,4.77796061,6.998198677,8.451561107,11.151396135,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,5.4415442,6.79660585167,6.54175895867,7.264331835,7.262755244,9.718924317,6.107065996,5.201056716,11.3817422673,10.620682972,8.575344218,4.73770262,6.518854253,11.79415195,6.371171674,5.606746643,6.423120638,11.42772678,6.42166024533,12.03158587,6.165867356,8.3070644095,6.0879165975,7.988231821,5.645039366,6.9179834015,5.626739362,6.282259665,10.10111594,8.110210699,10.63491565,6.3213830765,5.665201768,BRCA
GSM427166,5.55851851825,6.453069445,9.272712079,7.020737198,8.824657385,5.094001894,5.852605391,7.0975611175,9.436876068,6.689303092,5.567584424,6.095394251,6.015923042,10.7538521,6.82093143667,7.178770695,6.2928801065,11.95442182,8.2669635,5.32302536333,6.558471755,5.023045997,12.60023009,12.15504123,9.091403071,7.56483756,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,13.646442645,11.59208337,9.770623066,10.614422057,5.464350722,10.0771995225,9.25162105967,11.62774602,12.81545941,7.516174992,8.825478429,6.140988854,9.782425408,12.980359775,5.814365364,5.989996857,12.97619003,12.74323457,7.4520617975,8.2346108605,8.374019108,10.6139681695,7.117464214,5.256643908,9.860714986,6.328962603,9.23773095817,10.70365297,8.158535374,10.36853561,8.69394073125,8.942056513,4.867045482,11.92436912,7.795463405,10.50808719,7.747637681,13.19114487,8.40226476,10.69807978,6.342346398,9.695555047,12.20475003,14.22362506,6.20271008933,5.32847452233,6.068354407,7.659908731,7.255408968,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.517599514,7.542337622,5.891304496,5.887897624,8.819732939,8.171538624,11.40345044,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,5.8607249385,5.93944441167,7.84441516067,8.05261194825,9.194320487,9.632114784,6.332712967,5.354038858,9.76574384767,11.4495990067,8.9471097785,5.167931151,7.822174254,10.56613044,5.443615974,7.833192323,6.14308278,11.92850738,7.018808194,11.23283777,5.392842236,8.3666695385,5.8864404035,6.918538669,6.1264922834,8.3320404855,6.001358226,6.094030827,10.4077487,8.096110446,10.04775483,7.3111102725,6.597423627,Control
GSM427167,5.650041658,7.288038103,10.24606989,6.649348596,8.659854224,5.5815958645,5.0692057385,6.41978303225,9.58057105933,6.500527718,5.650485447,6.3311955985,5.978888461,9.303998235,6.92672964933,7.320817348,6.2675959045,11.46383867,8.546914832,5.793978829,7.01291672967,4.742156708,12.23971048,11.79378019,9.779514641,7.754087662,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,13.92629211,12.10466109,10.89786457,9.5314758395,12.95548196,9.6996756995,9.76997316367,11.58210918,12.88816775,7.423202332,8.7674989085,6.79103628,8.26375173,13.484557835,5.550909319,5.178725843,12.64577331,12.50251243,7.530604743,8.326192676,7.701239091,10.4403795775,7.818711782,4.809043025,10.66204549,6.958562315,9.05065703483,10.41875948,7.011789475,8.991500668,8.39897251175,8.2456295,5.05203679,12.33362227,8.2811261155,10.25917864,7.91114789333,12.49390804,8.89394847567,11.73846187,6.124695819,9.573046472,12.42766909,14.37348409,6.496869675,5.32697615567,5.563776856,7.280958923,7.076765168,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.801553978,5.818908863,5.847816088,5.781235931,8.738583034,7.91861634733,10.99057863,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,6.020187685,6.398579306,7.80894971567,7.87109163775,9.012625324,9.7227322955,6.387246745,5.39361462,9.956344037,11.6033707233,9.204869818,5.46083367,6.303694572,9.938499406,6.380768944,6.888990144,8.252974189,11.36056745,7.05702786333,10.99013608,6.058214335,8.288078818,5.700402949,6.077249008,5.8838277246,7.7930385845,5.956585975,6.225020007,9.861979055,7.009607858,10.06457475,7.191795379,5.849756153,BRCA
GSM427169,5.56331123875,6.894093582,8.730980488,7.04562845567,8.645245129,5.494948245,5.5754035815,6.2012063225,9.75364579767,6.827314517,6.005013239,6.2017657865,5.906897358,10.11144907,7.18510210533,8.1503973525,6.489380715,11.67867508,8.628081972,5.527496062,6.17238691167,5.665486041,12.08864757,11.68597092,9.513254412,7.082364963,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,12.911595045,11.29724747,9.397268784,9.642308618,6.698430771,9.526270562,8.98711892533,11.97407764,12.67203307,8.142414874,8.6419748955,6.177724116,7.518970032,12.892541355,5.504947066,5.114586962,11.9984636,12.42457843,7.6541093245,8.946522269,7.468178286,10.560315612,5.69321599,4.314057196,10.47490271,6.30607312233,9.06946628383,9.172928193,7.088605737,8.189963021,7.75319602025,9.119176652,5.570775033,12.29943565,7.71252498,11.19255807,7.702619213,12.29067992,8.90990985133,11.15889068,6.075431682,9.269361142,12.09766027,13.54172225,6.537366551,5.609631797,5.741744206,7.494497866,6.954839344,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,5.308713308,5.822354928,5.838328613,5.215689515,8.85611511,7.74245236133,11.551814785,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,5.75900304267,5.92169088967,7.79374473733,8.23267903825,8.33670864,9.564546958,6.271748387,5.091923254,10.3519697093,11.0351359567,8.9430429875,5.062004299,6.274406692,9.642061229,5.831251023,6.819352447,6.105390642,11.57911804,6.71155131933,11.51681803,6.023594275,7.806017873,5.8513197535,6.746114963,5.7581840748,7.6247556515,5.748737112,5.941347708,10.22738163,6.70134502,10.95951862,7.028214693,6.052030675,BRCA
