@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 1026 numeric
@attribute 10714 numeric
@attribute 1763 numeric
@attribute 2237 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 23649 numeric
@attribute 3978 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4331 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 51343 numeric
@attribute 51659 numeric
@attribute 5422 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 57804 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 6500 numeric
@attribute 6502 numeric
@attribute 7465 numeric
@attribute 81620 numeric
@attribute 8318 numeric
@attribute 84296 numeric
@attribute 84515 numeric
@attribute 8454 numeric
@attribute 890 numeric
@attribute 8900 numeric
@attribute 898 numeric
@attribute 902 numeric
@attribute 9134 numeric
@attribute 9491 numeric
@attribute 9837 numeric
@attribute 9861 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2967640855,1.6509813072,1.6738451626,2.0527479051,3.3594499677,0.4357111652,0.2286346384,0.5603754408,-0.0645291925,0.0793981937,0.0878751939,0.1838241033,0.1765569712,0.3221741178,0.2696559448,0.1908118588,0.2408619631,-0.0763715608,-0.0370083206,-0.1722328112,0.3042294705,0.3508409462,0.0739320385,0.1147747583,0.1949010442,0.0603612382,-0.1353485043,0.3578091349,0.1289825939,0.2126304446,-0.0795651324,-0.0325809552,1.8159400190,0.9416194924,0.2567013761,2.1901534266,0.1864337945,2.5581915303,1.7343971795,0.8690999905,1.7441548903,4.3147891045,2.6218083204,1.6679702071,1.5007596282,0.5930373193,0.0948233559,0.6908062434,0.4767773701,0.4137865176,1.6636433237,1.7810388281,1.8831490138,2.6197904943,0.5662944559,0.9842089611,1.0583215319,0.2940934600,2.6118838787,1.8763102591,0.6435214766,0.6202070082,1.5839039186,1.5325153833,0.6588075593,0.4170598776,1.4593906332,0.3816795254,0.3153306678,-0.0087363862,0.7234004603,1.0373973295,1.0895283597,0.8919484507,1.8756337564,0.5621080400,0.7796234821,-0.1159985486,-0.0137403285,-0.0835522092,0.0281522450,0.6224568851,0.4580576027,-0.1256733159,1.2872339672,0.5309962821,-0.1655763679,1.4491622901,0.4667437940,0.8020191408,-0.0709006373,0.0080851044,1.0736579266,BRCA
GSM481003,0.3862321187,2.0218701660,1.6992633063,1.6335437745,3.0403829142,0.2274992413,0.2264937060,0.8219027189,0.1319219818,0.0989586783,0.3134257992,0.3464375852,0.6493146348,0.3883218722,0.4563017235,0.6564176812,0.1376091786,0.0657878104,-0.0238657131,0.0196586981,0.2882781941,0.2266553726,0.0840642464,0.2940920162,0.2677688063,0.0027308773,0.0028041706,0.3861183389,0.0986170489,0.4597762505,-0.0982767486,-0.0169048130,1.4727092077,0.6611500725,0.1544844994,1.9052286347,0.1662331131,2.4744767026,1.5903061752,1.0760128464,1.7814379137,4.4430053392,2.7771415710,1.8147506847,1.3958061802,0.9280487112,0.6292650508,1.2284612431,0.3904295950,0.5076932630,1.9988487297,1.7448618338,1.7551688621,3.2713532845,0.8363947943,0.9699453029,0.9747160873,0.2034174171,2.5043580137,1.8717820830,0.5673383294,0.7436864516,1.5754164327,2.2685171897,0.5469102347,0.4086979734,1.6346685103,0.2651754541,0.1976965829,0.0045687593,0.4106555960,1.0455711573,1.2547097305,0.9998522750,1.7903368573,0.2910843163,0.8240081359,0.3228931598,0.1715557481,-0.0207576550,-0.0309840989,0.3056443987,0.6127621347,0.9258902373,1.2527999394,0.4128580279,-0.1131820252,1.4677737740,0.9027369998,0.6159312086,0.0203694744,0.1122321595,1.7012932566,BRCA
GSM481004,0.2243766762,2.4203961939,1.7723498195,1.7072597741,3.0274459125,0.4892555573,0.2075825795,0.9162611681,0.1890534982,0.0373623173,0.2231258520,0.3192347430,0.8534291757,0.4230842292,0.4408148461,0.5215240136,0.1511559193,0.0393371232,-0.0298508255,0.0570495894,0.4691575148,0.2490454228,0.0902431264,0.1917309899,0.2419408205,0.0486587746,-0.0832465394,0.3749461847,0.1504041588,0.1190198336,-0.0912889238,-0.0756952716,1.7533806518,0.6227301211,0.1162916337,1.9332705668,0.1968941802,2.2731753289,1.7125247685,1.0002518175,1.2316615980,4.0048973084,2.7003967762,1.6353940633,1.4842581792,0.8090367038,0.5321352119,0.7772948294,0.4884542154,0.3452819240,1.9966628156,1.8487552554,2.0524100977,3.0304102500,0.6907679671,0.9536992859,1.0102897927,0.2844656181,2.7660346827,1.8081668651,0.5110874796,0.8219513373,1.5240470535,2.1128847401,0.3739375479,0.2011434678,1.6619296756,0.1874095585,0.2921950936,-0.0067063898,0.7671577072,1.0033372874,1.1900032758,0.8835284437,1.6383459717,0.4320587222,0.9888391265,0.0864831134,0.0616463136,-0.1085152427,0.0480440760,0.5872395309,0.7394653281,-0.0354657281,1.4226152879,0.5674291466,-0.1450435588,1.6060704223,0.6028689796,0.6562707479,-0.0210278503,0.1384796301,1.9835826158,BRCA
GSM481005,0.2160567825,1.6965493859,1.5599300078,2.1695532204,3.2873637975,0.4787933329,0.2353742969,0.7042628014,0.0617171527,0.1866462530,0.1721082739,0.1440887718,0.4252725690,0.2716857038,0.3561679962,0.1602804588,0.2540275803,-0.1030659234,0.0502684904,-0.1509422822,0.4821281285,0.4635809526,0.1278961280,0.1996306668,0.2097502477,0.0227510889,-0.1238241902,0.2782131666,0.0754759258,0.2927482680,-0.0960048779,0.0541239166,1.6560580592,0.8148354041,0.2645038757,2.3797452187,0.1949750777,2.4213250726,1.5723965866,0.9060801048,1.5403858423,4.0223623277,2.7144659907,1.7148717244,1.3731225228,0.2613419561,0.0201135667,0.7916917169,0.7134718597,0.3918113433,1.7394168112,1.8183650896,2.0410535686,2.8971875510,0.6475819739,0.8211572299,1.1057120721,0.2546665659,2.6286514997,1.9930572434,0.8154593582,0.7433540598,1.4280080000,1.5133188500,0.5725545524,0.7030548256,2.1236051734,0.5792565216,0.1621993348,0.0302901914,0.3827385456,0.8526280613,1.6216202178,0.6504926867,2.0783624351,0.5302689240,1.1646198406,-0.0085486209,0.0411703430,-0.0936792948,-0.0663162038,0.5710789362,0.5730872725,-0.0567762021,1.3357575516,0.7514979797,-0.1234659266,1.2971920554,0.3671295394,0.7147000026,-0.0338644164,0.1056465136,1.1929960980,BRCA
GSM481006,0.2957256202,2.0035383105,1.6064058580,1.7807956489,3.2162807881,0.7219746874,0.1177017895,0.6144349980,0.0590941003,0.2219408203,0.1153987155,0.3943760182,0.4806833156,0.1731166790,0.3756774217,0.1411956067,0.1725004707,0.0273663734,0.0267637424,-0.1309218373,0.5907086014,0.4426632067,0.0468820523,0.2457472662,0.1486011118,-0.0420513736,-0.1093718979,0.3756188528,0.0471575968,0.2969489769,-0.0376998961,-0.0124659330,1.5811888011,0.7550677622,0.3146370875,2.0638683371,0.1289928798,2.8683363571,1.4597036634,1.1735575124,2.2614440123,4.2693567277,2.7208554446,1.8926719692,1.5596651835,1.3788318260,0.7674210518,1.0863824449,0.5902456128,0.6061208750,1.6818278597,1.6304256096,1.5194914200,2.3012226620,0.9323784001,1.1557352251,1.1636027598,0.2421859070,2.7934896150,1.8038906007,0.7206309512,0.9081259256,1.7768181165,2.0707664888,0.7732842431,0.6889269474,1.6552993021,0.4449059242,0.2121967876,0.0378120298,0.6132007042,1.0749186548,1.2139846680,0.6832653410,1.7652631551,0.3955031129,1.0816936776,0.0356964711,0.1139000174,-0.1181154632,0.0441557864,0.7288999624,0.2585669610,0.7741621174,1.1979828272,0.8258214549,-0.0528207624,1.7072771922,0.4733347378,0.7875789786,-0.0934443938,0.0085488280,1.3423867920,BRCA
GSM481007,0.2692059731,2.3997609466,1.2485547140,1.2220723854,3.1362124086,0.0016192900,0.2593151536,0.5070784445,-0.0943158257,0.1789678637,0.0960486509,0.4042738268,0.6808394640,0.1987711458,0.3747202562,0.0791026834,0.1134327814,0.0606442358,-0.0726720185,-0.0783860873,0.3875573734,0.5226728917,-0.0523880323,0.3174434600,0.1728901995,-0.0358105850,0.0210265649,0.3911774081,-0.0756570313,-0.1149137928,-0.1368291117,-0.0834962379,1.2673711873,0.6811011502,0.1401527014,1.7182117303,0.0966674671,2.4933420419,1.1511982013,1.0347847308,2.1193977993,4.3532934029,2.6538662463,1.8896059791,1.1411154405,1.7699125409,0.6771491348,1.3358904720,0.2597851135,0.2662795463,1.6526423823,1.2983347251,1.0893662098,2.3030294380,0.9829413295,1.0539548550,1.0986000624,0.1549096278,2.5330266953,1.4022798241,0.3935637878,0.7725091391,1.4361651904,1.8083590269,0.7441768796,0.6629691342,1.2351145123,0.3915002394,0.2412814564,-0.0242566722,0.5289818927,0.5846992452,1.0277428528,1.1128185045,1.5430412068,0.2816427392,0.9833582546,0.2843169478,0.0063680400,-0.1137802502,0.0049394191,0.2852581624,0.1817799679,0.4225386212,1.3696007534,0.7083978821,-0.1275766564,1.5105487858,0.5000839989,0.5977900766,-0.0997803772,0.0905794720,1.8028394779,BRCA
GSM481008,0.7145212810,2.6693531871,1.4346678649,2.3513552099,2.8834402039,0.8999093904,0.4549021708,1.6515556350,1.0655648537,0.2938232523,0.4340666698,1.1808935257,1.9233120830,0.9942466053,1.2343148517,2.0993367582,0.9348834902,0.7474286042,-0.0353264075,0.4728028129,0.6076418042,0.3733452866,0.1901443357,0.3407678535,0.7032524203,0.1874638443,0.5310698947,0.5350037411,0.2799521475,0.7624854082,0.2419769994,-0.0534626984,1.5120520081,0.6396369888,0.4030745154,2.1771657469,0.1174926700,2.2891377956,1.2748848116,1.1509291225,1.9077722233,4.0321799437,2.5476031156,1.7645532820,1.2468131570,1.1392428355,1.3091744333,0.9500272161,0.4961231979,0.1959771194,2.0505630373,2.1155795454,2.1342651668,2.8148888748,0.8754903713,0.8768678155,0.8500592999,0.2724911920,2.3066327573,1.7540325374,0.3922997092,0.8150627947,0.9213188795,1.8682854640,0.4578721970,0.6538910852,1.6781765093,0.6097803118,0.8295181207,0.2028517701,1.6502472160,1.2286708913,1.3371553920,1.6374257505,1.9077362170,0.5130311509,0.8807206629,2.0442905724,0.8604655135,-0.0597433310,0.2814995223,0.6741153908,1.7748402535,-0.0585649649,1.2536895500,0.4965368061,0.1622534281,1.2631243495,1.8937578698,0.7574420411,0.3784788114,0.6091946059,2.6956056886,Control
GSM481009,0.1897917593,1.6445278376,1.2361891112,1.6511094271,3.1617967563,0.3607809759,0.0977629225,0.4189390297,0.0764553217,0.1601452913,-0.1304075974,0.0301794068,0.0956283484,0.1254777834,0.3314000392,-0.0305741900,0.2226989590,-0.0922884811,-0.0664649450,-0.2480426733,0.3807295378,0.2772829186,-0.0763869880,-0.0569411313,0.2472504469,-0.0327812024,-0.3359343167,0.1465625460,-0.0717729988,0.0250910065,-0.1071946226,-0.1098337934,1.6196986654,0.5493963470,0.1943304261,2.0588545202,0.1189352619,2.2783477865,1.4393705626,0.8075163673,1.2277624807,4.8199692727,2.4997578934,1.3486013363,1.3640365572,0.3928519024,0.5264987499,0.2862428301,0.4300426333,0.1116802940,1.3921404270,1.4322553725,1.6956942152,2.1188873550,0.2689969856,0.7828766788,1.2574071402,0.0802398406,2.3834086260,1.5735545121,0.4603130589,0.3745919642,1.0751262042,1.3525239891,0.3970553539,0.6089003728,0.9449293574,0.3624271641,0.0296385280,-0.0177333261,0.4518495524,0.8489706275,0.8575766770,0.6228027097,1.9346299171,0.4942341277,0.9655744929,-0.1738890497,-0.0439923401,-0.0538908030,-0.0615932246,0.3751777394,0.6516296693,-0.1077079204,0.7984491094,0.3113005406,-0.1511437901,1.1285554702,0.4926900259,0.4690800012,-0.0650701700,-0.0490356854,1.6744657689,Control
GSM481010,0.4230568399,1.7503523453,1.6432634554,2.5049641729,2.8992610497,0.7100994288,0.1722550709,0.9077929461,0.2706526245,0.4557008447,0.1652347021,0.3504717362,0.6307177002,0.4082824711,0.4358616832,0.6026557744,0.4611468999,0.0634123954,0.0522999922,-0.0124767962,0.6160054960,0.6661116165,0.1689249123,0.2415868696,0.2755677042,0.0435483375,-0.0939168603,0.2753915236,0.0356376837,0.4402461331,-0.0654773861,0.0461212377,1.7940255640,1.4100942657,0.3074949513,2.4509170850,0.2203730272,2.4222768023,1.7405861315,1.0346734672,1.5880995990,3.9894852161,2.5013724120,1.4051172536,1.3405036329,0.7204279117,0.5893098712,0.9541471229,0.7338087111,0.4299290776,1.8385142950,1.9493536874,2.5257176020,2.7604640922,0.7812320319,0.8712215970,1.1533191363,0.3142677744,2.3319111667,1.7301260083,0.8495002364,0.8431336136,1.4571809603,2.0996140904,0.4094827466,0.6300583106,1.1449683505,0.7186442502,0.3255983432,0.1257149231,0.7624567913,1.0612251826,1.1413293185,0.9416430375,2.2246888975,0.5944828731,1.2663386790,0.1304190234,0.2047687730,-0.1005390486,-0.0030340461,0.6883722000,0.9104454868,0.0923581907,1.4125341330,1.1656297360,-0.0933580918,1.4638007580,0.9610142049,0.8488398601,0.1179589785,0.1005204337,1.4865737623,Control
GSM481011,0.3164373107,2.3434683681,1.8372667487,1.7207750380,3.6372286978,0.0915678958,0.2750019096,0.9206070718,0.1725533307,0.0618993160,0.1211855995,0.2604394792,0.3785834368,0.2690474956,0.2993407611,0.5016609616,0.1877087231,0.0178071807,0.0150719955,-0.1323638420,0.1835218242,0.3397963045,0.0547833227,0.2562797134,0.2928500675,-0.0011738166,-0.1571170169,0.3933382846,0.0471152081,0.0915094231,-0.1127375636,0.0537881824,1.5874533258,0.4626399876,0.2152468930,1.6971317762,0.1758092423,2.7429658249,1.4594285641,1.2195015140,1.6331438623,4.3698803425,2.8978922666,1.8646869792,1.3077086934,0.6229523020,0.6152269136,1.0459256395,0.3455736895,0.4344210476,1.8850405579,1.4347315953,1.3635210281,2.5665733218,0.9184809019,1.1181267537,0.8827924452,0.1958014469,3.0421144960,2.1916008665,0.3949827650,0.8199424006,1.5289352204,1.5297581687,0.6017916450,0.2998918322,2.1114134911,0.1393381451,0.2367916029,0.0021528411,0.6490977473,0.6507059951,0.9716276427,0.9736804315,1.9566083005,0.3589823847,0.6878570232,0.3586573175,0.1683643096,-0.0643002445,-0.0184766071,0.3824135645,0.5326922837,-0.1251882654,1.5210852401,0.7662111923,-0.1891083614,1.6247811692,0.6715059889,0.6278304482,-0.0079214406,0.0878606129,1.8906037143,Control
