@relation data

@attribute id string
@attribute 1025 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11168 numeric
@attribute 11198 numeric
@attribute 1234 numeric
@attribute 129401 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2237 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 2547 numeric
@attribute 25920 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 348995 numeric
@attribute 3978 numeric
@attribute 3981 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 51497 numeric
@attribute 53371 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 5478 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5901 numeric
@attribute 5903 numeric
@attribute 5905 numeric
@attribute 6749 numeric
@attribute 6827 numeric
@attribute 6829 numeric
@attribute 6872 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 6917 numeric
@attribute 6924 numeric
@attribute 7175 numeric
@attribute 7469 numeric
@attribute 7514 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 7852 numeric
@attribute 79023 numeric
@attribute 7936 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 8178 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8731 numeric
@attribute 8732 numeric
@attribute 902 numeric
@attribute 904 numeric
@attribute 9150 numeric
@attribute 920 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3849943972,0.4899455309,0.8025336055,0.7891367642,1.3052666187,-0.1863651286,1.0520923548,-0.0296380270,0.7140045016,1.6378173305,1.8174701333,0.9790288194,0.6899368121,0.9026345282,0.3684030536,-0.1166912027,0.3998035524,0.7491668550,0.4204686892,1.6119218021,1.4433596209,1.2971594483,0.3907541752,1.4746629334,1.2852055382,0.6623463939,0.3433025304,0.7302590771,0.8086666293,0.5868371031,0.1694913510,0.7445804778,1.5253196360,0.7909886523,1.2891664039,0.4461162236,0.3975369574,1.8765759530,0.8007492875,1.9384943789,0.8600320538,0.9390896344,2.0158322748,2.2408497483,1.9307530988,1.5956783741,1.6747005731,1.5583458656,0.4754831513,2.5620279180,3.3409077062,1.2697496667,0.2663919034,1.6257760737,1.5967238161,0.7240560270,-0.0681862467,0.9239108607,0.6328719492,1.4933159806,0.4038949576,1.9529181652,2.2375844716,0.8356572900,0.7953415547,0.0176405004,1.7934711947,0.0197498125,0.3671399739,0.8881405729,1.0479472341,1.0363398434,0.3732694998,1.5897861217,0.1813214159,1.0847723121,1.0444371149,1.7725182475,0.3414848109,0.2932295016,0.0643139921,1.9272642836,1.5733707614,1.0688239759,0.5753594652,1.6350200091,0.1393629896,0.3201496537,-0.1204670775,1.0942583308,1.9006769914,1.1677160359,0.4972714678,BRCA
GSM480985,0.1467938789,0.3209908083,0.7899544011,0.7136773296,0.8381592483,-0.2207998319,0.5999261141,-0.0246395640,0.5457641249,0.7014633930,1.5404746989,0.8449234596,0.4797835061,0.3769728733,0.1872565681,-0.0985705184,0.2591035321,0.5551873397,0.3228473669,1.4580998719,1.1930336464,1.2402474730,0.4345017685,1.3002798611,1.2463617062,0.2177986754,0.2805762249,0.7941040839,0.3276340627,0.4789012937,0.1616124383,0.3393816852,1.2684743941,0.5284117226,1.0446353144,0.3337536132,0.3440147386,1.8608403636,0.6489243608,1.1547020133,0.6569830517,0.3429515940,1.5899640836,1.7362441270,1.5928977927,1.3546642363,1.2201701118,1.4373816931,0.4203461343,1.8590886791,2.8404286438,1.1120309131,0.0894873324,0.9967656328,1.3922314345,0.6675572611,-0.0969121774,0.6914762335,0.4415413506,0.7594941845,0.4940081182,1.6480467087,2.2541999816,0.8396029572,0.5610041876,-0.1425825459,1.5032221264,-0.0077615980,0.0977417487,0.7980979091,1.0505479182,0.8877975998,0.2540215575,1.3670432708,0.0989122819,0.7446152211,1.1305355117,1.3996164949,0.1817586680,0.2457146933,-0.0337685923,1.3572577246,1.3429538292,0.9476677832,0.3557166595,1.2766061766,0.0183667333,0.2088584618,-0.0646950120,0.6886551158,1.2444984571,0.8040189062,0.3756342870,BRCA
GSM480986,0.2963291010,0.5144213329,0.6092003303,0.7198959237,0.9828752340,-0.1712512176,0.9434039399,-0.0405722065,0.4456885583,1.4220015855,1.6741521096,0.9667765086,0.3431033431,0.6600834293,0.2663877588,-0.1201789906,0.2430196964,0.6961050711,0.3894215714,1.3661965654,1.4635035615,1.3718358504,0.5626451933,1.3279832959,1.0846191228,0.4957253507,0.3247791289,0.9862888256,0.5813196078,0.3937992809,0.1028344686,0.6536400349,1.2953370094,0.8413109845,1.3916506580,0.3676353578,0.5185324838,1.7504970308,0.9002718199,1.9555213994,0.9663382927,0.7438989184,1.9199756663,2.0280745625,1.9659044344,1.5147999951,1.7253105589,1.6264587631,0.4071509692,2.2887325682,3.3059428532,0.8680856632,0.2266702914,1.4235390248,1.7232999291,0.7385665625,-0.1152252391,0.8696953458,0.6858255033,1.2395001212,0.6100400456,1.7111154331,2.3462878466,0.7423072313,0.6963683426,0.1111693509,1.4256592169,0.0069294651,0.3523007558,0.5540504726,0.9532300165,0.8561127080,0.2970880903,1.5507530641,-0.0187492559,0.9023940156,1.3540268184,1.6873053685,0.2735908890,0.3267470447,-0.0115353416,1.8090917643,1.7406961901,0.9167322499,0.5871709410,1.0528557854,0.1478318812,0.3690454011,-0.0579067368,1.1981142461,1.8644245863,0.9770701648,0.3576157473,BRCA
GSM480987,0.2239426852,0.4756588642,0.4331952077,0.7147305615,1.0079667182,-0.1795559336,0.6746583796,0.0869013125,0.3906424057,1.3385604510,1.9021330754,0.7314085239,0.0085328299,0.4986517626,0.2858136211,-0.0847668527,0.2049890867,0.7080615726,0.3075024625,1.3192917854,1.6514926255,1.5798537581,0.5690965432,0.9513957922,1.1207719374,0.5377548806,0.1268218456,0.8838460347,0.3103429317,0.2351147062,0.0561209006,0.5613852767,1.2237848221,0.5981645194,1.3506376296,0.3425380510,0.4557380625,1.6928357801,0.7334619807,1.8825247181,0.7729776755,0.7551016080,1.7094694111,1.9679285884,1.8285348948,1.1692217951,1.7316677769,1.5740409474,0.3766436594,2.2926479181,3.7002783086,0.5817610253,0.1429179571,1.4996539459,1.7264401954,0.6298927483,-0.1223672856,0.6686111968,0.8821826448,1.0785021728,0.3817506989,1.8003339834,2.2759978601,0.6707635797,0.6723655576,-0.0255596244,1.3821598534,0.0226243881,0.2746952662,0.2872325689,0.8944853104,0.8304926461,0.0295035187,1.4621568225,0.0461068648,0.7593178876,1.0933616371,1.6172707303,0.2320962109,0.1665232545,-0.0035921449,1.9836852131,1.9729779246,0.8694929595,0.4538180008,1.3326103814,0.2336658917,0.2660323721,-0.1082901696,1.0364601911,2.0359585796,1.0548824731,0.3201931257,BRCA
GSM480988,0.1185519144,0.5040328691,0.4507192669,0.6626570538,0.5826766693,-0.0547884372,0.9564199784,-0.0960179744,0.4572973616,1.4002106098,1.2991112575,1.1624832315,0.3379816800,0.7316907225,0.1746661196,-0.1454569007,0.1951623424,0.5854503348,0.3251843960,1.3141329512,1.2572279164,1.3436287939,0.4659313884,1.1511479914,1.1935567203,0.3271604209,0.2029555759,0.8510179381,0.4741234867,0.2904223796,0.1152204733,0.5848175896,1.6813288630,0.7880356329,1.2748770098,0.2598672854,0.4754014016,1.3890773612,0.7290149531,2.0881026984,0.5144257691,0.3602641243,1.6099965249,1.6670975165,1.8871115711,1.3366246809,1.1884789462,1.5029344358,0.4961164197,1.8298926553,3.2048869663,0.8539893320,0.1148193197,1.2172263966,1.3704374204,0.4567717433,-0.0570258045,0.9095144923,0.5746341971,1.0194898522,0.6146772572,1.4810568723,2.2768048387,0.5777680379,0.4913339881,-0.0002160182,1.5634070187,-0.0437069731,0.2554389394,0.5273030028,0.6161849515,0.8680884670,0.3850801895,1.4750637011,0.0405815274,1.0191732168,1.2385658920,1.8396926300,0.3155866897,0.0784844844,-0.0063245475,1.5446772821,1.6725406502,0.9844121249,0.4406852415,0.8448971166,-0.0508218127,0.2454139744,-0.0813145423,1.3504983186,1.6184079913,0.6414931819,0.1854534280,BRCA
GSM480989,0.4301519243,0.2515059077,0.2878968191,0.4162900480,0.5216631466,-0.0846099626,0.2786281444,-0.0803737361,0.1961962798,1.3471962494,1.3030091405,0.6236715474,0.5833824877,0.5280406712,0.2732863293,-0.1655206500,0.3182675014,0.7372801824,0.2777667090,0.9157748446,1.0834674204,1.0362797864,0.5378667209,0.8324602135,0.6455758893,0.2276148893,0.3893048411,0.5967798695,0.6133678607,0.1490912882,-0.0329211112,0.4277957842,0.9306071563,0.4615591537,1.4266218991,0.1682821758,0.5009772391,1.2504570495,0.8378822479,1.9375428505,0.9081393301,0.7286765165,2.0221051542,2.3189120144,2.6384319331,0.8982298934,1.9962721103,1.7817363106,0.3463664977,1.3265355958,2.8934994141,0.4970077554,0.4082691085,1.4371157042,1.9822810122,0.6024599970,-0.0495784977,0.9060638507,0.2389883470,0.5887060748,0.7495097353,1.0347258002,2.7357247387,0.6805671920,0.4226660770,-0.1427301994,1.5631407052,-0.0188183635,0.2628413941,0.2597217747,1.1059650832,0.6783111019,0.1055778944,1.4158526241,0.1142120624,0.6315251452,1.4912367761,1.7930940537,0.3307590806,0.3105335636,-0.0405292509,1.4989452720,1.8053516249,0.4584547386,0.3193598671,0.5867294799,-0.0113417384,0.3926065220,-0.0625123944,0.7900690103,2.1433293523,0.6250937043,0.2868868260,BRCA
GSM480990,0.4547774609,0.3663991575,0.2567484271,0.4633520206,0.5944006114,-0.1657811482,0.4454658264,0.1646377929,0.1790467939,1.3830383457,1.4144610668,0.5934648400,0.1810319527,0.4196051169,0.2868407922,-0.1570845891,0.3282873129,0.6732569237,0.2028269394,0.7701494991,1.0903140474,0.9231498764,0.7308652535,1.1087947152,0.6016601944,0.3621013066,0.1977200439,0.5345657226,0.4562935978,0.1784029446,0.0403791171,0.4327955214,0.7941773206,0.4168597883,1.2732060030,0.1865623486,0.5933898498,1.4307237307,0.7899600305,1.6552819446,0.9311095635,0.7436226618,1.9708810598,2.2209360302,2.4294542074,0.9416872767,2.0354376055,1.5056323680,0.3176912965,1.7735032969,3.2827595340,0.6544796128,0.3580428582,1.2752046112,1.8198806558,0.5439141475,-0.0982274513,0.9072435641,0.3670142202,0.8336215948,0.6210742030,1.5629554589,2.8151496309,0.4308843009,0.5619740818,-0.0289010744,1.5624036790,0.0048683439,0.3099962442,0.3550588907,0.9925599632,0.9151575211,0.1645367444,1.3659351882,-0.0368276844,0.6770358148,1.2348639846,1.5929139627,0.3354887767,0.3472459912,-0.0211820789,1.5356153959,1.3790800394,0.5955568439,0.3503981380,0.6179169566,-0.0345922002,0.5160843862,-0.0763895354,0.6197933665,2.1964491989,0.8004929145,0.2576270442,Control
GSM480991,0.3619150005,0.3685883262,0.3352320662,0.2809984082,0.5233829931,-0.1589436488,0.5029890854,-0.0845744576,0.3116158577,0.8217536564,1.5166104675,0.6033780656,0.2632443212,0.4026509775,0.2965048943,-0.1141709949,0.2532665635,0.4209971913,0.2411707573,1.1406129897,1.1744634211,1.1518138795,0.5848697716,1.0823183061,0.9432743358,0.1669740229,0.1977765904,0.7777325424,0.3514687585,0.2667054668,0.0149837607,0.4317130148,1.0513600351,0.4981267733,1.2875283938,0.2289351204,0.5979717699,1.4683429298,0.9043992721,1.5006515708,0.8822802315,0.7639645895,1.7520702212,1.9216874392,2.1507377756,1.2645089434,1.8021113847,1.4836390516,0.3597656103,1.5388040409,3.2374715274,0.6270802238,0.2967241008,1.0676271898,1.6871744438,0.7496011913,-0.0332973993,0.8526755449,0.5302869232,0.5806693438,0.5674800458,1.4569345480,2.6478291409,0.6958122380,0.5998834398,0.1519861606,1.3658582157,-0.0203012955,0.3806891422,0.2713266311,0.9304810641,0.7293166828,0.2750257155,1.3748693859,-0.0332933852,0.6241490858,1.5421826303,1.2705404720,0.2419609862,0.2648514968,-0.0278386779,1.5389606075,1.5989998545,0.6787996681,0.3867491684,0.8301298161,0.1688800022,0.4241531323,-0.0782935824,0.6278897970,1.6539879311,0.6209978864,0.1586463004,Control
GSM480992,0.3223487682,0.3552881419,0.3066152192,0.5121210134,0.5091082945,-0.1735812304,0.4407250004,0.0372287346,0.2507348696,1.1840442308,1.4871710202,0.6688444043,0.5385330186,0.2964485517,0.3125823943,-0.0664784358,0.4745379445,0.5502105257,0.1931108696,0.6223496870,1.0188041163,0.7638187259,0.6392148110,0.9156237514,0.6078198389,0.3349143479,0.3574455567,0.6642244395,0.5655389330,0.2159833914,-0.0278273442,0.3609761331,0.9289087177,0.5204037031,1.5462855622,0.2128063798,0.7417532169,1.3209709697,0.8275789302,1.7407633391,1.2745025079,0.7806424229,1.7265450942,2.1274780929,2.5633065170,0.7483742192,1.8525854391,1.3489033755,0.2997363796,1.4609698521,2.9594998624,0.6391996745,0.3714684534,1.4223331598,1.6421740439,0.9198948507,-0.1131791147,1.0182554008,0.4699268990,1.0262606811,0.7238224662,1.3877892692,2.8842097010,0.6239667554,0.4276990477,0.1408105103,1.3376590424,-0.0202241319,0.4315076051,0.3485739969,1.2115103957,0.7818326849,0.1531341995,1.3167555441,0.0245984706,0.5102666020,1.2076385708,1.3486973049,0.3442658012,0.5017346553,0.0095890759,1.3852293123,1.5279809683,0.5787288466,0.2962506689,0.6617135230,-0.0821494438,0.5143715329,-0.0207560157,0.5969751815,2.0108780094,0.4366950640,0.2093612051,Control
GSM480993,0.2443711817,0.3950321178,0.3677166989,0.5821505020,0.6693866700,-0.1359833443,0.7420407823,0.0362933893,0.3407280985,1.6020187400,1.5598783485,0.9003113795,0.7873379532,0.5397679249,0.3433874613,-0.1270314738,0.2671490787,0.5286891773,0.2487729926,1.0056812241,1.4677768014,1.2537928075,0.6596746354,1.0733831598,0.9542187208,0.4764979621,0.3211575151,0.8608841755,0.7638304975,0.2364785333,0.0798602138,0.4616988506,1.0976969004,0.7333630248,1.3268595841,0.3543627792,0.6218950929,1.5558551214,0.8727969173,1.9368122056,1.0128080229,0.7003747450,1.7510728325,2.0007002651,2.3298377728,0.9727141986,1.7345658838,1.4635219814,0.3972872659,1.7947998842,3.2373407947,0.5857965611,0.2933489696,1.5105215698,1.6761763863,0.7793414384,-0.1102204161,0.8601735529,0.6078711438,1.1617727665,0.5623348826,1.3297676741,2.5719508273,0.7312459293,0.4390635011,0.0001014137,1.3345121518,0.0239697501,0.3887583504,0.2722776126,1.1248942976,0.7789128744,0.1533556855,1.3989291749,0.0229802592,0.9428212035,1.4543932796,1.5577344969,0.2897538714,0.3084160125,0.0671177625,1.6705465861,1.7083129882,0.7142780554,0.5310274290,0.9745229781,0.1009175403,0.4966030294,-0.0625347915,1.1722488850,1.9973433444,0.9661113581,0.3327972405,Control
GSM480994,0.3607184563,0.2416215162,0.2600643801,0.4456454182,0.6970382274,-0.1343092326,0.4686370194,-0.0198064901,0.2211013224,1.2205973229,1.3899063959,0.6165885921,0.5374269194,0.3533706690,0.2340560007,-0.0718343223,0.2428432395,0.5955931577,0.1960956091,0.7864166349,1.1443058404,0.9453338646,0.5435808993,1.0698143355,0.6630211305,0.3764650823,0.2789811619,0.7307756918,0.5646230253,0.1932654045,0.0721072979,0.3644096033,0.9397846818,0.4388886676,1.2374990694,0.2045801922,0.5573769581,1.3609777563,0.7297566188,1.7444200515,0.9296552261,0.4711834936,1.9371673185,2.0915828495,2.3845392201,0.9918877419,1.6347134388,1.6144219436,0.2648243228,1.5101444390,3.1412946382,0.6022286481,0.2687060780,1.3827928970,1.6032793991,0.5263560972,-0.0867183074,0.8637006365,0.2139648321,0.8411522419,0.5518031021,1.2329560353,2.9731468134,0.6128828973,0.4313015566,-0.1274810319,1.3037874476,-0.0408436751,0.2963953004,0.3948188077,0.9311465731,0.8006126712,0.0534934212,1.3800154054,0.1837639859,0.5410706682,1.3562461197,1.3055817745,0.2450992871,0.3096306897,-0.0407154816,1.5480406882,1.6198495677,0.4654185286,0.2998108514,0.8814545316,0.1341294816,0.1339533107,-0.1121476769,0.7708878070,1.9978161326,0.6666740032,0.1994776137,Control
