@relation data

@attribute 64805 numeric
@attribute 805 numeric
@attribute 440915 numeric
@attribute 1191 numeric
@attribute 2149 numeric
@attribute 801 numeric
@attribute 3082 numeric
@attribute 2335 numeric
@attribute 3479 numeric
@attribute 59345 numeric
@attribute 5023 numeric
@attribute 948 numeric
@attribute 335 numeric
@attribute 7060 numeric
@attribute 747 numeric
@attribute 3674 numeric
@attribute 10487 numeric
@attribute 8525 numeric
@attribute 2207 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 3920 numeric
@attribute 2151 numeric
@attribute 2153 numeric
@attribute 2157 numeric
@attribute 5175 numeric
@attribute 3710 numeric
@attribute 7409 numeric
@attribute 5170 numeric
@attribute 3690 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 5028 numeric
@attribute 5552 numeric
@attribute 2 numeric
@attribute 6403 numeric
@attribute 10000 numeric
@attribute 7410 numeric
@attribute 51764 numeric
@attribute 1277 numeric
@attribute 2162 numeric
@attribute 7076 numeric
@attribute 1278 numeric
@attribute 5216 numeric
@attribute 23533 numeric
@attribute 2621 numeric
@attribute 51206 numeric
@attribute 1432 numeric
@attribute 213 numeric
@attribute 2769 numeric
@attribute 7414 numeric
@attribute 2768 numeric
@attribute 2316 numeric
@attribute 2788 numeric
@attribute 928 numeric
@attribute 2767 numeric
@attribute 2266 numeric
@attribute 10672 numeric
@attribute 2787 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 6678 numeric
@attribute 2786 numeric
@attribute 1072 numeric
@attribute 2785 numeric
@attribute 7042 numeric
@attribute 2770 numeric
@attribute 2790 numeric
@attribute 2771 numeric
@attribute 2791 numeric
@attribute 7040 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 9162 numeric
@attribute 7422 numeric
@attribute 22927 numeric
@attribute 7424 numeric
@attribute 54331 numeric
@attribute 7423 numeric
@attribute 9630 numeric
@attribute 7044 numeric
@attribute 11343 numeric
@attribute 7043 numeric
@attribute 813 numeric
@attribute 6810 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 7114 numeric
@attribute 6814 numeric
@attribute 226 numeric
@attribute 5627 numeric
@attribute 10681 numeric
@attribute 2776 numeric
@attribute 5345 numeric
@attribute 2277 numeric
@attribute 2773 numeric
@attribute 5054 numeric
@attribute 5341 numeric
@attribute 5340 numeric
@attribute 3937 numeric
@attribute 2782 numeric
@attribute 22915 numeric
@attribute 5336 numeric
@attribute 7059 numeric
@attribute 7058 numeric
@attribute 808 numeric
@attribute 710 numeric
@attribute 139189 numeric
@attribute 7057 numeric
@attribute 88 numeric
@attribute 2811 numeric
@attribute 2812 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 3827 numeric
@attribute 7450 numeric
@attribute 5478 numeric
@attribute 2815 numeric
@attribute 2814 numeric
@attribute 146850 numeric
@attribute 2244 numeric
@attribute 9002 numeric
@attribute 7018 numeric
@attribute 81 numeric
@attribute 5582 numeric
@attribute 94235 numeric
@attribute 87 numeric
@attribute 5265 numeric
@attribute 160851 numeric
@attribute 6647 numeric
@attribute 5321 numeric
@attribute 3309 numeric
@attribute 5590 numeric
@attribute 9948 numeric
@attribute 967 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 1609 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 1950 numeric
@attribute 5660 numeric
@attribute 1606 numeric
@attribute 221955 numeric
@attribute 6850 numeric
@attribute 29106 numeric
@attribute 7277 numeric
@attribute 55970 numeric
@attribute 7273 numeric
@attribute 6714 numeric
@attribute 3273 numeric
@attribute 5196 numeric
@attribute 2243 numeric
@attribute 27154 numeric
@attribute 351 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 1675 numeric
@attribute 5473 numeric
@attribute 6915 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute 5294 numeric
@attribute 4067 numeric
@attribute 10451 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCA}

@data
8.180905107,13.59313376,8.7915113105,6.41288445733,11.7906038575,13.11037161,5.47987952867,5.784851809,7.6246849295,7.4230773135,6.341279188,12.2115918747,5.287261033,10.48083592,7.079141069,5.361953639,13.1958974,5.38074834667,10.42552569,5.291135005,5.54763819667,10.995710734,5.7820869215,6.186565552,6.7050653335,12.12241722,11.35799469,6.878146348,7.1007852408,6.147515948,9.746089281,7.466690585,5.40889121,12.608109545,10.82735881,7.545024544,6.02664600925,6.567960352,5.232287804,11.18792748,9.381565189,13.27273406,12.346326125,12.94594262,6.033979735,10.0911473073,5.802366961,7.09994864525,7.7376573975,8.935666829,9.67691596567,8.214096299,6.434382719,8.735353884,9.276311202,12.11539657,5.61663289,8.4534541335,8.440434347,5.893611729,8.698011038,13.31846094,5.516024013,12.5506675,5.692518737,6.78103548,7.1915641815,9.885094283,11.95442182,12.98372673,5.682300273,5.028139516,6.38362276,5.458292792,7.08564090233,9.3441422225,9.443410392,9.177283189,8.8083963125,6.639670365,8.774277353,10.3735664127,9.289875449,11.11536902,10.35684839,6.70121473533,8.08474537867,5.868397398,9.618840231,9.302910139,12.29448586,6.888464479,9.668318219,7.461113355,7.754822588,8.056110832,9.241179451,9.68874036,5.742552812,5.934641074,13.02719506,9.350100012,10.98014335,7.42286607,12.52245777,12.33572539,9.6511123165,4.850263431,12.26985874,6.68951277,7.021260744,10.13904003,6.21136540967,8.688181342,5.6227922,14.70026172,7.340653781,5.319953181,5.415835761,5.771100681,5.66197871,6.5856284605,10.01526211,11.86027624,5.313256056,5.641987591,13.43392773,9.16759196225,5.6252008215,13.18229429,5.689167221,10.24263856,6.5921560336,11.075987731,9.57326901,10.99802289,9.844635599,8.641980482,5.411191863,5.564691589,6.141397664,13.93882125,6.0352272464,9.400164915,9.65740828,5.309333758,7.482104333,10.1038422,5.0992841828,6.75911734333,4.9829665725,4.92268697,6.212296819,8.931979298,11.9658466467,6.685313404,7.339184439,14.5197155,5.291135005,5.45627725533,10.9484368,9.2289642325,6.299304767,10.63456176,7.93680944967,7.0703331436,Control
4.795210185,13.5121695,8.4391701125,4.96554527533,11.750443977,12.75620088,5.02570987867,5.68055279233,6.947135646,8.3643319965,6.4719236,9.47518757767,4.752897783,10.06394142,7.350146089,5.442455259,13.00770101,5.62081497,10.02820346,5.786342332,5.65289454733,10.6655079378,5.9553677195,6.175530214,5.870139424,11.52829551,12.08864757,6.418236866,7.4312568682,5.52873637,9.68028616833,6.43012268,5.492262803,11.17523045,10.62424969,6.458780312,5.94776533325,6.809868189,5.31868854,11.10029786,8.110067113,13.34505663,11.8557988,12.79419988,6.539395847,9.8802505615,5.3573015295,6.60639379225,9.7870700585,9.171240063,9.12675963167,7.532532906,7.041826475,9.217703977,9.124199601,12.64178371,5.08042485533,8.420983873,8.487841164,6.113748025,8.720142595,12.95342354,5.853378958,12.5801856,5.195063332,6.166218956,6.0573658185,8.481901451,11.95691889,12.07225833,5.101199635,5.682862067,6.120295558,5.831124321,7.023588809,8.7323790885,9.009213574,7.381134364,8.23353032775,5.605858198,6.553211207,9.24915549367,9.578863787,10.53277502,10.7254091,6.927342899,7.53677712533,5.98658799,8.91062109,9.05009466275,12.39041358,7.24025073833,8.930930318,6.770634576,6.908275894,8.621833133,6.935404128,8.982680713,5.013251478,5.991981649,13.00956452,10.5508817,10.64134532,7.995118605,12.34365079,12.47764072,9.1528763845,5.438135838,10.93386418,6.68426165,7.493057094,10.26859496,6.479820979,9.433471275,5.313618859,14.48484431,6.648325671,5.44742319,5.726293954,5.682862067,5.223664671,5.996252561,11.17866503,12.21133327,5.115003321,5.277995204,13.88775422,6.431791214,5.265845043,13.0689563,5.663779561,10.68983665,6.8176697542,10.5082700645,10.08341986,10.75503384,9.525335383,8.681362402,5.25789780133,6.609256782,6.795134192,13.90343749,5.730737281,9.562147541,9.946928611,5.6343294775,8.517473661,9.681370693,5.2122251396,6.586005659,4.855710284,4.332418168,5.7937330178,9.620316579,11.649140144,7.098719371,6.741201091,13.57316849,5.580530872,5.34176664833,10.35004996,8.8907159655,7.09127967,11.67867508,7.27227977433,7.6111323212,BRCA
6.121642945,13.47944813,8.53670588,5.108651622,11.386995669,12.13760287,5.56538002167,5.278519036,5.9026635435,7.196995946,6.124127129,8.73530426033,5.161092822,7.589503452,7.859086107,5.488973851,13.23871974,5.519236166,10.46214465,5.773740066,5.62946028433,10.9216150098,5.460683325,5.989656332,6.17879070775,10.40487575,12.01135666,6.805650779,7.2445861642,5.194176951,9.69256516467,6.416760061,5.832137623,11.305295675,10.57075254,6.451215749,5.52044016575,6.661354578,5.206732344,9.860497734,6.329935892,13.27753228,10.173210653,13.181245845,5.844744204,9.89024327825,5.9146248955,6.58493097,12.62697937,9.060122471,9.01275273233,7.5482059275,6.436091549,10.16381668,9.494776162,12.18094263,5.12813079533,8.355686187,8.83146649,6.074361597,8.686203838,11.91053229,5.92077637,12.67483341,5.30807618,5.995434345,5.457103785,8.913937397,11.84327345,10.57663577,5.014814152,4.963487128,6.323194968,5.451055498,6.75117246167,8.0942277495,7.8667243,6.36768175,7.88874526025,5.95414468,6.127019947,7.769167306,9.330514214,10.61443405,10.43822556,6.43184992733,7.226160153,5.346612346,9.236840051,9.2216218775,11.62074231,6.84021840933,9.213384421,8.121431366,6.679659985,8.38961104,6.442492064,8.442778825,5.038053386,5.992548231,12.9979954,9.211225868,10.4984955,7.538307535,10.98935922,12.54827894,8.8817688625,4.700735,11.57272404,6.570846646,7.306383297,11.01586123,5.889051372,8.48506563,4.98710623,13.62992806,7.649240232,5.093191733,5.816734888,5.983798094,5.7185873855,5.7067820295,12.10651723,12.03758051,5.434470814,5.72110688,13.69550076,7.2128096715,5.6248083605,12.92133986,5.682862067,10.84558436,7.3797898974,10.8991775095,8.943482666,11.137683,10.74066222,8.912867729,5.184621497,5.572595075,7.503172055,13.720332005,6.0777578554,9.95563942,9.791985416,5.171608787,8.770202293,9.362086899,5.4256925706,7.22912163867,4.788899957,4.963487128,5.862260741,9.814991395,12.4078111433,6.212526175,6.813047234,11.8267889,5.76368461,5.05988235767,10.20981921,8.275073194,6.323194968,11.59799678,9.43574702267,7.448654099,BRCA
5.470383322,13.35270561,7.331431765,5.49072637433,10.928805556,12.20536419,5.84045983967,5.20244744133,6.5710894325,6.7231615275,6.450638557,9.66659547467,5.62000808,9.131690517,7.133735933,5.402254249,12.90606669,5.21928892267,10.02390718,5.30196368,5.86809408267,10.6819980334,5.22672559,5.899786645,5.7388006725,9.922525358,11.97218475,6.327333135,6.9971733014,5.254944744,9.98949733167,5.863140121,4.71357532,9.4080764045,10.69680263,6.015142517,5.58777326775,7.454260475,4.790526167,10.35208789,6.303466265,12.89271362,10.217931663,12.7802358,5.341462114,9.496993845,5.919204608,6.0589973865,7.930471455,9.612320761,8.737483073,7.534292972,7.187354857,10.21758854,7.957045617,12.07926902,5.394216664,8.470632059,8.646667718,5.455665247,9.066695429,12.24301336,5.504788206,12.73346456,5.693773551,5.797150007,5.725019338,6.563810693,11.56304622,9.832676886,4.808914358,5.29683478,6.198794315,5.259471408,6.94236106367,7.9823695485,7.365974887,4.851263383,8.17641032425,5.391983545,6.499372051,8.468160904,10.06419075,9.916141133,10.86526952,6.29958050633,7.314341457,5.011910695,7.17377987,8.72951368675,11.6659178,6.610917172,7.435526765,7.929171289,7.242795702,8.480952861,5.66903474,8.97466634,5.307438771,5.651059765,13.11510467,7.031332126,10.35580562,8.938859983,9.335111797,12.76004735,8.821092343,4.385966223,10.57445661,7.162091995,8.094910493,11.07439256,6.312672729,9.211511834,5.494744603,13.98232431,6.934991518,4.419761481,6.139659422,5.71562658,6.1111201375,6.1589432285,11.9938814,12.42457843,5.36790503,5.842043069,14.12961268,7.23264369425,6.192002068,13.10574654,5.460424154,10.91800436,7.393284111,9.8332563095,9.900180431,10.00164081,9.439182162,9.395331225,5.03743930567,5.182703468,7.0134654,13.81457891,5.652132278,10.63654785,9.638916035,5.3990616185,8.99094148,7.986995525,5.476820078,6.91032494133,5.3437208275,5.229406468,6.142895466,9.632550476,10.201329695,5.584068992,6.506054132,13.13820464,5.273526379,5.27411230067,10.43742988,8.08464112175,6.299945779,11.00452968,9.46805618433,7.6522265588,Control
6.750007239,13.37889296,9.0812221355,5.17599415933,11.7514471335,12.34682957,5.512426183,5.25964903267,7.739494752,9.010303599,6.090118375,10.9707605477,5.368603583,8.822746975,7.624468551,5.256266489,12.90606669,5.21101725667,10.2658146,5.256266489,5.83837805333,10.854324735,5.762619543,6.128979632,6.43636971125,10.6953025,11.58766984,6.328276055,7.3395574808,5.476714818,9.506100771,6.860966288,5.572595075,11.227463255,11.11355354,7.347712434,5.87271996825,6.817626854,4.850263431,10.04873245,7.745457735,13.0689563,11.121158615,13.28927478,6.042212717,9.58722150125,5.9062815045,6.730522711,8.015173999,9.312021348,8.90807702667,7.521638948,6.618976867,9.669660678,10.35462712,12.56435203,5.16471474267,9.0143276255,9.506942805,5.954086504,8.97289446,12.2610269,5.228252321,12.90048482,5.349976695,6.737352562,6.8901006515,9.337042659,12.12850358,11.68740205,4.828848945,5.536217098,6.63172683,5.961687712,6.83736035933,8.3261085705,8.127879732,7.573687183,8.01692324775,6.316965376,9.478214032,9.28986616933,9.272076349,10.49325532,10.37805668,7.33859063467,7.39241541167,5.984310929,9.626777286,9.2267888725,11.67950002,6.84786461333,9.924501194,9.382883972,7.521936293,7.944479462,5.826174259,8.94807598,5.073618089,6.058214335,12.87743566,7.85975393,10.43232295,7.773437814,11.03947449,12.45248586,9.1025596075,5.084076226,11.52882293,6.308617188,7.828646059,9.779383313,7.50900425433,8.977409535,4.968564562,13.44200721,7.31944887,4.902810721,4.948613986,5.452209317,5.524787686,6.014131866,12.48900128,12.28676141,5.333791561,5.615159695,13.52549699,6.56527177375,5.7650190345,13.22219118,5.599028548,10.57466711,7.2484914302,11.0906255075,10.19459101,10.864964,9.689574849,8.443721766,5.518605122,5.497142287,8.466587485,14.04593632,5.8944335644,9.407703867,10.27897821,5.362200957,9.298601687,9.546605663,5.1468628222,6.72839437467,5.383970295,4.238982945,6.0545063174,9.95192618,12.0988692,7.405441727,6.944393257,14.01689273,5.653784658,5.33256408333,9.987545106,8.34620788925,7.300126299,12.12951334,9.27353650767,7.950268865,BRCA
7.258898404,13.71343219,9.516562333,5.633468636,12.191046306,13.11510467,5.61398481133,5.707811796,7.375850429,7.9243325035,7.293842046,11.069213795,5.202134845,9.753910816,7.408162266,5.950883181,13.19318117,5.14049316067,10.17570583,5.859479655,5.76107451967,11.1940402242,6.0651547395,6.249071368,6.644667242,11.90810746,12.06588572,6.682787905,7.3955993004,6.672712173,9.688092646,7.477052175,5.759695977,12.089006185,11.29285667,7.45762943,6.0241266485,6.255789266,5.178725843,11.02694718,8.459432771,12.7232493,12.98729249,12.77346919,5.759695977,10.6332608627,5.941329895,6.87151716925,6.9824236295,9.80023708,9.82544504333,8.378260395,7.057101267,9.433805075,10.45267654,12.03287579,4.86237598533,9.5554462935,8.217135121,6.143337929,8.838889641,13.95892379,5.268482349,12.64577331,6.086619917,7.238598499,6.5536864175,9.258413586,11.63993091,11.15310882,5.321216715,5.717272857,6.186714102,5.880692411,7.082736173,8.8617404645,9.187897079,8.547261958,8.12685081175,6.506966537,6.371476641,9.61854324133,9.540317507,10.71465361,10.33342405,6.96108608367,7.26030069533,5.313256056,10.33039065,9.674859359,12.26341894,6.695170111,10.54993411,6.332802462,6.599024363,8.556449653,10.25654518,10.95503978,5.460260315,6.58079041,12.98372673,10.21801255,10.6767992,7.73696186,11.93520936,12.66384721,8.9754783835,5.230079295,13.7210223,6.448203566,7.181502947,10.62776211,6.98490046733,8.467749328,4.846131289,14.1393823,7.950324238,5.040904755,6.222896914,5.594855484,5.8811445325,5.793522485,11.75296609,11.86752597,4.940884687,5.093825554,13.39262134,6.681220647,5.6614879675,12.40728377,6.376000002,10.9484368,7.0771786148,12.29660534,9.431320586,11.45443311,9.814991395,8.878435012,5.290232188,6.030011153,7.455781587,14.42400432,6.2829369016,9.885521411,9.943244144,6.117844893,9.118098254,11.06412655,5.1819487988,6.38912935567,4.7758322615,4.590130156,6.1325254104,9.466331996,12.9202460033,7.460253403,7.80732453,13.80179072,5.287261033,5.480868779,10.55627639,8.716652398,6.725540512,11.79461296,8.79005616867,7.4183463498,BRCA
4.73770262,13.29267684,8.22097641,5.02710905867,12.426379765,12.34260121,6.16552457967,6.4670477,10.349737175,8.7523926965,5.923393601,7.52927220333,5.472984221,9.65525393,7.942897304,5.323740468,12.46365343,5.22354249033,9.478952156,5.72962839,5.76618988233,10.5042276758,7.3808563405,6.067010094,6.11671554125,9.176011741,12.23463043,5.926361974,7.3536038904,5.418536788,10.0480993307,6.742953157,5.032113243,9.8763086185,11.54241539,6.452575359,5.88751933675,7.449419254,4.959319531,11.77183206,6.78215011,14.53323483,13.612733115,12.884686225,5.942169184,9.06588790875,5.7180194865,6.362735412,6.9516337875,9.550891589,9.11190392067,7.2729672355,7.088102166,9.675551824,7.156920191,12.83993603,5.183358411,8.505339801,8.678425073,5.821334729,7.985772397,12.79544315,5.66903474,13.07861622,5.86196234,6.518854253,5.366277458,6.875906358,11.48011881,10.10831572,4.73770262,5.442621133,7.026996771,6.552903924,7.03127811267,7.729550487,6.397508323,6.049582442,8.14953963675,5.583918611,5.495384375,7.43439161667,11.79415195,10.29860136,11.26574119,6.89649601933,6.684352383,5.434554214,6.745442819,8.4091391935,12.53522562,7.252915346,7.39744174,8.754838347,9.51243487,8.162543804,6.992431746,9.380017866,5.572140279,5.634383622,12.64120964,9.517335308,10.27409306,8.850844048,11.90965135,12.61750082,8.925445463,4.846005888,11.00370783,6.401567006,8.021647846,11.04774441,6.81582852467,9.024558716,4.846005888,13.74350963,6.757593772,5.349799819,5.751283781,5.93517168,5.5239862235,6.911174781,10.47450477,13.01183005,5.832707292,5.486079796,14.57543497,8.46798348825,5.905607431,12.74140174,5.333433796,11.46239505,7.2233369438,9.835243575,10.38312675,9.557684409,7.511675823,10.11448127,5.81435631733,5.598879718,6.973327498,13.946033785,5.7755126904,10.56521899,10.45584633,5.6821554155,9.185154884,9.132211242,5.5542104156,7.54701473933,4.643611098,5.536217098,5.8629718688,8.80484987,10.4435345687,6.662423158,5.996847001,10.37947886,5.499615714,6.24835161833,10.32302692,8.39165280725,7.476910459,11.980959,9.720502086,8.3350079456,BRCA
8.117774412,13.44200721,9.098605101,5.82822961867,12.080271783,12.57155186,5.59968438933,6.11171869767,7.733044401,7.0132000305,6.169830446,10.9210727577,4.29432028,10.38358581,7.547571528,5.388371455,13.18602605,5.161530509,10.95407835,5.317422789,5.49137738567,11.307513242,6.4700891925,5.559423936,6.62473679025,11.48554018,11.37383049,6.739851899,7.0445753338,5.838328613,9.436876068,6.689303092,5.655646098,12.75138402,11.04352823,6.809675295,5.55851851825,6.117700885,5.229406468,13.03513077,10.05209289,13.76528768,13.37481751,13.27590732,6.015923042,10.132048191,6.26063088,7.0975611175,10.79455209,9.068624547,9.380750741,7.7170366325,6.218786615,8.751335778,10.57948592,11.35299256,5.73127573267,8.291126504,9.414337005,6.338875075,8.510330132,12.44819383,5.967463325,12.73346456,5.380600673,7.822174254,6.2928801065,10.49178825,11.95442182,12.76004735,5.167931151,5.865554662,6.403016818,5.297935366,6.954021827,8.5162147995,9.548258938,8.11035427,8.4693634895,6.749873197,6.465897452,9.20245037167,10.56613044,11.20436651,10.43324145,6.60636141433,7.606488298,6.056264462,9.830864202,9.4386490915,12.41967063,6.439102376,9.665460782,7.606499831,7.809930674,8.2669635,8.527067524,9.553303439,5.725748823,6.601032076,12.98945487,10.69375725,10.75653988,8.207967411,12.83574159,12.74796537,9.438031278,5.243375136,12.27296951,6.884418198,7.069640749,10.44517037,6.87117032933,8.419813926,5.110625549,13.93643461,7.417897071,5.047681518,5.777032522,5.032113243,6.0018505655,7.038632647,11.53806051,11.29220962,5.495064524,5.42266296,12.86342169,9.2092797475,5.6207895165,13.16916718,5.891304496,10.37973064,7.1010578476,11.3830149185,9.743614735,10.66388964,9.583290187,8.757715954,5.576171569,5.42266296,6.405231362,13.996914035,5.9750980308,9.71642557,9.498226492,5.166156209,8.216698727,10.18190731,5.3362788624,7.00963552967,5.1902276305,5.256643908,6.2905934128,9.313461916,12.6471257533,6.020263967,7.162847292,14.09890062,5.405321256,5.52508715367,10.49035982,8.80415305075,6.726903149,10.68348837,8.909896709,7.757716558,Control
6.293246892,13.70458133,8.895899988,5.26748927867,11.6814712815,12.3148028,5.343803875,5.79816158467,7.2965384015,7.2793614545,6.218786615,9.16133675633,6.078850631,8.896847871,7.661530725,5.151586144,12.94317143,5.320665346,10.48162315,5.375570566,5.70817384433,11.128678464,6.184315282,6.081356272,6.382479944,10.8590069,11.74966846,6.37387057,7.1591884674,5.40668228,9.58057105933,6.500527718,5.375570566,11.37841035,11.15565329,6.575921614,5.650041658,6.489210244,5.411944154,11.21785793,6.669774874,13.03513077,11.83751796,13.49181197,5.978888461,9.487018861,5.530045787,6.41978303225,6.0114515715,9.270663911,9.253283331,7.3061893255,7.099140334,9.919504381,10.67791364,12.07015459,4.90385191767,8.848894832,8.843419494,6.092128797,9.04011237,12.01315176,5.496742949,12.83574159,5.789736585,6.303694572,6.2675959045,9.495266002,11.46383867,11.3442156,5.46083367,5.659076304,5.886008211,5.329851264,6.49244811067,8.1432574415,8.37240925,6.738839176,8.011936497,6.020263967,6.229881685,8.473845132,9.938499406,10.65628209,10.41191374,7.743697197,7.45408843267,5.496742949,9.800584933,9.2676526785,11.60505131,6.907508702,9.303998235,7.283368817,7.477558187,8.546914832,7.3361743,8.844094608,5.244897759,6.332533963,12.96993872,7.664751481,10.57213676,8.343475697,11.17704903,12.4865699,8.7430805635,4.941119518,11.58397843,6.341457111,7.272865647,10.84822018,6.13414385767,8.419971893,5.057570761,13.56248158,7.944069439,4.745656394,5.338434442,5.178725843,5.5854962715,6.035268306,10.84615266,11.8267889,5.606746643,5.104977394,13.11510467,9.77334407725,5.8556534775,13.41290062,5.847816088,10.57829275,7.1609520152,11.059081295,9.730232835,10.78521972,10.67301333,8.334319242,5.243950046,5.659076304,7.872399588,13.802555555,6.3322296596,9.791114496,9.427680085,5.856483602,9.111501597,9.085353696,5.2745188438,6.85674479767,4.837560517,4.827579315,5.777716958,9.679375027,12.45525794,7.205282841,7.428655643,12.96419289,4.912184278,5.74249156433,9.984080577,8.0162301535,6.426437217,11.06871466,7.48084491567,7.6719006758,BRCA
6.730983353,13.30755735,8.4593135075,5.69678580633,11.2871386965,12.71572616,5.03988211767,5.37743589167,6.6155769395,7.9356885615,6.216993762,10.719990343,5.630093262,9.960056657,6.915016266,5.384059522,13.04201932,5.18845344,9.994474054,5.320314304,6.33921661733,10.699223781,5.342023225,6.274406692,6.1460391455,10.25957296,11.77144213,6.73809606,7.3339069032,5.411944154,9.75364579767,6.827314517,5.880692411,10.639266675,10.83188538,6.894093582,5.56331123875,6.749303381,4.607083101,9.002738467,7.817609069,12.90606669,10.2600636325,13.018593535,5.906897358,9.451873703,5.7288263995,6.2012063225,13.31266958,8.89464433,8.70731128767,7.907067338,6.678428044,9.681765982,9.961479042,12.53965448,5.373245961,8.389578647,8.872952717,6.563963185,8.934008606,12.8471739,5.619861398,12.64987931,6.135253322,6.274406692,6.489380715,8.717951507,11.67867508,11.6604752,5.062004299,4.958159726,6.083910741,6.10240159,6.623727165,8.8232581585,8.489648422,7.211063618,8.660208021,5.69321599,5.542111953,9.21564442233,9.642061229,10.56444989,10.73727294,6.83351091333,7.30480703767,5.616189503,8.513886585,9.06991468275,11.24631027,6.995387545,8.352640608,7.058995914,6.40650744,8.628081972,6.246413431,8.809061578,5.336114869,6.414563156,13.02126635,7.896591437,10.09533805,8.034690481,10.30479083,12.57561022,9.031066788,4.676965151,10.78761308,6.908516092,7.006413395,10.81808704,6.39658479233,8.01888328,4.753833848,13.90066922,7.103736613,4.948380372,5.159075364,5.78136709,5.882017596,5.208642,12.31128435,12.45248586,5.139972076,5.034976365,13.75810714,8.0625973045,5.6670023095,13.43914135,5.838328613,10.76460648,7.227408083,10.3512147505,9.906853448,11.44285036,9.67905828,8.464924625,5.31231785267,5.797150007,6.79717879,13.823465045,5.9583987108,10.06898685,10.46083242,5.442174758,8.819932474,8.350852048,5.2421864282,6.973025285,5.0108773295,4.977407298,5.834084272,9.577358544,10.9260496967,7.606018576,6.850940421,13.96600025,5.622938584,5.11583337933,10.50808719,8.42904151725,6.76752611,11.11942121,9.58170631967,7.3060563712,BRCA
