@relation data

@attribute id string
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 4604 numeric
@attribute 4606 numeric
@attribute 4607 numeric
@attribute 4621 numeric
@attribute 4624 numeric
@attribute 4626 numeric
@attribute 4632 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 4635 numeric
@attribute 4703 numeric
@attribute 7111 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7135 numeric
@attribute 7136 numeric
@attribute 7137 numeric
@attribute 7138 numeric
@attribute 7139 numeric
@attribute 7140 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 7273 numeric
@attribute 7431 numeric
@attribute 8557 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0499310647,0.1632059169,-0.1147509987,-0.1069311648,-0.0279022814,-0.0000492221,-0.0799273830,-0.1142700481,0.0104048425,-0.1103945201,-0.0641821060,0.0519689477,-0.0981870010,0.1344881686,-0.1277672406,-0.0185641741,-0.1451107192,0.5748719991,-0.1960313884,-0.0685434451,-0.1264392286,-0.0833275917,1.0205548131,0.4927632406,0.2334799396,0.5472902946,-0.0622027443,0.4627743182,-0.1114055392,-0.1027024567,-0.1061069645,BRCA
GSM480985,0.0579944642,0.3073088265,0.1102654442,-0.1959822817,0.0017512963,-0.0353870966,-0.1076430054,-0.0871745232,-0.0332880203,-0.1304085681,-0.0839705414,0.0156565657,-0.0376935485,0.4640478002,-0.1429174589,-0.0753227803,-0.2702097733,0.9693410181,-0.1807274628,-0.1644785321,-0.0579111659,-0.0764507733,1.7376538419,0.7787601990,0.0800847531,0.9577117586,-0.1002918487,1.0581197848,-0.0124843703,-0.1399921106,-0.0963063285,BRCA
GSM480986,0.0117306393,0.1774607371,-0.0566242409,-0.0933997400,0.1226961214,-0.1084409333,-0.0400383086,-0.1173422291,-0.0628236710,-0.0524439803,-0.0540416496,0.0625862727,-0.0842570322,0.1389458146,-0.1016795249,-0.1084501072,-0.2074800738,0.7654011915,-0.1619141581,-0.0947842983,-0.0349919567,-0.1541338482,1.1615676196,0.5027730859,0.2771396234,0.4619389585,-0.0744701258,0.7211503378,-0.1604574872,-0.1202194508,-0.1493002576,BRCA
GSM480987,-0.0007800827,0.0053595058,0.0253527790,-0.1418518098,0.0242360666,-0.1152071481,-0.0036063342,-0.1521604307,-0.0640308001,-0.1087796988,-0.0948200296,-0.0060994728,-0.0584198737,0.1171638168,-0.1920347997,-0.1613797433,-0.2196049239,-0.1571301687,-0.1593214834,-0.1056437122,-0.1014307811,-0.0931534088,0.7797487802,1.1501611512,0.1698785832,0.3450525333,-0.0860651739,1.6886679466,-0.0745881542,-0.1064028313,-0.1212047814,BRCA
GSM480988,-0.0227714623,0.1228472797,0.0157001639,-0.1174140818,0.0246880891,0.0561751567,-0.1133182427,-0.0947381156,0.0021207495,-0.0551052652,-0.0329629384,-0.0129723174,-0.1146374953,0.0682993188,-0.1593305498,-0.0597491841,-0.1936947693,0.4699373981,-0.1248715481,-0.1128064108,-0.0567825777,-0.0705063401,1.2137927336,0.3265447705,0.1503384684,0.3919191644,-0.0775236961,0.4809863035,-0.0682138209,-0.1170340794,-0.1168790694,BRCA
GSM480989,0.0751253971,0.0861339105,-0.0462897953,-0.1209899339,0.0372086870,0.0032944754,-0.1018113998,-0.0498084232,0.1010698000,-0.0488451482,-0.0928067673,0.0434044657,-0.1349775784,0.1460658748,-0.2453643699,-0.0314490421,-0.2477359651,0.3568948715,-0.2463506937,-0.2271317239,-0.1093358921,-0.0235493879,1.1983757589,0.4668305375,0.2468539285,0.3267680008,-0.1022137793,0.6521307571,-0.0374261952,-0.0949734952,-0.1589803841,BRCA
GSM480990,-0.0150466984,0.0154228731,0.0250414484,-0.1096407857,0.0788037409,-0.1188414587,-0.0469172991,-0.1356995080,-0.1072003702,-0.0724117002,-0.0846850793,0.0240245935,-0.0884703899,-0.0286434122,-0.0837074755,-0.1184648821,-0.1971649057,0.1824365138,-0.1250694125,-0.0107326284,-0.0641893188,0.0411506487,1.0108540187,0.9183331454,0.1820891224,0.6013084412,-0.1005013103,1.3730363339,-0.0173943922,-0.1425240105,-0.1736178855,Control
GSM480991,0.0868251726,0.1179805404,-0.0116185258,-0.1110206857,0.1079082729,-0.1072497739,-0.0978178179,-0.1175850616,-0.0135045470,-0.0667334538,-0.1689009821,0.1183066845,-0.0843226842,0.2819611385,-0.0622735649,-0.1126245867,-0.1581475130,0.2937599196,-0.2393695860,-0.1285776593,-0.0570351074,-0.2205009342,1.3420389247,0.6257068346,0.2495424558,0.5726659842,-0.0638973452,0.5784783558,-0.1200553001,-0.1247259681,-0.1255262513,Control
GSM480992,0.0527868264,0.0827521553,0.0229151647,-0.1205658180,0.0478021546,-0.1683742043,-0.0017476406,-0.0673399702,-0.0574773034,-0.0772472831,0.0049577485,0.0636455851,-0.1016874397,0.0795681131,-0.1229826818,-0.0979500994,-0.2015147951,0.3023966473,-0.1695471536,-0.0584703872,-0.0834156848,-0.0787317101,0.9302450504,0.7068865360,0.1330048749,0.5596330048,-0.0729980698,0.2845625890,-0.0347794100,-0.0727681645,-0.1352880218,Control
GSM480993,0.0643264377,0.2042740275,-0.0414601702,-0.0721485109,0.0555509039,-0.1105510524,-0.1357503880,-0.1235077228,-0.0317878252,-0.1288237980,-0.0946525164,0.1178308699,-0.0671250312,0.2070421046,-0.1084274883,-0.1063863762,-0.2379574452,0.0321108207,-0.2061949577,-0.0917695654,-0.0851322016,-0.1580689467,1.1945504714,0.6131584673,0.1555427859,0.6497088736,-0.0817407961,0.6476907477,-0.0583346369,-0.1020554529,-0.1202466939,Control
GSM480994,0.0649476311,0.1650680955,0.0570483902,-0.0603385632,0.1051356849,-0.0570737239,-0.1364804729,-0.1206819580,0.0070387777,-0.0695688066,0.0080467076,0.1508467566,-0.0700738772,0.0213902177,-0.0772489119,-0.0305381856,-0.2333601159,0.0108150701,-0.2120833229,-0.1312823228,-0.0983415806,-0.0075906283,1.0204468596,0.4989785337,0.1439382569,0.3389718253,-0.1104596000,0.5920404213,-0.1038935646,-0.1124613990,-0.0763047474,Control
GSM480995,0.0453107930,0.0678398015,-0.0503768759,-0.1667346689,0.0289071513,-0.1292938889,-0.1126905656,-0.1300137307,-0.1270811694,-0.1637959083,-0.0686182132,0.0312493274,-0.1382297176,0.2382816754,-0.1101903422,-0.0985930440,-0.2844739209,0.0363660326,-0.1588544641,-0.0163583364,-0.1782793635,-0.1218965509,1.7671001500,0.7987472723,0.2444324289,0.6858215150,-0.0986202656,1.3650869240,-0.2393296465,-0.0941425886,-0.1471815527,Control
GSM480996,0.0222287056,0.0844331802,-0.0489876866,-0.0956749552,-0.0050838536,0.0626919091,-0.0633147555,-0.0799818361,-0.0178377595,-0.0856145026,-0.0520385615,0.0811037180,-0.1392438598,0.0847800446,-0.2281237059,-0.1007680071,-0.2637455617,-0.0078784985,-0.1136355774,0.0035722805,-0.0343232981,-0.1011522406,1.3079122667,0.7377088577,0.2373825163,0.3422328450,-0.0512787938,0.9059888196,-0.1336084724,-0.0672042230,-0.1936785244,BRCA
GSM480997,-0.0563911839,0.0428375063,-0.0697391653,-0.1264168729,0.0489591647,-0.0387278503,-0.0733067612,-0.0839732077,0.0729284341,-0.0517526350,-0.1446395779,0.0173701015,-0.1591880782,0.3428801575,-0.1044881025,-0.0557783593,-0.2130430340,-0.1754353060,-0.1952948241,-0.0444338499,-0.0572461012,-0.1077568614,1.5922364167,1.6483013475,0.1685460991,0.6254860525,-0.0708553319,1.9612288969,-0.0779777671,-0.1129924617,-0.1477147330,BRCA
GSM480998,-0.0054124402,0.1770198014,0.0077652979,-0.0800943349,0.0188212935,0.0689622004,-0.1018466939,0.0032616823,-0.0408247975,-0.0518288927,-0.0702214799,0.0385702995,-0.0627263043,0.0460221895,-0.0914792679,-0.0708817972,-0.1988023717,0.5257252491,-0.0896202091,-0.1093906612,-0.0126569530,-0.0883751064,1.2470757414,0.4913906486,0.1545891462,0.3897366826,-0.0689046018,0.8791797431,-0.0939883861,-0.0595894522,-0.2071228094,BRCA
GSM480999,0.0623267366,0.3021581117,0.0128041571,-0.1360329581,0.0599718680,-0.0413134033,-0.1060820141,-0.0943703202,-0.0418503024,-0.0552988210,-0.0173072968,0.0618356265,-0.1009717806,0.1703173558,-0.1789027396,-0.0490868446,-0.2512741079,0.4728358224,-0.2099174606,-0.1134024783,-0.0766572572,-0.0630430766,1.3810676990,0.4077149195,0.2079292697,0.5405186888,-0.0768226459,0.8960411503,0.0230829422,-0.1469394108,-0.0735106729,BRCA
GSM481000,0.0619343974,0.2069160255,0.0381827651,-0.1557739404,0.0310212883,-0.1497409080,-0.0376627017,-0.1173898341,-0.0358529596,-0.0499055467,-0.0985368934,0.1352212614,-0.0361868738,0.2532835486,-0.1031012723,-0.1272653006,-0.2616314991,0.7568723441,-0.1645119035,-0.0931683649,-0.0483008409,-0.1893904589,1.3818756821,0.2768447792,0.1777365425,0.2258732116,-0.0819418007,0.7650690864,-0.0827857453,-0.1054406293,-0.1192764301,BRCA
GSM481001,0.0124806947,0.1743989391,-0.0480636857,-0.1267318783,0.1312907496,-0.1113897691,-0.0589541053,-0.0754614513,-0.0030258549,-0.1561462230,0.0033482369,0.0617473991,-0.1040508216,0.4197397677,-0.0939789757,-0.0859193164,-0.2294767756,0.0205682246,-0.2549790822,-0.0527862899,-0.0767372769,-0.1569817949,1.8496951725,0.7325382286,0.2240463529,0.4267386694,-0.0962416707,1.1464018788,-0.0635578390,-0.1380295691,-0.0542029208,BRCA
