@relation data

@attribute id string
@attribute 10991 numeric
@attribute 11136 numeric
@attribute 11254 numeric
@attribute 117247 numeric
@attribute 124935 numeric
@attribute 206358 numeric
@attribute 23428 numeric
@attribute 23657 numeric
@attribute 348932 numeric
@attribute 54407 numeric
@attribute 54716 numeric
@attribute 55089 numeric
@attribute 55117 numeric
@attribute 56301 numeric
@attribute 6509 numeric
@attribute 6510 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6533 numeric
@attribute 6539 numeric
@attribute 6541 numeric
@attribute 6542 numeric
@attribute 8140 numeric
@attribute 81539 numeric
@attribute 84889 numeric
@attribute 8501 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 92745 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1516904627,0.0293238783,3.2968129052,-0.1343803114,0.0333740976,0.0468934135,-0.0165896950,1.2603763002,-0.0032819112,3.2428562183,-0.0821529580,-0.1629021227,0.2740450239,-0.0306931764,0.5194688400,0.6304881962,0.4859037409,1.2341054081,0.2286000298,-0.1573132728,1.0214615620,-0.0060957450,2.7863052752,2.2648347851,-0.1769165306,-0.1042469201,-0.0743944890,1.2895460450,-0.1193570222,BRCA
GSM480985,-0.1963401473,-0.0645073317,3.5709539521,-0.1089877075,0.0102857019,0.0400801031,-0.0530709182,0.6373125564,-0.0695022027,2.9833676724,-0.0801574919,-0.1310236823,0.0927581210,-0.0380182307,0.2219076446,0.5185485333,0.5211079381,1.0419099740,0.0194657058,-0.1527812291,0.7317891906,0.0084716073,2.3477822394,1.8579146985,-0.1479396256,-0.1538798099,0.1642451394,0.7908792702,-0.1669332476,BRCA
GSM480986,-0.1451717048,-0.0546939648,3.4777713087,-0.0803858698,0.0256895591,0.1382170623,-0.0667726580,0.5198186830,-0.0191400839,3.1168243243,-0.0381874951,-0.0679041634,0.3293608195,0.0015023781,0.2432130701,0.1737358341,0.4273093503,1.2615319490,0.3145954470,-0.1847388260,0.9549673094,-0.0769109567,3.0623493459,2.1849357669,-0.1582269508,-0.0939708329,-0.1147562990,1.2037833678,-0.1136562865,BRCA
GSM480987,-0.1617403759,-0.0930157942,0.9357166267,0.0211626856,-0.0867170411,0.1841084802,0.0300870914,1.5188994848,0.0013948008,3.8467334143,-0.0861699689,0.0084149522,0.8020956844,0.0240634954,1.0917662096,0.6866161243,0.1871841764,1.5268142969,0.3489092202,-0.1563053759,1.1451453458,1.1409322807,2.7987198997,2.6267848438,-0.0932443517,0.1381719947,0.2587594491,1.1849320600,-0.0124643521,BRCA
GSM480988,-0.1192869606,0.0997961882,3.5238353677,-0.0860733436,0.0353971542,0.0581522009,-0.0496819284,0.4140535439,-0.0586547169,3.1382611256,-0.0544817789,-0.0869410198,0.3245724218,0.0813076567,0.1922265987,0.2831487177,0.2370448179,0.8490658477,0.2079687363,-0.1057743082,0.7484731181,-0.0553294043,2.7925030454,1.7730750347,-0.1400829649,-0.1131122476,-0.0573821739,1.0116469447,-0.0173116006,BRCA
GSM480989,-0.2541664467,-0.0494079277,3.3721133340,-0.0856772592,0.0222817059,0.1449025267,-0.0021669894,0.1610927570,-0.0237388892,2.5194933231,-0.0329917293,-0.0996730386,0.0229156313,0.0026640670,0.4858907437,0.4908453359,0.1564003170,1.3441792130,0.3707374250,-0.2055324766,1.2085352542,0.0092219273,3.3985103569,1.6615261318,-0.2237516708,-0.1012794394,-0.0180590566,0.7147286635,-0.1550435665,BRCA
GSM480990,-0.2273295269,-0.1398358871,3.2152103848,-0.1215005378,0.0347833671,0.1957570252,0.0828528802,0.2658185528,0.0600960671,3.4722197056,-0.1347177718,-0.0691897186,0.5285654091,0.0665298397,0.3497747680,0.3712428666,0.1161536993,1.4016652034,0.3683436740,-0.2335104084,1.2108527270,0.0350607259,3.6996672286,1.9450264433,-0.0412857113,-0.0531051664,-0.1283995506,0.7731054843,-0.0338386594,Control
GSM480991,-0.2141317610,-0.0233134410,3.4813155201,-0.1109150905,0.1141877179,0.1638076088,0.0398547893,0.3018188934,-0.0242190473,2.9098292223,0.2276287299,-0.0723369783,0.1452713423,0.0038067242,0.3638736079,0.2938089664,0.2224560871,1.0949856863,0.2383466568,-0.1923197002,0.9658334549,-0.0545887092,2.7291382220,1.7476701636,-0.1372422242,-0.0384658092,-0.1547807054,0.9814240835,-0.1547526820,Control
GSM480992,-0.2381038960,-0.0328772962,3.3498735959,-0.1241149386,0.2169276933,0.1825677720,0.0242465410,0.1493971510,-0.0458247365,2.9368306489,-0.0953700422,-0.1113704541,0.1762626544,-0.0250949275,0.2782544769,0.4304925468,0.0892100549,1.2615426927,0.2957209837,-0.1578820049,1.0412749186,-0.0682986027,3.4201373590,1.8093512646,-0.1404206887,-0.0780644519,-0.1249617051,0.8432258828,-0.0523717734,Control
GSM480993,-0.1573903718,-0.0407619657,3.5921627943,-0.0810117562,0.0543310773,0.1449479595,-0.0725492258,0.6982943558,-0.0547407987,3.0266805887,-0.0858620212,-0.1462138596,0.2002292019,-0.0756766740,0.5376300219,0.4842034828,0.1956803408,1.5975490511,0.2807724565,-0.1491511107,1.0089786150,-0.0258831931,3.3143866591,2.1970435104,-0.1320735634,-0.0202053390,-0.1461898461,0.9859714336,-0.0776553526,Control
