@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11218 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 25929 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5903 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9994544386,1.7222721801,0.0018930597,0.2453626714,0.3231577063,1.1214236817,-0.0775591922,1.0373011971,0.3104056784,0.0519376107,0.1384670770,0.2211727768,0.3717301793,0.5767943208,0.1068485583,0.6820671678,0.3125712879,0.7527538501,0.3339165626,-0.0339252690,0.3737349715,0.8547325549,0.3124705661,1.4249695241,0.7477365098,2.8068137967,1.6357283543,-0.0988621140,1.2563734850,0.1577045299,0.3980620734,1.3196656022,0.2880562868,1.1018145941,1.0081349392,0.1652350042,0.3771912565,1.1535524035,1.1446958793,0.0688823814,0.4755505342,0.3336101404,1.5738680576,0.4582380055,0.1802095642,BRCA
GSM481003,1.3000204959,2.0514821410,-0.0260361721,0.2314846152,0.1160783504,0.9108243383,0.0298673271,1.0096748571,0.1241115945,0.1312585606,0.1675909839,0.2753513101,0.4609011217,0.6923416143,0.1005977716,0.4465576321,0.2907777714,1.0865528419,-0.0111954246,0.0247871252,0.2892054475,0.4716712923,0.1892910675,1.8410320433,0.6477860498,2.7468699613,1.4400275008,0.0157128846,1.1679236890,0.1194375491,0.1154354929,1.6869433732,0.3165194256,0.8824336976,1.2079776414,0.2478639937,0.3921301849,1.1410946884,1.4155990299,0.0398375872,0.3016724010,0.2050871275,2.0305808570,0.3507120458,0.0933844653,BRCA
GSM481004,1.4728109772,2.1348981411,0.1345857253,0.2098067165,0.3238378326,1.2589819430,-0.0359781916,1.0246215303,0.3664005813,-0.0078864293,0.1549531093,0.2811552281,0.5951196303,0.8473779138,0.1649254847,0.6545934550,0.5298544326,1.1375503141,0.0772599514,0.1022958550,0.3552356291,0.6956193051,0.2122257086,1.6445798316,0.6322424772,2.6351416110,1.1911578935,-0.0523345434,0.8892659147,-0.0029262668,0.4025368357,1.5573485669,0.2310455349,0.9504269250,1.3182600141,0.3112648595,0.3416733871,1.2219297906,1.5605042421,-0.0373755032,0.5573211684,0.2753581789,1.7963505046,0.2996374663,0.0968368784,BRCA
GSM481005,1.1128698852,1.8296501952,0.1491940584,0.3333268101,0.5196488582,1.1222907700,-0.0127271021,1.2153531407,0.3880956417,0.0250426239,0.1346355884,0.2040076268,0.5801436537,0.6577628967,0.1130938942,0.5833258600,0.3254996739,0.7449187418,0.1541721055,0.0409902284,0.3125101426,1.0735443930,0.5899638482,1.5575039534,0.8175539884,2.6335424583,1.3968506085,0.0443953118,1.2562642693,0.1922588330,0.3802470319,1.2430727153,0.3037460888,0.9973238520,0.9819903859,0.1630092792,0.2863199179,1.2780295779,1.1863462975,0.1210548734,0.3772281707,0.4908531085,1.5034608244,0.7749469727,0.1342989447,BRCA
GSM481006,1.0050049358,1.6346204914,0.1276576724,0.2488741382,0.1563402912,1.4317550260,0.0153172015,1.2330643007,0.1563682464,0.0744404889,0.2327656277,0.2210308273,0.5474776368,0.3652142564,0.1783356244,0.5434137196,0.3144062233,0.6630792829,0.2721812638,0.0944936380,0.2015747012,1.0967799224,0.3547129525,1.6669234188,0.8318544293,2.6007146833,1.6742897382,0.1707832139,1.1213527717,0.2781430036,0.3161796672,1.4190560444,0.3348783679,1.1609581670,0.9702868724,0.1676189649,0.2859799657,1.1185523376,1.1852607083,0.1198668969,0.2835461546,0.4685186060,1.8670075834,0.5258814402,0.1531241002,BRCA
GSM481007,1.0002750987,1.9036647006,0.0082440271,0.2773561644,0.3446920368,1.4355231527,-0.0061215265,0.6055114323,0.0396358199,0.1528117229,0.1645224478,0.1706432577,0.2114751431,0.3857170172,0.0551729373,0.2229360227,0.1782463646,0.6622251992,0.3929150596,0.0581478927,0.1839666751,0.8677675923,0.3320468095,1.7841569482,0.4721966593,2.4197363057,1.1335043463,-0.1338734556,1.1505662997,0.2248136396,0.1992705908,1.5127710337,0.2615934692,1.3242015986,0.7964667910,0.1834987267,0.2874975976,1.3021401146,1.2252458061,0.0683215132,0.0099705514,0.1941271768,1.5252969334,0.2204561001,0.2688767351,BRCA
GSM481008,0.8455281421,1.8451393246,0.2097220591,0.1868211495,0.2203329002,1.1454561153,0.2057568799,0.9540503333,0.6728425020,-0.0228834745,0.4014800186,0.4291612767,0.9475240440,0.8038552519,0.4425875269,1.1071911783,0.4331088550,1.3322227869,0.2290558293,0.2588191346,0.3709342704,1.4243605868,0.4999649943,2.4843944314,0.8563787664,2.4028820990,1.4608064335,-0.0931938424,1.3560738167,0.5044573573,0.4246837776,1.4066861630,0.5411757553,0.9304900989,1.6154887751,0.3510342627,0.6010788774,1.3258373943,1.6897705296,0.1718761123,0.8269818539,0.5293904219,1.9119616150,0.5747495766,0.3739857349,Control
GSM481009,0.8197843863,1.4207144416,-0.1463721341,0.1119150442,0.3346427422,0.9416204093,0.1141745486,0.8596650853,0.0157022542,-0.0285091244,0.1628841432,0.1076403532,0.2046108419,0.5057058191,0.1067313193,0.3087127327,0.0572444400,0.2209592445,0.1374712269,0.0858690533,0.2618593107,0.7845914347,0.3245984261,1.2323383614,0.6121281988,2.3604491550,1.1620401045,-0.0258016151,0.5797605317,0.1132563498,0.3102166301,1.0623354465,0.0538928124,0.6975656337,0.5533976414,0.1373806377,-0.0454013486,1.0698948772,1.1046310538,-0.0374380995,0.2582390422,0.3855546791,1.1551117599,0.3159651547,0.0165883431,Control
GSM481010,1.0959210828,1.8750189543,0.2294390604,0.1855504602,0.5707662486,1.6036328870,0.1735209360,1.2347107639,0.5641429838,0.0437281734,0.3200672193,0.2145545918,0.7468916972,0.7201126181,0.3337012409,1.0024311781,0.4416386575,1.0376681992,0.3948605834,0.2161256645,0.4174801490,1.3123569986,0.4754389038,1.7584556564,1.1020925517,2.6894701323,1.7220230823,0.0180947932,1.1447322170,0.2844833170,0.4600413088,1.3881603660,0.2935844327,1.0972941517,0.9823486151,0.1518353733,0.2541308115,1.4160150973,1.4912791293,0.1358193529,0.6877990997,0.5283968191,1.6980610449,0.9463912479,0.2106427483,Control
GSM481011,1.0641896491,2.2173896060,-0.0238003629,0.1779214005,0.1632320434,1.1836241087,0.0733985208,0.7105927217,0.0321641918,0.0003258741,0.0594786794,0.2347091185,0.2333893220,0.5883815534,0.1074369706,0.2753522399,0.1215346543,0.7010370274,-0.0731936972,0.0104496072,0.1841442517,0.4984967014,0.2394045292,1.9340515510,0.5332055638,2.6604168020,1.3898924317,-0.0214246644,1.5137981177,0.0731099842,0.3440961864,1.5872347776,0.3808595445,1.0837614664,0.9271272570,0.1360594081,0.4359849849,1.1711954852,0.9173884434,-0.0044922546,0.0725862017,0.0879836981,1.6439583983,0.3571961741,0.0655481136,Control
