@relation data

@attribute 9349 numeric
@attribute 6160 numeric
@attribute 6161 numeric
@attribute 6204 numeric
@attribute 6164 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6207 numeric
@attribute 6165 numeric
@attribute 6208 numeric
@attribute 6168 numeric
@attribute 6209 numeric
@attribute 6167 numeric
@attribute 6169 numeric
@attribute 9045 numeric
@attribute 6210 numeric
@attribute 8668 numeric
@attribute 1973 numeric
@attribute 8669 numeric
@attribute 1974 numeric
@attribute 1975 numeric
@attribute 27335 numeric
@attribute 1977 numeric
@attribute 3921 numeric
@attribute 6217 numeric
@attribute 6155 numeric
@attribute 6218 numeric
@attribute 6154 numeric
@attribute 6152 numeric
@attribute 6159 numeric
@attribute 6158 numeric
@attribute 6157 numeric
@attribute 6156 numeric
@attribute 1983 numeric
@attribute 1981 numeric
@attribute 6224 numeric
@attribute 6223 numeric
@attribute 6222 numeric
@attribute 6181 numeric
@attribute 6189 numeric
@attribute 6188 numeric
@attribute 6187 numeric
@attribute 6173 numeric
@attribute 6171 numeric
@attribute 6170 numeric
@attribute 23521 numeric
@attribute 8663 numeric
@attribute 8662 numeric
@attribute 8661 numeric
@attribute 8667 numeric
@attribute 8666 numeric
@attribute 6176 numeric
@attribute 8665 numeric
@attribute 6175 numeric
@attribute 8664 numeric
@attribute 6203 numeric
@attribute 6201 numeric
@attribute 11224 numeric
@attribute 6122 numeric
@attribute 6123 numeric
@attribute 6124 numeric
@attribute 6125 numeric
@attribute 2197 numeric
@attribute 7311 numeric
@attribute 25873 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 3646 numeric
@attribute 51121 numeric
@attribute 6193 numeric
@attribute 6194 numeric
@attribute 6146 numeric
@attribute 6147 numeric
@attribute 6141 numeric
@attribute 6142 numeric
@attribute 6143 numeric
@attribute 6144 numeric
@attribute 4736 numeric
@attribute 9669 numeric
@attribute 8894 numeric
@attribute 6139 numeric
@attribute 6138 numeric
@attribute 6136 numeric
@attribute 6137 numeric
@attribute 6134 numeric
@attribute 6135 numeric
@attribute 6132 numeric
@attribute 6133 numeric
@attribute 6130 numeric
@attribute 1968 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 1965 numeric
@attribute 1964 numeric
@attribute 6230 numeric
@attribute 6235 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 6229 numeric
@attribute 6228 numeric
@attribute 6227 numeric
@attribute 7458 numeric
@attribute 6129 numeric
@attribute 6128 numeric
@attribute Class {Control,BRCA}

@data
12.13864308,12.24439068,8.19471882833,14.98417233,10.014908065,14.90539078,15.00968454,14.23655206,14.45371146,14.6724388,10.603445035,11.217339658,8.2028565635,14.928466305,10.8510075,13.4969739433,12.55918115,14.36769016,8.413195399,13.7606441,13.67421216,12.87602003,5.6362406355,10.3566941195,14.61254488,15.20465253,13.399425015,11.97755909,14.13723793,7.3862106165,8.517650813,14.3830917,14.55278737,7.1416488745,8.61824620425,14.03833906,14.29545473,14.07409548,14.72004222,13.942461405,15.02279519,14.58802614,6.032982146,10.9718717915,13.78618183,12.78039731,7.3429965865,12.3868685633,10.60335306,12.88951828,13.51771248,13.1115995067,13.37889296,10.1944946,13.52332736,15.11026186,7.689528579,14.05456466,14.493174245,4.785826897,14.57158262,13.76528768,14.65075364,12.1927180025,10.924416154,14.52105188,5.334685584,13.96951021,9.2266641845,14.79865761,14.576325285,13.05456028,10.10738747,14.566856,14.4302921467,14.82357723,12.22228482,12.419988523,9.329427,8.469917638,13.50364318,14.05962798,14.95604237,9.448955895,5.425924888,14.477898855,12.3157750155,12.65144637,9.886123752,12.02694363,8.7749030545,14.39263877,8.700908799,7.15454072767,15.06752912,13.546586955,13.86313743,12.69058957,11.0653972525,12.79680929,11.01124493,10.085335454,10.90148185,11.828032944,BRCA
11.75195417,12.13262834,8.27206586167,14.72492149,10.316180275,14.74286599,14.18150639,14.48484431,14.71052532,14.89775512,10.1046314055,11.0931200585,7.7660229655,14.66132929,8.63992061,13.6005127633,12.04611629,14.81202536,9.077897964,13.96600025,13.60139652,12.33201704,4.9107340725,10.3818445185,14.03142469,15.20465253,13.50958791,12.5850741,14.20487602,7.790516361,8.044696186,14.59707808,15.02279519,7.76869199125,8.126741237,14.10257573,14.06389305,13.93264756,14.64352734,13.470077995,14.99984525,14.692679185,6.2638754435,10.365650873,14.600699,12.62053951,6.262386045,11.7029016793,10.32396703,12.68497545,12.76915812,13.0218759733,13.01183005,10.4234335673,12.93579034,15.09455403,8.047039689,13.826603225,14.51135406,5.37574431,14.76343364,13.73047547,14.75233937,12.23276295,10.778985442,14.90869492,5.463533568,14.46406102,9.915365335,14.96942161,14.25599975,13.16228672,9.762390812,14.50739028,13.9616188167,14.99189227,12.28491381,12.209456375,9.191664504,7.889977115,13.746723005,14.29890208,14.55659977,9.0868961285,5.2529865265,14.402486065,12.19339013,12.25607178,9.28073663,12.34260121,9.2166733695,13.80581744,8.798262085,7.402280551,14.58875125,13.480691875,13.69362951,12.40419699,11.157043204,12.14240395,11.37148006,10.8360868257,10.434936,11.83675748,Control
11.03904603,12.72627038,8.097557624,14.94673156,9.7092458955,15.05985438,14.93557532,14.16456092,14.61638775,14.68467749,10.0703652335,10.6157770125,7.8763100095,14.89645089,9.531049568,13.3323721633,12.15122597,14.29545473,8.733728122,13.94334633,13.62077142,12.2610269,5.521543841,10.194117024,14.43231028,15.02279519,13.727391515,12.5173582,14.189627075,7.685662393,8.280795269,14.33042537,14.85146139,7.99378231275,8.09491549125,13.95556321,14.04206419,13.72609363,14.45988849,13.021080025,14.96942161,14.634211915,6.1264291135,10.651524433,14.18150639,12.80095353,6.0901417335,11.712241593,9.540118894,12.59315889,12.80568549,12.4753978697,13.07861622,10.3823599557,13.00468928,14.69079602,8.1398513245,14.01026198,14.510466905,4.822489599,14.35837925,13.51771248,14.56668795,12.4906704915,10.556304452,14.470003945,5.465820435,14.08845827,9.575018786,14.42653276,14.413640505,13.10877685,9.447915494,14.51505462,14.5457321033,14.65508011,12.1857598,12.448803439,9.274833037,7.772530879,13.799998705,14.11030021,14.79865761,8.8657040845,5.21120389,14.40428553,12.1648603425,11.9655563967,9.447156147,12.51631937,9.277258795,14.41297137,8.735937695,7.37679594167,15.04650697,13.4957046775,13.81883279,11.99021932,11.3685597875,12.44726543,11.01529328,10.819526326,10.1365686,12.0566978365,Control
8.433503159,12.93044173,8.27078872,14.81202536,9.993581338,14.65913186,14.95604237,13.38150649,14.5197155,14.591313615,9.5076926875,10.6639811885,7.97621206,14.768271975,8.293556458,12.8888692233,12.15241487,14.33042537,8.85784972,14.04206419,13.59555882,11.97407764,5.296964961,9.7265377325,14.62729222,15.04650697,13.791603525,12.47196608,14.184594045,7.3715863255,8.886611969,14.36402692,14.30686595,7.8614020395,8.5641207665,13.56248158,13.89003007,12.93836212,14.3830917,12.27665083,15.15765011,14.75895393,6.165333609,10.9691922095,14.12586144,12.84191128,5.7655104585,12.0951006,7.504801363,12.79680929,13.26439572,11.889107357,12.95454627,10.1454986093,13.52549699,14.81988894,7.7703854775,13.86557769,14.34977055,4.783733416,14.11030021,11.67696982,14.48484431,12.362669239,10.8185768465,14.61226133,5.63307605,13.84737503,9.7382934905,14.74286599,13.95530667,13.77694807,8.237808818,14.62541285,14.64744488,14.66897057,11.11250811,12.982388755,8.645920584,8.091145926,13.66344743,14.28672959,14.72492149,9.4510117165,5.6066941415,14.16028149,12.093848216,11.277393055,9.345865995,12.65253473,9.0156279615,14.65508011,7.356850554,5.949464551,14.70026172,13.4866808525,13.524654285,9.134080446,11.057877401,12.50386679,9.732337522,10.7561408353,7.87986062,12.2741324425,BRCA
8.697628863,12.43809276,7.78007380567,14.81202536,9.620439525,14.70026172,14.95604237,13.53124563,14.33991264,14.438661025,9.489941848,10.004776569,8.133852779,14.552165375,6.77507575,12.72542842,12.70249961,14.27361389,9.173128136,14.34873163,13.91975024,11.42211092,5.107609878,9.7707182095,14.70323068,14.64660991,13.62206834,11.93178472,13.90217829,7.0057557065,8.484058683,14.18524172,14.20597115,7.2235006385,8.65826985425,13.97428464,14.36402692,13.08977243,14.37721665,12.97155563,14.87892073,14.903197465,6.089144021,10.4972576705,13.75481291,13.36626624,5.7488140055,12.2835782367,8.431853925,13.1007987,13.10574654,11.910754601,13.16916718,10.302482941,13.99825372,14.59249268,7.3148579825,13.785268215,14.527934535,5.746051543,14.6085367,12.39041358,14.00874508,12.3748699375,10.2667171925,14.457644915,5.577890454,14.46406102,9.0013230785,14.56106625,14.16842824,13.77286407,8.566540366,14.490161505,15.0167440767,14.61254488,10.50407936,12.41765395,8.991529729,8.334453331,13.31959001,14.46865842,14.75233937,8.8323917345,5.645335267,14.368261345,11.4428258475,11.0167882213,9.101470918,12.26795863,8.3867433405,14.87548853,8.580617665,6.23907221867,14.94179249,13.5405357975,13.578505435,9.108283416,10.639018973,13.35270561,9.892717783,10.562462912,7.573630384,12.056461651,BRCA
9.125000832,13.07564465,8.14433167867,14.96339624,10.49510681,14.64660991,14.82766698,13.8269571,14.7141304,14.792517495,9.7676588435,10.727593127,8.228506618,14.8635223,8.848828769,13.2791870967,12.43700564,14.17314893,8.65664038,14.08054111,13.80581744,12.51448113,5.2643122405,10.234758241,14.63055838,15.20465253,14.096551825,12.80365393,14.39914814,7.6987848275,9.489507374,14.1577113,14.49643721,7.7918103,8.2623949255,13.91975024,14.06996075,13.26600764,14.52934516,12.548379965,14.90539078,14.69957735,6.1210396605,11.1679839555,14.40827668,13.36355512,5.7172924965,12.0185825167,7.578488036,13.00320258,13.35270561,12.4406215013,13.16411975,10.3821423877,13.83906107,14.99189227,8.085131732,13.947097605,14.237994055,5.173738339,14.37721665,12.18834321,14.88287635,12.3135269275,11.0878298855,14.757617165,5.605710071,13.96600025,9.927221225,14.86071456,14.05339857,13.75810714,8.839582623,14.705757705,14.59001622,14.79427981,11.55186698,12.84782756,8.929969316,8.11816389,13.727308245,14.30686595,14.78587057,9.6481431285,5.3143863025,14.202260425,12.210087283,11.4722006763,9.546885359,12.94317143,9.161839473,14.63577141,7.698359359,6.38720504767,14.93557532,13.6876696275,13.578109385,10.15620355,11.129325346,13.19114487,10.69211442,10.676398518,8.278079008,12.2191618185,BRCA
8.56188087,12.65463721,8.271831637,15.02279519,10.33866888,14.79427981,14.81202536,13.69550076,14.79865761,14.862556205,9.5757317265,10.896748151,8.3679745975,14.57403681,6.9333937445,13.0184884033,12.42339047,14.21113545,8.979097265,13.96294256,13.83906107,12.14532727,4.7722227,10.044315389,14.6054234,15.15765011,13.82021347,12.79544315,14.44864523,7.765321295,8.895212575,14.22362506,14.62098412,7.83154808125,8.31187329725,13.53124563,13.78304532,12.96853095,14.6085367,12.21358358,14.89547873,14.62973159,6.2958782715,11.2010914635,14.54707076,12.82483353,5.3286058865,11.94985429,7.660568443,12.94803322,13.32947056,12.1699111563,13.09870741,10.3316997893,13.76961631,15.20465253,8.1096297365,13.959686915,14.24700007,5.462388774,14.40827668,11.79550409,14.76848987,12.372145738,11.0324654105,14.86803285,5.641409649,13.7976418,10.105206072,14.9176553,13.91533815,13.8452715,8.063666235,14.500953295,14.55953742,14.7817055,11.45071911,12.78476068,8.517650813,8.043931078,13.640428085,14.42029878,14.86071456,9.273924442,5.4153464585,14.07465874,12.0852365435,11.2344625993,9.304511683,12.89271362,9.615943196,14.52512866,7.382107644,6.192455052,14.57970693,13.5677507075,13.41987342,9.692598558,11.2103236545,12.38541089,10.7004573,11.126796985,7.838512397,12.2759109035,BRCA
8.993193953,12.78963253,8.19725905033,14.98417233,11.00892245,14.88287635,14.71052532,13.87385551,14.72004222,14.94898418,9.9227630315,11.197238313,8.050969159,14.351226105,9.071302833,13.2660202367,12.69058957,14.66423422,9.171077398,13.99825372,13.94334633,12.61090263,5.5008898215,10.1184810485,14.64352734,14.91163964,13.896729515,12.83574159,14.46969392,8.330104102,9.545148439,14.42029878,14.69079602,7.5914202035,8.358305307,13.81715158,13.85629375,13.42972648,14.87892073,12.56410699,14.81650173,14.67054531,6.453609699,10.79483116,14.86491883,13.24583793,5.8996369945,12.3173743267,7.966939601,13.15586736,13.41290062,12.3537563523,13.17144427,10.5101040443,13.90066922,15.15765011,8.57355247,13.999736975,14.29999482,4.924350826,14.8317704,12.1820747,14.97508152,12.3510904895,11.2185814655,15.08034745,6.098669702,13.98649851,10.324687806,14.68320465,13.943996395,13.90556143,9.189182815,14.68663216,14.4106722967,14.83944618,11.28922369,12.97928279,8.755572891,8.28785217,13.65032188,14.57543497,14.53323483,9.609041859,5.1482500675,14.115288015,11.884895729,11.444202703,9.757207108,13.02126635,10.013719563,14.06389305,7.86996565,6.20491623067,14.18524172,13.81721283,13.60011512,10.19314989,11.3007185185,13.29757193,10.77472553,10.6683929167,8.325497867,12.2051322725,BRCA
8.760105424,12.49390804,8.43182690033,14.55659977,10.86398614,14.52934516,14.54707076,13.72609363,14.08516788,14.60280442,9.6879215895,11.183421075,8.07693443,14.40557039,8.672821293,13.0526659333,12.47414328,14.97957035,9.168829493,14.03833906,14.02134875,12.22015014,5.5432517045,10.113143896,14.54282634,15.05985438,13.706466475,13.04549694,14.642884815,8.1131703605,9.253576363,14.55278737,15.0419763,7.67109926025,8.26751803975,13.56689425,13.94334633,13.22888561,14.97508152,12.325355415,14.45988849,14.778345945,6.369729693,10.795199578,14.66897057,13.39071447,5.6768842575,12.1941623033,7.737756253,13.08540943,13.47944813,12.2959400563,13.34505663,10.412229001,13.90556143,14.23655206,8.4419232955,14.030660405,14.342610485,5.616777635,14.99984525,11.99956504,14.73243538,12.2223061315,11.050213425,15.009182335,5.991301456,13.78618183,10.043344848,14.1941174,13.599646315,14.00655359,8.80369615,14.04548634,14.3482210767,14.29545473,11.74892461,13.187562655,8.253411568,8.063477494,14.03388666,14.95162692,14.79223109,9.484706296,5.3647931505,13.86155448,11.686057244,11.5081768203,9.493320655,12.90226493,10.3601259375,14.13459319,7.437629589,6.22312114833,14.24390588,13.798075705,13.42690519,9.988805779,11.02203123,12.26381357,10.96248777,10.8788119037,8.304535141,12.01951375,BRCA
7.848921971,13.70221547,8.07959139267,12.32890637,9.0798379915,14.86071456,14.77756767,10.87780964,14.94673156,14.92360748,8.710010109,11.0896472625,8.059410935,13.345428475,8.3443434125,12.2939376257,12.13760287,14.07409548,8.257825211,13.83559602,13.74850791,8.136146677,5.0158799165,10.1777678575,13.01334802,15.04650697,13.56639955,13.10574654,13.03000816,9.2320541025,8.977123283,14.13459319,15.01930687,7.97831046975,8.31909203125,11.23729977,10.90400629,14.00655359,11.95778233,10.340873011,14.99189227,14.640454655,6.3690824855,10.3933611945,14.23655206,13.27502674,5.45682001,11.9354915367,5.002940155,13.13233509,13.63244094,10.1842107567,12.97797754,9.88394153733,13.09870741,15.15765011,8.73868349,14.46550019,12.823157435,4.314354848,14.72004222,10.4582172,14.65913186,12.990454355,11.7754170115,15.0075063,5.706262025,13.46017433,10.31280332,14.70026172,11.871924085,13.58212966,6.072862143,14.68767897,15.0516793133,12.66384721,11.90213211,11.794392576,10.19143901,8.704639545,13.82361067,14.43740197,14.96942161,8.0794234185,5.267426877,14.4507595,12.80059655,10.666212588,7.466833308,12.90606669,9.343338271,14.79427981,8.730980488,6.564269378,14.86491883,12.763521508,13.424631615,10.04462674,10.383902505,12.23514149,11.25703878,11.188426623,9.110118593,12.240485725,BRCA
