@relation data

@attribute 10312 numeric
@attribute 10723 numeric
@attribute 1188 numeric
@attribute 127124 numeric
@attribute 155066 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 495 numeric
@attribute 496 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 6521 numeric
@attribute 760 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9550 numeric
@attribute Class {Control,BRCA}

@data
7.34755362833,5.713978422,5.662640784,4.9720305845,11.45168263,9.079012114,4.625306782,6.0069276585,4.979352307,5.156108117,6.377204089,11.49535553,10.98935922,11.15503025,11.97218475,9.82615020933,7.310594921,12.68966735,5.728279744,11.46908991,5.38008113,8.7024416265,12.272936085,8.173903359,11.79683874,11.99572839,12.03524768,BRCA
6.99702203667,6.284482323,5.551986008,5.233930308,11.67556248,9.057342719,5.566214857,5.55740812,5.213358218,5.27059851975,6.68609253075,11.79269688,11.95350544,12.11639279,12.19991163,9.93787003967,7.361919514,12.46176218,5.9966356215,11.34154956,5.123305363,9.4840886445,12.477981995,8.067839179,11.01054579,11.67059663,12.3181333,Control
7.06709931667,5.937527571,5.628125614,5.662025392,11.54582134,8.994142056,5.716930037,5.510903672,5.333791561,4.9917757235,5.62480836025,11.62683849,11.62203593,10.97417815,12.03251683,10.0413676077,6.873348871,12.62978086,6.143731058,11.40523204,5.378521376,9.556057553,12.381305095,7.876150279,11.05105615,11.46239505,11.729846,Control
7.46239343467,5.69544494,6.185178351,5.027468336,11.30872029,9.293081393,5.507962085,6.2062023125,5.760494586,5.015645543,5.752194198,11.78440594,11.09170663,11.2089234,12.35961925,10.3162828983,7.005956672,12.768012655,6.814460267,11.89968368,5.325000691,8.4750678465,12.632580525,8.768549192,11.40803792,12.02214941,11.49848788,BRCA
7.05736488133,5.497621346,5.23994335,5.095625695,11.48413324,9.103380351,5.661643617,6.3027662795,5.545977053,5.25105163125,6.802482696,11.5269639,11.58659367,13.19318117,12.12850358,9.52395027533,7.202348015,12.828451865,6.2548734275,11.50067275,5.268856586,10.626510165,11.903029315,9.034524649,11.97072616,11.36247141,11.15002032,BRCA
7.06563724033,5.421569411,6.369645871,5.364127609,11.5343468,9.267758817,5.494904573,6.007124727,5.729968205,5.261766816,6.03758005925,11.78748237,11.19255807,10.44381412,12.30454677,10.1487682033,6.971573608,12.909215855,7.060273304,11.81929108,4.969485815,8.3731808305,12.671412505,8.405589443,11.19478472,12.29242381,11.54782732,BRCA
7.18536714633,5.428620839,6.322474074,5.2950757425,11.25078414,9.640760601,5.698087352,5.7366179905,5.564081832,5.097910756,5.907819901,11.81023031,11.23370072,11.59733576,12.2590489,10.409446216,6.959749331,12.853392975,6.4938410865,11.65066148,5.69419158,12.50335564,12.615688955,8.517296488,11.11469255,12.01512763,11.65291678,BRCA
6.949212127,5.446761787,5.417355711,5.246106391,11.40094894,9.331690173,5.384059522,5.8696597365,5.722337084,5.188488755,6.47137758925,11.77183206,11.4210814,11.48747845,12.43084983,10.2764279723,6.5889915485,12.90946187,6.624846323,11.56894428,5.330389211,9.451807344,12.82843561,8.618625128,11.59208337,12.21574693,11.74274112,BRCA
7.470909231,5.825411201,5.853877943,5.1919871465,11.09044677,8.833650017,5.515235617,5.8544222965,5.744303238,5.043358259,6.31969730275,11.87062298,11.12646913,12.11539657,12.24753009,10.4512258293,7.071302549,12.8643241,6.621975936,11.52942337,5.221114603,11.89811934,12.757393735,8.763047273,11.57353372,12.06323168,11.858053,BRCA
6.977036463,5.59724157,5.606894664,5.381089976,12.27941189,10.00381342,5.484469475,5.9008451715,5.587673458,5.22149370725,6.16475778525,9.486151779,7.449419254,12.67386451,12.22015014,10.4156649027,6.92382564,13.409516375,5.7245946075,12.23639105,4.916728914,7.47269696,11.52307985,8.187019355,11.96210624,12.53119874,7.498233163,BRCA
