@relation data

@attribute id string
@attribute 10189 numeric
@attribute 10250 numeric
@attribute 10914 numeric
@attribute 10978 numeric
@attribute 11051 numeric
@attribute 11338 numeric
@attribute 1477 numeric
@attribute 1478 numeric
@attribute 1479 numeric
@attribute 22916 numeric
@attribute 29894 numeric
@attribute 4116 numeric
@attribute 4686 numeric
@attribute 4799 numeric
@attribute 51362 numeric
@attribute 51585 numeric
@attribute 51692 numeric
@attribute 53981 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6428 numeric
@attribute 6429 numeric
@attribute 6430 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 65109 numeric
@attribute 7307 numeric
@attribute 79869 numeric
@attribute 8106 numeric
@attribute 8683 numeric
@attribute 9295 numeric
@attribute 9785 numeric
@attribute 9939 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0691053609,2.1681823783,0.7264637833,0.7218687437,1.1175205051,0.3695851408,0.4036974557,0.3441461113,0.6015944010,1.0373011971,-0.1287246347,0.7007056799,0.1068485583,0.1926235092,0.3468626249,0.5403361991,1.0351600871,0.3008113966,1.4784801758,2.3190807279,0.9733185612,0.3865316956,1.3416862993,1.6944788505,0.6963510195,0.4166210344,0.2084289877,0.8989820143,0.6530126497,2.5678223967,0.9711980230,0.2502273962,0.0680761012,BRCA
GSM481003,-0.0253182346,2.5195607544,0.5465789425,0.5983451694,0.9834683038,0.4528488815,0.3584768102,0.2892703949,0.4669693911,1.0096748571,-0.0711997660,0.5865252294,0.1005977716,0.1098324762,0.0524696277,0.3768947047,0.8348504052,0.0904370771,1.4753175675,2.4036977185,0.8561111836,0.2157254831,1.0989287590,1.4380235594,0.5505576841,0.6731371601,0.0631569126,0.9501440716,0.8456756385,2.5338233512,0.7247619758,0.3156702950,0.0854397345,BRCA
GSM481004,-0.1442091483,2.2144345089,0.4823175897,0.8338421376,0.9104029240,0.4040109540,0.3852802885,0.3685975338,0.3619430714,1.0246215303,-0.1151605864,0.6946042993,0.1649254847,0.2361822424,0.1320333723,0.3969695438,1.0549450480,0.1586397824,1.4993902982,2.1588361685,0.5997063398,0.2295430986,0.9689383405,1.4855710909,0.5555313906,0.4340115516,0.1359925068,0.9687311577,0.6517914247,2.1918783188,0.5119394995,0.3453680476,0.0803506085,BRCA
GSM481005,-0.0468433468,2.3728546180,0.8534353186,0.8515057430,1.0075528436,0.4362796585,0.5461834561,0.3473395409,0.9521984697,1.2153531407,-0.0525590630,0.6577546543,0.1130938942,0.0736242673,0.4205250702,0.7264077647,1.1793394831,0.5990037357,1.4095248038,2.3452316664,1.0282482820,0.3730256947,1.3238776285,1.6661459296,0.6095103803,0.7651773086,0.0620059884,0.9481949624,0.7308726152,2.4123151502,1.1534348920,0.2283699544,0.0066198921,BRCA
GSM481006,0.4230375689,2.5110739914,0.8952648365,0.9228501600,1.0779877354,0.5362404877,0.3424459612,0.1700651330,0.6601163745,1.2330643007,-0.0935823583,0.8038135551,0.1783356244,0.1475543399,0.2569722161,0.6415127247,0.8438593113,0.3763213245,1.4284482951,2.5175843345,0.9975525292,0.4575363824,1.5019727439,1.7480901119,0.7234830436,0.7057102702,0.1546943626,1.0546135070,0.7984130966,3.1246594192,0.9116106446,0.5135702871,0.0230903994,BRCA
GSM481007,0.1623663035,2.4698392707,0.7835943472,0.8597726872,0.5897190204,0.5322552802,0.3584121585,0.4131244013,0.1789125481,0.6055114323,-0.0784306758,0.8706902445,0.0551729373,0.0226076456,0.4219846185,0.4780596683,0.3868898150,0.0132244501,1.3354572439,2.5431630612,0.6588604643,0.1362342007,1.0647066104,1.0124593559,0.3544302837,0.7903427651,-0.0023306366,0.9669154271,0.9939541251,2.8802151282,0.7610879723,0.3789406850,0.0135610768,BRCA
GSM481008,0.1262025521,2.4953933486,0.7487033231,0.6489181088,1.2727073502,0.6880615068,0.4525214483,0.3531551925,0.9180600927,0.9540503333,-0.0938347546,0.8943132312,0.4425875269,0.1840349226,0.1099073400,0.6884886544,1.4127518031,0.1842078002,1.7172652046,2.6804403838,0.9351165438,0.3569118761,1.0272567935,1.8660513505,0.6558467086,1.1289051437,0.1217955107,0.9454634496,0.7783670237,2.3662276268,0.9074257014,0.2583947877,-0.0000289649,Control
GSM481009,-0.1590116615,2.4700890461,0.7018771110,0.4841857602,0.8451046907,0.2246791588,0.2839827201,0.1459855414,0.4860468146,0.8596650853,-0.2566015354,0.5061680235,0.1067313193,0.1501262300,0.1982475371,0.4703781568,0.5323178601,0.1887627899,1.3742297214,2.3355514135,0.8878175847,0.2178569052,1.2709521481,1.4856148720,0.3751002557,0.8031696115,-0.0076648970,0.6089381072,0.5449475865,2.1725297768,0.8547261768,0.1227846844,-0.1097762479,Control
GSM481010,0.0649166519,2.2768309840,1.0669361954,0.8147578198,1.3124864888,0.3558978959,0.4577565665,0.3919165814,0.7741191900,1.2347107639,-0.0368444685,0.7004111218,0.3337012409,0.1460885780,0.3978421016,0.5173195869,1.3029100559,0.3755690165,1.4025268872,2.2834570443,1.2162039799,0.3371837019,1.2114879707,1.8824565069,0.8588459837,0.4199728761,0.2466053816,0.7816018125,0.7255872915,2.6005667847,0.9075671798,0.2490248987,0.1227407649,Control
GSM481011,0.1237177973,2.1620018246,0.5835278001,0.7493110476,0.8249668830,0.5476563195,0.2616787657,0.2880337544,0.5658920869,0.7105927217,-0.1762223616,0.7834670788,0.1074369706,0.0993289581,-0.0215507355,0.6270076880,0.7800927070,-0.0023761187,1.5019745964,2.5557495425,0.8068735233,0.1420832007,0.9796144890,1.1677079415,0.5072746012,0.6275396393,0.0468691642,0.8231259079,0.7553722745,2.6921359302,0.7776358082,0.2665739353,-0.0639266614,Control
GSM481012,0.0073292198,2.2092794937,0.8754307315,0.6835735246,1.2306902015,0.4245419773,0.4048144889,0.3758475906,0.6181141887,1.3019207488,-0.1046508114,0.7235190097,0.1971683404,0.2819100594,0.2808675262,0.7719605101,1.2988439911,0.4039446949,1.5476878471,2.3173365628,0.9533086792,0.3304558578,1.6507819439,1.8912659527,0.7182023260,0.9084212742,0.1875018167,0.8731520719,0.7482251783,2.0998526415,0.9605633223,0.3502087241,0.0164932901,Control
GSM481013,0.9022763671,2.5574958067,0.5373344215,0.9974550539,1.2891494275,0.9308838894,0.4063241111,0.3120455146,0.6912496304,0.8655448070,0.0147853721,0.9663559387,0.2234921301,0.1466580148,-0.1262389711,0.7295402472,0.7945453366,0.1473066465,1.6717759136,3.0329322044,0.7439826776,0.3525759514,0.8629833599,1.5906795308,0.6204234492,1.1113006728,0.0391845633,1.0577474728,0.8626767879,2.8669784070,0.9834658529,0.3458156170,0.0057399698,Control
GSM481014,0.1342149469,2.5307254227,1.2494539592,0.6237819691,1.4726529956,0.6867041096,0.4457287451,0.4115070466,1.0420699523,1.5503531019,-0.0139956409,1.1750976985,0.2952700327,0.2456653068,0.3879585530,1.1080178776,1.3367698975,0.8148023538,1.4289665233,2.5960818529,0.8664096718,0.3646762547,1.7491578456,2.1502111078,0.7069374319,1.7720277234,0.1283438015,0.8333158112,0.7288182817,2.2901501058,1.0741183174,0.3481577240,0.0587726896,BRCA
GSM481015,0.2286555444,2.3783495510,0.8578695103,0.5691880982,1.1542374373,0.6665194602,0.2787110666,0.1811275417,0.7212288123,1.1368123929,-0.0188871046,0.6862763194,0.1546164546,0.1353396531,0.0036306690,0.6253411181,0.8364354928,0.2862740191,1.5299544530,2.5143486543,0.6751970764,0.3297981254,1.2191403503,1.6016163111,0.3239730530,0.7635306399,0.0902476577,1.0641399565,0.9279643208,2.4361533918,0.8912927284,0.2590138897,0.0016144073,BRCA
GSM481016,0.2547470904,2.1814461756,0.9385216146,0.7896994683,1.4053260458,0.4782524265,0.4372965891,0.4175818032,0.8482842240,1.3439693787,-0.1166717466,0.6721905978,0.3963236209,0.2637137704,0.3611051305,0.4420235004,1.3881095052,0.6703867939,1.6850208692,2.4118718786,1.0219565745,0.2571664584,1.0526405836,1.8365711019,0.8378778321,0.4774723279,0.2020523670,0.8062435844,0.7191173387,2.3168450595,0.7884849950,0.2204968184,0.0467874544,BRCA
GSM481017,0.0841170767,2.0813109249,1.3273011163,0.6814426596,1.4711023475,0.2960431072,0.6019658694,0.4292629758,1.1107296170,1.6138277023,-0.1344364800,1.0023309453,0.4534722063,0.2308772472,0.6682033320,0.9969084068,1.6869683379,1.0573352786,1.8595919905,2.7565204326,1.4217616027,0.4813232833,1.7521058651,2.2212881726,1.1060415183,1.3500215596,0.2686810285,0.6308038850,0.6369966239,2.3593137463,1.2205538137,0.0579688649,0.1351490471,BRCA
GSM481018,0.0747624135,2.1879830830,0.5483650182,0.6489564893,1.0241513694,0.5460406201,0.5131345226,0.2901254776,0.3259313807,0.9149549088,-0.1102640829,0.5578294410,0.2167304259,0.2168760873,0.0840304648,0.4545586117,0.6861864851,0.0008770492,1.5249569083,2.1884844829,0.7006502270,0.2381851197,0.8052719910,1.5876919359,0.4574322516,0.1971542556,0.0795744988,0.9379426858,0.6804781992,2.2178079883,0.5014053689,0.2869396848,0.0563609038,BRCA
GSM481019,0.2641222311,2.3092564346,0.8464916003,0.6671774306,1.1578204466,0.7269999384,0.4341221798,0.3003994806,1.2165696529,1.4897825051,0.0063844413,0.8208212865,0.3540687664,0.1878841112,0.1560904690,0.8322615437,1.3479773180,0.5034219658,1.5113361873,2.6221841890,1.0979943665,0.3393401973,1.7200995047,1.9596178845,0.7190351092,1.0380238266,0.1368813859,0.8143795029,1.0462791413,2.5775264500,0.9753889152,0.2691831773,0.0500273189,BRCA
