@relation data

@attribute 11254 numeric
@attribute 6556 numeric
@attribute 1317 numeric
@attribute 6518 numeric
@attribute 64116 numeric
@attribute 23516 numeric
@attribute 54716 numeric
@attribute 84102 numeric
@attribute 6517 numeric
@attribute 26266 numeric
@attribute 204962 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6513 numeric
@attribute 283375 numeric
@attribute 155184 numeric
@attribute 23446 numeric
@attribute 64849 numeric
@attribute 126969 numeric
@attribute 284111 numeric
@attribute 6566 numeric
@attribute 6563 numeric
@attribute 80736 numeric
@attribute 6561 numeric
@attribute 60482 numeric
@attribute 115584 numeric
@attribute 29986 numeric
@attribute 29988 numeric
@attribute 7780 numeric
@attribute 11182 numeric
@attribute 7781 numeric
@attribute 27173 numeric
@attribute 9058 numeric
@attribute 4891 numeric
@attribute 9152 numeric
@attribute 7779 numeric
@attribute 57127 numeric
@attribute 29985 numeric
@attribute 56606 numeric
@attribute 154091 numeric
@attribute 57153 numeric
@attribute 6536 numeric
@attribute 345274 numeric
@attribute 81031 numeric
@attribute 64924 numeric
@attribute 6534 numeric
@attribute 55117 numeric
@attribute 6538 numeric
@attribute 23539 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 9123 numeric
@attribute 9194 numeric
@attribute 7922 numeric
@attribute 340024 numeric
@attribute 6582 numeric
@attribute 6005 numeric
@attribute 25800 numeric
@attribute 348932 numeric
@attribute 200010 numeric
@attribute 146802 numeric
@attribute 30061 numeric
@attribute 6523 numeric
@attribute 6524 numeric
@attribute 169026 numeric
@attribute 6526 numeric
@attribute 148867 numeric
@attribute 6529 numeric
@attribute 55244 numeric
@attribute 114134 numeric
@attribute 254428 numeric
@attribute 55630 numeric
@attribute 6531 numeric
@attribute 6530 numeric
@attribute 6533 numeric
@attribute 51458 numeric
@attribute 8170 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 66035 numeric
@attribute 55676 numeric
@attribute 57181 numeric
@attribute Class {Control,BRCA}

@data
5.534039223,5.6593740835,9.509538061,8.413195399,6.6592465895,9.059994085,5.74666885667,7.076257446,5.641698649,5.808521004,4.832651143,4.674142501,11.92978186,8.421603203,5.427950757,4.901363214,10.7160475175,5.97466249967,8.183475504,5.63866126,4.998433881,5.9780235595,9.66209372733,5.353380207,5.958907183,5.154829498,5.251919058,10.56738599,5.9703301275,7.112181766,7.269082544,11.37897501,6.713562222,11.19380271,4.643018696,7.2585766345,5.019714421,8.97271915233,6.25783365533,8.703506626,12.09243847,5.59943154667,4.961289063,8.2914619575,7.34448335125,5.713978422,5.421140053,6.255883662,6.494260087,6.8817904,7.745844253,9.328193084,5.459358866,7.8430483605,5.770968585,4.968836814,5.095725349,8.455847337,6.187852475,5.659219053,5.758230711,9.2435487845,8.489648422,5.3204755005,5.851693612,6.264916969,9.733693756,5.65241538,7.432753017,5.327338188,9.034882252,6.426806244,5.628781795,5.729492441,5.729492441,6.225839456,6.477843753,5.860737045,4.47893856,6.52191263025,5.606287136,7.709068515,BRCA
5.735258992,5.522743213,10.06737759,7.637278986,8.194248453,8.909121384,5.842769706,7.314019254,6.239651629,5.432467779,5.526155885,4.835433068,10.11027486,9.886283826,5.466310006,4.894346386,11.2422826,5.84986395567,8.31858927,5.305251227,4.906182599,5.9797499025,9.842400304,5.069802717,5.10518698,6.026031625,5.566214857,10.11530417,5.475650426,7.097508418,6.286239501,11.55255397,6.130730781,11.92850738,5.292976103,7.5647508745,4.87971955,8.36452825733,6.264616355,8.413650273,12.24043517,6.25337976667,5.361953639,8.7927744885,7.8367940395,5.038053386,5.782139694,5.758230711,6.277060108,5.624840225,7.89731777,9.65740828,6.051269448,6.9233262025,5.507010655,5.424835412,4.769786816,9.799457,5.586773185,5.120197693,5.825538406,9.3946283765,8.219968468,5.045345161,5.551986008,6.408716636,10.78521972,5.795965063,7.46332231,5.062651968,7.998027803,5.70500725967,5.414821571,5.715283369,6.090806466,6.121487542,5.599028548,6.034429654,5.517914408,7.0241231425,5.7354394735,7.383015446,Control
6.095719417,6.030818551,9.735649574,8.636643764,6.4804622305,9.215606482,5.52940968167,6.622275621,6.314792241,5.032994809,5.494264588,4.951647528,11.10530635,9.442757511,5.731055078,4.392949938,11.32753472,5.84725787867,8.527849483,5.51854399,5.434304001,6.2338152545,9.570838651,5.2100820185,5.297385178,4.413921636,6.232090496,10.56208048,5.314909669,6.760856726,6.263509238,11.44994835,5.62600922,11.15202194,4.880699299,6.906534776,5.235737827,8.50789751833,6.38388428733,8.404546734,12.24985722,6.16018639433,5.825538406,8.1569540115,7.702359708,5.577437325,5.62354919833,6.028133299,5.741339733,5.59052062,8.067946709,8.755572891,7.299027384,7.184422501,5.200860606,5.090023549,5.100463921,9.647771709,6.036894093,4.547199432,6.021819068,9.2680778945,8.590840692,5.148499982,5.527485802,7.062966591,10.51367853,5.657600735,7.281144442,5.716930037,8.493075988,5.81912478933,5.378521376,5.612950486,5.899786645,5.902080364,6.102769,5.882912875,5.349622922,6.9902049315,6.022519773,7.188195976,Control
5.115003321,5.8396791875,9.52215539,8.702935506,6.432190361,9.781614263,5.61971027133,6.873785904,6.070449036,5.201056716,6.040679456,4.482788153,10.39534164,10.45321433,5.731598207,5.037614213,11.980335455,5.74376736233,9.305059161,5.676811285,5.18190882,5.6828653375,10.2005054937,5.0158983015,5.341906825,5.09930704,6.191903727,10.74199802,5.8043360175,7.107193859,6.557659462,11.49251933,6.704530075,11.58069917,5.119782831,7.0000156495,4.92221123,8.87380415733,6.81155186533,7.947653191,12.06724789,7.16589861,5.61707161,8.7951450085,7.35614160475,6.081303006,5.53746415833,5.85773923,5.363706598,6.923657663,7.961422381,8.8976497,5.401230463,7.071154857,5.371568663,5.303633852,5.325000691,9.34628999,6.254372596,5.562403668,7.228508778,8.2268860475,8.829691919,5.293876648,5.154627002,6.169329391,10.95648527,5.655539776,7.918835106,5.718369332,8.355902877,6.25085761533,5.69836522,5.776637824,5.912716471,6.429453296,5.745513828,6.0531239275,5.518229233,6.98886315025,6.078230581,5.812762128,BRCA
5.884360575,5.710645298,9.605498559,7.837282788,6.8687010025,9.367535494,5.27332523067,7.069211088,5.764082867,5.149758548,6.11894691,5.251351034,10.70167275,9.296882447,5.931453333,4.526932284,11.42239851,5.69446161933,9.052718239,6.263556184,5.431214469,6.7561411575,10.090914774,5.1207017685,5.443947436,5.421737703,6.26987998,11.10564356,5.764993229,6.8430452,6.451215749,10.87277127,6.689792294,12.08864757,4.850638494,7.10400608,4.172528836,8.48676670333,6.602516137,9.084051721,12.3196976,6.714587052,4.750622,9.5610645835,7.15627181175,5.7540933,5.66765230167,5.456979618,5.857863615,6.782674344,7.502038402,9.229906989,6.083219352,7.739661202,5.709987583,5.62884727533,5.292055848,9.4889400245,5.693076567,5.556131441,6.107798352,9.434799575,9.495905543,4.9589226975,5.379907907,7.475391206,11.22456868,5.6986833185,7.288638004,5.627687994,8.67912917,5.91740542367,5.869940017,5.873451033,6.347670638,6.871046216,6.062214149,5.9426895035,4.209457899,6.7293739365,5.8909251275,6.845681744,BRCA
5.182107523,5.968196489,9.695411499,8.823320364,6.753929738,9.32491247,5.673218446,6.861958852,5.997919695,5.840596198,6.128670385,5.01168711,9.89030271,9.92732654,5.767529834,5.243946308,11.37496732,5.796349167,8.867858732,5.573807162,4.505933891,6.330371243,10.123956098,5.0631313025,4.789744015,5.851131391,6.58789422,10.80850192,6.3059408355,6.440292493,6.875476373,11.67671314,6.331369889,11.81855633,5.479950992,6.812575415,5.144465785,8.78891562,6.492926079,8.35411836,12.06768485,6.376819097,4.944168843,8.728690661,7.28339706125,5.964751666,5.672888566,6.425472417,6.762884029,6.161792599,7.79246679,8.750104935,5.332538997,7.1752218525,6.06243004,5.34851970633,5.102250005,8.709571495,6.296921367,5.097833303,6.715485444,9.181087702,9.452633076,4.745956023,5.224977213,7.024588754,10.93533103,5.291572876,7.717369903,4.944168843,8.436358762,6.35620181667,5.619861398,5.971837379,6.06243004,6.533022567,6.013915124,5.930878981,4.936651187,6.89510295925,5.991951091,6.07692847,BRCA
5.485113819,4.944516499,9.704855164,7.542724538,6.0552518715,8.930930318,5.387709859,6.912892703,5.903768142,5.549831826,6.128257952,5.07383228,11.8471671,10.69010738,5.965386767,4.299723531,12.04195902,5.81393588,9.72319211,5.831124321,5.049425205,5.9861521,10.7505556367,5.224951066,5.515077886,5.767264975,6.340389243,10.68917271,6.0893764375,6.389915763,6.090435997,11.72569442,6.087256632,12.23639105,5.337899487,7.2473537015,4.619453945,8.884713869,6.64485398767,7.908033966,11.92269971,7.89802417167,6.021319397,9.12874548,7.2589408905,6.007089656,5.425410505,5.467614719,6.240701309,6.862392884,7.941753554,8.439977457,5.389232297,7.255720786,5.38371401,5.45087253167,5.094670216,9.339199592,6.408122185,5.605487851,6.642705632,8.1278286345,9.226202111,5.6568396605,5.38008113,5.934051283,11.09221886,5.675351829,7.92964474,5.163308771,8.434003819,6.31881480267,5.789866974,5.899786645,6.175530214,6.256638601,5.722200446,6.5318263225,4.842992979,7.202620301,6.125967169,6.099195905,BRCA
6.071897384,5.217239701,9.951044656,7.662759375,6.396212449,9.466168826,5.35104813667,7.352090061,5.835804886,5.281801394,5.040356852,5.503993644,11.16113206,10.22045122,5.371568663,4.74013387,11.250759735,5.836490323,8.749652525,6.837536875,5.268482349,5.9351009165,10.2323919327,5.4294466185,4.808399575,5.140994603,5.838454683,10.66999253,5.896224785,6.986072764,6.561330433,11.67358746,6.785946496,11.84033352,4.95444207,7.326850538,5.013474821,8.87853262967,6.909262677,9.098072313,12.08496374,6.504746974,5.233822166,9.6365289855,7.4630380955,5.807812937,5.59195736033,5.562403668,6.425220624,6.675890452,8.011871746,8.723440065,5.892762125,7.574796289,5.541027867,5.33291500633,4.980495207,9.2738175235,5.982201443,5.196539425,5.986986106,8.599638622,9.470273049,5.4265519655,6.328679975,5.982201443,11.25129616,5.5650538935,8.125130748,5.191218407,8.774927967,6.51883016767,5.711227301,5.971090125,6.003664774,6.698361313,6.124799193,6.1029094855,5.467614719,7.00879998525,5.6372788705,6.462793134,BRCA
5.914511455,5.734831976,9.765899818,7.836115267,7.3136454075,9.120679254,5.51694806167,7.886765226,5.706331104,5.193782829,5.888750097,5.122477305,10.78342824,10.03270048,5.816350905,5.01915841,11.488757795,5.85474769333,10.07218659,6.499212576,4.951647528,6.0152820665,10.402795699,4.8438667095,5.711089607,5.355449107,6.250208987,10.33465909,5.305185534,6.660285205,6.528263138,11.75448264,7.558977641,11.76197512,5.113337164,7.5638446045,5.495704155,9.03967664967,7.05628867667,8.693731851,11.60364502,6.54817036967,5.375657441,9.6261758335,7.370696348,6.007650337,5.788768394,6.188050361,6.001020373,7.132322675,7.750474403,8.83564079,5.331285345,7.302939315,5.390092626,5.49075257967,5.22439848,10.3867081445,5.525764499,5.770704357,6.262569987,8.984034151,9.613983311,5.1448573355,5.479789356,6.074254545,11.27393851,5.3042852515,7.85975393,5.349269063,8.269595566,6.51737340467,5.495704155,6.126297286,5.628490196,6.252954533,5.577890454,5.981425738,5.236886004,7.121479017,6.0725860005,6.158968739,BRCA
5.666764579,5.694897097,10.16021845,7.747456426,6.9172650215,10.46111646,5.78472351667,4.941119518,5.398154738,5.484469475,5.356153716,5.255700175,9.119292054,10.67176022,4.632300425,4.726302606,11.219366755,6.42036712867,8.93376524,5.771893004,5.279110251,4.8633392805,10.154949894,5.7747169065,5.027033758,4.867663307,8.046116026,11.79340834,6.09344211,8.272211173,7.482729569,11.82418918,7.301361579,12.1857598,5.088959125,7.0768541765,5.505264734,8.48030528167,7.062981326,9.077110201,8.294162511,6.53560094933,5.495224459,6.19424942,6.5000866535,6.018707189,5.86324810967,6.00360856,6.482691508,6.239651629,9.061628468,8.942068084,5.696558124,7.693399828,4.537176254,5.58523821167,4.616223203,6.8579148015,5.726021414,4.842490216,6.207019812,7.1538309275,10.26097865,4.949608986,5.52701656,7.339318078,8.28912106,5.8086383075,7.886948085,5.461734198,8.758990275,6.349082093,5.19062597,5.814429456,5.726021414,5.537615426,6.00360856,6.1856526715,5.587673458,6.84228464,5.7792652915,5.706262025,BRCA
