@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1001 numeric
@attribute 1002 numeric
@attribute 1003 numeric
@attribute 1013 numeric
@attribute 10666 numeric
@attribute 10686 numeric
@attribute 1272 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1462 numeric
@attribute 1493 numeric
@attribute 149461 numeric
@attribute 214 numeric
@attribute 22871 numeric
@attribute 23114 numeric
@attribute 23308 numeric
@attribute 23562 numeric
@attribute 23705 numeric
@attribute 24146 numeric
@attribute 257194 numeric
@attribute 25945 numeric
@attribute 26047 numeric
@attribute 26285 numeric
@attribute 2734 numeric
@attribute 29126 numeric
@attribute 29851 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3385 numeric
@attribute 3655 numeric
@attribute 3676 numeric
@attribute 3680 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 3897 numeric
@attribute 4099 numeric
@attribute 4267 numeric
@attribute 4359 numeric
@attribute 4684 numeric
@attribute 4685 numeric
@attribute 4756 numeric
@attribute 4897 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5133 numeric
@attribute 5175 numeric
@attribute 53842 numeric
@attribute 54413 numeric
@attribute 57502 numeric
@attribute 57555 numeric
@attribute 57863 numeric
@attribute 5788 numeric
@attribute 5792 numeric
@attribute 5797 numeric
@attribute 5817 numeric
@attribute 5818 numeric
@attribute 5819 numeric
@attribute 58494 numeric
@attribute 6382 numeric
@attribute 6383 numeric
@attribute 6385 numeric
@attribute 6401 numeric
@attribute 6402 numeric
@attribute 6403 numeric
@attribute 6404 numeric
@attribute 652614 numeric
@attribute 6614 numeric
@attribute 6693 numeric
@attribute 6900 numeric
@attribute 7122 numeric
@attribute 7412 numeric
@attribute 80380 numeric
@attribute 80381 numeric
@attribute 8174 numeric
@attribute 83700 numeric
@attribute 8506 numeric
@attribute 8516 numeric
@attribute 9019 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 914 numeric
@attribute 920 numeric
@attribute 923 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 933 numeric
@attribute 9369 numeric
@attribute 9378 numeric
@attribute 9379 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 947 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 965 numeric
@attribute 9672 numeric
@attribute 999 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.556374089,10.44063591,6.642055755,11.85473021,5.057462456,5.323380202,5.1897411875,6.166039348,6.636411191,9.293610236,10.19481259,9.777124244,9.869833293,5.484014191,7.695960982,8.970940718,7.96084344,5.88161111675,6.777653542,6.85002063633,10.34910181,7.73304554033,5.006535067,8.883830184,5.438135838,5.797474287,12.56576382,5.975223906,6.083219352,13.37563667,13.44200721,7.1758807525,12.53699151,11.71707458,8.653437275,6.986698549,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,13.17461947,5.209464331,8.455307825,10.872628553,4.927435762,11.15733448,10.594465176,7.607850191,5.250214317,11.92850738,10.39216207,6.43230933033,6.297013109,7.258945501,6.893001507,7.99361935,10.67951553,9.30169669467,11.423270155,7.631852081,6.1022441,6.1933182115,5.395419826,10.60335306,6.652849005,5.93221879425,6.178122649,8.70009385,5.8949288165,5.06812332625,6.209556324,10.11790315,6.435307999,5.8233407445,5.48205062,12.12241722,5.394558084,5.586773185,6.2200409856,8.483192145,7.145935011,5.552770925,11.885711165,11.72040472,7.92292794,5.62181327975,8.70463678933,11.31322333,6.69339494667,7.707361073,11.24502395,8.0750153535,5.913614242,7.545024544,4.82618143,5.619861398,5.88338331,6.459892344,5.169936271,12.5439804,8.07772679633,5.682300273,7.39328041925,4.986744626,11.0724812,7.545024544,6.8307089,9.946755489,5.619624748,10.4653608185,5.451055498,5.899182429,8.407417683,5.876585242,10.83822324,8.049591461,7.587142037,7.670764447,7.537645287,5.546288211,5.583993803,4.93243237467,5.32412012233,6.5685126955,6.411176756,4.757305356,6.79245448633,8.4941886004,7.8256296225,5.703219255,9.0962696335,5.30199728233,12.00989343,Control
GSM427159,7.826232466,10.38197038,6.668073461,10.93507131,5.40668228,5.769779175,5.2705778915,5.674984901,7.001242451,10.15068061,11.15002032,10.42274839,9.650791985,5.88043173,8.139527211,9.914228567,7.90593017,5.8490242605,6.732544377,6.86544696733,10.84683237,7.76905320567,5.567432314,9.2395806605,5.452044542,5.821079567,12.3793121,4.92244912,6.353195907,13.47671849,13.43914135,7.231893633,12.64414927,12.24572955,9.739840141,7.281144442,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,13.80159564,6.166218956,10.05747773,11.272491057,4.805564985,11.8267889,10.634747645,7.383490734,5.652207716,11.29187879,10.1525514,6.371338954,6.043635001,6.080290574,7.712339773,7.61467511,9.752932999,8.828078384,11.4456095,9.113248027,7.532124306,6.35214759,5.9854380675,9.907754874,5.621180996,5.97107816475,6.798669844,8.642413788,5.389074322,5.0207250725,6.23007389,10.04213853,6.68672331833,5.9676331465,5.096779711,11.52829551,5.013251478,5.229406468,7.6224754496,8.69026092,6.924875212,5.761736804,12.290645045,11.03579075,8.212157254,5.99887986025,8.396903982,11.11214317,6.80248407133,7.576562054,12.11959782,6.6993817635,5.61353994,6.458780312,6.239603899,6.633253641,5.287261033,6.68177874667,5.40668228,12.50103733,7.24691632933,5.576228285,7.1013304455,5.104604996,11.33884516,7.593057023,6.827314517,10.0960325745,6.49853177267,11.045214235,5.166927545,5.309804873,11.4035182,6.196533893,10.58303601,9.713391295,7.564704211,8.358795271,8.71426511433,5.33270027975,5.754895016,4.800055874,5.33650882367,6.7653075265,5.313618859,5.244897759,6.92323968,8.4659296096,7.1910294905,5.355449107,8.2815049495,5.69256794067,12.20475003,BRCA
GSM427160,7.537647698,11.76503338,6.608332915,9.908242911,5.434470814,6.421228033,5.5122677185,5.8669384555,6.947055725,10.98412667,11.91235432,10.50080233,8.339762197,5.912576056,8.651483291,9.729808131,6.490454306,5.67888222325,7.462177348,6.50144598933,10.94627781,7.30595834867,5.461734198,8.035975337,4.905220009,5.579701547,12.49713337,4.945574052,6.765173778,13.104967985,13.62353635,5.6473148935,12.41967063,12.12389031,10.36525103,7.608404767,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,13.830710045,6.220528877,9.645289663,11.203772912,5.616777635,10.78908143,10.52874487,7.409287238,5.724112195,10.67791364,10.25814822,6.561221976,6.268430299,6.590104667,7.905749702,7.849031477,10.08758255,8.9042892375,11.82795379,8.540477891,6.992431746,6.0643577435,6.5929681715,8.742899805,6.331817721,5.8918818945,7.399942501,9.129451187,6.224457764,5.17524123025,5.730783436,10.50484657,6.36773601167,5.90455910375,5.79507289,10.40487575,5.503993644,5.853877943,7.6540974096,8.910778468,6.119621392,5.7813974245,12.75184948,9.834408286,7.808660365,5.785037344,8.515433634,9.458448204,7.01954666733,6.967604178,11.71544309,5.8323785675,6.092445976,6.451215749,5.451055498,5.59156816,5.001702332,6.77600019633,5.465820435,11.31092814,7.63218285233,5.275017526,6.99536313225,4.820426964,10.83188538,6.501722262,5.651633855,10.2106019215,5.84141443467,11.61689802,5.112503363,5.399009764,10.24378721,5.894703343,8.799403966,10.35655132,7.27775495,9.355461841,9.41246110667,6.05847101475,6.730983353,5.18898891267,4.994453751,6.2375997335,6.037388399,4.516306872,6.76904778167,7.6055540702,7.2054038215,6.511322251,8.229193271,5.764809288,12.80365393,BRCA
GSM427162,7.91055448,11.34028702,6.277153122,9.836169177,5.706538322,5.166927545,5.3936997815,4.7367432395,7.564094459,11.25779165,11.5141002,10.58816676,8.331030144,5.785276045,8.848952379,10.39630003,6.734273105,5.7178589145,8.284235482,6.73312979833,11.2835892,7.566227501,5.568952692,8.460124816,5.520195335,5.745177655,12.48307013,5.450890591,6.7486998,13.09890984,13.074006,6.083925915,12.73729283,12.44264168,9.910005977,7.829676956,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,13.10958531,5.78869305,9.452334495,10.460565705,5.99820185,10.75721104,10.303546001,7.738820392,6.125832527,11.08849694,10.59667922,6.18410994633,5.660003917,6.976424143,8.08212392,8.17437786,9.271638758,8.75186424133,11.954544835,8.695559886,7.258286006,6.5914705675,5.6049829815,9.019327409,5.838328613,5.851474378,5.833276737,9.607700708,6.061418578,5.28455863825,6.458780312,10.26509376,6.54769707467,5.758296575,5.510021369,9.922525358,5.446761787,5.989826604,7.0618615206,9.062748504,6.209020126,5.1671536775,12.748840355,9.905109092,8.521434692,6.00254861525,8.52603302833,10.3854637,6.84715873633,8.334922547,11.41782366,6.2096398735,4.342813605,6.015142517,5.73024,5.520195335,4.838713892,6.89828157633,5.574564199,12.02547364,7.136062181,4.071855066,6.87809476175,5.4355322335,10.71326216,6.532671997,6.093766806,9.5431693855,7.605638427,10.705123263,5.68566776,4.994139844,9.151968584,6.784638526,9.753083475,9.779251973,7.757275197,9.358629843,8.56753031167,5.40892901975,5.805041697,5.072016732,4.90506627567,7.1661608655,5.706538322,5.660003917,6.47797389533,7.5780887174,6.308850296,6.235732444,7.9716927155,5.95027885467,12.55838012,Control
GSM427163,7.055746423,10.58383522,6.795036757,10.04796267,5.400889039,5.133924369,5.2510683345,5.8440740225,6.625420731,9.847089115,11.74803988,10.04312339,10.06825468,5.963328695,8.84381204,9.789786757,7.155959474,5.74934692675,7.538811912,6.81340590633,10.72100969,7.14608217833,5.041999937,8.3454203835,5.426609659,5.353509659,12.2764444,5.151586144,6.510016917,13.79174456,13.54172225,5.467187666,12.54078076,11.97837451,9.620316579,7.554207264,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,13.67035693,12.58150432,11.12211636,9.409379341,5.56971228,11.55095369,10.8504276905,8.192380514,5.190230876,10.76306733,10.47269874,7.03425695367,5.694748763,6.410201693,7.843106264,7.090221279,9.935467529,9.13491446,11.664734205,8.398146319,7.408714249,6.275924,5.6865494335,9.629821562,6.539008037,6.027802849,6.314882854,8.836477359,5.896504955,5.2071634425,4.948613986,9.800726477,6.78912007267,5.8479986655,5.764215595,10.6953025,5.31832701,5.577890454,7.9225963638,8.742748263,6.381807349,5.93158530625,12.62687432,9.638590278,7.753920581,5.721517129,8.52308099,10.03355416,7.26605911,8.318227715,12.00568429,6.4027685645,6.088105148,7.347712434,5.852630158,6.047784427,4.727936746,6.30521607467,5.241660263,11.37897501,8.760944586,5.502084908,7.207710707,5.2521023505,10.87313284,6.962725777,6.54048116,11.0877957705,6.32537749467,11.838837845,4.550123556,4.906423146,11.39527989,5.943224681,9.586361839,9.841195224,7.922110302,8.638581737,9.03572480433,5.6253656705,5.94146509,4.865874423,4.92728899233,6.8254161555,5.593959684,5.661216049,6.589569865,7.7734069764,7.0635894335,6.303968491,8.544231152,5.621287411,12.44726543,BRCA
GSM427164,6.85256423,10.48825468,5.579852369,11.0724812,5.374005926,5.252865266,5.384486519,6.322293109,6.866664227,9.821300096,11.45582051,10.21465945,10.2492264,5.52411756033,6.920445533,11.11778287,7.452325936,5.761506822,7.250680065,6.50456557867,10.7042238,6.78649468667,5.813147067,8.4466293725,6.712427693,5.878732237,12.44183936,5.268482349,6.337626919,13.645184875,14.1577113,7.3842858505,12.60891324,11.80634431,9.126537434,7.231847873,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,13.80707185,12.50251243,10.51325413,9.4130184875,13.23175973,11.36882578,10.5095484925,7.716066843,5.923750128,11.02198648,9.156463061,7.21289602867,7.092337284,7.114213764,6.814297663,9.003996476,10.94344908,9.489530799,13.379465115,8.129439032,7.492776776,6.085013037,5.5780756935,10.0676969,5.835678584,6.00224285975,6.564306234,8.673416081,6.101282013,5.271321113,5.424175738,9.479103779,6.73902004267,5.935647283,5.260224473,11.90810746,4.985513237,5.275017526,7.0816362126,8.85611511,6.657000843,5.9022013445,12.43708136,10.80793066,7.921396347,5.75476285725,9.44234958633,10.14723709,7.75935687733,7.82918539,13.09148337,8.0932205485,5.964982644,7.45762943,5.508912889,5.541879718,6.261065912,6.25933008967,5.651849079,11.61103415,7.97951833233,5.476714818,7.76060818025,5.569441994,11.52775569,7.098824623,7.67382338,10.751455059,5.74379654567,11.604137535,5.560264997,5.238606558,13.07564465,6.232090496,9.800584933,8.416735391,7.239410274,8.508984299,8.38905717467,5.40351558975,5.551217027,5.40709407533,5.36545004833,6.137733214,6.062214149,5.443615974,7.12296279167,8.171140973,7.223262653,5.453691444,8.9373963525,5.979631625,13.02343475,BRCA
GSM427165,9.291666361,11.15959405,7.547899223,9.255294845,5.68566776,4.927198693,5.0781205915,6.1176341,7.01033543,10.5787857,10.73900867,9.760949066,12.4670082,5.33689169033,8.87920118,11.55806922,10.21715834,5.83337471575,7.963475749,6.780834989,12.05268701,7.43641033367,5.003839723,9.9586772805,7.254369939,5.418536788,12.49636455,4.888756945,5.388199225,12.91617066,12.24154982,6.46426733,13.03029388,12.38541089,9.037218243,8.219678124,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,12.56767587,10.54658128,9.4537342,8.787562717,11.67464041,10.42231215,9.4125106255,7.509777231,5.229406468,10.29212924,10.16869754,7.19476401833,6.042759915,7.590458165,7.851001152,7.49197557,9.545409111,9.251714595,11.636086735,8.067946709,8.616687708,6.051283158,5.3003586355,9.707117998,5.879712657,6.245483504,6.175530214,9.726899797,6.643536936,5.259758242,6.893972281,10.73861188,6.790668032,6.14608826725,5.747596356,9.176011741,5.046808884,5.606746643,7.8074167108,9.552823312,8.534916724,5.875906139,11.66732817,9.105149732,8.655048663,5.33596100175,8.56421940767,11.2250027,7.208733561,8.090034492,11.30974934,6.0295344665,5.754494213,6.452575359,6.082580853,5.564234295,5.665201768,7.25085123867,5.923393601,11.07640162,8.35458352167,4.459037923,7.36997963825,5.32493768,11.71299347,6.640935836,7.189209615,9.6632188355,5.10181611067,10.2247242155,5.414821571,5.096779711,8.22256686,6.452575359,9.239646931,9.410706331,7.114005486,8.784243142,8.47821215267,5.13661079325,6.11442494,5.231385234,5.50341538767,8.1696695025,6.314112464,4.932168974,7.111896621,8.1590296472,6.3213830765,5.665201768,7.2971646555,6.65184961133,11.40859261,BRCA
GSM427166,8.950265087,10.8852123,5.972354482,10.98982397,5.536217098,6.004058206,5.432418864,6.7232205495,6.190817922,10.10988324,11.39699552,10.02857645,10.49748292,5.84346610967,7.036808602,9.064938832,7.17213025,5.7000386435,6.805554052,6.71134204967,10.35482269,7.51796725,5.341462114,8.4878315945,5.190033289,5.243375136,12.39881323,4.96879493,6.539938605,13.284951405,12.95796723,6.750056149,12.60023009,12.15504123,9.091403071,7.56483756,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,13.646442645,11.59208337,9.770623066,10.614422057,5.464350722,11.15889068,10.2140968565,7.405718266,4.759970032,11.29699664,10.49469589,6.328962603,6.51601958,7.15785501,6.876858011,8.280192097,10.75503384,9.23773095817,11.69409393,7.600435399,6.689303092,6.248142195,5.737923147,10.84298691,5.959081123,5.87065668425,6.570846646,8.677068719,5.6839764445,5.6739400935,6.169830446,10.82235197,6.50818729167,6.38571988,5.709505183,11.48554018,4.756238089,5.659219053,6.6583162518,8.776730033,7.380290323,5.4118146555,11.79348819,10.787358,7.181254459,5.25640052575,8.80281133533,11.17704903,7.17661645,8.304535141,11.26440904,5.7188226725,6.613204258,6.809675295,5.632130956,5.66903474,6.758160324,6.24643194667,5.826809832,12.63995684,8.34799793867,5.802329755,7.6896996955,4.9385273865,11.31896656,7.929023304,5.987895674,10.49761794,6.48498078533,11.230446555,5.154424477,5.510179653,9.706263374,5.914092825,10.35265071,9.392951213,7.840024324,8.200139826,8.39202788833,5.53000073225,6.382758563,5.22798871933,5.11431761133,7.2626280245,5.651777341,5.212093857,6.889955486,8.5771788432,7.3111102725,6.597423627,9.042169407,6.111541681,12.40979539,Control
GSM427167,6.592012667,11.24903656,6.964344117,10.20419243,6.227476961,5.183299167,5.249326338,5.872659359,7.003043143,11.36117359,11.79378019,9.64277427,9.735649574,6.130189912,7.886307978,10.62450788,6.79980331,5.86379833775,7.641800915,6.82324972833,10.66574031,6.83011701567,4.820703945,7.714322137,6.624105008,5.778873021,12.52623397,4.857746232,6.899843656,14.251632585,13.95556321,7.621467235,12.23971048,11.79378019,9.779514641,7.754087662,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,13.92629211,12.10466109,10.89786457,9.5314758395,12.95548196,11.03869289,11.184447875,8.100269585,5.659076304,11.04153957,9.844219734,6.958562315,6.379383241,7.057399162,6.901292687,7.748010194,10.365683,9.05065703483,11.5577866,7.713285334,6.698847453,6.184122169,5.60076847,9.173128136,6.097300677,5.72704209475,6.228487433,9.447915494,5.9105142995,5.4688584855,5.823183308,10.26978741,6.84945253667,5.828512715,5.553676326,10.8590069,5.108536217,5.849756153,6.9956732408,8.193748493,6.17627851,5.575716739,12.484417515,9.941260812,7.696795653,5.7172838405,9.02423309467,10.15718937,6.98821417,8.022452603,12.25102085,6.5953012555,5.991301456,6.575921614,5.749206573,5.503993644,5.385958361,6.29080341467,5.635327242,11.14770754,8.260992009,5.633294061,7.596353626,5.630264262,10.96573399,6.96041071,6.028575367,10.4723663485,5.15994938333,11.7320396,5.221694654,5.910739406,9.125000832,6.257393146,8.938396899,8.831086408,7.470071357,8.45606803,8.28138870167,5.65565885325,5.582188094,5.20786166867,5.28069975133,6.617367763,5.802975918,5.028581582,6.54146572467,7.8965994638,7.191795379,5.849756153,8.735810797,5.59119822733,12.47414328,BRCA
GSM427169,7.680959203,10.68107171,6.047566334,10.02491841,5.589921684,5.396956849,5.3798116395,5.61874128,6.271748387,10.30930613,11.24778827,9.778192608,8.864217974,5.52352375933,9.183908962,10.78521972,7.838512397,5.93861056325,7.214637559,6.79550833233,11.32122928,7.20637665767,5.224977213,9.012490288,5.738505243,5.527954892,12.54548466,4.173472886,6.759292761,13.036925645,13.03258307,6.198324399,12.08864757,11.68597092,9.513254412,7.082364963,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,12.911595045,11.29724747,9.397268784,9.642308618,6.698430771,11.09785784,10.267808214,7.731830036,5.391983545,10.83822324,10.64647346,6.30607312233,5.729220505,6.099721915,7.699539704,7.162394161,9.93833767,9.06946628383,10.97266949,7.721237853,6.516256016,6.308911843,5.012436912,9.965914527,6.012630823,6.5452939695,7.036891003,8.768119075,6.1273896995,5.190712451,5.647898183,10.29824049,6.82081096367,6.023262785,5.550755441,10.25957296,4.842490216,5.427112717,6.9903680828,8.127028494,6.604779761,5.35829187075,12.770755465,10.17606751,8.239671468,5.76865980625,8.801573127,10.08323369,6.95405461767,7.904094356,12.64414927,6.0246519895,5.578947201,6.894093582,5.894885198,5.689586587,5.868644328,7.078510385,5.168332398,11.40394419,7.44841126567,5.831251023,7.1876566575,5.3261257955,10.72598418,6.563963185,7.176101137,9.6031715085,6.23884315,10.8220317815,4.704059729,5.144669712,8.587403553,6.333473491,9.261778266,9.377341303,6.98547517,9.019661002,7.983374867,5.500899641,5.372961888,5.34143763467,5.98815138267,6.13162674,5.909779853,5.287630431,6.567837574,7.6691857416,7.028214693,6.052030675,8.009368739,5.640813613,12.68293541,BRCA
