@relation data

@attribute id string
@attribute 1385 numeric
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4914 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0194301160,2.3584245311,1.6104626348,0.8212452234,0.3955368645,-0.5749283502,-0.0772443378,0.4377126148,-0.1747343264,0.3417825494,-0.0743738270,0.0027666772,0.8370002049,0.3768321643,1.1201675758,0.9189615026,0.1011311368,2.2882412161,BRCA
GSM481003,0.0187250819,2.5114432043,1.7524189089,0.9474795161,0.3913279471,-0.4940508720,-0.0117938432,0.4771567755,-0.1846113332,0.1791957579,-0.0506758328,0.0220997693,0.9900261754,0.4223379152,1.1333078442,1.4357728958,0.4883067481,2.4272642752,BRCA
GSM481004,0.0489846332,2.2194539971,1.7306030480,0.8814408686,0.4096542652,-0.5205239918,-0.0628519830,0.5515067956,-0.2144304077,0.1934292825,-0.1540841441,0.0015714503,1.0766678804,0.5495924441,1.3982536542,1.3901392981,0.2034561099,2.7043259995,BRCA
GSM481005,0.0936311534,2.3890128664,1.6458761891,0.8521304950,0.5942619953,-0.4550935459,-0.0799321411,0.4741584931,-0.1696848749,0.2936143763,-0.1223234448,0.3289049813,0.8211322722,0.4403047296,1.3712493853,1.2902179673,0.1795327044,2.3308550971,BRCA
GSM481006,0.0438960250,2.7993582883,1.6704388113,0.8876503406,0.6285257851,-0.4949928448,-0.0365189175,0.5158282660,-0.1832060911,0.2433270854,-0.0515387084,0.2390861619,0.9354205676,0.3909603753,0.9865753614,1.0867871360,0.4654468534,2.3295555881,BRCA
GSM481007,-0.0388119381,2.4604020782,1.7786090209,1.1560421735,0.4035459393,-0.4174500600,-0.0398991313,0.6296728001,-0.1365150868,0.1014056848,-0.1263724936,0.1471414633,1.0210435065,0.2606000659,1.0516917631,0.7857901753,0.5399327676,2.3985712954,BRCA
GSM481008,0.1053648011,2.1300801171,1.6622805248,1.2938889639,0.5253010491,-0.4510935574,-0.0200022740,0.5090762740,-0.1285786398,0.1758980179,-0.0720937303,0.0879067641,0.8990125299,0.4047704326,1.0726860836,1.6272599519,0.4682674665,2.4446920753,Control
GSM481009,0.0205618788,1.7882246540,1.3427748691,0.5253295350,0.3426205088,-0.7934595166,-0.0609687296,0.1418101407,-0.3624040733,0.2437746771,-0.1321362915,0.1336468826,0.4572595951,0.2795271149,0.7096309500,0.5833375380,0.1445371820,2.4154436141,Control
GSM481010,0.1562225824,2.1086231072,1.7509254467,0.9039840400,0.4368065819,-0.3221002859,-0.0360723644,0.4416492558,-0.1443649510,0.2892597577,-0.0223426086,0.1319778106,0.7915824455,0.5158594621,1.1154199801,1.2934316381,0.2815044061,2.2814118394,Control
GSM481011,0.0381124616,2.7272794777,1.9492786230,1.1300241724,0.3163918234,-0.5568683204,-0.0245632083,0.6226379387,-0.2897583519,0.2223992294,-0.0940577877,0.0018939260,0.8280705125,0.3978262835,1.5733309313,1.2464563616,0.2143740578,2.8155515152,Control
GSM481012,0.1050884402,1.8813959094,1.5784882939,0.8123865621,0.5108597720,-0.3817653756,-0.0359348942,0.4725844846,-0.1556269893,0.2830991491,-0.1372564608,0.1236136932,0.8961387801,0.4602609591,1.1019343174,1.0160981191,0.2722881111,2.6636632381,Control
GSM481013,-0.0100674866,2.6179897917,1.6565090109,1.6534560970,0.2763530753,-0.4204076074,-0.0448096112,0.7013147904,-0.0758634953,0.0987440369,-0.0740173064,0.0858122040,0.8020540474,0.2502310655,1.2130804397,1.3690940424,0.5566372800,2.5264454656,Control
GSM481014,0.2480745687,2.0626784828,1.2421748134,1.0210845322,0.4745706142,-0.4754950449,-0.0872654764,0.6223836379,-0.1249282027,0.4610486274,-0.0827646763,0.3309938921,0.8919377841,0.3728799876,0.7769479156,1.2074112609,0.3175295833,2.1941194408,BRCA
GSM481015,0.0740842147,2.7202442222,1.6013563458,1.1101989111,0.4138551588,-0.4759634893,-0.0626632868,0.6132784240,-0.2096320648,0.2014516948,-0.1182794240,0.1974025599,0.9676776741,0.3970232428,1.2662113122,1.0755588859,0.1874926903,2.8591947300,BRCA
GSM481016,0.1760818481,2.0178352594,1.8586949196,0.9262994193,0.4454726513,-0.5979220869,-0.0288407005,0.5412117535,-0.1175413547,0.1879192361,-0.0886256854,0.1428325966,0.7186530775,0.5611247425,1.1607094455,1.0113099486,0.1164702785,2.4599850390,BRCA
GSM481017,0.2816253087,1.3314801619,1.3855678936,0.5171931558,0.6380381449,-0.3751283733,0.0507845155,0.2537133762,-0.1509797142,0.5053033147,-0.0809388944,0.3781367167,0.5380615876,0.4672802847,0.5629059449,0.7486425608,0.0132556024,1.9582755479,BRCA
GSM481018,0.0651374135,2.3386700948,1.5609027490,0.9430964104,0.3166463012,-0.6090795118,-0.0279669342,0.4069866997,-0.2616448737,0.2168153361,-0.1337999874,0.0426955287,0.7656023544,0.4103365585,0.9598313551,0.9556504101,0.1105532912,2.4696819614,BRCA
GSM481019,0.1438863087,2.3733375204,1.6939296023,1.1114784536,0.5468759659,-0.4902570927,-0.0844595070,0.5775825819,-0.1374253253,0.4036104572,-0.1359831804,0.2832725297,0.8776032864,0.4554223602,1.0253944844,1.4458128795,0.4274123999,2.7068592139,BRCA
