@relation data

@attribute id string
@attribute 10858 numeric
@attribute 11283 numeric
@attribute 113612 numeric
@attribute 120227 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1545 numeric
@attribute 1548 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 1579 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 29785 numeric
@attribute 51302 numeric
@attribute 54905 numeric
@attribute 56603 numeric
@attribute 5740 numeric
@attribute 57834 numeric
@attribute 64816 numeric
@attribute 66002 numeric
@attribute 6916 numeric
@attribute 8529 numeric
@attribute 9420 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0625774410,0.0051898369,0.2927277170,0.0868344907,-0.0348658793,-0.0460826877,1.5490698931,0.1042841264,-0.1550936084,0.1585659757,0.0271161102,-0.0862011614,-0.0757955666,-0.1442158234,0.3184088073,-0.0175617336,0.0063906746,-0.1956875658,-0.1030535959,-0.1336217061,0.2353533340,-0.0011465516,-0.2058887339,-0.0406988340,-0.0615510701,-0.0739673766,-0.1117331381,0.0715319318,-0.1429896526,-0.0399019847,-0.0882133599,0.1660522622,-0.1057018933,1.1765972163,-0.1692575254,-0.0790467571,0.0747869628,-0.0439210698,-0.1684062640,-0.0474441595,BRCA
GSM481003,0.0573642531,-0.0744476387,0.2306603056,0.0449426010,-0.0768039503,-0.0091044840,1.3042658552,0.0950752525,-0.1756853540,0.1722779573,-0.0056316560,-0.0496677926,-0.0982124244,-0.1283854654,0.0888888314,-0.0297039256,-0.0347747363,-0.1471713145,-0.1392633299,-0.0756656810,0.7111172624,-0.0518124921,-0.0954000986,0.1459725039,-0.0745473365,0.1272453122,-0.1075280688,0.2198433252,-0.0520076970,0.1368045252,-0.0331106990,0.2066311463,0.1944615314,1.4035428422,-0.1246671731,-0.0795240324,0.0704546762,-0.0787621621,-0.1490421393,-0.1016163770,BRCA
GSM481004,0.1029821911,0.0149010680,0.4006061867,0.0688788848,-0.0553187507,-0.0421962722,1.3608925111,0.1243703576,-0.1119275551,0.2313475910,-0.0731946221,-0.0818093957,-0.0435855907,-0.0464546807,0.1783724768,-0.0684813714,-0.0089214040,-0.0785833112,-0.1183594408,-0.1941626136,0.2291380776,-0.0486124425,-0.1469067232,-0.0908768072,-0.0855385190,-0.0155101796,-0.0253271895,0.1251096083,-0.1267450474,0.0187203556,-0.0645548141,0.2179461549,0.0100675735,1.2576344863,-0.1392575748,-0.0542486840,0.0494870733,-0.0892489246,-0.2048973007,0.0299320005,BRCA
GSM481005,0.0945033259,-0.0629233202,0.5892580389,0.0690960492,-0.0380769480,-0.0620816253,2.2189430910,0.0402766842,-0.1469593113,0.1046610113,-0.0065029429,-0.0992456471,-0.0325022561,-0.1331450652,0.0761728937,-0.0805736145,-0.0909896149,-0.1101392476,-0.1279284892,-0.1468417553,0.3747484484,-0.0230421538,-0.1113116707,-0.0806143372,-0.0873725256,-0.0033135027,-0.0318755300,0.1895176297,-0.0943443225,-0.0212265808,-0.0564553521,0.2784470646,-0.0584588464,1.1628527148,-0.2228230979,-0.0932976830,0.0910523638,-0.0372197082,-0.2286259233,-0.0010479000,BRCA
GSM481006,0.0670482768,-0.1239734435,0.3419656233,-0.0392495405,-0.0841182099,-0.0674216570,1.4740580786,0.0673590304,-0.1408655591,-0.1440608303,0.0111786044,-0.0387587958,-0.0438407126,-0.1012677014,0.1763603556,-0.0212036703,-0.0798972317,-0.1116737622,-0.1062638571,-0.0881916923,0.3947202909,-0.0696502582,-0.0606648440,0.1072177865,-0.0895474828,-0.0020298010,-0.1470237761,0.4588759800,-0.1223943415,0.0860403579,-0.0503024641,0.1643372617,0.0295865169,1.1273412171,-0.2557369900,-0.0890974073,0.0800241130,-0.1255421034,-0.2198600320,-0.0968574381,BRCA
GSM481007,0.0891548726,0.0006989450,0.2466408234,0.0895016208,-0.1304849890,-0.1068105597,1.4006102977,0.1239469776,-0.1320426284,0.1385402210,0.0354357037,-0.0065737251,-0.0776154143,-0.1151327348,0.2498509929,0.0069895311,-0.0249337369,-0.0591854822,-0.0845425805,-0.2192281806,0.4647745607,-0.0832454785,-0.1846859630,0.1161774131,-0.0822251005,0.1351980328,-0.1754326570,0.6997567200,-0.1453005634,0.1435573767,-0.0668092154,0.1391784446,0.1626571518,1.5673731999,-0.2221822221,-0.0537126830,0.1193266880,-0.0719590194,-0.1057917127,0.3019062729,BRCA
GSM481008,0.0295363544,-0.0577162105,0.0765387923,-0.0871741352,0.0096362956,-0.0424204741,0.9722351016,0.1164777446,-0.1657974294,0.1209009113,-0.0603472893,-0.0438651082,-0.0740819126,-0.0450347919,-0.0637183877,-0.1478580669,-0.1333054129,-0.1449531739,-0.1341327794,-0.1343381350,0.4282903372,0.0027285731,-0.1392111134,-0.1198772826,-0.1069629810,-0.0393595347,-0.1382328187,0.5413572629,0.0344140060,0.1554667378,-0.0436703770,0.2624067341,-0.0144694615,0.2794073006,-0.2757464141,-0.0445579210,0.1063944847,-0.0602440672,-0.2572528473,-0.0795861310,Control
GSM481009,0.0129628717,-0.1299979609,0.1948922246,-0.0171046153,-0.1358593181,-0.2124584218,1.8394608784,0.1351302527,-0.3356449434,-0.1521529877,-0.0297823290,-0.0593741846,-0.0503968609,-0.0856838824,0.1378533497,-0.1011468226,-0.0138560049,-0.0806591029,-0.0770162962,-0.1045188599,0.0340170670,-0.0578387729,-0.3460302760,-0.1442117528,-0.0590910717,-0.0594409653,-0.1345064081,0.3175964427,-0.0391110071,0.0890732338,-0.0396341757,-0.0142027871,-0.0480484082,1.0419481601,-0.4238317700,-0.0331416704,-0.0663578485,-0.1057554232,-0.2953501643,-0.0795630024,Control
GSM481010,0.0383147076,-0.1072766492,0.3023260078,0.0670437855,-0.0601571222,-0.1435788730,1.8642199116,0.0463476428,-0.0765744114,0.0454600920,-0.0076466147,-0.0386769528,-0.0676946584,-0.1009081261,0.4197627317,0.3303274657,-0.0935490101,-0.0959470801,-0.1121586697,-0.0900373996,1.8078529462,-0.0518510935,-0.0519541306,0.0544695319,-0.0360162618,0.0163433749,-0.0329897766,0.1583763835,-0.1016747169,0.0708602173,-0.0085892293,0.2221956038,0.0373622071,1.1908484872,-0.1602440304,-0.1100907888,0.0617601318,-0.1023762783,-0.2434852720,-0.0177567001,Control
GSM481011,0.0137218451,-0.0157978219,0.2705030434,0.0145012997,-0.1110694838,-0.0727506376,1.7002960709,0.1720935318,-0.1716529376,0.1952806217,0.0541730740,-0.0811034764,0.0213148153,-0.1279543551,0.2275359989,-0.0839257360,0.0162686964,-0.1056339326,-0.0867794139,-0.0576767049,0.3851045833,0.0211540704,-0.1216166809,-0.1394117443,-0.0868235235,-0.0023119847,-0.0991949846,0.2460802468,0.0619400970,0.0573029004,0.0543756360,0.2042198433,0.1374034295,1.3466470958,-0.2401862704,-0.0682337564,0.1314637238,-0.0947039655,-0.0686031680,0.1204873909,Control
