@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10251 numeric
@attribute 10252 numeric
@attribute 10253 numeric
@attribute 10254 numeric
@attribute 10379 numeric
@attribute 10401 numeric
@attribute 11009 numeric
@attribute 1154 numeric
@attribute 116379 numeric
@attribute 122809 numeric
@attribute 1270 numeric
@attribute 1271 numeric
@attribute 1387 numeric
@attribute 1437 numeric
@attribute 1438 numeric
@attribute 1439 numeric
@attribute 1440 numeric
@attribute 1441 numeric
@attribute 1442 numeric
@attribute 1489 numeric
@attribute 149233 numeric
@attribute 161742 numeric
@attribute 163702 numeric
@attribute 200734 numeric
@attribute 2033 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23529 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 2688 numeric
@attribute 2689 numeric
@attribute 2690 numeric
@attribute 282616 numeric
@attribute 282617 numeric
@attribute 282618 numeric
@attribute 2885 numeric
@attribute 29949 numeric
@attribute 30837 numeric
@attribute 338376 numeric
@attribute 3439 numeric
@attribute 3440 numeric
@attribute 3441 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3444 numeric
@attribute 3445 numeric
@attribute 3446 numeric
@attribute 3447 numeric
@attribute 3448 numeric
@attribute 3449 numeric
@attribute 3451 numeric
@attribute 3452 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3467 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3562 numeric
@attribute 3563 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3570 numeric
@attribute 3572 numeric
@attribute 3574 numeric
@attribute 3575 numeric
@attribute 3578 numeric
@attribute 3581 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3589 numeric
@attribute 3590 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 3596 numeric
@attribute 3597 numeric
@attribute 3598 numeric
@attribute 3600 numeric
@attribute 3601 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 3952 numeric
@attribute 3953 numeric
@attribute 3976 numeric
@attribute 3977 numeric
@attribute 4352 numeric
@attribute 4609 numeric
@attribute 5008 numeric
@attribute 50615 numeric
@attribute 50616 numeric
@attribute 51561 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5292 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53832 numeric
@attribute 53833 numeric
@attribute 55801 numeric
@attribute 5617 numeric
@attribute 5618 numeric
@attribute 56832 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 58985 numeric
@attribute 59067 numeric
@attribute 595 numeric
@attribute 598 numeric
@attribute 64109 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7173 numeric
@attribute 7297 numeric
@attribute 8027 numeric
@attribute 81848 numeric
@attribute 8503 numeric
@attribute 85480 numeric
@attribute 8554 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8835 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 9021 numeric
@attribute 9063 numeric
@attribute 9180 numeric
@attribute 9655 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,5.831251023,11.389792088,11.15623181,7.849031477,11.22269547,7.951053173,4.98069495233,8.069115572,5.235352665,6.38293279633,5.458292792,6.61404802767,9.174412855,4.678374372,9.3496983695,4.894103816,6.47579111167,6.7634880145,5.60944407233,7.466690585,4.894953656,11.53770752,7.4972062305,9.058425498,9.886672502,5.26866948,6.690805113,9.746089281,7.466690585,7.42286607,6.033979735,6.283741817,4.9401627535,5.32091118125,11.24231983,4.176945829,5.492342928,5.203486046,9.4954151895,5.4075281175,5.6700902495,5.098000085,5.354567863,6.044837379,5.0543267795,5.014814152,5.201056716,5.4215640985,6.871070863,6.651271039,5.3506274835,5.658749018,4.703229265,4.835685705,6.078210195,10.63096808,7.809368095,5.011016147,5.676529235,12.80095353,12.74323457,5.2763233895,5.726430204,5.8167984685,7.357290547,5.474931823,5.089382945,7.748764991,5.0072306655,7.9598688595,5.421372531,6.1361715555,13.60771409,7.3607351665,7.9333841245,5.626563777,9.2160391205,5.03756193,5.642009545,8.621509826,7.802986618,10.756548855,5.422410676,8.56997528833,6.597386379,4.636656248,5.355532094,5.706262025,5.014814152,12.43921023,5.862210374,6.46544247525,6.96317700233,11.04382723,8.378404463,4.963024656,12.345069705,8.2793636254,6.147515948,7.965814761,8.112258507,11.83974258,5.994133479,5.7886890265,5.04458157,5.580455499,11.0799649,6.685313404,7.339184439,11.20780763,8.467616885,6.299304767,7.0703331436,11.7240492,8.015388742,6.230169982,5.235163396,5.401742447,6.4509875535,5.606154407,6.80465488733,11.64123906,6.761687933,4.963024656,13.0689563,9.8313225965,5.258448008,8.001564595,7.867620258,10.31346778,12.53522562,11.45883824,8.010809379,11.46083484,9.961088297,9.701471572,6.6685211385,11.21515091,9.696920214,7.907168998,6.660285205,5.443003772,10.90219441,7.881528695,7.886226753,11.07481734,10.7778191715,12.078666735,12.88385376,11.0274017595,6.65121338575,7.752549787,6.55781865175,Control
GSM427159,5.94776533325,5.859479655,10.2026241403,11.35175104,7.094133452,11.34727825,8.436358762,5.12103197433,7.667965061,5.659307528,6.86329191833,5.810964386,6.30094332867,9.719195242,5.205755379,9.97823381725,5.52873637,5.45065757067,7.0224661815,5.556885251,7.511833926,4.9372336225,11.4201933,7.893418122,8.693392103,10.41990782,5.376786337,6.190817922,9.68028616833,6.43012268,7.493057094,6.539395847,6.845117176,5.5583015695,5.12116945875,10.80325148,4.839721879,5.605858198,5.632348408,9.5539178325,5.5176292755,5.7340531835,5.466675485,5.219566658,5.478414715,5.327514764,5.061464353,5.291687581,4.9587270735,6.6842028225,5.563242994,4.9970528975,5.6106940585,4.964758163,5.488009811,5.862210374,9.979593509,8.22740948767,4.332418168,5.277995204,12.18834321,12.42907592,5.5242167635,5.368428976,5.4476662,8.060129988,5.808134829,5.541105329,7.057317924,4.7333277815,7.5780798575,5.340579688,6.0941393945,8.608616259,6.7993556185,7.4048335745,5.574289436,9.993368167,5.2627891075,5.438408757,9.0225626735,7.871937763,10.70635156,5.376786337,8.72664223733,6.147057976,5.272407006,5.72765369167,5.672079654,5.076613872,12.26420808,5.066101302,6.34347006575,6.68145107967,9.540845393,7.325982508,5.442455259,11.34168582,7.4958844226,6.8045219,6.891604874,8.113873832,10.569760214,6.036839159,5.51235086175,4.8107185305,5.769779175,11.73219511,7.098719371,6.741201091,10.47641742,8.699078855,7.09127967,7.6111323212,12.12504541,8.194117994,6.607334475,5.234205502,5.263796174,7.300427803,5.002940155,6.92689952033,11.64123906,5.905574287,5.085988894,12.87039849,9.2628993675,5.0125045665,7.481398095,7.609956448,10.329653278,12.61090263,11.6077021567,8.022133529,11.3989816,10.15001415,10.00164081,6.6888767345,11.36612562,9.287147382,7.416433525,6.249592888,5.268913838,11.37070935,7.815256994,7.645116667,11.53262879,9.5528853505,11.611352095,12.94317143,8.2708191325,6.560420666,7.823814828,6.22311170925,BRCA
GSM427160,5.52044016575,5.29242402,10.0214506843,10.6650141,7.145578432,11.03013967,8.70369695,5.36110106167,7.904606211,6.16446423433,6.63531513933,4.828341227,5.73257129433,9.441990946,5.418452458,9.8310403295,5.834857349,5.37552042867,7.501161903,5.309210172,7.843012016,5.0518073305,11.71457622,8.1318963025,8.942661938,9.740911174,5.194176951,6.737352562,9.69256516467,6.416760061,6.914567887,5.844744204,8.115760429,5.161659393,5.12505112825,9.676966886,5.070616072,5.093191733,5.0116815005,9.480270588,5.1335149955,6.14076144,5.6278058185,5.263044971,4.976605648,5.4573624,5.079816751,4.590579306,5.3621290075,6.8233511245,5.403788568,5.222586232,5.517492933,4.883878898,4.77953729,5.887958531,10.38077249,7.940102688,4.538726271,5.336114869,12.87602003,12.45547628,5.4886177305,5.465820435,4.894116797,8.84456543,5.90202005,5.29242402,6.513574141,5.313506773,7.6972575105,5.7194123975,6.230538221,7.664022547,6.9885103885,6.746000716,5.506245744,11.182855105,4.988913529,5.66248660833,8.5481499285,7.778259714,10.388563382,5.730783436,8.68638811967,6.608332915,5.379561399,5.931795749,5.539167536,5.241660263,12.01701203,5.275017526,6.752661952,6.30516797333,10.145837,7.458490947,5.531000265,8.217306841,6.3792419342,6.265057667,6.878146348,8.049958959,11.54593261,5.451055498,5.5829464055,5.2432749695,6.263133611,11.75935364,6.212526175,6.813047234,8.400240246,9.063247518,6.323194968,7.448654099,12.67203307,8.220428059,6.377909471,5.629656239,4.933585915,7.5750079565,5.469732364,6.94614165833,11.37070935,6.243750589,5.788040457,13.5121695,9.6706944665,5.8083959225,7.228580927,7.575257723,10.0589241477,12.55918115,11.5512263767,8.172253881,12.10466109,10.28344757,10.53976977,5.1122915415,11.54144891,9.48897542,7.1446309805,6.638439986,5.4657830085,10.72311933,8.073848511,7.644869593,10.22614155,10.250925849,11.239416115,12.91933548,7.3755804475,6.5704686045,7.460970065,6.71100553925,BRCA
GSM427162,5.58777326775,5.510021369,9.6289469735,11.15342712,7.127223453,10.29060673,9.028169309,5.242427287,9.707333731,5.97009012667,6.24090660867,5.243946308,6.11779690833,9.0089772035,5.03343539,9.8573133865,4.932877618,5.02824661567,7.085673177,5.821675528,8.01924478,4.9108609165,11.93568728,7.9097647745,9.070054596,9.510601559,5.268575917,7.267655467,9.98949733167,5.863140121,7.55679557,5.341462114,7.935328799,5.015434408,5.1061155395,11.09488611,5.515077886,5.144669712,5.639228778,9.432546201,5.3486296415,5.9723838535,5.4843317215,5.139460541,4.881923051,5.2132995425,4.808914358,5.233822166,5.3158143595,6.9777711105,5.332538997,4.8613276055,5.669162448,5.771893004,4.542431156,5.89251929,10.35310853,7.87064467467,5.123512303,5.464840793,11.98345514,12.02845184,5.4293597895,4.899672619,5.7507435765,7.784227701,5.702180478,4.893861206,7.232855289,5.4457486575,8.2079323255,5.472305765,6.667733814,6.879402901,5.437476412,6.396885073,5.395675362,9.547784791,5.362714252,5.68026223767,8.7223001635,7.332352418,9.7159200555,4.851263383,8.62529181133,5.82808014,5.412113573,5.57351340967,5.780317481,5.402254249,11.94205636,5.273526379,6.0497296355,6.084485371,7.64196344,6.114997467,5.259471408,11.32428055,6.1589860466,6.726903149,6.221350881,7.986995525,10.2570662725,6.152189124,5.429194365,5.175012505,5.793122872,12.23639105,5.584068992,6.506054132,9.193310434,8.649598507,6.299945779,7.6522265588,12.52623397,9.75996353,5.868397398,4.59311789,5.734852697,7.5946494335,5.093191733,6.773314497,11.77608148,6.777620669,5.455665247,13.61588998,8.999297312,5.52005387,6.648325671,6.838009842,10.100698262,12.6473067,10.720960379,7.177023614,11.96551025,10.10956988,10.64202486,5.858600793,11.88081762,9.242031472,7.2858411675,7.411068419,5.2314643245,10.37355608,7.239410274,7.1870936865,10.63957159,9.161516246,10.3890085145,13.45687162,7.026021961,6.3630153585,5.660003917,6.35610385275,Control
GSM427163,5.87271996825,5.473471368,10.4028997455,11.03904603,7.423433468,11.4461297,7.935814963,5.03722035367,9.580758442,5.62132280267,6.39040330267,5.297935366,6.593914398,9.6688997565,5.17473722,10.3018065967,5.780579955,5.14660261833,6.8141589755,5.610909936,7.979969765,5.2595000115,11.44994835,7.508533207,8.206820391,10.27748534,5.234397132,6.11239324,9.506100771,6.860966288,7.14583314,6.042212717,7.248072547,4.993587548,4.9255817025,10.81962051,5.095936283,5.265859966,5.535837716,9.66718229,8.0706276865,5.862211055,4.9230883935,5.238033268,5.356153716,5.2436498175,5.301780818,4.656091707,5.2617446345,6.7136501485,4.805822905,5.503545594,6.0893232935,4.590429601,5.256266489,5.429625378,9.757607158,7.929238,4.173910121,5.115211455,12.38876812,12.34109771,5.748401579,5.536217098,5.62105692,8.235417282,6.125780878,4.885099957,6.735559831,4.9685946665,7.8440426925,5.0515537875,6.3004377265,6.192791506,6.713419624,7.1967420385,5.620116829,10.7551937,5.185809559,5.48317732333,8.63491322,7.52089585,10.5920613335,4.783209568,8.30631926033,6.568568473,4.805822905,5.66629365167,6.169930636,5.759829109,11.89117053,4.790786791,6.5226000095,6.56612937967,10.16184396,7.364180901,5.426609659,10.281150075,6.8616447728,6.890693297,7.975462708,8.672903619,11.50644256,5.513025813,5.648076234,4.9985118905,5.954086504,11.36056745,7.405441727,6.944393257,10.1525514,8.565760069,7.300126299,7.950268865,11.96427598,8.110067113,5.666480557,5.130324729,5.17473722,7.559904074,5.696975347,6.95957036867,11.54684638,6.515467746,5.130324729,13.04549694,9.819947042,6.013791941,7.634958261,7.652900753,10.5729125313,11.94781234,11.54329104,7.543266046,11.9164133,9.833894617,10.10887108,5.905474916,10.88698849,9.33884841,6.839750579,6.561483187,6.0038040215,11.37439849,7.553593058,7.59092276,11.04264453,9.2147162925,11.263402045,12.53699151,7.3291673985,6.41933454025,7.507043619,6.71112857225,BRCA
GSM427164,6.0241266485,5.612213331,10.21478133,10.84257057,8.173903359,11.2250027,8.319853998,5.405040945,9.275729428,5.12031954533,7.14705234067,5.324640739,6.03131214567,9.509274839,4.95444207,9.330818807,6.183789814,5.90057271633,7.3229806525,5.55901011,6.812501835,5.0451496205,12.05450776,7.2422828495,9.031164356,9.934575887,4.83277771,5.820696739,9.688092646,7.477052175,8.997758931,5.759695977,6.849127091,5.1560254935,5.40258659075,11.03306523,4.218386811,6.074843234,5.0426856465,9.9164802245,5.271580149,5.881193666,5.0794480765,4.795989381,5.30196368,5.401291859,5.582714993,4.426911827,5.1754247695,6.6960949355,5.334685584,5.2199386105,5.0626553085,5.036295892,5.268482349,5.917677146,9.823908995,7.605095112,4.785303823,5.298302041,12.80568549,12.38431166,5.6087648155,5.032554093,5.5903701325,7.597496024,5.857863615,5.421064416,6.73488275,4.916242232,8.179923014,5.1215765945,6.182242289,10.84461576,8.2488358865,8.242204655,6.0004803565,9.188483273,4.996475113,5.44014079833,8.5984358945,7.793426314,10.602672104,4.540576974,8.471202191,6.123713395,4.790265497,5.34904507967,5.588872948,5.148742216,12.66269848,5.745917133,6.6929625465,6.399556188,11.74013292,8.052107626,5.36773034,10.148405213,8.0102955886,7.263459649,7.556374089,7.26964363,12.17961768,8.156514335,5.030122701,5.193546508,5.90527342,10.95801997,7.460253403,7.80732453,11.84327345,8.146264608,6.725540512,7.4183463498,12.02694363,7.991410061,6.404550326,5.505423541,4.887295262,7.491572779,5.788432048,7.329467798,11.95147243,5.835678584,4.526307455,13.37610779,9.444171974,5.3290315805,8.19601328,8.522033306,10.5815088053,12.27296951,11.6186680667,7.740271759,11.1888517,10.29596436,10.45090222,6.1225401635,11.4712435,9.847785999,7.035901707,6.446881172,5.4473483455,10.65722043,7.175178069,7.9410335545,10.56036654,11.21185371,12.09514334,12.17175704,9.896606441,6.92715903975,8.699981108,6.917758404,BRCA
GSM427165,5.88751933675,5.183299167,10.644420728,12.16491644,6.899511381,11.04040637,8.944200421,5.36212207667,9.766537656,5.594327155,6.15581564667,4.888756945,6.377746908,9.006275549,5.205168882,9.44933807775,5.843614112,5.05878049733,7.4668495905,5.861421992,7.696795653,5.138643825,12.70249961,8.1810134455,9.711538409,10.17277787,5.602595877,7.649114461,10.0480993307,6.742953157,8.17437786,5.942169184,7.922823903,4.7891483805,5.42040447875,9.946226836,5.114586962,5.540408023,5.519791929,9.167523377,5.0891344755,5.9709125095,4.9291132355,5.622938584,5.135259094,5.7024927665,5.041123858,4.165745758,5.327936796,6.8321013245,5.495384375,4.994868922,5.2920496255,5.183299167,4.73770262,6.029238215,10.06898685,7.981856473,5.019714421,5.213941395,11.02951865,11.41436827,5.901897331,4.759703782,5.445685472,7.72720765,6.480390855,5.516024013,6.464509503,5.173542303,8.4037176925,5.2625027255,6.4481705475,6.331772944,5.637194395,7.576803353,5.601416943,9.853411381,5.136192569,5.41282675167,9.1479749325,6.279290785,10.2733223835,5.014814152,8.99272992233,5.850631456,5.328236218,5.74894741633,5.978259278,4.541660082,11.30524968,8.637622132,5.996825153,6.02373905933,8.66980731,6.705498046,5.891547537,9.466696611,6.7211176338,6.203793958,5.721927133,8.453076263,10.2032142635,4.754902895,5.8128586955,5.118180721,5.491381137,12.2142175,6.662423158,5.996847001,8.181302763,8.302457433,7.476910459,8.3350079456,13.11366653,7.666474566,5.139972076,4.615929054,4.726030068,7.6708269765,4.948613986,7.417935019,12.03524768,5.804783636,4.661943878,13.46367638,9.718924317,5.299513141,7.292025067,6.760091594,11.3817422673,12.97428108,10.620682972,6.888624921,10.72234672,9.214514093,10.14295619,5.87122828,12.03158587,8.761568788,7.936086041,6.282259665,5.708541704,11.18913904,8.110210699,7.242328474,11.8442763,9.832125781,10.946341345,13.85125179,5.7802057775,7.0513847665,6.594254147,6.984688777,BRCA
GSM427166,5.55851851825,5.57856988,11.1180831728,11.21259383,7.644327017,10.97105152,8.72546095,5.10945034167,7.846792788,5.372623134,6.39654723067,4.81315432,6.16360569033,8.7304792815,5.002490161,9.2384549105,6.18448425,5.23336336333,7.279259636,5.371056137,7.364684318,5.361564509,11.72339443,7.3161369895,10.20351353,9.744439113,5.110625549,6.633507953,9.436876068,6.689303092,7.511675823,6.015923042,6.962234136,5.3029978645,4.95539583925,10.30423184,5.47558044,5.517599514,5.552689307,9.1611827995,5.4024165545,5.3287148025,5.337288131,5.093191733,5.675118156,5.08118968,4.613868688,4.538416354,5.2025205445,6.7420330795,6.06512595,5.43080309,5.2313520945,5.069327579,5.256643908,6.138635948,10.23539234,7.96078966267,4.424648213,5.989996857,12.97619003,12.74323457,5.711883292,4.823508981,5.9993367775,7.482104333,5.052688948,4.626327643,7.256848204,5.2313828535,7.667921317,5.5434679,6.584697376,10.45145612,6.608430203,7.293049699,5.9509073735,10.61211483,4.933053994,5.2894247,8.2346108605,8.374019108,10.6139681695,5.261917434,8.670868878,7.117464214,5.256643908,5.64360897533,5.808263565,5.007208117,12.20355304,5.330209918,6.579364594,6.869297303,10.70365297,8.158535374,4.806596392,10.006271118,8.1082244082,5.975453214,7.266742334,8.157474681,11.820520445,6.686679539,5.4048012755,5.027922145,6.015923042,10.91468805,6.020263967,7.162847292,9.880708911,8.452633655,6.726903149,7.757716558,12.07897478,8.473788053,5.703080794,4.756238089,5.443615974,6.965220269,4.236919275,7.27179105267,11.28411575,5.42266296,4.829610187,12.73729283,9.632114784,5.3476086615,7.787382059,7.907583411,9.76574384767,12.63536109,11.4495990067,8.219823303,10.75261086,9.788616845,10.54158093,5.673265489,11.23283777,9.700964648,7.375334233,6.094030827,5.3630654165,10.70292179,8.096110446,7.794277783,10.57075254,10.5831481265,11.88460825,12.71834242,7.6450219565,6.713056329,8.231426558,6.3348962425,Control
GSM427167,5.650041658,5.484791683,10.2109400455,11.48188533,7.476059875,11.12186714,8.134145359,5.27972007133,9.912874791,5.68420607367,6.43760547433,5.0188247,6.04168426833,9.1075112315,4.749683847,9.5296983705,5.253432694,5.02918243733,6.1262282695,5.233100644,7.458490947,4.5049596715,11.93616504,7.636556115,9.003082947,9.125801619,5.26866948,6.394639001,9.58057105933,6.500527718,7.250680065,5.978888461,7.674829818,5.3465564695,5.18010763925,10.67333141,5.194570965,4.813026019,5.360412837,9.3657406255,5.072626136,5.690221921,5.194983347,4.805564985,4.991194438,5.116365655,5.054860683,5.30196368,5.7092674115,6.707944973,5.474445169,5.2462827195,5.433238186,4.66791382,4.711787202,5.650485447,9.976772145,7.51860466567,4.440788181,5.178725843,12.64577331,12.50251243,5.2507039275,5.307438771,5.4650001365,7.931980129,5.463860485,5.476714818,6.654210406,4.865162184,7.6272357545,5.272333773,6.22368975,10.12252426,6.2591731015,7.2609392215,5.549256199,8.869033508,4.9698303565,5.361688012,8.326192676,7.701239091,10.4403795775,5.305251227,8.60542233933,7.818711782,4.809043025,5.65647370033,5.545359333,5.032113243,11.9729763,4.711787202,6.70918222025,6.67795403167,10.41875948,7.011789475,5.157459364,9.160574623,6.5489414076,6.605335519,8.197955209,7.784227701,12.140966635,6.726903149,5.367487674,4.702222926,5.46083367,11.11828268,7.205282841,7.428655643,9.360134406,8.407417683,6.426437217,7.6719006758,12.20624983,9.16790803,6.495699659,4.862217354,4.720021333,7.2704933825,4.994139844,6.87905191167,11.64347756,5.993510911,4.950948046,13.81715158,9.7227322955,5.650669418,6.878728789,7.65031782,9.956344037,12.13627672,11.6033707233,7.272352474,11.94573106,9.93285737,10.145837,6.2420282615,10.99013608,9.619303471,7.394975752,6.225020007,5.98732247,10.74842792,7.009607858,7.465168109,10.50876069,9.424144631,11.41159953,12.66988608,9.4489620645,6.6239874905,7.233622373,6.54597621325,BRCA
GSM427169,5.56331123875,5.622938584,10.0361446377,10.52013519,6.665268844,11.20993781,8.169275047,5.12582149067,8.207967411,5.39843497867,6.64667975233,5.308713308,6.316185119,9.532397347,4.920783068,9.717447248,5.434637608,5.44629653933,7.529297081,5.38766175167,7.951592348,4.9581272445,11.32080071,8.2705897705,8.415309872,9.827664684,5.181511332,7.113901335,9.75364579767,6.827314517,6.975593289,5.906897358,7.706221655,4.844160348,5.075044891,11.34089896,5.017043611,5.130942449,4.974967329,9.70078824,5.217693288,5.812237531,5.3134019915,5.476390801,5.207806241,5.5409467745,4.963487128,4.482788153,5.1042067495,6.8418171705,4.753833848,4.6593034315,6.0474693455,4.667062321,5.122891393,5.86561652,10.39039231,8.14038377867,4.131934652,5.114586962,11.9984636,12.42457843,5.510282942,5.044406414,5.0974707625,7.307522163,5.903768142,5.072117861,6.470297392,5.2729194505,8.3888894545,5.5195452685,6.587532704,7.723389827,6.5150511155,7.290844843,5.6424401345,10.417446565,4.6012373475,5.805639757,8.946522269,7.468178286,10.560315612,5.250782787,8.57902910733,5.69321599,4.314057196,5.65767448733,5.651490354,5.679206489,12.07584355,5.570775033,6.26952184325,6.23860429733,9.172928193,7.088605737,5.735326697,12.687088845,6.8278868832,6.308981159,7.28012379,8.274379464,9.975804059,5.550755441,5.77124981875,4.962893835,4.943465724,11.67722645,7.606018576,6.850940421,9.81654816,8.72987657,6.76752611,7.3060563712,12.27296951,8.680993366,6.352269139,5.312893162,4.61298674,7.2716793785,5.741744206,6.98522982867,11.52775569,5.880692411,4.963487128,13.40233131,9.564546958,5.337974134,7.4960371,6.965931792,10.3519697093,12.70613234,11.0351359567,8.06708625,11.45097165,9.955468697,10.21491439,5.7454671095,11.51681803,9.037369266,7.0549238465,5.941347708,5.2177991745,11.22708057,6.70134502,7.356733999,11.22557215,10.40777828,11.66871985,12.79544315,6.113514114,6.808393919,5.994586087,6.31797289975,BRCA
GSM427170,5.4786784915,5.842357415,9.91082835525,10.70754056,6.683033634,11.48188533,8.253104235,5.29556621833,8.59931884,5.74478709867,6.722367163,5.287261033,6.22953877933,8.6873024975,6.027248757,9.94176152375,5.079816751,5.20646567367,7.3126549965,5.27738610667,7.932954552,5.504560693,10.78710288,6.4051752695,7.904907218,8.279449386,5.511287161,6.350944152,9.592833039,5.479142629,8.445285067,5.758230711,7.817609069,5.376043373,5.498913199,10.53118676,5.224977213,5.364757352,5.3779369095,9.153599552,5.0493807365,5.523392483,5.408628152,5.548136995,5.115003321,5.0026097065,5.38008113,4.938534277,4.8470864095,6.410696641,5.896944624,5.223336166,6.031047408,4.094734315,5.666267504,5.71081418,10.29212924,7.68540323067,4.87013196,5.77657203,12.41466417,12.60891324,5.1900723245,4.879474508,5.971200462,7.700632397,5.954668163,5.10371924,7.182248152,5.4767379555,7.573889673,5.2954882695,6.428496563,9.620715209,5.7333269735,6.3767591575,5.796966621,9.5675118605,5.2052474705,5.59074356033,8.8805531315,8.389040939,10.391941138,5.941758505,8.92982258533,6.371476641,5.211023147,5.604096053,5.836057457,4.847259412,11.77322176,5.431465218,6.2720263615,6.98240652267,8.551815066,7.660782339,5.372961888,11.8197881,7.231294256,7.112181766,6.851471483,7.721818861,10.829470512,7.348996145,5.67496779875,5.0351291955,5.845998824,11.02717015,6.657000843,6.80536058,10.42647473,9.15686751,6.847562044,6.9076540764,11.73774813,8.044026739,6.603037,5.62600922,4.888513434,6.091581519,5.342706958,6.812437156,11.67803681,5.894218283,5.334685584,13.46367638,8.478052396,5.967056425,6.507481989,7.055014278,9.93530678933,12.59315889,11.0871946533,8.344585666,11.89929188,9.998485053,9.880571175,5.7404459635,11.57353372,9.108133102,6.933049396,6.759359347,5.372481638,9.80990119,7.49671624,7.2106038955,10.60898964,9.4373526775,11.625566415,12.43207997,8.428162592,6.37569422,6.003833401,5.93123788825,BRCA
GSM427171,5.7708818765,5.636487775,10.7503090317,11.41782366,7.628830314,11.3382407,8.249304446,5.17229988467,8.721869154,5.965516109,6.634677496,4.663367841,6.918206718,9.023964326,5.208391667,9.77686303375,5.372961888,5.36752405833,6.917848903,5.447316345,7.283114115,5.117375746,11.96287081,7.3405692955,9.246806572,9.378501395,5.495784089,6.37868989,9.66262953467,6.97372929,7.509143811,6.146498034,6.675714064,5.1543811595,4.92432044375,11.08411429,5.361953639,5.328415757,5.179928202,9.5256586835,5.3887996345,5.660537196,5.45772898,4.79000478,5.142424925,5.0394954975,5.468429566,4.997530935,5.07498942,6.5055392455,5.789345348,4.958459423,5.7087655615,5.019714421,5.291135005,5.696419023,9.800018618,7.75602760133,5.336650487,4.921497326,12.95548196,12.64414927,5.7510703675,5.572595075,5.909821927,8.151525421,5.584068992,4.884855828,7.097508418,4.9594614325,7.829537058,5.236038782,6.4081182745,10.86030351,6.6192000355,7.2554830665,5.6751301325,8.3894244495,5.0756432285,5.26602711433,8.629169544,7.956610113,10.497262177,4.946744016,8.53687674233,6.861865828,5.622060057,5.850726233,6.072647808,5.622060057,12.29564706,5.927251297,6.70046713225,6.34146203733,10.93235154,7.948076801,5.313437469,10.910182765,7.3876186222,6.411176756,8.206283175,8.178068636,11.023407075,6.848000428,5.485263672,5.061106772,6.118220193,11.07315096,6.822223857,7.215390118,9.916671122,8.195422808,6.739109305,7.509195938,12.16093036,8.600155556,6.549981473,4.835433068,4.581125805,6.839779154,5.354127039,7.04071315267,11.69692854,6.006865322,5.032554093,12.99332148,9.3012466535,5.5348800595,8.512524314,7.958945778,10.334999682,12.46365343,11.5050606867,8.075467283,11.36056745,9.562147541,9.486775264,6.7434817425,11.18554156,9.438428599,7.426267508,6.988744679,5.641611309,10.53462901,7.566817294,7.629598074,10.7377039,10.3638582535,11.59706918,12.41967063,7.659912536,6.56070395375,8.21208428,6.58099599575,Control
