@relation data

@attribute 10352 numeric
@attribute 11185 numeric
@attribute 121278 numeric
@attribute 125061 numeric
@attribute 130013 numeric
@attribute 15 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1545 numeric
@attribute 1644 numeric
@attribute 169355 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23498 numeric
@attribute 259307 numeric
@attribute 26 numeric
@attribute 2639 numeric
@attribute 3030 numeric
@attribute 3033 numeric
@attribute 316 numeric
@attribute 3620 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 438 numeric
@attribute 4967 numeric
@attribute 501 numeric
@attribute 51166 numeric
@attribute 55753 numeric
@attribute 56267 numeric
@attribute 6999 numeric
@attribute 7166 numeric
@attribute 7453 numeric
@attribute 847 numeric
@attribute 8564 numeric
@attribute 883 numeric
@attribute 8942 numeric
@attribute Class {Control,BRCA}

@data
8.284235482,10.36808656,5.492182674,7.0290414415,7.280030967,5.072117861,8.159670966,4.547045185,10.39480059,5.47558044,5.372961888,12.27732381,6.893365624,12.8865864,6.611018322,13.65917147,10.128269179,6.692305572,6.1814092435,5.870741528,8.7428786675,11.0078229,12.35961925,9.866042932,5.89185128,12.21001994,7.1883466315,11.8471671,9.678182465,5.511287161,7.88913812867,11.25552666,6.05434925825,5.324280698,6.77330201125,4.6994665935,6.104971499,11.32571125,10.5092383925,5.926124729,8.283228592,7.3624404625,BRCA
5.557051033,9.856387058,5.112711859,8.1444361715,7.226968751,4.65680675,5.535906174,5.255511354,10.23019795,7.864930713,6.356324862,11.84033352,7.504284952,11.97837451,6.7433195595,13.95556321,9.58347497767,6.306066817,5.430295187,5.084076226,8.1249112315,10.36324806,12.91155214,9.350851427,6.192939416,12.14617574,8.216740629,12.07353083,9.684643931,5.089171051,7.62279039033,11.91318746,6.28885555725,5.011910695,7.45545195925,5.5175836095,5.860721532,10.81032746,10.6140443335,6.613314779,8.321275494,11.02338818,Control
7.827709683,9.802791438,5.358089615,7.7464358505,7.296459988,4.79482043,5.702942321,5.249645622,9.374290255,5.301049141,5.957921126,12.59449147,8.589277669,12.97619003,6.7407980685,14.15265365,10.3245622923,5.721517065,5.4945647125,5.419042668,8.543995976,10.6865533,12.95175557,9.413057256,7.019037798,12.66642048,7.463376154,13.074006,9.650594552,5.494264588,7.60023001,11.16129661,5.78881617,5.197719213,6.806278595,4.838868975,6.271981767,10.994372945,10.879544902,5.704879743,8.368507689,8.8617421165,Control
4.950948046,8.552305136,5.398154738,6.330515453,6.985389779,5.305068782,6.167423791,5.109999067,8.657212253,5.511287161,5.827953159,11.63008747,7.410368932,10.97440404,5.9521494595,13.29757193,9.80908143033,6.330742691,5.927412341,5.349976695,8.421789652,10.31343892,12.67768778,8.393649073,6.460665271,11.55629063,7.179789303,12.32769025,8.330638085,5.731598207,7.358589818,11.56956062,5.9433377395,5.391639926,6.461861549,5.011134811,6.234966481,11.40198508,9.528066778,6.259560267,9.112896304,7.7975489945,BRCA
8.439977457,9.722825085,5.452456444,7.859904437,7.068028862,4.526932284,5.718232318,4.619453945,10.02857645,5.287261033,5.818908863,11.47762688,7.124305192,11.44340995,5.5304508875,14.08516788,9.764585554,5.917259434,5.94260971,5.65306808,8.327455397,11.39453251,12.53830178,9.169875611,6.930918032,11.6604752,7.4573617275,11.71890753,7.922467146,5.564996371,7.11338261433,12.000347935,6.578158754,5.657147817,6.50158203025,5.3425763735,5.979917442,11.4825576,9.399790577,6.160330933,8.897755568,8.076525545,BRCA
5.162201222,7.793718923,4.757572049,6.5582152575,7.298523434,5.097833303,5.401571806,4.134646682,8.874183054,8.906275159,5.217435519,11.75795051,7.131705547,11.22221848,5.5671182975,13.68697704,9.70899110833,6.431544091,5.638618965,5.127644885,8.5303981715,10.20626383,12.59315889,7.948281259,5.115003321,11.70232867,7.8301635795,11.58069917,8.546181736,5.428453347,7.32177335867,12.03718381,6.325852791,5.564996371,6.6739205515,5.3097349445,6.422153617,10.78892994,9.3935564255,6.926536547,9.299466263,9.787081041,BRCA
5.290397907,7.45176979,5.428620839,6.191612555,7.212450483,4.96994622,5.357737827,5.176533465,7.670764447,5.629437678,5.325090664,11.86842336,7.615631706,11.05105615,5.6450569395,13.591191,9.685554668,6.172933113,5.2232653195,5.538546893,8.664213141,10.09354338,12.54827894,7.682241667,5.038272922,11.43055462,7.884182657,11.77058762,7.790480663,6.335038012,7.461033332,11.810188385,6.03808081825,5.077041333,6.61490387975,5.079160447,6.430582702,10.989522645,9.3974011635,5.744774144,9.226485123,8.2286438195,BRCA
8.097520105,8.906628426,4.997530935,6.1191181475,7.352090061,5.186670157,5.897368259,4.931459981,9.933580429,5.69836522,5.510417048,12.25692522,7.627171113,11.73537632,5.6243045,14.11502538,9.57290826833,6.344212118,6.339948893,5.568952692,8.702893064,10.58354379,12.80095353,8.749652525,5.007208117,11.90810746,7.5834057285,12.07463999,7.790350329,5.55275458,7.32881061033,12.54199003,6.4323151235,5.878425719,6.5298527065,5.165448805,6.12918576,10.93151191,9.474038371,6.374305403,8.814351043,8.6189629745,BRCA
5.54798282,8.479245847,5.442455259,5.8111655425,7.35041133,5.000914074,5.737829543,4.878003385,8.976679481,5.567584424,5.652781349,12.09022832,7.545198345,10.84509426,5.4255808035,13.27502674,9.49687799433,6.376043428,5.379516066,5.833276737,8.9360205,10.38957787,12.5708958,8.069558687,4.613574062,11.70381504,7.686434417,11.89968368,7.875812501,5.890939859,7.64187955233,12.12512938,6.03582616375,5.546594509,6.90758066825,5.5149462995,6.192002396,10.975134215,9.5158384225,5.953853775,9.293610236,7.3674525925,BRCA
5.312983894,5.666764579,4.990286948,7.3800700205,7.923240007,4.671880991,6.130936659,5.113545539,7.19165425,5.687628504,6.303329264,12.66850837,6.610216975,9.486151779,5.8563706055,11.35147224,9.71543501233,5.989031828,5.186425375,5.345725686,9.290346084,11.268855,9.417146352,9.045064165,5.753023652,11.43506351,7.519361883,11.75371412,8.978661219,5.178725843,7.99621072667,10.3607049955,6.58917837375,5.345725686,6.97624418925,5.6318921505,7.069372226,11.288153655,8.8543384035,5.753023652,9.569538145,6.6799263245,BRCA
