@relation data

@attribute id string
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 2885 numeric
@attribute 3674 numeric
@attribute 3690 numeric
@attribute 54518 numeric
@attribute 5747 numeric
@attribute 5906 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute 7450 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1656292359,-0.1719056596,0.0336981885,0.4116499636,1.3452941188,-0.1136285241,-0.0655429406,-0.1227795340,0.3606912876,0.5759782564,0.1797246685,-0.0230143287,0.3349262315,-0.1005556820,BRCA
GSM480985,-0.1399053064,-0.1414716702,-0.1039856565,0.9644421138,1.1583383579,-0.0775705003,0.0941074097,-0.1579882438,0.4434307657,0.6223576221,0.2011654340,-0.0673303304,0.3543325623,-0.1352612934,BRCA
GSM480986,-0.1307385198,-0.1693826518,-0.0985185886,0.2839689288,1.5127595663,-0.0547917037,-0.0747055229,-0.1314657213,0.2375885064,0.3411915212,0.0952468054,-0.0464315283,0.3472165334,-0.0967900607,BRCA
GSM480987,-0.1241824412,-0.1801341795,-0.0734953539,1.7582515876,1.4599798470,-0.0518896750,0.1449871157,0.0232238930,0.2307216385,0.3683751977,0.0700896732,-0.0569087189,0.5924646768,-0.1240961764,BRCA
GSM480988,-0.1254562038,-0.0697009560,-0.0722382591,0.0534828736,1.6300611323,-0.0438940025,-0.0725438198,-0.1493862457,0.3012423917,0.1660498078,0.0896705153,-0.0468429086,0.3568265384,-0.1385931212,BRCA
GSM480989,-0.0890212768,-0.0415871689,-0.0443032894,0.1024411910,1.6843677122,-0.1319063450,-0.0753753271,-0.1541606317,0.1835803039,0.2493194217,-0.0037837656,-0.0013073004,0.4247063940,-0.1692576788,BRCA
GSM480990,-0.1062551705,-0.1248791599,-0.0118424829,1.1363781366,1.6475978081,-0.1277256025,-0.0633891400,-0.1068691770,0.2556535407,0.3149603538,0.0120991491,0.0237829644,0.4164225238,-0.1387461073,Control
GSM480991,-0.1222378157,-0.1140544591,0.0338303222,0.1799461975,1.5652074934,-0.1080194482,0.0115238073,-0.1138846795,0.2348265328,0.3179211385,0.0441448208,-0.0323408361,0.4066644799,-0.1547345949,Control
GSM480992,-0.0956035698,-0.1278102932,0.0068018640,0.3646582883,1.5792976092,-0.1033626320,-0.0672933927,-0.0898675952,0.1477922502,0.2146456959,0.0183351703,0.0106290712,0.4696601534,-0.1007890779,Control
GSM480993,-0.1153795761,-0.1456406611,-0.0714208433,0.2762820140,1.5582134934,-0.0755247960,-0.0622627755,-0.0853177035,0.3103372069,0.3858551905,0.0562111053,-0.0135325677,0.4063588533,-0.0801759956,Control
GSM480994,-0.1166281658,-0.1134079662,-0.0238408994,0.1309703165,1.5295505913,-0.1295257616,-0.0709713311,-0.1104721272,0.1898239563,0.2214301018,0.0193436113,-0.0187703867,0.2938978469,-0.0697604719,Control
GSM480995,-0.1455464876,-0.1614347002,-0.0822574599,1.7712494874,1.6341215260,-0.1350698785,0.3086674211,-0.0922253038,0.3844956729,0.4631686077,0.1126998567,-0.0279171207,0.4453044975,-0.1721447139,Control
GSM480996,-0.0968548707,-0.1420785118,0.0336778160,0.7795736939,1.6202940312,-0.0735744736,-0.0395677304,-0.1386047565,0.2123995517,0.1524457091,0.0632607096,0.0263584877,0.5493994795,-0.1186814244,BRCA
GSM480997,-0.0779125212,-0.0798545567,0.0407539849,1.4308690266,1.6077907556,-0.1247310456,0.1801869549,0.0253360565,0.2051827405,0.1848360411,0.0117709752,-0.0008275386,0.6630013524,-0.1716138722,BRCA
GSM480998,-0.0807038440,-0.0668437885,-0.0037381808,-0.0063851876,1.8111653313,-0.1010543868,-0.0464175881,-0.0930429307,0.1946123678,0.3836546096,0.1207393635,0.0090813116,0.4612481437,-0.1469382119,BRCA
GSM480999,-0.1907549482,-0.0794408619,-0.0573080895,0.1422491923,1.3847289206,-0.1229677726,-0.0129458928,-0.1503271538,0.3826780218,0.5830851418,0.2268848883,-0.0673263892,0.3944236082,-0.2139920584,BRCA
GSM481000,-0.0932197583,-0.1643152582,-0.1248491626,0.0572827472,1.4343370085,-0.0866171979,-0.0616937002,-0.1200703358,0.3141139373,0.5216962031,0.1196501524,-0.0261117631,0.3733513456,-0.1384195393,BRCA
GSM481001,-0.0989990905,-0.1331040788,-0.0297002042,1.4797842984,1.4455331878,-0.0357307696,0.1523237379,-0.1529225928,0.3840656285,0.4388980499,0.1188062851,0.0263371471,0.3818742842,-0.0913775427,BRCA
