@relation data

@attribute id string
@attribute 1001 numeric
@attribute 10053 numeric
@attribute 10205 numeric
@attribute 10207 numeric
@attribute 1040 numeric
@attribute 10653 numeric
@attribute 11030 numeric
@attribute 11227 numeric
@attribute 114569 numeric
@attribute 118429 numeric
@attribute 118932 numeric
@attribute 120224 numeric
@attribute 123036 numeric
@attribute 126695 numeric
@attribute 128077 numeric
@attribute 128218 numeric
@attribute 1364 numeric
@attribute 1366 numeric
@attribute 143098 numeric
@attribute 147700 numeric
@attribute 147798 numeric
@attribute 152002 numeric
@attribute 161291 numeric
@attribute 1832 numeric
@attribute 200634 numeric
@attribute 2041 numeric
@attribute 2065 numeric
@attribute 2125 numeric
@attribute 2335 numeric
@attribute 2591 numeric
@attribute 25987 numeric
@attribute 266977 numeric
@attribute 26751 numeric
@attribute 27134 numeric
@attribute 27242 numeric
@attribute 29841 numeric
@attribute 3176 numeric
@attribute 347735 numeric
@attribute 3694 numeric
@attribute 3880 numeric
@attribute 4070 numeric
@attribute 4072 numeric
@attribute 4313 numeric
@attribute 4582 numeric
@attribute 50848 numeric
@attribute 5349 numeric
@attribute 5468 numeric
@attribute 54836 numeric
@attribute 54845 numeric
@attribute 54961 numeric
@attribute 55040 numeric
@attribute 55620 numeric
@attribute 558 numeric
@attribute 5603 numeric
@attribute 5652 numeric
@attribute 57111 numeric
@attribute 57402 numeric
@attribute 57619 numeric
@attribute 57669 numeric
@attribute 59084 numeric
@attribute 6337 numeric
@attribute 64063 numeric
@attribute 6768 numeric
@attribute 6935 numeric
@attribute 7040 numeric
@attribute 7431 numeric
@attribute 79098 numeric
@attribute 79767 numeric
@attribute 79977 numeric
@attribute 83481 numeric
@attribute 84674 numeric
@attribute 8829 numeric
@attribute 92359 numeric
@attribute 9289 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.4948960244,0.6143120651,1.2312260256,0.2768709811,1.4806201562,2.5088259909,0.6039862561,-0.0984001089,3.0994487258,0.2793595320,0.7054341832,1.3426219200,0.9697760157,0.2669162551,0.0646575636,1.2776061858,0.5269904546,1.7706486186,0.0164209786,0.1095282314,2.1824825257,0.9043074175,0.6841395079,2.4608101843,2.1019542682,0.0614901286,0.3255038494,0.5278800743,0.4116499636,1.9898810596,1.0103790927,1.0723032135,0.9248416529,0.8171135168,1.7479841736,0.9279910018,0.1307360699,0.4040604159,0.4322272777,2.9068440600,0.9305777627,2.7317960560,0.4130081885,3.5902531976,1.7773411274,2.9728262425,0.0539306318,1.0264777166,2.3107507628,1.1909774888,0.9249355191,1.3125640152,0.7527670523,1.5197282433,0.6191376215,2.0784210231,1.7930394908,1.2785597647,0.5473299476,0.1302816568,0.6713777984,0.2804644852,0.6115191899,-0.0047746444,-0.0716510054,0.4627743182,1.5326941748,0.6552872791,2.1068924664,2.8986800163,1.2269050909,0.0749716201,0.3812468040,1.2221315523,1.3886794052,BRCA
GSM480985,2.8044762015,0.6951283606,1.9053641742,0.5228176718,1.3778451682,2.9250901408,1.0293274572,-0.0918651842,2.7035365702,0.3235255980,0.1841567158,0.7937903469,1.2434885892,0.2141256131,0.1888601340,1.3772403564,0.7342764941,1.6812248330,0.0273918233,0.0391303663,2.9410714209,0.4758474491,0.7772613500,2.4930259520,2.0023830664,0.1517599769,0.4443106382,0.3984067704,0.9644421138,1.7344127482,1.1842790313,0.8277833832,1.1399494722,1.1812302761,1.8407738739,1.1800158007,0.1928478556,0.8110280167,0.4256975104,3.1365671953,1.4283927422,3.0608210266,0.5729893601,3.7244615037,1.6938265978,3.1926359176,-0.0417502107,0.7819815088,2.2763140917,1.3410892593,0.5465975391,1.3410998396,0.2645573579,0.8917866104,1.1371702236,1.9099607864,1.2529135018,1.4195424021,0.6381163901,1.0884017041,0.8922770326,0.5890094349,0.7290474388,-0.0324653431,0.0824852629,1.0581197848,1.3296625171,0.6163347166,2.1288533326,2.9932864506,1.1033437417,0.0225656420,0.3800858586,1.3838487959,1.4782442701,BRCA
GSM480986,2.8447900115,0.7918008389,1.3960630011,0.2350897809,1.4506227480,2.5831270880,0.5988844144,-0.0879939590,2.9399343581,0.1766819263,0.5377580689,1.1247603926,0.9887609221,0.3977685203,0.1683675968,1.2154004599,0.4177501201,1.7351717518,0.1511192154,0.0136486668,2.3438157143,1.0355316922,0.6536489718,2.7795651620,1.8803388609,0.1610744673,0.3456956196,0.7582316391,0.2839689288,1.7189264062,1.0895202690,0.9843280941,0.4951068694,0.9353924373,1.8645477211,0.9957418784,0.1433557385,0.8120101224,0.4736345764,3.2383534910,1.2331766820,3.0231632292,0.5589004071,3.7397443212,2.0022597963,3.1909446558,0.0439009009,0.8992627021,2.3161409776,1.2483909424,0.9115124286,1.2350393124,0.8771931424,1.3150411108,0.7155863811,2.1062293449,1.5895939536,1.4195926787,0.3239062807,0.3188325262,0.8662260131,0.4504311169,0.6717338233,-0.0629160616,0.0753126589,0.7211503378,1.4287494464,0.6676753361,1.9801196557,3.0895438086,1.7415535714,0.0546909084,0.4162387468,1.3471138146,1.5077302921,BRCA
GSM480987,0.6036503430,-0.0504469688,-0.0329233968,-0.0631076577,0.0312919846,0.5352140197,0.3043849740,0.1191335073,0.5274890141,0.8002624243,-0.0696475296,-0.0178116823,-0.0119165044,-0.1199441749,0.2807008319,-0.0035377927,-0.1502266019,-0.0900415049,-0.1047693007,-0.0995339541,0.2253068544,1.0366936847,-0.0187452346,0.4565657554,0.0841945002,-0.1020962969,-0.1156127034,-0.1163741947,1.7582515876,0.2777885070,0.9657253126,-0.0392268193,0.3774759866,-0.1186018269,1.4134888229,-0.1154463053,0.1488578896,0.2733808739,-0.1678098129,0.3829698960,0.2310751963,0.1279990187,1.0046279537,1.3042975496,0.2590887595,0.8253527185,0.3721309483,-0.0016427487,0.2146656463,0.5280391952,-0.1133816257,0.5195814716,1.4732302704,0.5668156716,-0.1542518203,0.0485645741,-0.0867129723,0.0009928821,0.3914676722,-0.0310356469,0.1425421733,0.1426698538,-0.1641284108,0.2504961398,0.1392795458,1.6886679466,-0.0553455165,-0.0592056534,0.2329213751,0.7413969944,1.3375487691,0.3437698573,-0.0723090966,0.1186051952,0.2715312235,BRCA
GSM480988,3.1870507151,0.6651541619,1.3927764280,0.2351368267,1.2184754540,2.1714098454,0.6886613801,-0.0376572186,2.7474166604,0.1244963394,0.4491954972,0.8537351150,0.8806561355,0.5006798756,0.0173451408,1.3032339447,0.3607583904,1.1728110809,0.0812266897,-0.0149651944,2.6029326620,0.9247878790,0.5699840689,2.5033683446,2.0343976086,0.0536540854,0.3638008706,0.8714495384,0.0534828736,1.6471672922,1.2762837609,1.0771821164,1.1582462658,1.5978111337,1.3632341162,1.1872529921,0.1169800131,0.5030361886,0.1826989257,3.1640828450,1.2940910053,2.8337939084,0.4954910886,3.5545550119,1.9027011719,2.9858461221,0.0545690471,0.6404295119,2.7552357118,1.4536841963,1.3009129602,0.9052616265,0.3086599679,1.2879227399,0.8098661340,2.1538196272,0.7225137540,1.7766852118,0.3871635816,0.4130294139,0.9005830502,0.2459547534,0.5882911508,-0.0339066866,-0.0270612048,0.4809863035,1.4596229907,0.5923784324,2.2935157858,2.7241053032,1.8422625528,-0.0292331753,0.3374296574,1.3023389213,1.3151372973,BRCA
GSM480989,2.9742934257,1.0872009703,1.5142571187,0.0725434316,1.1923162359,3.0358403391,0.8200582242,-0.1029657293,2.4482325614,-0.0950948949,0.4575149663,1.3516052108,0.5190755858,0.4878929711,0.1079350572,1.9509861534,1.0058885305,2.4454563890,0.0672690800,0.1378359558,3.6263224184,1.4177234172,0.6562772312,2.2090326912,2.4750461248,0.1245746825,0.4500989263,0.7509512504,0.1024411910,1.5053864331,1.0987431639,0.8516921733,0.6125115893,1.6801493555,1.7536311998,0.7848651704,-0.0042960248,0.9838237368,0.1283526309,4.1719093323,1.4566509583,2.5525774659,0.3862438141,4.2745999773,2.6137209191,3.7452030182,0.1115535579,1.3432278616,2.0553635199,1.5658442965,1.1719392872,1.6471838206,0.2802803249,2.1237873399,1.2218261996,2.4748642579,1.3741707969,1.3681197911,0.1719940111,0.1181005863,1.0099766490,0.4146529966,0.9578918460,-0.0613038761,0.0133025040,0.6521307571,1.6536724743,0.8988548583,2.0031166697,3.2809507369,1.3341239427,-0.0544582841,0.7628437615,1.6066720344,1.6750301521,BRCA
GSM480990,3.2765496224,0.5226657964,0.9941464583,0.0351214106,0.7234119318,2.4200256070,0.5844130011,-0.0308740742,2.6601790936,0.5147036639,0.0689134591,0.6799294960,0.2476304463,0.1601539045,0.2404519990,0.9447033519,0.3522281795,1.9480334157,-0.0062472338,0.0826637223,2.3260410430,0.9881855621,0.4752826071,2.4938288828,1.4557944661,-0.0730872524,0.1874438433,0.5788410903,1.1363781366,1.2703750977,1.3959082663,0.5246556436,0.3521037184,0.8978439660,2.3136658481,0.3593329890,0.0123329022,1.0621746932,0.0259682311,3.3634011747,1.1913115603,1.9534424990,0.7842646500,4.1217267721,2.0485996766,3.4779590129,0.0390446627,0.4177587645,1.9514312346,1.1293589146,0.8596216493,1.2247097381,1.6259530641,1.1991209335,0.6812624223,1.8669260541,1.0946832979,0.9005714719,0.2526804900,0.0049148968,0.8518413956,0.2880713141,0.5013497210,0.0261440192,0.2451527447,1.3730363339,1.3006626301,0.4260828150,1.5548668906,3.5091246140,0.8482602390,0.1747390068,0.3344569934,1.2467035187,1.5135529946,Control
GSM480991,3.0281209946,1.0181285433,1.5557833022,0.1994362793,1.4086902807,2.7802951998,0.7791366486,-0.0419295297,2.9785824865,0.1681474372,0.5044479196,1.3522215944,0.8927991017,0.3539783079,0.1420158471,1.6925294929,0.9799972104,2.3234847387,0.0933565376,0.1413316340,3.1608935595,0.9829479383,0.7020830326,2.5836692786,2.1593712368,0.0626617042,0.4044013984,1.0161806461,0.1799461975,1.6818939762,1.2676108579,1.1789349416,0.7139692538,1.6194862565,2.4617801290,0.7462635217,0.0844154129,1.0937883649,0.3575059540,3.6369076567,1.4297382144,2.8718181849,0.5858623493,4.1167035828,2.2291539835,3.5909371375,0.0769631045,1.1301196489,2.2475723743,1.6053873090,1.0782400226,1.6105587259,0.3329167092,1.5476096728,1.3476602957,2.4426947433,1.3847552288,1.5616314524,0.3693961228,0.3378737716,0.9738396851,0.5885195747,0.9868547661,0.0548382239,0.1592403697,0.5784783558,1.5907915217,0.8414584330,2.0245307072,3.4638835144,1.6320629651,0.0701053542,0.6068483961,1.5180865549,1.6498906129,Control
GSM480992,3.1905305386,1.1948922251,0.9077502982,0.1159416372,0.9356020285,2.6742448278,0.7740222833,-0.0907457637,2.9178130030,0.1700443768,0.3113124671,1.2547243673,0.5527972547,0.4222599905,0.0695013996,1.6987419990,0.6926356406,2.6263523236,0.0225685168,0.2494315812,3.0397804377,0.7805432601,0.6457887041,3.1294084127,2.0357827776,0.1259153261,0.4925917991,1.3096758382,0.3646582883,1.5066185906,1.4265825881,0.7438454302,0.7113420227,1.5514907151,2.2315514022,0.9645675793,-0.0464054731,1.2467686080,0.1123344412,3.9240358670,1.3112828238,3.2321329116,0.7002783728,4.4918571037,2.1542558598,3.7160120010,0.1132187218,1.2096837616,2.4224860669,1.7964968076,1.4548965396,1.6658244805,0.8497813682,1.8157576812,1.3342140950,2.7616483238,2.1072033546,1.4955961554,0.2223001935,0.1026711559,1.0000960313,0.3144447170,1.0828200928,-0.0713997428,0.2146601245,0.2845625890,1.8077561204,0.8495840942,2.1900140220,3.8275780416,1.1744227242,0.0710969103,0.5010001584,1.6582489412,1.6639675334,Control
GSM480993,2.9800154716,1.0236971223,1.4425933167,0.2312124060,1.2689114458,2.5760448113,0.7852939019,-0.0879276129,2.9493194819,0.0341196723,0.5250223643,1.2209247977,0.8311800976,0.4867933343,0.0933715226,1.3846821620,0.5968067498,2.1207302874,-0.0020641684,0.1344543936,2.8641297221,1.0432159529,0.7445299358,2.5370167494,2.3290956284,0.1282270343,0.3933052456,0.8599632308,0.2762820140,1.6562001597,1.3400392467,0.8084163508,0.9284438036,1.2816769550,2.0040721686,0.7402558785,0.0975563377,1.0735457233,0.2054572387,3.2166234650,1.3035404174,3.0470677019,0.6484127278,3.9797213493,2.0226346815,3.2293152650,0.1921875163,1.0521806600,2.3586422126,1.5615039920,1.1689928119,1.3473987654,0.8536033559,1.6241304980,0.9543215764,2.4310853614,1.8371422870,1.6343397834,0.3163645467,0.2526794014,0.9428336543,0.3510504540,0.8787954806,-0.0660947448,0.1564938422,0.6476907477,1.6177628287,0.7041360487,1.9163906376,3.3681969619,1.2670539817,0.0260177059,0.4384914874,1.3996301894,1.5387369182,Control
