@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 56949 numeric
@attribute 4331 numeric
@attribute 5435 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 2072 numeric
@attribute 2071 numeric
@attribute 2074 numeric
@attribute 2073 numeric
@attribute 57804 numeric
@attribute 2068 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 5440 numeric
@attribute 6119 numeric
@attribute 10714 numeric
@attribute 6118 numeric
@attribute 5111 numeric
@attribute 5441 numeric
@attribute 5427 numeric
@attribute 2067 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5981 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 2966 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 3978 numeric
@attribute 6917 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 1161 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCA}

@data
11.06244102,10.33896506,10.22941402,6.69676284,12.07353083,11.03306523,7.484019523,6.3552688025,10.0776573,6.023427942,10.8503707,8.824450546,8.220113618,8.8069355085,7.105454747,10.83471386,6.365977347,10.66108355,7.2083497295,11.61752958,7.30666968733,9.950818724,7.168850407,9.188663982,7.558728975,12.66507944,7.905163024,8.7287213215,6.65416022267,6.4996565905,5.474931823,6.107234293,9.361681261,8.306085763,7.69516215867,9.502643438,11.4871292,9.588630847,9.734545643,5.98923741275,10.43957668,8.45525079,8.439499644,Control
11.20928598,11.03103278,11.47305897,7.086882265,12.14356347,11.31379869,6.750074255,6.408355982,10.50841903,5.469081112,11.24175993,8.865378449,8.497094498,8.3511951665,7.5130075585,10.800436875,6.504704302,10.48441034,7.3078710955,11.88379655,7.18042006333,8.536044277,7.041826475,8.87572558875,7.88603356,12.99332148,7.56639873,8.46553658,6.803627506,6.4959528655,5.210049084,6.586162299,9.155780297,9.214775128,7.36046158267,9.076489033,11.94573106,9.975440003,9.498501844,5.671599723,9.94572954,7.832012647,8.965352223,BRCA
11.27344029,11.02625388,11.36143133,6.839081327,12.38193096,11.43055462,6.90941648,6.4049587985,10.71269919,5.7913656,11.18453773,8.72987657,8.892012333,9.396101263,7.613135391,11.330452225,6.401780305,10.72737618,7.33191487,12.02968073,7.63223048933,8.618450775,8.010949209,9.4100312975,8.575114814,13.23568448,8.099283532,8.908217113,7.26523884267,7.0004963375,5.664561948,6.582656103,9.394656215,9.862320087,7.362647587,9.480992671,11.65775177,9.936402792,9.55547611,5.76207503975,10.27514127,7.667131787,8.580466923,BRCA
11.08706186,11.73846187,12.36769602,7.265055029,12.34948589,11.62261253,7.827852559,5.8412655795,10.43052602,6.424087011,10.98412667,9.24062507,8.85164062,8.859174667,7.7690752125,11.057611095,6.648325671,10.83441597,6.472480484,12.38193096,6.55166353833,8.674016666,7.627900667,9.282287986,9.123553123,13.52549699,8.251862414,8.594608411,6.47039307033,6.4544177505,6.002540089,6.970019164,9.99050151,9.825110289,6.74089657333,8.607368346,11.94385185,9.42569906,9.5760667495,5.44909299075,10.44466839,7.517316273,7.704562712,Control
11.3442156,10.79386361,11.45168263,6.867961695,12.13760287,11.5269639,6.693630261,6.0308847905,9.889641277,5.607338636,11.05169516,8.91062109,8.312657375,8.74540583,7.403741513,10.93374845,6.908516092,10.45090222,7.2216641085,11.96009799,7.35432909133,7.919118257,7.098298285,9.282575993,7.821010387,12.73729283,7.31664612,8.8095545205,7.072920173,7.0312218105,5.206341637,7.045217151,9.627078354,8.767556421,7.74437634867,9.566592153,11.82274022,9.787507202,9.5036457565,5.729943951,9.47543003,8.195898639,8.732388881,BRCA
10.31037169,9.875964751,10.44344636,6.499332184,10.92233559,9.599160216,6.361510132,6.4132325025,10.75975321,6.249071368,10.9376315,7.992656742,8.645353223,9.358156732,7.0064152045,11.641461875,5.738505243,9.132050545,7.523174648,11.54965727,7.408697217,7.686957644,7.395150919,8.85686059575,8.467973436,12.65702034,8.336909437,8.81729114,7.68158217733,7.138537016,5.527329405,6.922969386,9.01498366,9.430484502,8.590482648,10.07813116,11.63953303,10.20626383,9.9366689445,6.00430999675,9.72642302,8.0884774495,8.769772669,BRCA
10.67974863,11.62683849,13.06629278,5.895672973,12.15346979,11.33246195,6.933398915,6.5872881545,10.0173308,5.455665247,10.97255645,9.121676695,8.838495753,7.4871109445,7.0904318015,10.3458464955,6.973327498,10.38702135,6.6588492955,12.52245777,6.44602920733,8.661565351,6.452575359,8.88063195375,8.346005182,13.63244094,7.690279365,7.738491062,6.54805513767,6.220650197,6.082580853,6.719438847,9.547121611,8.95908991,7.92873725133,7.728874776,11.94707994,8.931979298,9.310331427,5.31781740375,9.822443813,7.0980443305,8.357575234,BRCA
11.18055585,11.02111204,10.3940878,6.573196985,12.42339047,11.33541843,5.975453214,6.169888467,10.17798975,6.616552979,10.549732,9.20124246,7.900747773,9.1247667975,7.5927585855,11.06229666,7.098982487,10.88785292,7.325273656,11.90810746,8.02092389867,8.961436038,6.995289824,9.45367708375,7.539955806,12.59766508,7.956610113,8.303306849,6.93605146533,6.9810465865,5.520745364,6.479895483,9.825825817,9.111501597,8.33785800367,9.579754867,11.36417449,9.659501442,9.9425822725,6.4364185585,9.751904322,8.2150115435,8.78938784,Control
11.62550351,11.34089896,10.65887222,7.327824597,12.19349773,11.31701417,6.260971855,6.350290065,10.24019539,5.982201443,10.99419451,8.811664588,8.755431019,9.70168359,7.7796863265,11.49735519,6.517673816,10.77226531,7.244781381,11.92126273,7.82590120133,8.771812245,7.782983675,9.7162674425,8.608200408,13.17297049,8.048106907,8.9257842175,7.65912161233,7.2222320135,5.082799703,7.1126508515,10.15470456,9.394248914,7.93997874133,9.777995431,11.48468963,9.969027107,9.5458512545,6.10800944,9.751444107,8.2231503775,8.620110863,BRCA
11.31223081,11.14633337,11.44205205,6.996504912,12.31595909,11.64258438,6.154418781,6.2036937575,10.10676612,5.442621133,11.17080781,9.25541878,8.379801934,8.509561114,7.4371940695,10.656153568,6.645878602,10.47860813,7.099785483,12.52742331,7.315615812,9.146391192,6.840718531,9.004615212,8.45693048,12.92825655,7.391761545,8.7210455935,6.42676862133,6.8236640905,5.287630431,7.07342704,9.154553037,9.143141549,7.448378636,8.832954179,12.0199261,9.532570767,9.4451757265,5.652080806,10.12301596,8.1149854775,8.305344864,BRCA
11.4744083,11.13855038,10.58194931,7.173305173,12.18094263,11.42772678,6.402078871,5.8030248085,10.65722043,6.80361816,11.23824666,9.427680085,9.204131621,8.8655786105,7.2999723835,10.87490854,6.755291951,10.35810202,7.463332523,12.53830178,7.19178534067,9.66947024,7.713319706,9.53272454825,8.833563055,13.07564465,8.622089465,8.906142604,6.23579617167,7.1596856165,5.171538364,6.858718118,9.6014742,9.309431518,6.49976480333,9.486624446,11.4243108,9.720120732,9.636870305,5.37892543225,10.34768534,8.174296834,7.676452764,BRCA
11.48188533,11.28537059,10.27665401,7.443588263,12.08367055,11.28199972,6.104971499,6.369285011,10.16944939,5.84925574,11.01404508,8.66980731,7.815256994,9.023735752,7.544617301,11.11875956,6.326074949,10.88129775,7.1852972805,11.75528414,7.66789353567,8.91062109,7.322110956,9.072729628,7.324543144,12.68199828,7.321637554,8.716427139,7.04973393733,6.8101934035,5.37574431,6.7861813475,9.65659519,8.824657385,7.895663993,9.811543731,11.55629063,9.578863787,9.355641581,6.046814128,9.399502844,8.4740299995,8.933248873,Control
11.16768802,10.97608812,10.56803712,7.108370574,12.19128143,11.15088665,6.382499203,5.9373607545,10.08514084,6.223234887,10.99419451,8.962058135,8.343586732,8.823484927,7.3703045175,11.29475415,6.547978484,10.4887367,7.4117681705,11.64562254,7.32601425833,9.180550154,6.816699294,9.11294515975,7.935107761,12.85738045,7.471189747,8.7854943965,7.14436357833,6.654977447,4.988697465,6.421656707,9.597587563,8.392855247,7.77843482767,9.493665908,11.66558698,9.601752743,9.6358129485,5.93582680525,9.933941823,8.5940360615,8.832795987,Control
11.36217961,11.73219511,11.60457421,5.771628945,12.38074251,11.33051934,6.185178351,6.017465398,10.93024227,6.269973458,10.93533103,9.223423229,9.167193021,9.175989441,6.8935968215,10.666982815,6.114268757,10.55403266,7.4282706955,12.03723816,6.97591235933,9.410849402,7.518655368,9.4284456575,8.689964021,12.86342169,8.892179346,8.3847614075,7.35023516733,6.4175965355,5.292792099,5.456076664,9.617614907,8.873598775,7.36587860467,9.214775128,12.19128143,9.330368553,9.9907375325,6.32060603225,10.39216207,7.1655308455,8.194979796,BRCA
