@relation data

@attribute id string
@attribute 2175 numeric
@attribute 2176 numeric
@attribute 2177 numeric
@attribute 2178 numeric
@attribute 2187 numeric
@attribute 2188 numeric
@attribute 2189 numeric
@attribute 29089 numeric
@attribute 55120 numeric
@attribute 55215 numeric
@attribute 57697 numeric
@attribute 672 numeric
@attribute 675 numeric
@attribute 79728 numeric
@attribute 80233 numeric
@attribute 91442 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0384109767,-0.0960156687,0.0746315739,1.5840385293,-0.1156363354,0.2711933174,0.0933338626,0.1706750878,0.3829418299,0.0691999018,-0.0783750676,-0.0230676489,-0.1584264608,0.1941326726,0.0728500711,0.1563075081,BRCA
GSM481003,0.0790340027,-0.0936377145,0.1261232746,1.4311537609,-0.1187733462,0.5381710962,0.2298594126,0.1791789717,0.3604609546,0.0678758513,-0.0992611264,-0.0425406665,-0.1250072181,0.1515930100,0.1396594445,0.1219582148,BRCA
GSM481004,-0.0135538588,-0.0195731627,0.1906945677,1.6233304872,-0.0787376314,0.6743158679,0.3553189427,0.1291542156,0.4844531096,0.1018021647,-0.0626602792,-0.0323086998,-0.0415119894,0.2079861304,0.0549981422,0.1137465341,BRCA
GSM481005,0.0214544010,-0.0588640357,-0.0459730386,1.4483620592,-0.1315645115,0.3019022315,0.2478796599,0.2878006838,0.6011795309,0.0877937726,-0.0369375200,-0.0685639268,-0.1312921315,0.3301538266,-0.0023576102,0.1418850027,BRCA
GSM481006,-0.0402242455,-0.0293817601,-0.0221608787,1.5654995194,-0.1168957278,0.4690979568,0.2744739999,0.2920437936,0.5032684095,0.1190602161,-0.0376036704,0.0265668789,-0.0794224726,0.3624903308,0.1086560052,0.1255449179,BRCA
GSM481007,-0.1110566713,-0.0361144629,-0.0554948237,2.1887496777,-0.0899392698,0.9184250918,0.2811046872,0.1917694999,0.5296219224,0.0417405746,-0.0585502210,-0.0362769949,-0.0744021861,0.2234797459,0.0422072233,0.1677331696,BRCA
GSM481008,0.4036449693,-0.0653227082,0.4556419673,2.4305002226,-0.1151488603,0.4848256646,1.7000376913,0.7159071119,1.3256219700,0.5668319597,-0.0421639492,0.7092540284,0.0917779005,0.5268250678,0.2073332586,0.1875149101,Control
GSM481009,-0.1035741994,-0.0819795328,0.0110582282,0.7854437157,-0.1787640719,0.3214604567,0.0977732259,0.2852388278,0.3399091111,0.0462794158,-0.1252190610,0.0417531103,-0.1388459095,0.2939853501,-0.1497182022,0.1110328929,Control
GSM481010,0.0786357026,-0.0852066815,0.1642650463,0.9759379979,-0.0681819487,0.5355291731,0.3179912928,0.3148366259,0.7691995614,0.2350878760,0.0131784827,0.1271575096,-0.0925236846,0.3621303028,0.0692425965,0.0798711404,Control
GSM481011,0.0160298310,-0.0655926817,0.0242321593,1.9368292096,-0.1297968330,0.7320071601,0.2742872818,0.1904501635,0.4974569771,0.0982709427,-0.0728790513,0.0351361495,-0.0921497656,0.2492539286,0.0418299681,0.1651714029,Control
GSM481012,0.0575460421,-0.0600900031,0.2295498806,1.4080264436,-0.0943265400,0.6811779702,0.2498909233,0.3071693130,1.0526026898,0.2426607293,-0.0624730592,0.2283168092,-0.0303024694,0.2470320342,0.0576212210,0.1882482880,Control
GSM481013,0.3920043829,0.0071250225,0.3591713396,2.8301361718,-0.0363588520,0.4063853963,1.9680175649,0.7466763816,0.9313665218,0.4857870395,-0.0243444238,0.4460174760,-0.0638121290,0.4001830470,0.2458502821,0.1425716515,Control
GSM481014,0.1483079336,-0.0455789169,0.3315296507,1.8109633273,-0.0765107148,0.3100106614,0.5869336292,0.4674416332,1.0996005161,0.7049046735,0.0000543727,0.3187075513,0.0242945313,0.5876933202,0.0987533251,0.2008497585,BRCA
GSM481015,0.0915643930,-0.0770224863,0.2070207328,2.2141344549,-0.0995056393,0.6778799326,0.6636845701,0.3756189555,0.4190435547,0.1638595372,-0.1096538643,0.1116224552,-0.0921337211,0.2298232465,0.1029911105,0.1392008198,BRCA
GSM481016,0.0555475492,-0.0626337081,0.3558373177,1.3949001960,-0.1534740381,0.6086767038,0.4292575141,0.4629890256,0.8003429472,0.3793870131,-0.0626299840,0.1694958039,-0.1556189936,0.2456930183,0.0579874280,0.1701247015,BRCA
GSM481017,0.0802208849,-0.0354336101,0.3147162159,1.2395927079,0.0553320209,0.6417649831,0.2848268377,0.7280987129,1.1840560102,0.4291676540,0.0609084853,0.4506783555,0.1341047489,0.5006778370,-0.0086887128,0.2182317946,BRCA
GSM481018,0.0163318467,-0.0130949977,0.2277680112,1.9892195860,-0.1527030135,0.5145522223,0.4269555766,0.2816899936,0.2022128022,0.1302521911,-0.0588337828,-0.0282020143,-0.1656283960,0.2071055145,0.0404988155,0.3302133502,BRCA
GSM481019,0.1163869854,-0.0410718854,0.2424269344,1.3125230272,-0.0436124862,0.7747312637,0.6454871927,0.6069910097,0.9492258130,0.3360324915,0.0476021227,0.1793116385,-0.0836076251,0.4960595141,0.1313812009,0.0963076815,BRCA
