@relation data

@attribute id string
@attribute 10135 numeric
@attribute 22978 numeric
@attribute 23057 numeric
@attribute 23475 numeric
@attribute 23530 numeric
@attribute 30833 numeric
@attribute 316 numeric
@attribute 349565 numeric
@attribute 4837 numeric
@attribute 4860 numeric
@attribute 4907 numeric
@attribute 51251 numeric
@attribute 5167 numeric
@attribute 5169 numeric
@attribute 54981 numeric
@attribute 55191 numeric
@attribute 56953 numeric
@attribute 64802 numeric
@attribute 65220 numeric
@attribute 683 numeric
@attribute 83594 numeric
@attribute 84618 numeric
@attribute 93034 numeric
@attribute 93100 numeric
@attribute 952 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8819958524,0.5731631170,0.2402653837,-0.0632829266,0.3308345123,0.2328285626,-0.0675023626,0.4982849261,2.3629928306,1.5726087017,0.7352792715,0.8113200574,-0.0643870686,-0.0974413105,0.3977218843,0.8628382987,0.0214990937,0.3440914963,0.6988158323,0.1043785854,0.1853119062,-0.0559172089,-0.1120236567,0.7401984170,-0.0660968052,BRCA
GSM480985,1.6466272610,0.7163438890,0.0748211261,0.2382391734,0.4031915430,0.1748968629,0.0990625689,0.5806840090,3.2526707203,0.7818527445,0.5471559902,0.4779909891,-0.0715304182,-0.1028194738,0.4874535562,0.9029752763,-0.0059415057,0.2785391054,0.4700478368,0.2565770150,0.3629590992,-0.1384957092,-0.1535928319,0.6267982826,-0.0828608601,BRCA
GSM480986,0.7636606008,0.4231554267,0.3133287201,-0.0221212282,0.2488243823,0.1330229461,0.2589046855,0.2932933550,3.1104761511,1.6027567684,0.6729297309,0.3670153417,-0.0599505479,-0.0717093188,0.4028392279,0.8398117055,0.0407751971,0.3949100081,0.6828506669,0.1423799665,0.1907083347,-0.1035335224,-0.0845251854,0.5291693629,-0.1067961140,BRCA
GSM480987,0.9496317720,0.2463394229,0.5148715548,0.6842987622,0.3180185517,0.1311756251,1.0284402044,0.1936216051,3.5581351072,1.1259377447,0.6820724049,0.3593345608,-0.0030252915,-0.0575244575,0.0816150382,0.4945604462,0.1484820383,0.4655127144,0.6384374921,0.1761682890,0.0826309578,-0.1081118571,-0.1082982045,0.4084957259,-0.0466960234,BRCA
GSM480988,0.5455719705,0.3186479539,0.2898580395,0.1923445508,0.2588331584,-0.0047877747,0.0099987596,0.3069983958,2.6555208787,1.5195055308,0.5058062656,0.2818690333,0.0074155936,-0.0461108365,0.2665386544,0.6186962470,-0.0292457978,0.3905652314,0.6266020111,0.1532813705,0.1855599786,-0.0748669413,-0.0867143117,0.8916822403,-0.0887793472,BRCA
GSM480989,0.3931277180,0.3385607996,0.1317017245,-0.0224510024,0.1970617645,0.1445833988,-0.0018321787,0.3359009911,3.1976899059,1.6968453376,0.3844587313,0.1244157726,-0.0290599859,-0.0378440995,0.1282131854,0.9299677433,0.0732496886,0.3687392084,0.7443497296,0.2969553815,0.0110033260,-0.0265955244,-0.0371554152,1.1853621936,-0.0537395819,BRCA
GSM480990,0.5253809840,0.2359689929,0.2863535809,0.0547327859,0.0883181562,0.1780938993,0.4522277735,0.0756777462,2.6678321213,1.2118692474,0.8250964314,0.4375984390,-0.0737882286,-0.0618087135,0.1564491423,0.8647177093,0.1106110284,0.2208918131,0.7148793513,-0.0243454810,0.0668163457,0.0058081639,-0.0882494058,0.6763101324,-0.0621162825,Control
GSM480991,0.8639901328,0.4486984446,0.2962511189,0.0765491818,0.1441406975,0.1846956180,0.0446090584,0.4798803119,2.9632600396,1.2392701060,0.6644012132,0.2099227959,0.0504040121,-0.0728586743,0.5897597063,0.9086194478,0.0408861109,0.3953315602,0.7210730662,0.2001170530,0.0992928272,-0.1066063427,-0.0509392956,0.9190185414,-0.0658472111,Control
GSM480992,0.3621906794,0.2159871766,0.1935277634,-0.0139787361,0.1544438953,0.2640647105,0.0732621733,0.0616637346,2.7282921149,0.9025086909,0.5767619562,0.3843653589,-0.0950491010,-0.0454203806,0.2060950046,0.8395029033,0.1181003258,0.2957318581,0.9505107581,0.0367639880,0.0552918374,-0.0260184392,-0.0940980956,0.9646985979,-0.0208533191,Control
GSM480993,0.8425721134,0.4669317186,0.2373038791,0.0897620893,0.3395425284,0.1943535225,0.0789659732,0.3453925716,3.0506771059,1.6077442616,0.7847048538,0.5367790774,-0.0654129733,-0.0997126711,0.2673202171,0.7348420680,0.1486466502,0.3552700684,0.7452799228,0.1380783035,0.1154975563,-0.0647622821,-0.0863531116,0.8062087659,-0.1242012480,Control
