@relation data

@attribute id string
@attribute 1633 numeric
@attribute 1635 numeric
@attribute 1723 numeric
@attribute 1806 numeric
@attribute 1807 numeric
@attribute 1854 numeric
@attribute 1890 numeric
@attribute 30833 numeric
@attribute 4907 numeric
@attribute 51251 numeric
@attribute 51733 numeric
@attribute 56953 numeric
@attribute 7083 numeric
@attribute 7084 numeric
@attribute 7298 numeric
@attribute 7371 numeric
@attribute 7372 numeric
@attribute 7378 numeric
@attribute 790 numeric
@attribute 83549 numeric
@attribute 84618 numeric
@attribute 978 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.794851492,10.0714380735,6.0997253075,7.836115267,5.37209128,8.65628527367,9.860836446,10.91047056,8.013882508,9.284095409,5.599623716,6.325985037,6.468262051,9.78453716,7.62454166,9.20788134,6.347449187,7.06711799733,8.449314912,7.621431263,5.980374532,6.680046949,Control
GSM427159,7.2347296775,10.0528315565,5.7204731125,7.995118605,5.827572151,8.86747317133,9.977156661,11.30718958,7.951694331,9.5152625605,5.737356364,6.508829224,7.192468208,8.951489538,6.968670032,8.959249336,6.404294855,7.216096853,8.559186941,7.51710071,5.143343669,6.144052107,BRCA
GSM427160,7.55618079,10.560145025,6.7995961795,7.803939173,5.602001935,9.12384909033,10.2657529545,11.48278541,7.020066336,9.736617121,5.144669712,6.78934168,8.563578707,8.660175215,9.100820741,10.05314227,6.783656769,6.733041683,9.537820753,7.990871388,5.770175754,6.351120887,BRCA
GSM427162,6.9443344805,9.8959898455,5.852535275,6.787808308,5.919585149,9.07992671533,10.657609778,11.93949851,6.574181472,8.7382979845,5.077041333,6.029900759,8.54325529,8.434608552,8.900701647,10.06753558,6.307661327,6.82095808167,9.358629843,7.961624956,5.208879341,5.923393601,Control
GSM427163,7.193690502,10.485947909,6.032212702,8.132321229,5.716724307,9.132987602,10.316016191,11.28286272,7.625783943,10.558272268,4.993460669,6.555513741,7.95691498,8.805970434,8.422297266,9.175762306,6.590404128,6.850225344,8.493376264,7.713319706,4.509722249,6.04931016,BRCA
GSM427164,7.8135609365,10.5716223565,6.6832421315,8.462462524,4.769786816,8.45000545933,10.967936619,10.43684194,8.440257839,9.7294624885,5.342529189,6.156543881,7.624468551,9.048637487,8.099138854,8.730717323,6.905631069,7.105405007,8.155856887,7.576259705,5.159277237,7.044998189,BRCA
GSM427165,6.574167269,9.413804304,5.064700557,6.194663913,5.401230463,9.05641503767,10.3060923515,11.88149458,7.484019523,9.7555137595,5.263890047,6.299579521,7.878788361,8.448282691,7.317731701,9.560209161,5.832707292,7.24682448,9.011158142,6.508908434,5.025927152,6.24317934,BRCA
GSM427166,7.6913063075,10.3861212215,5.976364507,8.048801705,5.30196368,8.89594887333,9.5796796905,11.5155078,8.755289134,9.667409219,5.032113243,5.401401144,7.349748135,8.801652691,8.193452823,9.875388873,6.465897452,6.88791071367,8.488313278,7.713285334,5.083438106,6.887284979,Control
GSM427167,7.3854032445,10.710447224,6.8211182055,7.880044356,6.134432096,9.38524725133,10.768548368,11.41436827,6.969476102,9.51716198,5.349622922,6.694083165,9.023512585,8.745490404,9.814767147,10.05113454,6.585116999,6.99789632633,8.867071067,7.769707491,5.244897759,6.712186921,BRCA
GSM427169,6.812584605,10.030438187,6.1102935065,7.463240557,5.846751073,9.14084531633,10.501705028,11.4871292,7.206333395,9.812887816,6.304287999,6.427443278,7.010559225,9.25541878,7.322741917,8.740388881,5.745379368,6.95030749333,8.570644248,7.693210109,5.029686155,6.764278222,BRCA
