@relation data

@attribute id string
@attribute 10053 numeric
@attribute 10618 numeric
@attribute 10717 numeric
@attribute 1174 numeric
@attribute 1176 numeric
@attribute 1211 numeric
@attribute 1213 numeric
@attribute 130340 numeric
@attribute 1362 numeric
@attribute 152503 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 1785 numeric
@attribute 23431 numeric
@attribute 23557 numeric
@attribute 2495 numeric
@attribute 2512 numeric
@attribute 2580 numeric
@attribute 25977 numeric
@attribute 26258 numeric
@attribute 2647 numeric
@attribute 27131 numeric
@attribute 286451 numeric
@attribute 3312 numeric
@attribute 3482 numeric
@attribute 375 numeric
@attribute 388552 numeric
@attribute 408 numeric
@attribute 4952 numeric
@attribute 51429 numeric
@attribute 5286 numeric
@attribute 54885 numeric
@attribute 55330 numeric
@attribute 5878 numeric
@attribute 6272 numeric
@attribute 6456 numeric
@attribute 6643 numeric
@attribute 6844 numeric
@attribute 6845 numeric
@attribute 7037 numeric
@attribute 7163 numeric
@attribute 7164 numeric
@attribute 81567 numeric
@attribute 8301 numeric
@attribute 84062 numeric
@attribute 8546 numeric
@attribute 8673 numeric
@attribute 8775 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 9026 numeric
@attribute 9685 numeric
@attribute 9698 numeric
@attribute 9829 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.388969257,11.03657221,10.17875856,9.30100447133,10.412142195,9.38372377367,6.414182583,4.949548063,11.05105615,11.47029296,8.592222961,9.8003749615,8.5364472205,8.732287115,6.72451769,11.18913904,14.87845029,6.4835135808,10.61845,10.516837945,9.407703867,8.9584744345,11.95919971,13.00739367,11.71614222,9.435961159,5.313256056,9.851239619,9.292087988,5.224784328,8.178255417,5.848756106,9.378376757,10.3794363535,11.53262879,5.899182429,11.30449979,10.05577764,10.55403266,11.69988051,7.028415209,9.164338106,8.0608451716,8.9290295525,7.145538914,11.23824666,12.26795863,7.434463778,10.928763925,11.19411678,7.363751588,11.2910039,12.471766115,5.0427179075,Control
GSM427159,6.59182572,10.76306733,10.73217615,8.733876752,9.324505732,9.53175688367,6.386384717,4.845755052,10.56458326,10.65394475,9.2814931165,10.226900679,9.195826915,8.34613819,6.720419132,11.62333067,14.61752065,6.7845918982,10.52692981,10.697482463,9.991727722,8.1352180185,12.1476375,12.993883495,11.80411298,9.02931504067,5.558429323,9.618220979,9.2225408525,5.166927545,7.91055448,5.79709584375,9.386358915,9.9650670645,10.99825389,6.168126147,11.27014362,10.58383522,10.09301842,11.11536902,7.103480496,9.861506146,7.8368116948,8.193619451,7.24627408333,11.28307404,12.94623653,7.499549197,10.61215264,10.74445149,8.06317845333,11.17659722,12.57342878,5.769536799,BRCA
GSM427160,6.497696684,10.81670392,10.41961292,9.78889699433,9.4887273615,9.71986458233,6.314475052,4.565547983,10.7254091,9.912478141,9.089230266,10.179820315,8.9856132425,8.289259417,6.436091549,11.53930922,14.450475135,6.7508280572,10.52153201,10.491093808,10.15718937,8.7626220055,11.7987959,13.12928165,11.81615379,8.92200073633,5.535750687,9.7593120705,9.354770974,4.713300367,7.379120836,5.54174414725,9.811222598,10.1124076005,10.63274105,5.956992456,10.8875331,10.30762238,10.19721704,10.5824857,7.88721726267,9.79251898933,7.7754893768,8.401285023,7.04282256133,11.35799469,13.2433667,7.084997347,9.8452116845,10.24052337,7.77996028633,10.96223109,12.863210695,5.4216702075,BRCA
GSM427162,7.270204498,10.74160205,10.65680049,8.61758522733,7.849010927,9.798891922,6.015142517,4.851263383,10.69235639,9.996191392,9.5572930835,9.084737844,9.120304698,8.237641539,6.697492797,11.53607976,14.14542511,7.014254572,10.42864835,10.256485876,10.98982397,7.9460849395,11.72288448,12.94444888,12.16093036,9.036098299,4.502624818,9.832294359,9.140894251,5.254944744,5.568952692,5.467255151,9.356689167,9.464560522,10.7627975,6.183293584,11.03013967,10.51475871,9.926592927,11.14654022,7.66494069133,9.64091360133,6.8990220706,7.9607960825,6.74797851233,11.59799678,13.57316849,7.723082599,9.9373209245,10.86373739,7.69290602517,10.64717983,12.59555757,5.792439414,Control
GSM427163,6.539008037,11.03103278,9.900399337,9.68873284933,9.6579811175,9.756818775,6.41397111,4.961867826,10.64076035,10.46800313,9.0996435285,10.30333782,8.683910162,8.412867378,6.64652676,12.13627672,14.71613912,6.6099670112,10.23786157,10.81479083,10.85195222,8.7143789325,12.19541382,13.346918195,11.66377168,9.30135474967,5.104767778,9.575311034,9.1723230225,5.429625378,8.107637037,5.77402985975,9.318577337,10.401246762,11.04525817,5.577890454,10.99848485,10.6829685,10.23494347,11.27981094,7.135634247,10.3478470763,8.418363274,8.3296660775,7.08864278333,11.46435444,12.9597684,7.092072953,10.08567151,10.11530417,7.90822062617,11.27344029,12.740760705,5.289119573,BRCA
GSM427164,6.69797923,10.79666855,10.47788501,8.76846916333,9.667815823,9.413046261,7.03100122,4.963718308,11.12236553,10.83500053,9.013759983,10.508658115,8.5819029505,7.959250151,6.847624679,11.38730129,14.928466305,6.7165114516,10.69932543,10.856859545,9.108629731,8.9791513785,11.69988051,14.0346627,11.95519228,9.44563937567,5.14017664,9.761911373,9.53489369,5.643936437,8.49584616,6.01982782975,9.102619505,10.3987765675,11.13812156,5.413806667,11.72826504,9.907754874,10.97151861,12.6473067,7.55590026,9.75682195567,8.6855046804,9.64687951,7.19149026533,11.52942337,11.94707994,6.380595804,10.554185905,10.63888864,7.791218592,11.16548507,12.51788146,5.2501297105,BRCA
GSM427165,6.361071425,10.55829421,10.30286483,8.418201138,8.4828341005,9.730725188,5.952340119,5.072332275,10.60376104,9.880004788,8.6343563875,9.6073954125,9.112055634,7.328093974,6.717817344,11.32669367,14.13206333,7.2001850258,10.13904003,10.6754290615,10.83660293,8.052961528,11.82101269,12.701373425,12.47123454,8.593332009,5.328236218,9.6377944955,8.331241242,5.205168882,5.38008113,5.26116792725,8.92274875,9.318331587,9.742389917,5.259377247,10.727993,9.785085055,9.823694088,10.65082538,7.787352253,8.815077408,7.4557653406,7.447183646,6.42994720633,11.18792748,13.07564465,7.103579269,10.266256292,11.25022455,7.437856777,10.18228296,12.56411415,5.5062913435,BRCA
GSM427166,6.08693831,11.14837189,9.997137528,9.77823477233,10.757603225,9.89617905533,6.394296014,4.783733416,10.7357001,10.6860017,8.5778568495,9.845217114,8.241658674,8.612113902,6.664060114,11.25593456,14.83470255,6.57200037,10.60390937,10.452323585,10.45090222,9.2314112885,11.81023031,12.980359775,11.80861644,9.138314752,5.018602184,9.620566341,9.379068303,4.983234478,7.509302192,5.6504272495,9.563177738,10.633209425,10.7162281,5.502721434,11.13587136,10.28801852,10.60154822,10.80014785,6.96591223533,9.493409884,8.5111991308,8.4306923695,7.07136443733,11.26252082,13.17297049,7.114786375,10.932619925,10.76123148,7.95353282083,11.51112271,12.53175044,5.5793787675,Control
GSM427167,6.640032041,10.77384001,10.29060673,10.213135914,9.7453605085,10.0363647903,6.61574411,4.435721265,10.83920007,9.999936995,9.076509823,10.3013856,8.4047203115,8.197119763,6.616552979,11.91235432,14.47509816,6.7074616156,10.54158093,10.582567075,10.47070999,9.1022875885,11.87114877,13.484557835,11.50810934,9.39829013367,5.319049979,9.651217869,9.3056963645,5.244897759,7.410580934,5.87277019125,9.62411055,10.2274045235,10.42274839,6.041117697,11.137683,10.82820416,10.39442548,11.32122928,7.31718563167,10.5367674767,7.968945044,8.791773534,7.18834874433,11.29330224,12.91499054,7.352685983,9.8712755735,10.31926034,7.61784008617,10.96573399,12.67762713,5.276403948,BRCA
GSM427169,6.95239509,10.81429428,10.26387982,9.401956753,9.071900331,9.884582852,6.052030675,4.476070854,10.69998038,10.56803712,8.909532721,10.10400826,8.9795770955,7.920146076,6.638005485,11.43412272,14.835532695,6.7818755144,10.36118197,10.5733204815,10.66888523,7.9687705665,12.09243847,12.892541355,11.68668229,8.762425327,5.488652576,10.120159067,9.329541657,5.831251023,7.434463778,5.58176235325,9.275729428,10.0828817995,11.42512686,5.696975347,10.74199802,10.65531183,9.612141036,10.48897012,7.591134326,8.987746952,7.4509333574,8.004348399,7.54304307433,11.23315994,13.45429804,7.359664193,9.9908152835,10.6279946,7.69309572667,10.48322153,12.561644165,5.015015778,BRCA
