@relation data

@attribute id string
@attribute 10276 numeric
@attribute 10451 numeric
@attribute 10672 numeric
@attribute 11214 numeric
@attribute 1894 numeric
@attribute 221472 numeric
@attribute 2245 numeric
@attribute 23229 numeric
@attribute 23263 numeric
@attribute 23365 numeric
@attribute 23370 numeric
@attribute 25791 numeric
@attribute 26230 numeric
@attribute 27237 numeric
@attribute 2768 numeric
@attribute 29 numeric
@attribute 387 numeric
@attribute 388 numeric
@attribute 389 numeric
@attribute 391 numeric
@attribute 393 numeric
@attribute 4168 numeric
@attribute 50649 numeric
@attribute 50650 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5364 numeric
@attribute 57449 numeric
@attribute 57580 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 6093 numeric
@attribute 6453 numeric
@attribute 64857 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7074 numeric
@attribute 7204 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 84033 numeric
@attribute 8874 numeric
@attribute 89846 numeric
@attribute 8997 numeric
@attribute 9138 numeric
@attribute 9181 numeric
@attribute 9459 numeric
@attribute 9475 numeric
@attribute 9828 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.7138284935,0.0961183231,0.4578120967,0.4322712859,1.2657504494,0.0504407558,0.2832253711,0.9565618547,-0.1228088171,0.1632467478,1.8863806724,0.2607327730,0.3879706970,0.0716985433,0.5775514417,0.4185191787,1.9894220193,0.6165560097,0.9301475826,0.8636585772,-0.0367072816,-0.0685322222,0.4212707203,0.6195913662,0.6502234032,0.7694715564,0.0412885012,-0.1324863473,-0.1593771330,2.7923812542,0.8595501635,-0.1038069789,-0.0450818782,0.0312767470,0.6039546599,0.0684665323,0.1797246685,0.5492388602,1.3025823053,0.4171443486,0.1073409411,-0.0013073965,0.0099596241,0.2835764761,-0.0292449489,0.0297496429,0.2810486104,0.7482905053,0.0305017218,-0.0796944764,0.5913626477,0.2693405723,BRCA
GSM480985,1.9195308930,0.5367252741,0.4435243180,0.5585266774,0.7231314778,0.0298948213,0.0992850828,0.9189526334,-0.1058542774,0.1718886270,1.8078909781,-0.0007979915,0.4972903547,0.1492221510,0.3887221783,0.4677686616,1.8852531751,0.5974614277,1.0273490289,0.6624230724,-0.0901071523,-0.1410290605,-0.0108915325,0.6624622522,0.8534231111,1.5476133191,0.0454981351,-0.0591804925,-0.1685254412,2.9129755730,0.7016111224,-0.0771098375,-0.0910460104,0.0755929606,0.6563873719,0.1012052705,0.2011654340,0.6409502427,0.9014446077,0.5500678910,0.1538996255,0.0045720668,0.2163293616,0.3055398635,0.0027244339,0.0021793675,0.2840447733,0.6650590904,0.8273559293,-0.0687286226,0.8509251103,0.2437138550,BRCA
GSM480986,2.5188531595,0.4511935614,0.4806629056,0.4269269000,0.9232181551,0.0340168455,0.2288286042,0.7208466320,-0.0838580604,0.1408613691,2.0888578627,0.1620556448,0.3747225356,0.0839416788,0.5784748885,0.4592385988,2.0062507787,0.6216550779,1.1761525160,1.0836358103,-0.0487704312,-0.1035119567,0.4313248786,0.7453682704,0.3758222094,0.9370587028,0.0574876073,0.0132508305,-0.1577176325,3.0052631994,1.0316260259,-0.0858192758,-0.0237612893,0.0069230790,0.5338457883,0.0216847414,0.0952468054,0.4793911673,1.4083907076,0.3095813899,0.0129711927,0.0373677311,-0.0039646980,0.2336263930,-0.0038596118,-0.0049749665,0.2176363620,0.5656618335,0.0169443934,-0.0732849970,0.6993938461,0.2337614380,BRCA
GSM480987,1.6389636536,-0.0624555265,0.5034895418,0.0776612061,0.3478362806,-0.0350901349,0.2805792671,0.1297122511,-0.0936724576,0.1640715872,2.0355137853,-0.0543893511,0.2787843005,0.0165234698,0.8382643457,0.4748554544,1.8972162525,1.1497283200,0.8754420244,0.9918239647,-0.0931103057,-0.0800990232,0.0650273779,0.2619530231,0.4246866423,0.9460729968,-0.0307267610,-0.0640385685,-0.0887570234,3.1002503070,0.6193592016,-0.0868379885,0.3441553468,0.0234027272,0.5399547016,0.1246149447,0.0700896732,0.1445394283,0.6798715035,0.3203727863,-0.1229293533,0.0506385963,0.0134098540,0.1425570575,-0.0444561553,0.0071413818,0.2749360428,1.0064479825,1.0348463968,-0.0519221399,0.5341026839,0.2226472523,BRCA
GSM480988,2.1157360656,0.3249056081,0.4307299531,0.3245223875,0.9940377652,0.0023710980,0.3229050952,0.9321638409,-0.1298969833,0.1365992489,2.1217031943,0.3656831666,0.4318450697,-0.0030211766,0.5397468795,0.3944011591,1.6231118301,0.5981451998,0.5195344424,1.3473093178,-0.0359084169,-0.1064269076,0.2955096020,0.6097535133,0.5025178531,0.6583551200,-0.0243218509,-0.0524627113,-0.1041714360,3.0203843170,1.0542960657,-0.0390103232,0.0260778816,0.0022991031,0.4650428470,0.1171253127,0.0896705153,0.3725107078,0.9804931996,0.2437453907,-0.0868716438,0.0609464488,0.1935690376,0.1392812521,0.0062560078,0.0027147152,0.1233313408,0.3987811088,0.3858037989,-0.0317350667,0.8552181646,0.1930281139,BRCA
GSM480989,2.4350194651,0.1505207717,0.2197947438,0.3031398646,0.4535511589,0.0964441249,0.3382581084,0.6734174375,-0.1848627402,0.0371562667,2.2892196047,0.1622867522,0.3638872553,0.1339521102,0.5813003221,0.3925280456,2.4842128198,0.7875744868,1.3430468402,1.3220341570,-0.1370594150,-0.0742422853,0.1477551517,0.4619134499,0.3040667095,0.5104212239,-0.0270672734,-0.1759656344,-0.1592328136,3.3091132243,1.1131860649,0.0485742937,-0.0134113350,0.0616616788,0.3687916775,0.0446071062,-0.0037837656,0.2630944657,1.0517396993,0.2010125937,0.0192166491,-0.0004577507,-0.0650471931,0.1886101777,-0.0220747011,0.0182626838,0.1443725150,0.7482872327,0.0056937418,-0.1349797046,0.7793102638,0.2852107126,BRCA
GSM480990,3.2403723493,0.1058793579,0.4218256780,0.1822195061,0.6316223712,0.0352380711,0.6024827585,0.3082292599,-0.0956406044,0.0654089239,2.5931033096,0.2021761255,0.0407690980,0.0256118882,0.7352022278,0.3889777859,2.3151370526,1.0136741233,1.3185693025,1.5110026861,-0.0627307187,0.0378097178,0.5640215036,0.6544813586,0.4307222246,0.5701667320,0.0310892427,0.0613375635,-0.0568278389,3.4219261243,2.0059911716,-0.1068342536,0.0213186410,0.0384436129,0.4897019803,0.1995744136,0.0120991491,0.3107558547,0.9967747182,0.3424984821,-0.0486021041,0.0988269611,-0.0119441170,0.1346650283,-0.0004817811,-0.0309724548,0.2186215561,0.7746485568,0.2112568687,-0.1541326487,0.5964649915,0.1617002876,Control
GSM480991,2.2738268936,0.2550788322,0.3797784107,0.4007406158,0.5018412659,0.1299604896,0.1989618016,0.6014430216,-0.1101728960,0.0983325845,2.3270406326,0.1123558068,0.3221974295,0.1378906891,0.6233100427,0.5206457387,2.0687043151,0.7681240774,1.3193309977,1.2558291883,-0.0364083487,-0.0468607510,0.4812814961,0.7022818492,0.3718392522,0.6246844594,0.0036257326,-0.0717817389,-0.0983593629,3.2534763878,1.3671808253,-0.0982043197,0.1275102232,0.0374511476,0.4594260363,0.1285285741,0.0441448208,0.3851343730,1.1498989496,0.2702305519,0.1669772696,0.0497137843,-0.0027615664,0.1336797186,-0.0162060722,0.1075860330,0.2126436373,0.6429997678,0.0334029134,-0.0669590193,0.6660773494,0.2150321878,Control
GSM480992,2.2579149008,0.1594127794,0.4350302649,0.3640513380,0.6604532731,0.1008907390,0.5445744022,0.5221393989,-0.0996715137,0.1196216665,2.5069358282,0.3608828929,0.0429191859,0.1456888070,0.5561985397,0.4258272874,2.4234709023,0.9088240689,1.2202002483,1.7381100919,-0.0108861114,-0.0855954225,0.6060283448,0.5879104644,0.3555988693,0.5310987036,0.0333482831,-0.0017913189,-0.1532480139,3.4460021522,1.7252863166,-0.0692610286,0.0333484756,-0.0010797481,0.4195138236,0.1686247819,0.0183351703,0.4019502806,1.3741938853,0.2013769452,-0.0769597430,0.0592768053,0.0259809094,0.1687993814,0.0207777722,-0.0315034958,0.2537113111,0.8432679789,-0.0657502839,-0.1714860920,0.8691876941,0.2135051408,Control
GSM480993,2.4411811617,0.1350385027,0.4619793950,0.3236482641,0.7011601362,0.0818821349,0.3302256761,0.7879212411,-0.0755661761,0.1102057849,2.1565765539,0.2548280592,0.4480308334,0.1306535832,0.6535304152,0.5402558094,2.1975401044,0.7746387680,1.2202000319,1.3296855590,-0.0110236899,-0.1127156852,0.2887290293,0.6452624021,0.3556248992,0.7338769277,-0.0634310031,-0.0393467302,-0.1593987301,3.0886874926,1.2646617638,-0.1000633528,-0.0139027961,0.0340418489,0.4714313283,0.0988553730,0.0562111053,0.4506590302,1.1784313140,0.2619925587,0.0286861091,0.0656672766,0.0045780729,0.1593855326,-0.0109673778,0.0017784773,0.2435712339,0.7187899938,0.1967417030,-0.1117413986,0.7020622566,0.2080415856,Control
