@relation data

@attribute id string
@attribute 10053 numeric
@attribute 1174 numeric
@attribute 130340 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 3105 numeric
@attribute 55690 numeric
@attribute 567 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6143120651,0.5540406950,0.5078475111,0.7254632358,1.1585602116,1.6537600474,0.1921057736,1.7066748172,0.6612468096,0.7030178067,BRCA
GSM480985,0.6951283606,0.3196732650,0.1873514526,0.6563419980,1.1584935838,2.4575460184,0.2808430154,2.2545238521,0.5436569304,0.4508681191,BRCA
GSM480986,0.7918008389,0.5463974501,0.5657338353,0.9777050502,1.2626870058,2.0518530268,0.1176795102,1.6450680888,0.6076434631,0.6861353857,BRCA
GSM480987,-0.0504469688,0.4076746446,-0.1297463610,0.5528650573,0.8222441140,1.5371368601,0.1596407719,1.7874305205,0.6556489000,0.7343495455,BRCA
GSM480988,0.6651541619,0.2232566630,0.3142159817,1.2317149324,1.3477626990,1.8993243343,0.0822306682,1.4467981017,0.4668352327,0.4123464040,BRCA
GSM480989,1.0872009703,0.6577190819,0.6118485513,1.2957978994,0.9433390029,2.3293326482,0.2170070797,1.4996691811,0.3172533265,0.5764628719,BRCA
GSM480990,0.5226657964,0.8094430494,0.1051962484,0.9441063161,0.8705823336,2.1450957076,0.2875386685,1.0134730950,0.4127825990,0.8928001613,Control
GSM480991,1.0181285433,0.5996197004,0.4232417083,1.1160722226,1.1671589347,2.4425219173,0.2171937806,1.6864060450,0.4500272210,0.6971781336,Control
GSM480992,1.1948922251,0.7700731896,0.1149376764,1.3331444340,1.1930996416,2.0768291049,0.3353139974,0.8879585187,0.1409345185,0.8833835256,Control
GSM480993,1.0236971223,0.5045885989,0.4566361214,1.0990368054,1.1070815918,2.2138408538,0.1856943060,1.7298643403,0.3061990543,0.6751166826,Control
GSM480994,1.0382601924,0.4917638707,0.2743097221,1.0419284339,1.0774862790,2.1856258180,0.2250241299,1.4006064484,0.1893030123,0.6197589091,Control
GSM480995,0.6024675097,0.8846347885,0.5423747368,0.6941634612,1.0142315525,2.2944488310,0.4311591412,2.0202795314,0.3523987978,1.0929403841,Control
GSM480996,0.8194879650,1.1141816903,0.3507160346,0.9165511878,1.0001401857,1.9091306487,0.2273370501,1.2489390548,0.3137006473,1.0523413474,BRCA
GSM480997,0.1447961862,0.7213277214,-0.0442149697,0.9077589624,0.8463342589,2.3758500242,0.3297330035,1.8025441375,0.4960887172,1.2098087848,BRCA
GSM480998,1.0009998944,0.5926088882,0.5052943821,1.1128386780,1.0676864604,2.2085961534,0.1850709486,1.4314330070,0.4399658060,0.8388278827,BRCA
GSM480999,0.7539505039,0.4741088855,0.2006198869,0.7667925385,1.2517350118,2.3123270538,0.3151090164,2.0828541275,0.7702087784,0.5731961279,BRCA
GSM481000,0.8176253528,0.3541651103,0.3785168345,0.9416870103,1.1306315294,2.1903995428,0.2821287338,2.0730232277,0.7083659148,0.4911964759,BRCA
GSM481001,0.5805115845,0.7271829601,0.5406755762,0.6618034374,1.2190055516,2.2015443779,0.4319181088,1.9519469905,0.5740967670,0.7154716888,BRCA
